state,wave_id,S_onset_q025,S_onset_q25,S_onset_median,S_onset_q75,S_onset_q975,n_draws
DF,DF_wave_13,0.8619794926314708,0.9038080762140803,0.9209224404834718,0.9366607729037334,0.9580306219895423,4000
DF,DF_wave_14,0.8415160432041461,0.8833592906306005,0.901378757205654,0.9173776460990517,0.9401350815388204,4000
DF,DF_wave_15,0.8206818174029831,0.8651187212324329,0.8851495948656554,0.9026926952934927,0.9285990656569534,4000
ES,ES_wave_02,0.9707176550302952,0.9811321330145124,0.9892598960716028,0.99400929822135,0.9978779929517754,4000
ES,ES_wave_03,0.9560816781459709,0.9697211911690108,0.9798896233996554,0.9873692795652285,0.9946532685045504,4000
ES,ES_wave_04,0.939416856993377,0.9568898593573197,0.9699620646401177,0.9800408372389532,0.9907228266489326,4000
ES,ES_wave_05,0.93073697331517,0.9492026455809,0.962305573271961,0.9735094475291304,0.9862006704995007,4000
ES,ES_wave_08,0.905030720832666,0.9276637211672759,0.9409817322536262,0.9548007451624081,0.9727172139730271,4000
ES,ES_wave_09,0.8840024146940512,0.9112638975020007,0.9281660355453488,0.945240653288373,0.9660056520509377,4000
ES,ES_wave_10,0.8676135114725667,0.8952842300905178,0.9117836019342855,0.9274202311695245,0.9511767225795316,4000
ES,ES_wave_11,0.8452480779442407,0.871619626267696,0.8832554472156875,0.8947200442840085,0.9141349858387308,4000
GO,GO_wave_15,0.922344663766741,0.9456893210648435,0.9615919964676103,0.979052741829975,0.9928102783779346,4000
GO,GO_wave_16,0.9053690868431759,0.9308482385129591,0.9453600546331276,0.9620953764989782,0.9800040819975276,4000
GO,GO_wave_17,0.8977660162236523,0.9233819704186799,0.937928043124224,0.9533523648616359,0.9732662071909044,4000
GO,GO_wave_18,0.8720021841955462,0.8993339765391546,0.9110418850057038,0.9218304779808035,0.9398015743421573,4000
MA,MA_wave_02,0.9839236723157277,0.9895711273840135,0.9933603432142253,0.9960480891007535,0.9983259297737288,4000
MA,MA_wave_03,0.9383834972918247,0.9610973373261101,0.9714433328685814,0.9776572283761096,0.9861429080212587,4000
MA,MA_wave_04,0.9095080859433802,0.9381960253034386,0.9531218045991834,0.9633050890032789,0.9747093526622611,4000
MA,MA_wave_05,0.9043245234149552,0.9311716870360004,0.943942012678036,0.9535410356233722,0.9662254565256446,4000
MA,MA_wave_08,0.8916862670883848,0.9151269561109093,0.9256929383232387,0.9347030869314187,0.95037946448348265,4000
MA,MA_wave_09,0.875225174735007,0.8996396799685469,0.9108242845296668,0.9209691970085846,0.9379674537991131,4000
MA,MA_wave_10,0.8589953812439712,0.8857063012012174,0.8985294180692122,0.9094050517739154,0.9279215924278182,4000
MA,MA_wave_11,0.8496368600579949,0.8773204520968536,0.8905611373431928,0.9017326733118904,0.9209056467257625,4000
MG,MG_wave_05,0.965175363894601,0.978873357943901,0.988551919444496,0.9946640459462761,0.9983348926390293,4000
MG,MG_wave_06,0.9471470484077327,0.9646066488358429,0.9761264962954652,0.9859706385025755,0.9948351785978655,4000
MG,MG_wave_07,0.9297340402282576,0.9509779654912387,0.96518605774531685,0.9778891659455855,0.9906595064932384,4000
MG,MG_wave_08,0.9143398934047677,0.940433462385226,0.957653840429276,0.9731362034869905,0.9877742340000335,4000
MG,MG_wave_09,0.9057713126136502,0.9334418180444692,0.9520622759955475,0.9698177317824861,0.9859858262878937,4000
MG,MG_wave_10,0.885212192685728,0.9178395460222145,0.9394903610683516,0.9621133898923209,0.9820486698918962,4000
MG,MG_wave_11,0.8775098256429311,0.9111079319860549,0.9333449009169186,0.957377834313476,0.9791694251778038,4000
MG,MG_wave_12,0.8545114206635394,0.8906461605493838,0.9095015063814282,0.9285979573371157,0.9541155817790935,4000
MG,MG_wave_13,0.8214068178604799,0.856613682447051,0.8726050083569463,0.8875640855543228,0.9118690346515107,4000
MS,MS_wave_05,0.9626235420956963,0.9755257238572674,0.986254044859978,0.9930037682375754,0.9971869233699836,4000
MS,MS_wave_10,0.9198918851657859,0.9439207824698005,0.9665346804085673,0.9820813227743572,0.991195407766218,4000
MS,MS_wave_11,0.9055786783206048,0.9338932209689002,0.9590629571343772,0.9779736258585039,0.9886863016465927,4000
MS,MS_wave_12,0.8946128660499791,0.9243341821305875,0.9482590985344361,0.9679620619537835,0.9815977359160449,4000
MS,MS_wave_13,0.8840031729964175,0.915816628701472,0.9393429732784317,0.9610322063081159,0.9765359233227852,4000
MT,MT_wave_05,0.9805464636025281,0.9868969210392042,0.9905173589852727,0.9951364865566383,0.9989677114268614,4000
MT,MT_wave_06,0.9651823080618105,0.9755158981222434,0.9808757804058224,0.9876728841066122,0.995946808295313,4000
MT,MT_wave_07,0.9397918483313337,0.956156100357105,0.9639926882220355,0.9719080011308417,0.9860962678899589,4000
MT,MT_wave_13,0.9009321918748249,0.9261375028333343,0.9393894336828259,0.9557176198381396,0.9795735662090076,4000
MT,MT_wave_14,0.8903792787329852,0.9171151641291329,0.9298932961024124,0.9429938867931261,0.9662621448986173,4000
PA,PA_wave_04,0.9848629922259784,0.9905318223454276,0.9938962372761238,0.9969604255906652,0.9988670332527669,4000
PA,PA_wave_05,0.9373535269055385,0.9581193179924615,0.9665801840544337,0.9729682600911862,0.9816715710871219,4000
PB,PB_wave_03,0.986231098674259,0.9911133341367021,0.9948631802802008,0.9974733076352905,0.999211543283417,4000
PB,PB_wave_04,0.9611165967485087,0.9749329349778535,0.9794569556305406,0.9840291823355947,0.9919930744005306,4000
PB,PB_wave_05,0.9516747219496178,0.9651669739065594,0.9706722272772927,0.976438444886551,0.9863535851024869,4000
PB,PB_wave_06,0.9423650777059325,0.956241129112237,0.9634956314376384,0.9709959219817715,0.9823215276523013,4000
PB,PB_wave_07,0.9303880742794534,0.946294312045999,0.9548905710473807,0.9643144541192864,0.9772352103814107,4000
PB,PB_wave_08,0.9200945176821781,0.937543857074564,0.9469828010397865,0.9581422700863624,0.9731221921272136,4000
PB,PB_wave_09,0.9049346126884141,0.9233095303070058,0.9322252877813513,0.9413655076816341,0.9577975655135886,4000
PB,PB_wave_10,0.8765250252457261,0.899158962725185,0.9107398325033904,0.9202873782826102,0.9350196428215705,4000
PB,PB_wave_11,0.87057819376831,0.8927049249901932,0.903613951064276,0.9129404924837228,0.9282370074324839,4000
PB,PB_wave_12,0.8643530210646101,0.8858465575722345,0.8965845732337547,0.9061972908148144,0.9221212695172898,4000
PE,PE_wave_03,0.9955256143061257,0.9970546366692962,0.9979984115123384,0.9989479979494751,0.9998320709911392,4000
PE,PE_wave_04,0.9512294416577021,0.9644599935697034,0.9695789641193239,0.9746780052807626,0.9838884342075218,4000
PE,PE_wave_05,0.9427960227712904,0.9565090079241995,0.9627252797078297,0.968887701087784,0.9796830468555188,4000
PE,PE_wave_06,0.9318341227392382,0.947309465561406,0.9547241174234498,0.962258382922254,0.9748958604133258,4000
PE,PE_wave_07,0.9205512515967059,0.9381310623591071,0.946425824372488,0.9552037109209192,0.9695704616668573,4000
PE,PE_wave_08,0.8993251281313022,0.9195733916067684,0.9287683741166094,0.9370354614333759,0.9502876720646979,4000
PE,PE_wave_09,0.881198963943976,0.9043807390856078,0.9150969298280073,0.9246299501751216,0.9399362138626027,4000
PE,PE_wave_10,0.8770056885277325,0.9000468649462496,0.9104370415216966,0.9204107446187794,0.9355298856409029,4000
PE,PE_wave_11,0.8677647868833205,0.8909856891249043,0.9018578436888379,0.911769574567796,0.9281908161046253,4000
PI,PI_wave_03,0.9837136010607654,0.9902856045209787,0.9949020833183847,0.9975918186380501,0.9992920288838909,4000
PI,PI_wave_04,0.9656173372750305,0.976177089410598,0.982478814313249,0.9886372562340177,0.99547392562152,4000
PI,PI_wave_05,0.9325990498946725,0.9521485406326915,0.9598105085979534,0.9666778273323137,0.9795377182449116,4000
PI,PI_wave_06,0.9133696325736613,0.9342487059406654,0.9436798617023805,0.9528251868466175,0.9691539782275749,4000
PI,PI_wave_07,0.9039191436972471,0.9259063203817668,0.9363430968730334,0.9474335090771115,0.9652479365898333,4000
PI,PI_wave_08,0.8918121301073622,0.9159021270079813,0.928368619985781,0.9414020663971799,0.9608750104113737,4000
PI,PI_wave_09,0.861925763292114,0.8890433671227936,0.900888819124322,0.9114089979812554,0.9296865561767532,4000
PI,PI_wave_10,0.8458105865131988,0.8735091182897015,0.8865936249799269,0.8976503943287502,0.9167194903316603,4000
PI,PI_wave_11,0.8377725416050114,0.8661406650115467,0.8784888679467118,0.8897588930694031,0.9083778910748269,4000
PR,PR_wave_17,0.8666937718286297,0.9111082992883159,0.9506924850708132,0.9747169655591605,0.9883096740719884,4000
PR,PR_wave_19,0.842061047097904,0.8888910171231802,0.922071902429296,0.948568344150007,0.9701233313865647,4000
RJ,RJ_wave_04,0.9941645755221888,0.9964787803584456,0.9983663711546126,0.9994786870739043,1.0000043869458053,4000
RJ,RJ_wave_05,0.9683255527159109,0.9789928907467119,0.9872302714618751,0.9942320793081236,0.998203774044662,4000
RJ,RJ_wave_06,0.9521785726463711,0.9668252714530425,0.9774486388396428,0.9880467980195948,0.9952929772068959,4000
RJ,RJ_wave_07,0.9293585737517638,0.9495177483260415,0.9577621110395895,0.9656039700276027,0.9796980414103152,4000
RJ,RJ_wave_10,0.8517768593270908,0.8868329157839336,0.9003484378558857,0.9127067670660197,0.9320099425544592,4000
RJ,RJ_wave_11,0.8404637619444325,0.8734791527015369,0.8867444268638418,0.8988888292329414,0.9183109608138467,4000
RN,RN_wave_03,0.986699138550673,0.9917997856932108,0.9949689227256777,0.9969514120753402,0.9989002097520155,4000
RN,RN_wave_04,0.9677471287631301,0.9773245668271726,0.9813540047623313,0.9854125099337943,0.9921002181002455,4000
RN,RN_wave_05,0.9562953895439529,0.9673093907550574,0.9726458185882308,0.97786596990546,0.9866723505556271,4000
RN,RN_wave_06,0.9440857251102792,0.9570503857739328,0.9634853547528828,0.9696961154715249,0.9804157119863237,4000
RN,RN_wave_07,0.9233482373818179,0.9401358564039126,0.947041457643397,0.9534955796571708,0.9651673991665616,4000
RN,RN_wave_08,0.9097897740862356,0.9270892934430717,0.9353772964627307,0.9426611371978203,0.9551441940618022,4000
RN,RN_wave_09,0.897329065151783,0.9160084970257835,0.9242495475601693,0.9323031356718315,0.9458560693901314,4000
RN,RN_wave_10,0.8787034709321664,0.9005765971147804,0.9105011293050684,0.9191763016171786,0.9341080512675034,4000
RN,RN_wave_11,0.8733310017140531,0.8945360630329241,0.904742824055495,0.9134608939297542,0.9289612903898737,4000
RN,RN_wave_12,0.8631074368796376,0.8851003382135075,0.8957514067423284,0.904851675951406,0.9211512831793809,4000
SC,SC_wave_19,0.8440327719067541,0.8970641621105404,0.9294139451497188,0.9453071050958108,0.9631973132006739,4000
SE,SE_wave_02,1.000709889750145,1.000885216466905,1.0009889478611358,1.0010897388293452,1.0011942356515353,4000
SE,SE_wave_03,0.9843803768856172,0.9896189063665427,0.9925990474094692,0.9955010126897621,0.998475948470086,4000
SE,SE_wave_04,0.9553985233315793,0.9706452463699219,0.9758868468774469,0.9802975378368416,0.9882142041923664,4000
SE,SE_wave_07,0.9420671780207124,0.95640998949753675,0.9635733489414973,0.9702099166993017,0.9813674614455156,4000
SE,SE_wave_08,0.9313029081380012,0.9477629384313727,0.956168405102755,0.9643047128033959,0.977057112025439,4000
SE,SE_wave_09,0.9144964068503775,0.9336594566941514,0.9425503548028189,0.9510732598197289,0.9649403530892587,4000
SE,SE_wave_10,0.8993720291943592,0.9203423536763004,0.9297882665418491,0.938831029127319,0.9528800943535277,4000
SE,SE_wave_11,0.8680160535782249,0.8960247354795081,0.9078318270502865,0.9180963662809494,0.9339870540301553,4000
SE,SE_wave_12,0.8612888656833675,0.888418531740317,0.9006064150698463,0.9112900293852624,0.928015760330378,4000
SP,SP_wave_06,0.8888449650334194,0.9185182744266924,0.9373374193854097,0.9602199881484453,0.9818523078525215,4000
SP,SP_wave_09,0.8392618404148415,0.8734776839784184,0.8897612981636847,0.9056156749301185,0.9330987677974445,4000
SP,SP_wave_10,0.8167487747004939,0.8511609452701945,0.8678282668785662,0.8826656573636256,0.9072551102518883,4000
TO,TO_wave_03,0.9887285734824665,0.9934066078720861,0.9960678015722497,0.9981014227833326,0.9995460595375599,4000
TO,TO_wave_04,0.9774899369795793,0.9855326138421909,0.9896855530048081,0.9938431541203501,0.9977958811609988,4000
TO,TO_wave_09,0.9365530437696075,0.9558459454523706,0.964594223096501,0.9731188209825417,0.9855671452805397,4000
TO,TO_wave_10,0.9291629169638195,0.9506799675300672,0.960432279894445,0.9700193754702549,0.9835068880500872,4000
TO,TO_wave_11,0.9124015972716075,0.9365813484422382,0.9468040305630661,0.9563325122824966,0.9708354627093996,4000
TO,TO_wave_12,0.8952323035322817,0.9220951603139644,0.9340103952244448,0.9439933819230483,0.958962622209893,4000
TO,TO_wave_13,0.8874589454306168,0.9152338055125157,0.9282761068403788,0.9386381841969746,0.9546456572408929,4000
