state,wave_id,wave_order,is_recurrence,onset_week,onset_year,Re_early_6_median,Re_early_6_q025,Re_early_6_q975,Re_early_4_median,Re_early_8_median,S_prop,S_prop_q025,S_prop_q975,susceptibility_source,susceptibility_time_resolution,temp_pre6_2,precip_pre6_2,temp_pre4_1,precip_pre4_1,temp_pre8_4,precip_pre8_4,weeks_since_previous_wave,previous_wave_total_cases
BA,BA_wave_06,5,TRUE,2020-01-19,2020,1.459620676899967,1.0379580909196708,2.1244308749921457,1.5512239454231178,1.4983377401906828,0.9211243014948004,0.8875016824972002,0.954273464701996,M0_mean_preserving_annual_shape,weekly_at_onset,26.416240018333898,80.25721989613801,26.530939421934438,68.26426898024623,26.68574801028162,53.53547233851813,35,5711
BA,BA_wave_07,6,TRUE,2021-01-03,2021,2.8219228702929304,1.996569018758673,4.115175892497589,3.3365730432339777,2.49390515929435,0.8988648415040092,0.8601844014323162,0.9327869980061162,M0_mean_preserving_annual_shape,weekly_at_onset,25.359752010298404,43.348173737612896,25.846362697952777,21.040472537592763,25.17827427052283,73.21377399682495,14,18760
BA,BA_wave_08,7,TRUE,2021-12-05,2021,1.9509810772173637,1.3806884022790014,2.8416752801552843,1.869237604501242,1.94753084347869,0.8822746606123667,0.8389824546619948,0.9172878972816872,M0_mean_preserving_annual_shape,weekly_at_onset,24.99936072189344,154.87876043458533,24.950653061841233,137.87858846198444,25.539690998125323,139.70407755307804,42,9546
BA,BA_wave_09,8,TRUE,2022-11-06,2022,1.8480614056425169,1.3062062337117826,2.7519658300357652,1.7486471105048853,1.584945856554567,0.8632806597745424,0.8171479254299832,0.8991814339937021,M0_mean_preserving_annual_shape,weekly_at_onset,24.967759436098472,77.0090738559896,24.698866723189003,119.97955322449863,24.67995436238259,34.36546324927704,35,13897
BA,BA_wave_10,9,TRUE,2024-01-21,2024,2.536639210128031,1.826916662081009,3.658050871406114,2.192799974417948,2.445062176922194,0.8445602259694758,0.7953675460935052,0.8821302912177228,M0_mean_preserving_annual_shape,weekly_at_onset,26.82414711882171,107.0107167533633,27.100556537812302,50.80569647190735,26.972343239355865,72.99802263421633,28,12629
CE,CE_wave_02,1,FALSE,2016-03-13,2016,2.2070065834740946,1.57442714971276,3.1913516286055064,2.1913598268442445,2.28062126518745,0.9860389740433776,0.967105058012258,0.9987101340363204,M0_mean_preserving_annual_shape,weekly_at_onset,26.531575622656224,137.09416871334852,27.02892640608831,102.33655131765136,25.864397256753488,241.14248529977934,NA,NA
CE,CE_wave_03,2,TRUE,2017-02-12,2017,2.0970421266971613,1.4914926315291894,3.088328977604876,2.0000676143855927,2.11202146527666,0.9562317217220896,0.918128746493406,0.9842409048864154,M0_mean_preserving_annual_shape,weekly_at_onset,27.029653299016072,101.07003506898833,26.795960549258016,120.66850769075643,27.289787231826473,78.4501758272455,56,30516
CE,CE_wave_04,3,TRUE,2018-12-30,2018,1.6170346314445174,1.097571094752463,2.4365354166987028,1.907091549250418,1.5879126671497388,0.8921323336483578,0.7995088221856638,0.933683407528774,M0_mean_preserving_annual_shape,weekly_at_onset,27.1975162116559,87.06440296468588,26.41297351209868,94.53073337740814,27.903491300107184,48.90789248226706,14,106695
CE,CE_wave_05,4,TRUE,2019-09-22,2019,1.0029392098604584,0.6609838907084242,1.5541638635634345,1.2585856848401893,0.9141513583168476,0.8760369543046493,0.7938670149536183,0.9194950707649876,M0_mean_preserving_annual_shape,weekly_at_onset,27.14594834566733,4.659994538803194,27.319495235305585,3.6279146610413773,26.76551575267192,6.52897908928668,14,1094
CE,CE_wave_06,5,TRUE,2022-01-23,2022,2.404426179398206,1.7235641397104933,3.4800158165489123,2.529381222078893,2.247258715369899,0.8453408402348339,0.7780004150616756,0.8926944929387682,M0_mean_preserving_annual_shape,weekly_at_onset,27.248593354898027,95.63051482600581,26.34144980505677,112.40445630438465,28.182922668140126,52.15000573732914,399,1119
CE,CE_wave_07,6,TRUE,2024-01-07,2024,1.7160978478078874,1.1629213475499542,2.616985139099283,1.7651811295201152,1.7560322419421803,0.8012037226186175,0.7306835208696204,0.8547731845319212,M0_mean_preserving_annual_shape,weekly_at_onset,28.021849067576763,52.971847442516165,27.77860488489877,67.54148014297093,28.41407164807038,19.956405131727966,21,52761
CE,CE_wave_08,7,TRUE,2025-01-19,2025,1.3070673248567606,0.8334308999551633,2.0819756199966752,1.513582106490489,1.3290131764444348,0.7890622053921066,0.7220005693819511,0.8417047889625464,M0_mean_preserving_annual_shape,weekly_at_onset,28.257876352967518,39.16552608339137,27.65687605585718,134.5626133535818,28.050697814028098,32.0488899076471,35,882
DF,DF_wave_13,2,TRUE,2022-12-25,2022,2.3549508475773244,1.5468566129474841,3.679092251722724,2.340047026844069,1.8860641736244144,0.8482778679396148,0.7435424604311431,0.9178605991036728,M0_mean_preserving_annual_shape,weekly_at_onset,21.54478977748328,300.20929814781994,21.185951941353956,257.07206735387444,21.718514142717655,251.07112986734137,49,471
ES,ES_wave_02,1,FALSE,2016-12-18,2016,2.6993524440215397,1.718747970909903,4.272909083049022,3.74675897037264,2.422074533082019,0.9786579894397132,0.9423389501812804,0.9957758513572168,M0_mean_preserving_annual_shape,weekly_at_onset,23.71454291757649,255.40876957163835,23.973927197331285,179.9072975676929,23.250980443963805,240.46155454455422,NA,NA
ES,ES_wave_03,2,TRUE,2017-07-30,2017,1.102036843199962,0.6974363615059742,1.7510024120198535,1.0520434280737536,1.0795611550892352,0.9602602872083956,0.9142169510062728,0.9893972210997332,M0_mean_preserving_annual_shape,weekly_at_onset,19.78090925289256,82.58548482115135,19.32085111196797,59.96865481605788,20.861264188582837,64.62661807663372,14,629
ES,ES_wave_04,3,TRUE,2018-12-23,2018,1.5179686921513635,0.9908321500794504,2.370790304986947,1.508141917062925,1.3403598770990692,0.940849868237972,0.882602116788554,0.981533227091757,M0_mean_preserving_annual_shape,weekly_at_onset,23.69770971989738,159.68037759176636,24.257578879541313,124.90954910310936,23.35486612274086,179.82000651108876,56,626
ES,ES_wave_05,4,TRUE,2019-12-01,2019,2.900755523895935,2.067978641048868,4.248144348838886,3.472944640460464,2.5498958412352124,0.9261608122344054,0.8665018829250826,0.9726249776023852,M0_mean_preserving_annual_shape,weekly_at_onset,24.299967282198523,217.580573624338,24.00275343302072,214.2632565791659,24.343326596409252,55.719841644166536,70,1127
ES,ES_wave_09,6,TRUE,2022-12-04,2022,1.7250589050763958,1.1804311422464102,2.587002435312551,1.6319792286271655,1.6095453857714248,0.8617185093960247,0.7820419793620863,0.9332128485332394,M0_mean_preserving_annual_shape,weekly_at_onset,22.557211033426675,312.9913262547714,22.682028520734672,316.3031814053522,22.984955209328486,140.81313347576253,84,941
ES,ES_wave_10,7,TRUE,2024-01-14,2024,2.3728688705694765,1.6696894876695902,3.5176315962265137,2.55947222497768,2.267097647863233,0.8316760652616018,0.753415014214084,0.9048357915957675,M0_mean_preserving_annual_shape,weekly_at_onset,25.575694984483214,192.41440301930058,25.523906312911635,171.69691876525323,25.75308711485426,91.58582366801636,21,5013
ES,ES_wave_11,8,TRUE,2024-11-17,2024,1.3465957002992042,0.9381612300919486,2.0164480956217967,1.5398528211030902,1.505056244995288,0.7806196984720413,0.7154457574805,0.835997062842344,M0_mean_preserving_annual_shape,weekly_at_onset,23.414999469116278,216.33440004062112,23.44249544051797,223.61997483297384,23.873816394884727,125.68926776756174,49,11777
GO,GO_wave_15,1,FALSE,2021-11-28,2021,1.9651509078894964,1.3594626109529058,2.9547164872175213,2.1241711912695602,2.1567165920536646,0.9247797294074908,0.8510117539130351,0.9857153235031992,M0_mean_preserving_annual_shape,weekly_at_onset,23.637666926921504,262.84541151318797,23.394723621973732,227.2824115271004,25.113709420976058,152.19318898221448,NA,NA
GO,GO_wave_16,2,TRUE,2022-12-25,2022,1.9365642686158768,1.316446050771139,2.9233969734991025,1.892636674101598,1.809823959554296,0.8938176892078329,0.819971556110458,0.9604147679525454,M0_mean_preserving_annual_shape,weekly_at_onset,23.35968626130048,266.6156380717162,22.714578527293618,270.4329205891525,23.52962207586471,178.59108692881978,7,4122
GO,GO_wave_17,3,TRUE,2023-11-12,2023,2.052078188391749,1.4450880074512753,3.0255533262610608,1.81882178103589,1.8721414553821616,0.8799060900959659,0.8063624848777318,0.9472468819268072,M0_mean_preserving_annual_shape,weekly_at_onset,27.332795710519846,81.29153842882475,27.557185172517762,44.01662562233881,27.923099405703017,56.400128202338855,42,1901
GO,GO_wave_18,4,TRUE,2024-10-20,2024,1.2964305277326518,0.8803525142963305,1.9762892958486424,1.230917094922646,1.206480081336835,0.8302886597033926,0.7607347614776634,0.8833842028473647,M0_mean_preserving_annual_shape,weekly_at_onset,28.501957232028822,18.624994175010997,28.12639586036712,69.91029607573823,26.99031779587798,0.8813905731179674,7,10985
MA,MA_wave_02,1,FALSE,2016-02-28,2016,2.8994752525778673,2.0584851732844207,4.256280755868049,3.4065704203308624,2.655629816367191,0.9868480937994906,0.968182500488476,0.9967480674084498,M0_mean_preserving_annual_shape,weekly_at_onset,26.324222771897013,270.9449131577286,26.614906434077493,167.97242128206028,26.37982029843715,274.9490021544048,NA,NA
MA,MA_wave_03,2,TRUE,2016-12-25,2016,2.1809691322740736,1.5386952857763174,3.1829002254373377,2.1769417673219005,2.073969986004702,0.9437230344120252,0.8806102342881037,0.9724883400478552,M0_mean_preserving_annual_shape,weekly_at_onset,28.554842582890704,77.80795972659718,27.87936775075861,120.29452336393638,29.099815122833103,40.17262639867677,84,7016
MA,MA_wave_04,3,TRUE,2017-12-17,2017,1.6425741241809544,1.0795123121151855,2.5488079979839005,1.6355598579671424,1.312128868559844,0.9084966697838904,0.8274182854469062,0.950076496126108,M0_mean_preserving_annual_shape,weekly_at_onset,28.70412357753,37.151041251741105,28.452140231911685,63.25388967020549,28.948952174894327,36.0340977201136,14,5048
MA,MA_wave_05,4,TRUE,2018-12-30,2018,1.5819908324619123,1.0256403440395263,2.4611348177150076,2.200356354733339,1.6440546869744606,0.891139840065009,0.81814873691113,0.9336301574808884,M0_mean_preserving_annual_shape,weekly_at_onset,26.684628775903267,248.45517962156993,25.996037425086875,193.0116378151477,27.660226835730494,183.88523702235977,21,522
