state,wave_id,wave_order,is_recurrence,onset_week,onset_year,Re_early_6_median,Re_early_6_q025,Re_early_6_q975,Re_early_4_median,Re_early_8_median,S_prop,S_prop_q025,S_prop_q975,susceptibility_source,susceptibility_time_resolution,temp_pre6_2,precip_pre6_2,temp_pre4_1,precip_pre4_1,temp_pre8_4,precip_pre8_4,weeks_since_previous_wave,previous_wave_total_cases
CE,CE_wave_02,1,FALSE,2016-03-13,2016,2.2070065834740946,1.57442714971276,3.1913516286055064,2.1913598268442445,2.28062126518745,0.9964423341440352,0.9916225594199658,0.999628016351914,M0_mean_preserving_annual_shape,weekly_at_onset,26.531575622656224,137.09416871334852,27.02892640608831,102.33655131765136,25.864397256753488,241.14248529977934,NA,NA
CE,CE_wave_03,2,TRUE,2017-02-12,2017,2.0970421266971613,1.4914926315291894,3.088328977604876,2.0000676143855927,2.11202146527666,0.98886769033255,0.978857429731769,0.9960028332945052,M0_mean_preserving_annual_shape,weekly_at_onset,27.029653299016072,101.07003506898833,26.795960549258016,120.66850769075643,27.289787231826473,78.4501758272455,56,30516
CE,CE_wave_04,3,TRUE,2018-12-30,2018,1.6170346314445174,1.097571094752463,2.4365354166987028,1.907091549250418,1.5879126671497388,0.9718344634621546,0.9454533681098248,0.9829799032734132,M0_mean_preserving_annual_shape,weekly_at_onset,27.1975162116559,87.06440296468588,26.41297351209868,94.53073337740814,27.903491300107184,48.90789248226706,14,106695
CE,CE_wave_05,4,TRUE,2019-09-22,2019,1.0029392098604584,0.6609838907084242,1.5541638635634345,1.2585856848401893,0.9141513583168476,0.9673299601041224,0.9436544450013808,0.9791489362087036,M0_mean_preserving_annual_shape,weekly_at_onset,27.14594834566733,4.659994538803194,27.319495235305585,3.6279146610413773,26.76551575267192,6.52897908928668,14,1094
CE,CE_wave_06,5,TRUE,2022-01-23,2022,2.404426179398206,1.7235641397104933,3.4800158165489123,2.529381222078893,2.247258715369899,0.9587427105477428,0.9388334401235916,0.9719604949804006,M0_mean_preserving_annual_shape,weekly_at_onset,27.248593354898027,95.63051482600581,26.34144980505677,112.40445630438465,28.182922668140126,52.15000573732914,399,1119
CE,CE_wave_07,6,TRUE,2024-01-07,2024,1.7160978478078874,1.1629213475499542,2.616985139099283,1.7651811295201152,1.7560322419421803,0.94583339815351,0.9239871552300152,0.9614195285560588,M0_mean_preserving_annual_shape,weekly_at_onset,28.021849067576763,52.971847442516165,27.77860488489877,67.54148014297093,28.41407164807038,19.956405131727966,21,52761
CE,CE_wave_08,7,TRUE,2025-01-19,2025,1.3070673248567606,0.8334308999551633,2.0819756199966752,1.513582106490489,1.3290131764444348,0.9421961025792838,0.9211617715463968,0.9576698420680336,M0_mean_preserving_annual_shape,weekly_at_onset,28.257876352967518,39.16552608339137,27.65687605585718,134.5626133535818,28.050697814028098,32.0488899076471,35,882
DF,DF_wave_13,2,TRUE,2022-12-25,2022,2.3549508475773244,1.5468566129474841,3.679092251722724,2.340047026844069,1.8860641736244144,0.959625275740947,0.9283499118535494,0.9787856570037222,M0_mean_preserving_annual_shape,weekly_at_onset,21.54478977748328,300.20929814781994,21.185951941353956,257.07206735387444,21.718514142717655,251.07112986734137,49,471
ES,ES_wave_02,1,FALSE,2016-12-18,2016,2.6993524440215397,1.718747970909903,4.272909083049022,3.74675897037264,2.422074533082019,0.9946069598628812,0.9852385073868314,0.99893088977441,M0_mean_preserving_annual_shape,weekly_at_onset,23.71454291757649,255.40876957163835,23.973927197331285,179.9072975676929,23.250980443963805,240.46155454455422,NA,NA
ES,ES_wave_03,2,TRUE,2017-07-30,2017,1.102036843199962,0.6974363615059742,1.7510024120198535,1.0520434280737536,1.0795611550892352,0.9898616144669896,0.9777557146168044,0.997292791963722,M0_mean_preserving_annual_shape,weekly_at_onset,19.78090925289256,82.58548482115135,19.32085111196797,59.96865481605788,20.861264188582837,64.62661807663372,14,629
ES,ES_wave_04,3,TRUE,2018-12-23,2018,1.5179686921513635,0.9908321500794504,2.370790304986947,1.508141917062925,1.3403598770990692,0.9848638550553006,0.9692223958564457,0.9953507867667352,M0_mean_preserving_annual_shape,weekly_at_onset,23.69770971989738,159.68037759176636,24.257578879541313,124.90954910310936,23.35486612274086,179.82000651108876,56,626
ES,ES_wave_05,4,TRUE,2019-12-01,2019,2.900755523895935,2.067978641048868,4.248144348838886,3.472944640460464,2.5498958412352124,0.9809415121635252,0.9647098137199124,0.9930661543504052,M0_mean_preserving_annual_shape,weekly_at_onset,24.299967282198523,217.580573624338,24.00275343302072,214.2632565791659,24.343326596409252,55.719841644166536,70,1127
ES,ES_wave_09,6,TRUE,2022-12-04,2022,1.7250589050763958,1.1804311422464102,2.587002435312551,1.6319792286271655,1.6095453857714248,0.9633890080143792,0.9401362144822706,0.9828560819177,M0_mean_preserving_annual_shape,weekly_at_onset,22.557211033426675,312.9913262547714,22.682028520734672,316.3031814053522,22.984955209328486,140.81313347576253,84,941
ES,ES_wave_10,7,TRUE,2024-01-14,2024,2.3728688705694765,1.6696894876695902,3.5176315962265137,2.55947222497768,2.267097647863233,0.9548290127968811,0.9313373011533816,0.9752679833154152,M0_mean_preserving_annual_shape,weekly_at_onset,25.575694984483214,192.41440301930058,25.523906312911635,171.69691876525323,25.75308711485426,91.58582366801636,21,5013
ES,ES_wave_11,8,TRUE,2024-11-17,2024,1.3465957002992042,0.9381612300919486,2.0164480956217967,1.5398528211030902,1.505056244995288,0.9397382204662404,0.9192274988821826,0.9560525013953628,M0_mean_preserving_annual_shape,weekly_at_onset,23.414999469116278,216.33440004062112,23.44249544051797,223.61997483297384,23.873816394884727,125.68926776756174,49,11777
GO,GO_wave_15,1,FALSE,2021-11-28,2021,1.9651509078894964,1.3594626109529058,2.9547164872175213,2.1241711912695602,2.1567165920536646,0.9805782087289512,0.9603326453677437,0.996377874447516,M0_mean_preserving_annual_shape,weekly_at_onset,23.637666926921504,262.84541151318797,23.394723621973732,227.2824115271004,25.113709420976058,152.19318898221448,NA,NA
GO,GO_wave_16,2,TRUE,2022-12-25,2022,1.9365642686158768,1.316446050771139,2.9233969734991025,1.892636674101598,1.809823959554296,0.9722853559382172,0.9514725935803924,0.9899535788219526,M0_mean_preserving_annual_shape,weekly_at_onset,23.35968626130048,266.6156380717162,22.714578527293618,270.4329205891525,23.52962207586471,178.59108692881978,7,4122
GO,GO_wave_17,3,TRUE,2023-11-12,2023,2.052078188391749,1.4450880074512753,3.0255533262610608,1.81882178103589,1.8721414553821616,0.9684540095019952,0.9474575937332675,0.9865515660674564,M0_mean_preserving_annual_shape,weekly_at_onset,27.332795710519846,81.29153842882475,27.557185172517762,44.01662562233881,27.923099405703017,56.400128202338855,42,1901
GO,GO_wave_18,4,TRUE,2024-10-20,2024,1.2964305277326518,0.8803525142963305,1.9762892958486424,1.230917094922646,1.206480081336835,0.9544404278199722,0.9337286523215892,0.969400152697064,M0_mean_preserving_annual_shape,weekly_at_onset,28.501957232028822,18.624994175010997,28.12639586036712,69.91029607573823,26.99031779587798,0.8813905731179674,7,10985
MA,MA_wave_02,1,FALSE,2016-02-28,2016,2.8994752525778673,2.0584851732844207,4.256280755868049,3.4065704203308624,2.655629816367191,0.9966378626456482,0.9918939621368424,0.999124665159668,M0_mean_preserving_annual_shape,weekly_at_onset,26.324222771897013,270.9449131577286,26.614906434077493,167.97242128206028,26.37982029843715,274.9490021544048,NA,NA
MA,MA_wave_03,2,TRUE,2016-12-25,2016,2.1809691322740736,1.5386952857763174,3.1829002254373377,2.1769417673219005,2.073969986004702,0.9856119246094864,0.968692826873534,0.9930429115110272,M0_mean_preserving_annual_shape,weekly_at_onset,28.554842582890704,77.80795972659718,27.87936775075861,120.29452336393638,29.099815122833103,40.17262639867677,84,7016
MA,MA_wave_04,3,TRUE,2017-12-17,2017,1.6425741241809544,1.0795123121151855,2.5488079979839005,1.6355598579671424,1.312128868559844,0.9762720131486724,0.9536545264338776,0.9872715167027052,M0_mean_preserving_annual_shape,weekly_at_onset,28.70412357753,37.151041251741105,28.452140231911685,63.25388967020549,28.948952174894327,36.0340977201136,14,5048
MA,MA_wave_05,4,TRUE,2018-12-30,2018,1.5819908324619123,1.0256403440395263,2.4611348177150076,2.200356354733339,1.6440546869744606,0.971552128744375,0.9509121441990388,0.9829631150112904,M0_mean_preserving_annual_shape,weekly_at_onset,26.684628775903267,248.45517962156993,25.996037425086875,193.0116378151477,27.660226835730494,183.88523702235977,21,522
MA,MA_wave_09,6,TRUE,2022-11-27,2022,1.3169228050277133,0.8857939402952083,1.9825773853219195,1.2659137950258028,1.5300391971872007,0.9542894844742248,0.9353939425624214,0.9684454448510084,M0_mean_preserving_annual_shape,weekly_at_onset,27.843860440309548,116.69100796884288,27.322618760986437,101.61187688496398,28.727913813413597,61.20325982469177,21,1770
MA,MA_wave_10,7,TRUE,2024-01-07,2024,1.9541179281324952,1.2985707814985916,3.0281539492523772,1.4763568942456016,2.046552871866736,0.9478301652852372,0.9266636539328196,0.9632490361444772,M0_mean_preserving_annual_shape,weekly_at_onset,28.692180442861115,70.57384667725354,28.106538740845338,101.37899792465309,29.06790050642716,41.710596824113765,21,2780
MA,MA_wave_11,8,TRUE,2025-01-05,2025,1.5945298240001744,0.9830769297172872,2.5939616782250794,1.8219178176069464,1.5492701571859522,0.9435839851539738,0.9215244003668044,0.9595888169419275,M0_mean_preserving_annual_shape,weekly_at_onset,28.558807298439284,61.71654949306576,28.4476298349269,67.17728334308481,28.69143293827242,59.33396261283399,7,793
MG,MG_wave_05,1,FALSE,2017-01-08,2017,2.700460179836658,1.9013725790609597,3.993819886803721,2.706623265871138,2.583002269824623,0.9942590615562874,0.9824305326323782,0.9991669087831472,M0_mean_preserving_annual_shape,weekly_at_onset,23.12225120065502,237.3134802593586,23.85567695527002,126.94756275335877,22.121156688901586,378.95172947962635,NA,NA
MG,MG_wave_06,2,TRUE,2017-12-24,2017,2.132168692367033,1.508872667789495,3.1144493186176567,2.6099318827719395,1.774970281226553,0.987989595752312,0.9732063384855948,0.9974140187549496,M0_mean_preserving_annual_shape,weekly_at_onset,22.20677553038563,276.0833695857137,22.332036446898744,191.0007308745023,22.062207625608547,243.96799608878345,84,13438
MG,MG_wave_07,3,TRUE,2018-11-11,2018,1.3278919556028717,0.8833258200387161,2.024742547654851,1.6338437055478328,1.3095034380097481,0.9824504877816982,0.9642265934527228,0.995333902629621,M0_mean_preserving_annual_shape,weekly_at_onset,23.3023255482118,128.25868635287637,22.269128372470746,189.67091002558152,23.635064192388548,99.6061532253042,14,11098
MG,MG_wave_08,4,TRUE,2019-12-01,2019,1.2733900297347116,0.8408361363350705,1.9492108199201592,0.99085126853427,1.4762035718863311,0.9785906490570552,0.9561813827617108,0.9938672092754456,M0_mean_preserving_annual_shape,weekly_at_onset,24.10987341662728,159.11845499685614,23.701184402239527,160.22748192159443,24.420782038213947,88.41278600438064,49,1805
MG,MG_wave_09,5,TRUE,2020-09-27,2020,1.1790628104253862,0.8075255885868934,1.7765734728056837,1.2685979604809687,1.4599232767785937,0.9756355879265052,0.9515839260750754,0.9928748840530796,M0_mean_preserving_annual_shape,weekly_at_onset,21.56388093283153,10.943572021108258,22.857646867010317,18.1338114549484,19.585575265710915,11.934564840058227,49,1477
MG,MG_wave_10,6,TRUE,2022-01-02,2022,2.250081377186044,1.5830631897404253,3.3152309150973136,2.735954267765117,1.9976756579538573,0.9692606878378358,0.9408001309221876,0.9909824030564744,M0_mean_preserving_annual_shape,weekly_at_onset,22.103129283814425,256.0591388717412,21.719674588855085,260.67062809900847,21.569229605315968,245.68077121571702,91,5920
MG,MG_wave_11,7,TRUE,2022-11-27,2022,2.563259316639064,1.8494753414380696,3.6767661565739833,2.965107845466411,2.3712085028681535,0.9660748483567444,0.936669906258802,0.989535472538467,M0_mean_preserving_annual_shape,weekly_at_onset,22.004866717984083,164.97208683502276,21.300887796366915,175.9163158268613,22.603885403914706,113.83283396500721,91,6046
MG,MG_wave_12,8,TRUE,2023-11-12,2023,1.787876912495542,1.270990701583916,2.6259840176310334,1.853121623185072,1.7590993209163934,0.9536409229230048,0.9242859109410722,0.976783543727587,M0_mean_preserving_annual_shape,weekly_at_onset,24.492882553909357,147.44920027617468,24.14469558180409,102.22172694932452,24.888598467412695,62.489952084449406,77,77900
MG,MG_wave_13,9,TRUE,2024-11-17,2024,1.2001530132452003,0.8611993034951791,1.764319959447599,1.3885575072011171,1.3387540489191063,0.9340668522161082,0.9061710634212546,0.9548787249921226,M0_mean_preserving_annual_shape,weekly_at_onset,23.008041484895028,223.57937290253284,22.052070822413995,221.38793588274166,24.443215991409705,112.07087918542874,35,157143
MS,MS_wave_11,3,TRUE,2023-01-22,2023,2.682800425017297,1.8239130859837411,4.074557002419856,2.9502308966714805,2.400211770516347,0.9793077587187138,0.9515347679270006,0.9943271967167158,M0_mean_preserving_annual_shape,weekly_at_onset,25.650467537633418,178.30121995066156,25.557817055670974,156.46957130525263,26.479848609896013,139.89312003289945,147,246
MS,MS_wave_12,4,TRUE,2023-12-03,2023,1.8414092944849032,1.1966451536811815,2.9233543524777272,NA,1.6979738047226132,0.97377037893498,0.9457771108042832,0.9907552434743484,M0_mean_preserving_annual_shape,weekly_at_onset,28.779974471343124,111.96190077317462,29.04007716993146,69.00713806079622,27.95296384334617,101.90486013294863,63,1380
MS,MS_wave_13,5,TRUE,2025-01-12,2025,2.0590189010907665,1.456923456289407,3.0382258624864833,2.2818949965655277,1.9943928656768573,0.9691717139768083,0.9401150550853687,0.9881918441364648,M0_mean_preserving_annual_shape,weekly_at_onset,26.35168119423707,198.72499675828345,26.866299026951776,82.06705599294935,26.867805360592747,207.4974871234851,35,936
MT,MT_wave_05,1,FALSE,2016-12-11,2016,2.4129964511132727,1.6229526567563086,3.6965186315819887,2.692217373492233,2.2971795436688547,0.9952490262399412,0.9902226071244898,0.9994868067803532,M0_mean_preserving_annual_shape,weekly_at_onset,25.952786459327513,255.93056253594108,25.879878767780117,193.1296694627876,26.23096699188062,218.18495445231378,NA,NA
MT,MT_wave_06,2,TRUE,2017-12-17,2017,3.665110571912772,2.6090741879831874,5.3110364660060085,4.301280011189625,3.0809289119863688,0.9904014384479698,0.9824406067174124,0.9979833533410356,M0_mean_preserving_annual_shape,weekly_at_onset,25.931165815519062,288.7811763418911,25.657512313099144,255.71375994209302,26.30163510632482,222.21478179400322,77,2929
MT,MT_wave_13,4,TRUE,2024-01-07,2024,4.164370458958377,2.9539918874472675,6.138342002533675,4.930372596966729,3.538769952149478,0.9691940802425586,0.949100598193344,0.9897290880170212,M0_mean_preserving_annual_shape,weekly_at_onset,28.27418255959504,153.0974055737513,27.62656970393141,182.69468175671398,28.893252532976916,110.84865696604696,1288,247
MT,MT_wave_14,5,TRUE,2024-12-01,2024,2.682665377483171,1.8960105261756035,3.93450242144236,1.5333428668811775,2.614360091694623,0.9642642434663062,0.9434982767127864,0.9829728683600228,M0_mean_preserving_annual_shape,weekly_at_onset,26.381513089920855,228.7187693808163,26.047144317350245,184.09912836018844,27.826646674880518,185.55425442984512,56,19449
PA,PA_wave_04,1,FALSE,2016-04-24,2016,1.2813233515141416,0.8901547870763602,1.9367427862611688,1.5517121891944146,1.2399379287794905,0.996864006000974,0.9923227023491716,0.9993542751673732,M0_mean_preserving_annual_shape,weekly_at_onset,26.030206650470348,430.5673990754163,26.08794904772705,341.112294304884,25.965017650510987,500.6709567321851,NA,NA
PA,PA_wave_05,2,TRUE,2017-10-22,2017,1.398212521532649,0.9773479483995852,2.073467813253369,1.6449643434085697,1.329589812179295,0.983116571079948,0.968115133783877,0.990765549808854,M0_mean_preserving_annual_shape,weekly_at_onset,28.487577038816404,51.45675303190622,28.297172650292662,42.994112176984615,28.574657735405342,37.51209546908003,14,8315
PB,PB_wave_03,1,FALSE,2016-02-07,2016,2.1902915892568937,1.5236389058431274,3.2433923760561076,2.277624474409375,2.067319080394655,0.9974196236159548,0.993082878375302,0.9995972459822052,M0_mean_preserving_annual_shape,weekly_at_onset,25.7490775790213,160.8157552407613,25.498738370079895,132.17138170359172,26.187628471787537,105.8437119468372,NA,NA
PB,PB_wave_04,2,TRUE,2016-12-18,2016,2.139522639709502,1.3815081606487838,3.408095176940552,2.5989575010317307,1.894717895395692,0.9896711513297188,0.9803606504765014,0.995985321139522,M0_mean_preserving_annual_shape,weekly_at_onset,27.056372665810056,15.551763292993858,27.217262848818496,11.200928571836329,26.62943570267238,20.864888077857305,14,7712
PB,PB_wave_05,3,TRUE,2017-12-31,2017,1.2166451451471605,0.7851600119738364,1.9310313684066915,1.4322267349620663,1.3398232736927396,0.9852249520566484,0.975531083584014,0.9931534176798916,M0_mean_preserving_annual_shape,weekly_at_onset,26.78771464622794,24.137252695053636,26.90072461290549,23.719911070864864,26.56806584059444,17.47110496036155,14,1368
PB,PB_wave_06,4,TRUE,2018-12-30,2018,1.7353128570605485,1.1274166982187386,2.6837155457480852,1.9968104871156211,1.4716046525031918,0.9815739730512308,0.970742901186406,0.9911208555327676,M0_mean_preserving_annual_shape,weekly_at_onset,26.59533576813873,49.07761766040824,26.58869997739284,37.060369118057565,26.838232497033108,38.76633374231737,14,621
PB,PB_wave_07,5,TRUE,2020-03-08,2020,1.1764244407012772,0.7569301923822344,1.848170554260973,1.1118515375856095,1.3119027116874205,0.9771286231892452,0.9644946690693736,0.988502105900826,M0_mean_preserving_annual_shape,weekly_at_onset,26.910023330296262,117.36725733465391,26.79150275704142,128.72513678966962,27.051796438769955,88.8226829697324,42,1137
PB,PB_wave_08,6,TRUE,2021-01-03,2021,3.079000862611397,2.163342539500812,4.6107458409846105,3.687464533443075,2.624377241604912,0.9731158155725554,0.9591767679015588,0.9864635898469872,M0_mean_preserving_annual_shape,weekly_at_onset,26.75208447860627,24.31402156032858,26.850674667352173,19.251039666728488,26.75408320808767,27.36240083715493,14,1208
PB,PB_wave_09,7,TRUE,2022-01-23,2022,1.9309390836386304,1.387289090446952,2.8081508158289092,2.120014154107646,1.7932509357183186,0.9654937999768444,0.9512313351978954,0.978660363520888,M0_mean_preserving_annual_shape,weekly_at_onset,26.63841642764409,79.80096695849319,26.316139379894654,67.66632575914491,27.10269546595961,53.57298166555392,28,9266
PB,PB_wave_10,8,TRUE,2022-12-25,2022,1.3801155990768956,0.9214301748810948,2.110550266852154,1.31130872265619,1.2402299277348616,0.9542906997439438,0.936180520546029,0.9669442330506712,M0_mean_preserving_annual_shape,weekly_at_onset,26.281842084722413,45.125881249857244,26.2881786331438,43.797897976224355,26.30004469267565,48.97340023524717,7,16641
PB,PB_wave_11,9,TRUE,2023-12-24,2023,1.276804328784023,0.872982648238278,1.935575107390108,1.204708996777773,1.3920545242998408,0.9505375776429704,0.932963102667026,0.96342312293842,M0_mean_preserving_annual_shape,weekly_at_onset,27.159249833461132,21.464893205404767,26.87325769555633,39.95891625268388,27.082728937557256,19.71939098992534,7,1260
PB,PB_wave_12,10,TRUE,2024-09-29,2024,1.3203079336311403,0.887336147525702,1.988713406881195,1.5790669172322875,1.1857152768589307,0.9467962018858403,0.9295769861164894,0.9602196135540616,M0_mean_preserving_annual_shape,weekly_at_onset,24.573035488798826,25.352776597300018,24.892799713863454,17.56371881949979,24.392699030131226,22.513853078011746,14,1392
PE,PE_wave_03,1,FALSE,2015-11-29,2015,2.287163301891378,1.6169073007702293,3.3689012417675075,2.0691847599880404,2.215932628027864,0.999117210470252,0.997873833830809,1.0000360012198073,M0_mean_preserving_annual_shape,weekly_at_onset,25.979342478988492,17.085421868272768,26.42523427481965,14.147436621348643,25.509309008327904,24.012253273100143,NA,NA
PE,PE_wave_04,2,TRUE,2017-12-31,2017,1.2277604822911583,0.802584396369824,1.9114581083528033,1.4106769943852393,1.1315668990170735,0.9846691244378306,0.975301813079496,0.9919107845885176,M0_mean_preserving_annual_shape,weekly_at_onset,26.296014725260196,33.41749624505246,26.404668096664743,31.167117035777082,26.04198214211089,27.75626589470369,14,15850
PE,PE_wave_05,3,TRUE,2018-12-23,2018,1.7340372810314768,1.0617554288484208,2.8189507989652083,2.292495909349829,1.8824673460370227,0.981182388739709,0.970966552791198,0.9897902970467178,M0_mean_preserving_annual_shape,weekly_at_onset,25.81202912964752,67.79739835176626,25.595017889323266,60.40013668582513,25.986574546486693,51.19374929470767,7,657
PE,PE_wave_06,4,TRUE,2020-05-03,2020,1.984028786984866,1.3973671480662035,2.927143387027515,1.937920837343687,1.918002788455314,0.976989694371738,0.9651948862593488,0.9872657342627,M0_mean_preserving_annual_shape,weekly_at_onset,25.924504018489618,150.8517663970457,25.715798559559744,111.20050730853431,26.214496394506245,140.64715848491483,140,1360
PE,PE_wave_07,5,TRUE,2021-02-07,2021,1.4353950525841366,1.013628220802744,2.1108360148320977,1.3228128716232128,1.3945870321814455,0.9728081886146128,0.9594001797562806,0.9846377680579756,M0_mean_preserving_annual_shape,weekly_at_onset,26.065485796246627,43.56989567429899,26.116855728880573,36.24056996059416,26.313023687569263,34.131989433580344,49,3005
PE,PE_wave_08,6,TRUE,2022-01-16,2022,2.155492143726155,1.524907034931608,3.1595732872731435,2.4897316126401514,2.005898210255574,0.9637013549742802,0.9482691422519252,0.9748154042253026,M0_mean_preserving_annual_shape,weekly_at_onset,26.260259494293933,70.30167093359215,26.060039039660705,70.9979584247993,26.728739985632348,54.465407007143526,28,19884
PE,PE_wave_09,7,TRUE,2022-12-25,2022,1.290659641912537,0.8745235672554967,1.9644651423054305,1.3339833781484307,1.224566747792191,0.956562907961069,0.938661630747482,0.9694814195620168,M0_mean_preserving_annual_shape,weekly_at_onset,25.599799298689877,69.1640306077491,25.668740066285164,66.56575439205236,25.516877650279092,87.1612731466432,7,13003
PE,PE_wave_10,8,TRUE,2023-07-09,2023,1.37170172306302,0.9354989282934068,2.068674709189474,1.4692957805310995,1.2213152429567455,0.9541565403524946,0.9364484144746696,0.9672437534837904,M0_mean_preserving_annual_shape,weekly_at_onset,23.832119986216533,135.81144546110116,23.293416133712178,130.44433889454055,24.563253905252083,102.89690560168968,14,778
