state,week_start,year,reported_cases,smoothed_cases,weekly_timing_unidentified,q025,q25,median,q75,q975
AM,2024-06-09,2024,0,0,FALSE,0.8780759534727873,0.9020007188083725,0.9125303660964769,0.9227290659725773,0.9389474395789883
AM,2024-06-16,2024,0,0,FALSE,0.8781135025579034,0.9020308662319436,0.9125574548605881,0.9227528096952764,0.9389660749389779
AM,2024-06-23,2024,0,0.3333333333333333,FALSE,0.8781510330280081,0.9020609987051433,0.9125845301567481,0.9227765416341502,0.9389847010558038
AM,2024-06-30,2024,1,0.3333333333333333,FALSE,0.8780867028070891,0.9020025996512023,0.9125053338163769,0.922743302716321,0.9389226593221313
AM,2024-07-07,2024,0,0.3333333333333333,FALSE,0.8780446552327354,0.9019480620741486,0.9124530453321427,0.9226831788426975,0.9388610706732874
AM,2024-07-14,2024,0,0,FALSE,0.878002686487066,0.9019178311162743,0.9123816021364023,0.9226239262476603,0.9387995745317613
AM,2024-07-21,2024,0,0,FALSE,0.8780410181175251,0.9019486105220742,0.9124091560741687,0.9226482030408942,0.9388187136335553
AM,2024-07-28,2024,0,0,FALSE,0.8780793308200783,0.901979374752688,0.9124366964275238,0.9226724678845155,0.938837843343291
AM,2024-08-04,2024,0,0.3333333333333333,FALSE,0.8781176246075153,0.9020101238183609,0.9124642232056384,0.9226967207865842,0.9388569636672939
AM,2024-08-11,2024,1,1.3333333333333333,FALSE,0.8780756540764654,0.9019602789574853,0.9124394752825375,0.9226465985691155,0.9387955035087535
AM,2024-08-18,2024,3,1.6666666666666665,FALSE,0.8777621939543555,0.9016433277708661,0.9121814031793176,0.9223990698206224,0.9385130888649116
AM,2024-08-25,2024,1,1.3333333333333333,FALSE,0.8773543288302411,0.901308977498904,0.9118750244445082,0.9221378641459902,0.9383138766116421
AM,2024-09-01,2024,0,1.3333333333333333,FALSE,0.8770302001737296,0.9010384112425383,0.9116969446353027,0.9219524962919974,0.9382242911634878
AM,2024-09-08,2024,3,1.3333333333333333,FALSE,0.8767078642741395,0.9008007684455916,0.9113904280980206,0.9217548870053067,0.9380443102026117
AM,2024-09-15,2024,1,1.6666666666666665,FALSE,0.8764483262511219,0.9005684804809129,0.9111600274698841,0.9215453877808233,0.937841024060868
AM,2024-09-22,2024,1,1,FALSE,0.8760105077375692,0.9002112202468578,0.9108293149137763,0.9212670457270891,0.9376469454806328
AM,2024-09-29,2024,1,0.6666666666666666,FALSE,0.8758029452980233,0.8999953729204684,0.9106883686550793,0.9211338355175898,0.9375224687598243
AM,2024-10-06,2024,0,0.3333333333333333,FALSE,0.8756775024555854,0.8998871487552782,0.9106111670833457,0.9210506963773738,0.937443345375893
AM,2024-10-13,2024,0,0.3333333333333333,FALSE,0.8755900988161806,0.8998409900155249,0.9105808752829512,0.9210211989480379,0.9374202267823316
AM,2024-10-20,2024,1,1,FALSE,0.8754942597770615,0.899766621512791,0.9105422163736658,0.9209814248733061,0.9373944009386621
AM,2024-10-27,2024,2,1.3333333333333333,FALSE,0.8752408774589215,0.8995505915783805,0.9103839237890303,0.9208380659612723,0.9372863763679966
AM,2024-11-03,2024,1,1.6666666666666665,FALSE,0.8749831369786811,0.8992247180290175,0.9101730502980514,0.920612918523988,0.9371383658550253
AM,2024-11-10,2024,2,1.9999999999999998,FALSE,0.8747230398970598,0.8988860797591801,0.9099336001853978,0.920366432593955,0.9369441815031115
AM,2024-11-17,2024,3,2.6666666666666665,FALSE,0.8742409243668582,0.8985311009833501,0.9095936690122037,0.9200719035562133,0.9367103950187923
AM,2024-11-24,2024,3,2.6666666666666665,FALSE,0.8736682009773343,0.8978921080885043,0.9091565785271933,0.9195384951739067,0.9363899280018232
AM,2024-12-01,2024,2,2.6666666666666665,FALSE,0.8730448106676839,0.8972426199817307,0.908682973288051,0.9190952056014295,0.9360050969755394
AM,2024-12-08,2024,3,1.6666666666666665,FALSE,0.8724769226835974,0.8966978476868231,0.9082469103515554,0.9186146465650922,0.9356440937562966
AM,2024-12-15,2024,0,1,FALSE,0.8719486965248271,0.8963961285607515,0.9079218377230054,0.918318901160627,0.9353071959581623
AM,2024-12-22,2024,0,0.6666666666666666,FALSE,0.8717423257020874,0.8962175682966647,0.9077672078733467,0.9181802413877738,0.9352248187823995
AM,2024-12-29,2024,2,2,FALSE,0.8715689440851992,0.8960944550332808,0.9076828434866658,0.9181158957322422,0.9351661192242451
AM,2025-01-05,2025,4,3.6666666666666665,FALSE,0.8710704824889574,0.8957884498300561,0.9073950648902129,0.9178338883249764,0.9349529906115357
AM,2025-01-12,2025,5,5.333333333333333,FALSE,0.8708116643880579,0.8955424465347758,0.9071229409816006,0.9175194701738796,0.934708337729569
AM,2025-01-19,2025,7,5.333333333333332,FALSE,0.870489629536204,0.8950744713455087,0.9066674628028092,0.9170450594771633,0.9341762360312715
AM,2025-01-26,2025,4,6.666666666666666,FALSE,0.8700393079573377,0.8946502041841621,0.9062363548440319,0.9165290925163477,0.9336531239666996
AM,2025-02-02,2025,9,5.333333333333333,FALSE,0.8696977164438227,0.8942077459520194,0.9056679247865429,0.9159374295772338,0.9329976426712708
AM,2025-02-09,2025,3,8.333333333333332,FALSE,0.8693249558326294,0.8938953209751545,0.9051588847596249,0.9154416330695008,0.932428777335766
AM,2025-02-16,2025,13,6.666666666666666,FALSE,0.8686177712547143,0.8932194548058374,0.9043934440032456,0.9147701363042937,0.9315957228949016
AM,2025-02-23,2025,4,6.333333333333333,FALSE,0.8681111302822291,0.8926483893353877,0.9038151386302191,0.9142303757975773,0.9310805737310597
AM,2025-03-02,2025,2,3.666666666666666,FALSE,0.8676171417050897,0.8921247257895272,0.9032590460655229,0.913736312770266,0.9305028842510507
AM,2025-03-09,2025,5,3.6666666666666665,FALSE,0.8673568049948059,0.8918786875919231,0.9029588714656795,0.9134575324161691,0.9302677361387152
AM,2025-03-16,2025,4,4.333333333333333,FALSE,0.8672181181752544,0.8916144774389674,0.9026954082423733,0.9131135783520395,0.9299374358037402
AM,2025-03-23,2025,4,4,FALSE,0.8669250330048636,0.8913162362370224,0.9023932532783295,0.9127856859204675,0.9295694626867702
AM,2025-03-30,2025,4,3.333333333333333,FALSE,0.8666844062205507,0.8909845496898213,0.9020825450452279,0.9124447454217758,0.929348775995201
AM,2025-04-06,2025,2,3,FALSE,0.8664035975000671,0.8906916034017753,0.9018415996213628,0.9122034875264826,0.9290366838504907
AM,2025-04-13,2025,3,2.6666666666666665,FALSE,0.8661259683392705,0.8904405105210543,0.9016184930942637,0.9119449611347935,0.9288245518309504
AM,2025-04-20,2025,3,2.333333333333333,FALSE,0.8657866758573451,0.8901940436583509,0.9014170528757725,0.911798719489023,0.9286381601527564
AM,2025-04-27,2025,1,1.6666666666666665,FALSE,0.8656368127240817,0.8899890919526179,0.9012472984884874,0.9116801075358673,0.9284774947240984
AM,2025-05-04,2025,1,1.3333333333333333,FALSE,0.8654476929564718,0.8898955184256241,0.9011468918796954,0.9115789778956386,0.9283681970292716
AM,2025-05-11,2025,2,1.9999999999999998,FALSE,0.8653066105858195,0.8897468292932312,0.9010741096256281,0.9114845113376004,0.9282845879965671
AM,2025-05-18,2025,3,2.6666666666666665,FALSE,0.8651883107262092,0.8895927083941083,0.9008939789465724,0.9113545520861138,0.9281506336780081
AM,2025-05-25,2025,3,2,FALSE,0.8649804336840929,0.8894196990342905,0.9007182727343861,0.9111794907229436,0.9279482200858967
AM,2025-06-01,2025,0,2,FALSE,0.8647463565954697,0.8892653733643953,0.9005901059797341,0.9110621567727855,0.9278228796452919
AM,2025-06-08,2025,3,2,FALSE,0.8644080112393402,0.8891284971285323,0.9004788651220466,0.9109184535877395,0.9276952764829755
AM,2025-06-15,2025,3,3.333333333333333,FALSE,0.8641731967205204,0.8889941397011452,0.9003431671240243,0.9107550151102052,0.9275624484223456
AM,2025-06-22,2025,4,3.6666666666666665,FALSE,0.8637681602986127,0.8887165957676356,0.9001216749392825,0.9105239620959749,0.9273248115002305
AM,2025-06-29,2025,4,3.666666666666666,FALSE,0.863448067295124,0.8884017329715735,0.8998517300599045,0.9102316877715106,0.9271178361825516
AM,2025-07-06,2025,3,3,FALSE,0.8630652052656658,0.8881426939774558,0.8996016054705309,0.9099208716750741,0.9268795126463117
AM,2025-07-13,2025,2,3,FALSE,0.8627886036857629,0.8878593858276522,0.8993592964866548,0.9097029374653645,0.9266287316783821
AM,2025-07-20,2025,4,3.6666666666666665,FALSE,0.8625161868618945,0.8876822065858128,0.899175012130951,0.9094892615853685,0.9264929743514144
AM,2025-07-27,2025,5,4.333333333333333,FALSE,0.862055910271813,0.8873706678791894,0.8989166440293592,0.9092474454123277,0.9263132967062531
AM,2025-08-03,2025,4,4.333333333333333,FALSE,0.8617367061798475,0.8870190086749307,0.8985941891701815,0.9088883040471173,0.9259746620118172
AM,2025-08-10,2025,4,4.666666666666666,FALSE,0.8614583233546158,0.8867362074280931,0.8982359403966671,0.9085095538786393,0.9256841967715853
AM,2025-08-17,2025,6,4,FALSE,0.8611574477841488,0.8863130830880257,0.8978559671477198,0.9082803987317898,0.9254809771635489
AM,2025-08-24,2025,2,3,FALSE,0.8608704806408267,0.8859327564559816,0.8975357543345482,0.9079140161295318,0.9253223484321349
AM,2025-08-31,2025,1,2,FALSE,0.8606377353542622,0.8856198316073103,0.8973348293919843,0.9077428215136141,0.9251315527045768
AM,2025-09-07,2025,3,2.6666666666666665,FALSE,0.8604971609327017,0.8854567237994934,0.8972150211316612,0.9076457381828086,0.9250561002048029
AM,2025-09-14,2025,4,3,FALSE,0.8602558947076863,0.8851703918021161,0.8970347665075518,0.9075111234948616,0.9249372823833331
AM,2025-09-21,2025,2,2.6666666666666665,FALSE,0.8600421278250687,0.884899554444833,0.8967937676106665,0.9073851921396218,0.9247923553139957
AM,2025-09-28,2025,2,3.333333333333333,FALSE,0.8598587058659427,0.884702976746543,0.8966091874801294,0.9071812570336862,0.9247593204346424
AM,2025-10-05,2025,6,3.333333333333333,FALSE,0.859658918723228,0.8844119881925404,0.8964163392436624,0.9069526917797472,0.9245537724050433
AM,2025-10-12,2025,2,3.333333333333333,FALSE,0.8593635572909646,0.8841618604961032,0.8961494750921036,0.9066952381521103,0.9244313539261403
AM,2025-10-19,2025,2,1.6666666666666665,FALSE,0.8591355311974417,0.8838234800640863,0.8958553090474921,0.9064869234488774,0.924308976600963
AM,2025-10-26,2025,1,1,FALSE,0.8590144272612987,0.883692399090564,0.8957856083258321,0.9064362168755795,0.9242600945488119
AM,2025-11-02,2025,0,0.6666666666666666,FALSE,0.858915366604983,0.8836423619953068,0.8957301444666229,0.9064145511083916,0.9242406039408539
AM,2025-11-09,2025,1,0.6666666666666666,FALSE,0.8588726422615532,0.883602708724744,0.8956646638370411,0.9063873150484102,0.9242358034610966
AM,2025-11-16,2025,1,1,FALSE,0.8588238300753595,0.883578111744114,0.8956241114642169,0.9063795174015672,0.9242310021498185
AM,2025-11-23,2025,1,1,FALSE,0.8587691666397405,0.8835053633441649,0.8955537441915611,0.9063499672686839,0.9242115193943272
AM,2025-11-30,2025,1,1,FALSE,0.858740375438725,0.883465673737075,0.8954817745891535,0.9063170296119528,0.92419154046417
AM,2025-12-07,2025,1,1,FALSE,0.8587115902403811,0.8834300860192768,0.8954365763746652,0.9062930094381508,0.9241385522915336
AM,2025-12-14,2025,1,1,FALSE,0.8585751208876226,0.8833826894747254,0.8953675382328851,0.9062429673646275,0.9240762671734022
AM,2025-12-21,2025,1,0.6666666666666666,FALSE,0.8583834119426801,0.8833446927095054,0.895306672271891,0.9061636669484947,0.9240133031543876
AM,2025-12-28,2025,0,0,FALSE,0.858304373921882,0.8833430383605904,0.8952907954792086,0.9061257080366264,0.92397979964343
AP,2015-01-04,2015,0,0,FALSE,1.0073984530149735,1.0073984530149735,1.0073984530149735,1.0073984530149735,1.0073984530149735
AP,2015-01-11,2015,0,0,FALSE,1.007236263530939,1.007236263530939,1.007236263530939,1.007236263530939,1.007236263530939
AP,2015-01-18,2015,0,0,FALSE,1.007074167667512,1.007074167667512,1.007074167667512,1.007074167667512,1.007074167667512
AP,2015-01-25,2015,0,0,FALSE,1.0069121653436544,1.0069121653436544,1.0069121653436544,1.0069121653436544,1.0069121653436544
AP,2015-02-01,2015,0,0,FALSE,1.006750256478422,1.006750256478422,1.006750256478422,1.006750256478422,1.006750256478422
AP,2015-02-08,2015,0,0,FALSE,1.006588440990965,1.006588440990965,1.006588440990965,1.006588440990965,1.006588440990965
AP,2015-02-15,2015,0,0,FALSE,1.0064267188005254,1.0064267188005254,1.0064267188005254,1.0064267188005254,1.0064267188005254
AP,2015-02-22,2015,0,0,FALSE,1.006265089826439,1.006265089826439,1.006265089826439,1.006265089826439,1.006265089826439
AP,2015-03-01,2015,0,0,FALSE,1.0061035539881342,1.0061035539881342,1.0061035539881342,1.0061035539881342,1.0061035539881342
AP,2015-03-08,2015,0,0,FALSE,1.005942111205133,1.005942111205133,1.005942111205133,1.005942111205133,1.005942111205133
AP,2015-03-15,2015,0,0,FALSE,1.005780761397049,1.005780761397049,1.005780761397049,1.005780761397049,1.005780761397049
AP,2015-03-22,2015,0,0,FALSE,1.0056195044835892,1.0056195044835892,1.0056195044835892,1.0056195044835892,1.0056195044835892
AP,2015-03-29,2015,0,0,FALSE,1.0054583403845525,1.0054583403845525,1.0054583403845525,1.0054583403845525,1.0054583403845525
AP,2015-04-05,2015,0,0,FALSE,1.005297269019831,1.005297269019831,1.005297269019831,1.005297269019831,1.005297269019831
AP,2015-04-12,2015,0,0,FALSE,1.0051362903094077,1.0051362903094077,1.0051362903094077,1.0051362903094077,1.0051362903094077
AP,2015-04-19,2015,0,0,FALSE,1.0049754041733583,1.0049754041733583,1.0049754041733583,1.0049754041733583,1.0049754041733583
AP,2015-04-26,2015,0,0,FALSE,1.0048146105318505,1.0048146105318505,1.0048146105318505,1.0048146105318505,1.0048146105318505
AP,2015-05-03,2015,0,0,FALSE,1.0046539093051436,1.0046539093051436,1.0046539093051436,1.0046539093051436,1.0046539093051436
AP,2015-05-10,2015,0,0,FALSE,1.0044933004135883,1.0044933004135883,1.0044933004135883,1.0044933004135883,1.0044933004135883
AP,2015-05-17,2015,0,0,FALSE,1.0043327837776272,1.0043327837776272,1.0043327837776272,1.0043327837776272,1.0043327837776272
AP,2015-05-24,2015,0,0,FALSE,1.0041723593177945,1.0041723593177945,1.0041723593177945,1.0041723593177945,1.0041723593177945
AP,2015-05-31,2015,0,0,FALSE,1.0040120269547146,1.0040120269547146,1.0040120269547146,1.0040120269547146,1.0040120269547146
AP,2015-06-07,2015,0,0,FALSE,1.0038517866091041,1.0038517866091041,1.0038517866091041,1.0038517866091041,1.0038517866091041
AP,2015-06-14,2015,0,0,FALSE,1.00369163820177,1.00369163820177,1.00369163820177,1.00369163820177,1.00369163820177
AP,2015-06-21,2015,0,0,FALSE,1.0035315816536101,1.0035315816536101,1.0035315816536101,1.0035315816536101,1.0035315816536101
AP,2015-06-28,2015,0,0,FALSE,1.0033716168856133,1.0033716168856133,1.0033716168856133,1.0033716168856133,1.0033716168856133
AP,2015-07-05,2015,0,0,FALSE,1.0032308145275568,1.0032308145275568,1.0032308145275568,1.0032308145275568,1.0032308145275568
AP,2015-07-12,2015,0,0,FALSE,1.003104385188347,1.003104385188347,1.003104385188347,1.003104385188347,1.003104385188347
AP,2015-07-19,2015,0,0,FALSE,1.0029780198829994,1.0029780198829994,1.0029780198829994,1.0029780198829994,1.0029780198829994
AP,2015-07-26,2015,0,0,FALSE,1.002851718562879,1.002851718562879,1.002851718562879,1.002851718562879,1.002851718562879
AP,2015-08-02,2015,0,0,FALSE,1.002725481179399,1.002725481179399,1.002725481179399,1.002725481179399,1.002725481179399
AP,2015-08-09,2015,0,0,FALSE,1.002599307684023,1.002599307684023,1.002599307684023,1.002599307684023,1.002599307684023
AP,2015-08-16,2015,0,0,FALSE,1.0024731980282626,1.0024731980282626,1.0024731980282626,1.0024731980282626,1.0024731980282626
AP,2015-08-23,2015,0,0,FALSE,1.0023471521636793,1.0023471521636793,1.0023471521636793,1.0023471521636793,1.0023471521636793
AP,2015-08-30,2015,0,0,FALSE,1.0022211700418833,1.0022211700418833,1.0022211700418833,1.0022211700418833,1.0022211700418833
AP,2015-09-06,2015,0,0,FALSE,1.0020952516145334,1.0020952516145334,1.0020952516145334,1.0020952516145334,1.0020952516145334
AP,2015-09-13,2015,0,0,FALSE,1.0019693968333376,1.0019693968333376,1.0019693968333376,1.0019693968333376,1.0019693968333376
AP,2015-09-20,2015,0,0,FALSE,1.0018436056500526,1.0018436056500526,1.0018436056500526,1.0018436056500526,1.0018436056500526
AP,2015-09-27,2015,0,0,FALSE,1.0017178780164842,1.0017178780164842,1.0017178780164842,1.0017178780164842,1.0017178780164842
AP,2015-10-04,2015,0,0,FALSE,1.0015922138844864,1.0015922138844864,1.0015922138844864,1.0015922138844864,1.0015922138844864
AP,2015-10-11,2015,0,0,FALSE,1.0014666132059618,1.0014666132059618,1.0014666132059618,1.0014666132059618,1.0014666132059618
AP,2015-10-18,2015,0,0,FALSE,1.0013410759328618,1.0013410759328618,1.0013410759328618,1.0013410759328618,1.0013410759328618
AP,2015-10-25,2015,0,0,FALSE,1.0012156020171867,1.0012156020171867,1.0012156020171867,1.0012156020171867,1.0012156020171867
AP,2015-11-01,2015,0,0,FALSE,1.0010901914109844,1.0010901914109844,1.0010901914109844,1.0010901914109844,1.0010901914109844
AP,2015-11-08,2015,0,0,FALSE,1.0009648440663517,1.0009648440663517,1.0009648440663517,1.0009648440663517,1.0009648440663517
AP,2015-11-15,2015,0,0.3333333333333333,FALSE,1.0008395599354336,1.0008395599354336,1.0008395599354336,1.0008395599354336,1.0008395599354336
AP,2015-11-22,2015,1,0.3333333333333333,FALSE,0.9986911781911758,0.999473478738858,0.9998812784508306,1.0002317405772332,1.0005656183118508
AP,2015-11-29,2015,0,0.3333333333333333,FALSE,0.9965438793476894,0.9981080861212024,0.9989234799920036,0.9996242275929137,1.0002918147696853
AP,2015-12-06,2015,0,0,FALSE,0.9943976625864196,0.9967433815619765,0.9979661641938375,0.9990170207508894,1.0000181492045623
AP,2015-12-13,2015,0,0.3333333333333333,FALSE,0.9942741589656008,0.996619287054284,0.997841761667063,0.9988923535132299,0.9998932297825328
AP,2015-12-20,2015,1,0.3333333333333333,FALSE,0.9921295947953489,0.9952556447945806,0.9968852004596971,0.9982856368178439,0.999619802433779
AP,2015-12-27,2015,0,0.3333333333333333,FALSE,0.9899861105129604,0.993892689192216,0.9959291209254157,0.9976792256325494,0.9993465127684205
AP,2016-01-03,2016,0,0,FALSE,0.9880655702301518,0.992678499618843,0.9950831397301558,0.9971496818632227,0.9991184321329372
AP,2016-01-10,2016,0,0,FALSE,0.9880545230016383,0.9926654754809093,0.9950690850636172,0.9971347415627918,0.9991026481081335
AP,2016-01-17,2016,0,0,FALSE,0.9880434804616358,0.9926524573626387,0.9950550371106484,0.9971198085722721,0.9990868719613633
AP,2016-01-24,2016,0,0,FALSE,0.9880324426071696,0.9926394452598346,0.995040995866415,0.9971048828862825,0.999071103686723
AP,2016-01-31,2016,0,0,FALSE,0.9880214094352681,0.9926264391683042,0.9950269613260887,0.9970899644994468,0.9990553432783162
AP,2016-02-07,2016,0,0.6666666666666666,FALSE,0.9880103809429617,0.9926134390838588,0.9950129334848444,0.997075053406394,0.9990395907302507
AP,2016-02-14,2016,2,1,FALSE,0.9879034910046336,0.9925571041422971,0.994947522346439,0.9970030518942007,0.9989744742764177
AP,2016-02-21,2016,1,1,FALSE,0.9878159199079136,0.9924886684918243,0.9948799457687741,0.9969328147210993,0.9988891362580811
AP,2016-02-28,2016,0,0.3333333333333333,FALSE,0.9877157912595526,0.9924157694345662,0.9947903366531332,0.9968318188110958,0.9988005140617441
AP,2016-03-06,2016,0,0,FALSE,0.9876682088957647,0.9923797006963004,0.9947486874264581,0.9967841565142623,0.9987596675564522
AP,2016-03-13,2016,0,0,FALSE,0.9876572400098488,0.9923667798421665,0.9947347410573006,0.9967693214978357,0.9987440158741994
AP,2016-03-20,2016,0,0.3333333333333333,FALSE,0.9876462757829985,0.9923538649437651,0.9947208013359103,0.9967544937306547,0.9987283719831512
AP,2016-03-27,2016,1,0.6666666666666666,FALSE,0.9876136312727766,0.992318106882345,0.9946842254447665,0.9967153137645443,0.9986892565533138
AP,2016-04-03,2016,1,1,FALSE,0.9875770198237518,0.9922673821853034,0.9946234063416658,0.9966545696502407,0.9986296870471653
AP,2016-04-10,2016,1,1.6666666666666665,FALSE,0.9875266031513831,0.992200413224565,0.994552299899412,0.9965781834018957,0.9985468927621962
AP,2016-04-17,2016,3,2.3333333333333335,FALSE,0.9873403233861051,0.9920914550692347,0.9944359326178643,0.9964357534246777,0.9984160720892604
AP,2016-04-24,2016,3,3.333333333333333,FALSE,0.9871532702994245,0.9919284012350701,0.9942560376721972,0.9962492071945442,0.9982568017923424
AP,2016-05-01,2016,4,4,FALSE,0.9869178565733673,0.9917208659905214,0.9940376501308076,0.9959841296671954,0.9980622971426034
AP,2016-05-08,2016,5,4,FALSE,0.9866348593088856,0.9914632021578997,0.9937666344013885,0.9957044642548283,0.9978408018773078
AP,2016-05-15,2016,3,3.6666666666666665,FALSE,0.9863038274427861,0.9911853941413244,0.9935173127238941,0.995427710145041,0.9976686534293635
AP,2016-05-22,2016,3,3.333333333333333,FALSE,0.9860159975982996,0.9909061076911635,0.993238229734708,0.9952011251391556,0.9974941678356689
AP,2016-05-29,2016,4,3.333333333333333,FALSE,0.9857559980619303,0.9906881631571279,0.9929860062609472,0.9949651044739702,0.9973409316580822
AP,2016-06-05,2016,3,3.666666666666666,FALSE,0.9854443862963677,0.990461822537301,0.9927371771206813,0.9947262247295763,0.9971839992876367
AP,2016-06-12,2016,4,4.666666666666666,FALSE,0.985140017399642,0.9901927352962381,0.9924705342219989,0.9944819633832233,0.9969859619283156
AP,2016-06-19,2016,7,6.333333333333333,FALSE,0.9847550289071818,0.9898511980034457,0.9921367853067402,0.9941567882749102,0.9967896090695706
AP,2016-06-26,2016,8,6.999999999999999,FALSE,0.9842252499375403,0.9893526921956112,0.9917078698205645,0.9937867825539907,0.9965109214875857
AP,2016-07-03,2016,6,6,FALSE,0.9836314056201589,0.988815047615479,0.9912158743472749,0.9933831857397578,0.9962685489241586
AP,2016-07-10,2016,4,4.333333333333333,FALSE,0.983100589449168,0.9884149017298005,0.9908382215647225,0.9930476437265989,0.9961012015933797
AP,2016-07-17,2016,3,5,FALSE,0.9827494100852283,0.9881379681307729,0.9905610741083631,0.9928206015159465,0.9959859981828085
AP,2016-07-24,2016,8,5.666666666666666,FALSE,0.9821962218453923,0.9878118087265947,0.9902340783830199,0.9925617525846134,0.9958463869748935
AP,2016-07-31,2016,6,7.666666666666666,FALSE,0.9815083718355657,0.9874218963835826,0.9898836194256104,0.9922903050043063,0.9956698520355637
AP,2016-08-07,2016,9,8.333333333333332,FALSE,0.9808629740429453,0.9868836471520573,0.9894061579755866,0.9918836629058378,0.9954864983550046
AP,2016-08-14,2016,10,7,FALSE,0.9798663929455913,0.9863149751880087,0.9889224756225183,0.9914754368080965,0.9952566197773778
AP,2016-08-21,2016,2,4.666666666666666,FALSE,0.9791556993292773,0.9858226787457036,0.9885262795900631,0.9911245593112492,0.9950705232218406
AP,2016-08-28,2016,2,2.333333333333333,FALSE,0.9787879121607606,0.9854742224276873,0.988260093151812,0.9909136768465843,0.9949584843010084
AP,2016-09-04,2016,3,2.9999999999999996,FALSE,0.9785559015419073,0.9853102770558358,0.9881619557463419,0.9908179578124359,0.9949107388843637
AP,2016-09-11,2016,4,2.6666666666666665,FALSE,0.978190918728044,0.9851032423370031,0.9879636822158329,0.9906985557308484,0.9948600821042788
AP,2016-09-18,2016,1,4,FALSE,0.9779786114275332,0.9849098245808263,0.9878180942419887,0.9905855317732329,0.9947985990062366
AP,2016-09-25,2016,7,6.666666666666666,FALSE,0.9775073022407593,0.9846492320638652,0.9875895524543477,0.9904184584716121,0.9947246286114398
AP,2016-10-02,2016,12,10.333333333333332,FALSE,0.9766931490789122,0.9841665483820058,0.9871946555276463,0.9901217207918442,0.9945736814395293
AP,2016-10-09,2016,12,10.333333333333332,FALSE,0.9752356717358072,0.9833256769946215,0.9866074214133582,0.9896311167011829,0.9943163417664339
AP,2016-10-16,2016,7,7.333333333333333,FALSE,0.9737925764595629,0.9825820327491168,0.9859988540945928,0.9891444461940139,0.9940335674321292
AP,2016-10-23,2016,3,6,FALSE,0.9727579269860437,0.9820422706787372,0.9855718801511437,0.9888079999401465,0.9938422734605017
AP,2016-10-30,2016,8,4.333333333333333,FALSE,0.9718766906305906,0.9816011635516659,0.9852270987595039,0.9885476532836438,0.9936998628222443
AP,2016-11-06,2016,2,4.666666666666666,FALSE,0.9712414216539772,0.9813047219204819,0.9849856639418897,0.9883503565059961,0.993599539415263
AP,2016-11-13,2016,4,2.9999999999999996,FALSE,0.9705928628206045,0.9809676810257717,0.9847146686590733,0.9881610509020096,0.9934736735075935
AP,2016-11-20,2016,3,2.6666666666666665,FALSE,0.9701691973716641,0.9807546539079275,0.9845746176633974,0.9880428790886331,0.9933896898768146
AP,2016-11-27,2016,1,2.333333333333333,FALSE,0.9697918827690375,0.9805714460818216,0.9844336447648898,0.9879421277021774,0.9933402120768461
AP,2016-12-04,2016,3,1.6666666666666665,FALSE,0.9694706028958149,0.9804160137384375,0.984301895214623,0.9878541400579233,0.9933009551890085
AP,2016-12-11,2016,1,1.6666666666666665,FALSE,0.969300775914781,0.9803165924693749,0.9842342987957396,0.9878102002418033,0.9932746100684632
AP,2016-12-18,2016,1,1,FALSE,0.9691393933495454,0.980221718861773,0.9841526498929174,0.9877507936895191,0.9932430430009753
AP,2016-12-25,2016,1,2.333333333333333,FALSE,0.9690268178674104,0.9801720220860121,0.9841112290616478,0.9877329614152395,0.9932311293973715
AP,2017-01-01,2017,5,2.333333333333333,FALSE,0.9689698988260823,0.9801335123382333,0.9840803783572979,0.9877166199992052,0.9932284154737397
AP,2017-01-08,2017,1,2.333333333333333,FALSE,0.9687651865416487,0.9799923052032683,0.9839677952798602,0.9875598571567243,0.9931189133647349
AP,2017-01-15,2017,1,0.6666666666666666,FALSE,0.968596036475094,0.9798502522033392,0.983850002379812,0.9874232661202491,0.9929703059032511
AP,2017-01-22,2017,0,0.6666666666666666,FALSE,0.9685726619557663,0.9797951592255734,0.9837960649343277,0.9873747657016081,0.9929324925945835
AP,2017-01-29,2017,1,1.9999999999999998,FALSE,0.9685492950790832,0.9797495324338229,0.9837631141395752,0.987342333803173,0.9928920406691798
AP,2017-02-05,2017,5,3.3333333333333335,FALSE,0.968386568261031,0.9796213713687927,0.9836409452017518,0.9872406569860864,0.9927422202163978
AP,2017-02-12,2017,4,3.333333333333333,FALSE,0.9681323257559235,0.9794182725403574,0.9834441026562362,0.9870336818243709,0.992559437222341
AP,2017-02-19,2017,1,3.666666666666667,FALSE,0.9679259446256029,0.9791873680790615,0.9832573764919335,0.9868210170497791,0.992394900438696
AP,2017-02-26,2017,6,3.3333333333333335,FALSE,0.9677350933049488,0.9789301913627702,0.9830456156665617,0.986600639217271,0.9921630864310933
AP,2017-03-05,2017,3,4.666666666666666,FALSE,0.9675293744713168,0.9787169381030412,0.9828386309590523,0.9863933101466951,0.9919981329221916
AP,2017-03-12,2017,5,5,FALSE,0.9671807336513518,0.9784186651582889,0.9825875441845445,0.9861225588661615,0.9917294068959673
AP,2017-03-19,2017,7,5.333333333333332,FALSE,0.966696256022044,0.978131136721189,0.982266957959751,0.9858485145586301,0.9914206361073931
AP,2017-03-26,2017,4,5,FALSE,0.9663143616783282,0.9777752936397233,0.9819547359680912,0.9855515012999414,0.9912052688511879
