state,week_of_year,lag_spec,T_clim,logP_clim,n_years
CE,47,sensitivity_B,28.10956100491305,2.35937197673969,11
CE,48,primary,28.088081313037204,2.410374542273251,11
CE,48,sensitivity_A,28.025693082112493,2.5133235990360587,11
CE,48,sensitivity_B,28.134091571179756,2.470543964745662,11
CE,49,primary,28.005928260925693,2.6294852954056274,11
CE,49,sensitivity_A,27.98136712149127,2.656885751729083,11
CE,49,sensitivity_B,28.088081313037204,2.573263203934576,11
CE,50,primary,27.885779878976038,2.8458403959020973,11
CE,50,sensitivity_A,27.830502006248828,2.815650749069775,11
CE,50,sensitivity_B,28.005928260925693,2.7370173346103055,11
CE,51,primary,27.739778674418016,2.961643893024171,11
CE,51,sensitivity_A,27.626468702350977,3.2311147753866085,11
CE,51,sensitivity_B,27.885779878976038,2.9301266198510847,11
CE,52,primary,27.612018192357997,3.3339148457346437,11
CE,52,sensitivity_A,27.57072459156421,3.4221860791474383,11
CE,52,sensitivity_B,27.739778674418016,3.1138483088637847,11
CE,53,primary,27.546385709535976,3.108025746175749,2
CE,53,sensitivity_A,27.54190243585301,3.2855435466138934,2
CE,53,sensitivity_B,27.786581577869093,3.015858955931228,2
DF,1,primary,22.64213852655322,5.427437607647533,10
DF,1,sensitivity_A,22.476080812726725,5.180930935048954,10
DF,1,sensitivity_B,22.867862592424686,5.683681773509898,10
DF,2,primary,22.67523858206615,5.482909750437892,10
DF,2,sensitivity_A,22.708008248465426,5.108757224721557,10
DF,2,sensitivity_B,22.64213852655322,5.668433433818509,10
DF,3,primary,22.795423344203428,5.438960667009649,10
DF,3,sensitivity_A,23.021903828212213,5.117986014652269,10
DF,3,sensitivity_B,22.67523858206615,5.638621049000186,10
DF,4,primary,23.013707696823868,5.2951957663104565,10
DF,4,sensitivity_A,23.042130745231354,4.974674965166368,11
DF,4,sensitivity_B,22.795423344203428,5.683544700856374,10
DF,5,primary,22.779494912283784,5.3586183417226785,10
DF,5,sensitivity_A,22.697597097421646,4.961010733292333,11
DF,5,sensitivity_B,23.013707696823868,5.569497051457179,10
DF,6,primary,22.713260541643436,5.225945442063735,11
DF,6,sensitivity_A,22.578346341616168,5.161839933753983,11
DF,6,sensitivity_B,22.779494912283784,5.512154870460205,10
DF,7,primary,22.593377157103987,5.394499953107402,11
DF,7,sensitivity_A,22.684013109083324,5.189342968375268,11
DF,7,sensitivity_B,22.70799008324035,5.533894220678767,10
DF,8,primary,22.801661642495713,5.357228850987373,11
DF,8,sensitivity_A,22.830198748700052,5.152785942257947,11
DF,8,sensitivity_B,22.593377157103987,5.579308522048404,11
DF,9,primary,22.79528723382333,5.39694621857755,11
DF,9,sensitivity_A,22.881211456695183,5.09853045539128,11
DF,9,sensitivity_B,22.801661642495713,5.551675054010421,11
DF,10,primary,22.951370840361648,5.318122560167546,11
DF,10,sensitivity_A,22.908576905882228,4.948645490748462,11
DF,10,sensitivity_B,22.79528723382333,5.547771791531535,11
DF,11,primary,22.936051181281307,5.3276471339193066,11
DF,11,sensitivity_A,23.04134466988702,4.872015769461011,11
DF,11,sensitivity_B,22.951370840361648,5.520781405428098,11
DF,12,primary,22.92365031056592,5.126613349450327,11
DF,12,sensitivity_A,22.839630662001596,4.791949844901595,11
DF,12,sensitivity_B,22.936051181281307,5.51755141612043,11
DF,13,primary,22.876715827710722,5.094658784644997,11
DF,13,sensitivity_A,22.819573875526352,4.822330451846673,11
DF,13,sensitivity_B,22.92365031056592,5.454726858535714,11
DF,14,primary,22.70909968124326,5.025935419499106,11
DF,14,sensitivity_A,22.719518725903026,4.6059543766355,11
DF,14,sensitivity_B,22.876715827710722,5.3059838163911275,11
DF,15,primary,22.590754693101516,4.989145838929321,11
DF,15,sensitivity_A,22.410688960087786,4.521744243635117,11
DF,15,sensitivity_B,22.70909968124326,5.284808862955585,11
DF,16,primary,22.349586790671104,4.803357299198185,11
DF,16,sensitivity_A,22.280304539668116,4.30261701964375,11
DF,16,sensitivity_B,22.590754693101516,5.171696203347781,11
DF,17,primary,22.099067331289337,4.645985564775838,11
DF,17,sensitivity_A,21.98198768318476,4.265508368679502,11
DF,17,sensitivity_B,22.349586790671104,5.1397292049510686,11
DF,18,primary,21.90839657473876,4.586450297613831,11
DF,18,sensitivity_A,21.748903636189272,3.932002661290971,11
DF,18,sensitivity_B,22.099067331289337,4.9069566014249455,11
DF,19,primary,21.58433454108963,4.342053409943142,11
DF,19,sensitivity_A,21.508205354368556,3.3114630945186643,11
DF,19,sensitivity_B,21.90839657473876,4.804563201717968,11
DF,20,primary,21.33033459155593,3.957242391938449,11
DF,20,sensitivity_A,21.114894708410507,3.016654949248557,11
DF,20,sensitivity_B,21.58433454108963,4.6412623672424385,11
DF,21,primary,21.16137933772366,3.478246721740793,11
DF,21,sensitivity_A,21.114470831140316,2.2796357255338338,11
DF,21,sensitivity_B,21.33033459155593,4.362482449153636,11
DF,22,primary,21.151549572965305,3.050210918568498,11
DF,22,sensitivity_A,21.24002782648262,1.791346059794885,11
DF,22,sensitivity_B,21.16137933772366,4.074886644254061,11
DF,23,primary,21.12960063059095,2.336424022854172,11
DF,23,sensitivity_A,21.067226647711443,1.6859063964791743,11
DF,23,sensitivity_B,21.151549572965305,3.4997436508165243,11
DF,24,primary,20.72866712958268,1.8783214934722332,11
DF,24,sensitivity_A,20.480147166066377,1.17496011973895,11
DF,24,sensitivity_B,21.12960063059095,3.0693591022832747,11
DF,25,primary,20.202360878155883,1.9590210842504727,11
DF,25,sensitivity_A,19.849168197830025,0.975800416752021,11
DF,25,sensitivity_B,20.72866712958268,2.392760992873621,11
DF,26,primary,19.811456794243377,1.2054928325815604,11
DF,26,sensitivity_A,19.69141114470249,0.755113018761554,11
DF,26,sensitivity_B,20.202360878155883,2.1314263501444177,11
DF,27,primary,19.938352715298233,1.0157193412015475,11
DF,27,sensitivity_A,20.084134921779903,0.6264966759610012,11
DF,27,sensitivity_B,19.811456794243377,1.9710149153466812,11
DF,28,primary,20.201030754320573,0.7821676864380352,11
DF,28,sensitivity_A,20.43352913794582,0.258399919143924,11
DF,28,sensitivity_B,19.938352715298233,1.2389661966017154,11
DF,29,primary,20.294530437519047,0.6796238809615247,11
DF,29,sensitivity_A,20.22567772803371,0.2359457775581536,11
DF,29,sensitivity_B,20.201030754320573,1.0329050060130989,11
DF,30,primary,20.59147245068573,0.3046867002883066,11
DF,30,sensitivity_A,20.66979746632764,0.23124390219316626,11
DF,30,sensitivity_B,20.294530437519047,0.8326605074222164,11
DF,31,primary,21.058998378737172,0.2804402667624642,11
DF,31,sensitivity_A,21.580231049773005,0.21598690660104122,11
DF,31,sensitivity_B,20.59147245068573,0.6932344777098214,11
DF,32,primary,21.77069482184078,0.2516617735657142,11
DF,32,sensitivity_A,21.994511284766283,0.21471736545464887,11
DF,32,sensitivity_B,21.058998378737172,0.3482260042471907,11
DF,33,primary,22.293898518880233,0.30589788171164156,11
DF,33,sensitivity_A,22.522147676542232,0.5101792235147816,11
DF,33,sensitivity_B,21.77069482184078,0.29976510614866836,11
DF,34,primary,22.718093713537463,0.5474438593438318,11
DF,34,sensitivity_A,23.001329387318027,0.6654742041608219,11
DF,34,sensitivity_B,22.293898518880233,0.3406547823229916,11
DF,35,primary,23.40388974937012,0.6922383450924662,11
DF,35,sensitivity_A,23.659498130501113,0.8847402585099259,11
DF,35,sensitivity_B,22.718093713537463,0.6378398337878016,11
DF,36,primary,24.175761638162477,0.9034969291927073,11
DF,36,sensitivity_A,24.708649563479756,0.8604323579873834,11
DF,36,sensitivity_B,23.40388974937012,0.712108958197303,11
DF,37,primary,24.893292355227803,0.8914909747429364,11
DF,37,sensitivity_A,25.235433296104553,0.907479451019451,11
DF,37,sensitivity_B,24.175761638162477,0.9210293270997219,11
DF,38,primary,25.257225868918702,1.1465381202842424,11
DF,38,sensitivity_A,25.281694476635447,1.781400419907271,11
DF,38,sensitivity_B,24.893292355227803,0.9101467145878208,11
DF,39,primary,25.31659745385639,1.8251766788267652,11
DF,39,sensitivity_A,25.343607211422633,2.441203843971095,11
DF,39,sensitivity_B,25.257225868918702,1.1768025455041695,11
DF,40,primary,25.56962847028462,2.54316862183786,11
DF,40,sensitivity_A,25.704037198153433,2.8239565036103857,11
DF,40,sensitivity_B,25.31659745385639,1.8849168116479356,11
DF,41,primary,25.715844198119612,2.825098949113961,11
DF,41,sensitivity_A,25.880564593030282,3.3883750240622614,11
DF,41,sensitivity_B,25.56962847028462,2.560986800051469,11
DF,42,primary,25.330910924606016,3.4379224307255085,11
DF,42,sensitivity_A,24.985530892904727,3.6532860378006338,11
DF,42,sensitivity_B,25.715844198119612,2.8744620116144777,11
DF,43,primary,24.470668716760965,3.8030058278015253,11
DF,43,sensitivity_A,23.83627397611546,4.140718110701698,11
DF,43,sensitivity_B,25.330910924606016,3.438630939029262,11
DF,44,primary,23.51602877001744,4.249716011636183,11
DF,44,sensitivity_A,23.158241361147418,4.4219740361244595,11
DF,44,sensitivity_B,24.470668716760965,3.850487146211881,11
DF,45,primary,23.294625425132345,4.561597363477194,11
DF,45,sensitivity_A,23.221465955461795,4.7949487688490136,11
DF,45,sensitivity_B,23.51602877001744,4.347183819810252,11
DF,46,primary,23.069278541994322,4.859829975569828,11
DF,46,sensitivity_A,23.166148634080784,4.927839918854948,11
DF,46,sensitivity_B,23.294625425132345,4.637825212056995,11
DF,47,primary,22.981590971182975,5.031832119803153,11
DF,47,sensitivity_A,22.688689680223362,5.140083393455937,11
DF,47,sensitivity_B,23.069278541994322,4.958193219692966,11
DF,48,primary,22.740925518878118,5.300817293815965,11
DF,48,sensitivity_A,22.728936420787488,5.219282607402727,11
DF,48,sensitivity_B,22.981590971182975,5.084510421987332,11
DF,49,primary,22.667196173069303,5.38231463263497,11
DF,49,sensitivity_A,22.69455643691028,5.238266874991598,11
DF,49,sensitivity_B,22.740925518878118,5.379534344573888,11
DF,50,primary,22.87202299043732,5.461230138584764,11
DF,50,sensitivity_A,22.885335887562167,5.342294797489027,11
DF,50,sensitivity_B,22.667196173069303,5.513559106002584,11
DF,51,primary,22.94110088265822,5.508006115265026,11
DF,51,sensitivity_A,23.13979348517086,5.225495518377478,11
DF,51,sensitivity_B,22.87202299043732,5.596867751727451,11
DF,52,primary,23.04430259605509,5.5120783442764365,11
DF,52,sensitivity_A,22.952975845336937,5.221371048535349,11
DF,52,sensitivity_B,22.94110088265822,5.6788936201990134,11
DF,53,primary,23.13884633382164,5.094274416648278,2
DF,53,sensitivity_A,22.999158205304852,4.794003676828671,2
DF,53,sensitivity_B,23.854089355468773,5.293801765175779,2
ES,1,primary,25.348007155473333,5.224921248506299,10
ES,1,sensitivity_A,25.30309597484008,4.947516327753396,10
ES,1,sensitivity_B,25.096680364588455,5.509300293227422,10
ES,2,primary,25.302527154985732,5.294063455045198,10
ES,2,sensitivity_A,25.39761501455123,4.867799648289322,10
ES,2,sensitivity_B,25.348007155473333,5.42475466030546,10
ES,3,primary,25.400864844169643,5.121008543487943,10
ES,3,sensitivity_A,25.35437700934175,4.770422072668226,10
ES,3,sensitivity_B,25.302527154985732,5.4788928183036,10
ES,4,primary,25.44514807730047,5.0322329460513675,10
ES,4,sensitivity_A,25.631046109576506,4.5166510372019815,11
ES,4,sensitivity_B,25.400864844169643,5.423759735355203,10
ES,5,primary,25.39234700823734,4.989418625381086,10
ES,5,sensitivity_A,25.496053784156395,4.437068866074177,11
ES,5,sensitivity_B,25.44514807730047,5.266145110766314,10
ES,6,primary,25.5269137095444,4.7882016454791,11
ES,6,sensitivity_A,25.410811851283245,4.748871519057524,11
ES,6,sensitivity_B,25.39234700823734,5.208335960972967,10
ES,7,primary,25.549067217942095,5.00185198176579,11
ES,7,sensitivity_A,25.7071057557901,4.726015679393713,11
ES,7,sensitivity_B,25.445683383175716,5.240066724118447,10
ES,8,primary,25.76977451736704,4.972582411167366,11
ES,8,sensitivity_A,25.86034499589036,4.544887250708007,11
ES,8,sensitivity_B,25.549067217942095,5.22788768438808,11
ES,9,primary,25.719653887855877,4.8749264149681295,11
ES,9,sensitivity_A,25.66669185615392,4.536572803780276,11
ES,9,sensitivity_B,25.76977451736704,5.199096435812957,11
ES,10,primary,25.64029156603701,4.741370285312594,11
ES,10,sensitivity_A,25.51288132879505,4.385867167451406,11
ES,10,sensitivity_B,25.719653887855877,5.09680052642804,11
ES,11,primary,25.443222983499094,4.771475799927981,11
ES,11,sensitivity_A,25.445698639355182,4.306747858287649,11
ES,11,sensitivity_B,25.64029156603701,5.025339749736059,11
ES,12,primary,25.213018436292863,4.636013454133454,11
ES,12,sensitivity_A,25.0257821615377,4.391056668782396,11
ES,12,sensitivity_B,25.443222983499094,4.938233168491742,11
ES,13,primary,24.928939635280887,4.619212359049774,11
ES,13,sensitivity_A,24.741456306467743,4.454691402906867,11
ES,13,sensitivity_B,25.213018436292863,4.935272390569264,11
ES,14,primary,24.535899851402515,4.604721789669814,11
ES,14,sensitivity_A,24.430020762019666,4.294474591933937,11
ES,14,sensitivity_B,24.928939635280887,4.869352206632899,11
ES,15,primary,24.203967708494343,4.609803820568953,11
ES,15,sensitivity_A,23.93832427135789,4.386240425653143,11
ES,15,sensitivity_B,24.535899851402515,4.795183189193705,11
ES,16,primary,23.810918159572722,4.607591720816685,11
ES,16,sensitivity_A,23.653983768723048,4.337267559643999,11
ES,16,sensitivity_B,24.203967708494343,4.743085752306496,11
ES,17,primary,23.447746628065488,4.592656415103759,11
ES,17,sensitivity_A,23.29568914137638,4.298888652648971,11
ES,17,sensitivity_B,23.810918159572722,4.865111089650583,11
ES,18,primary,23.027455923840044,4.52992523689336,11
ES,18,sensitivity_A,22.763130917758872,4.257208663970473,11
ES,18,sensitivity_B,23.447746628065488,4.777862741824322,11
ES,19,primary,22.59470278452556,4.431895357905606,11
ES,19,sensitivity_A,22.374418003413158,4.0014651577843106,11
ES,19,sensitivity_B,23.027455923840044,4.7495487581419145,11
ES,20,primary,22.20466727677226,4.422882185004437,11
ES,20,sensitivity_A,22.0615061707747,3.949558051922597,11
ES,20,sensitivity_B,22.59470278452556,4.638735159313942,11
ES,21,primary,22.100290775995266,4.2665970584957975,11
ES,21,sensitivity_A,22.021512904963426,3.8936829406398368,11
ES,21,sensitivity_B,22.20466727677226,4.571428200745795,11
ES,22,primary,21.921048002047826,4.176825418705165,11
ES,22,sensitivity_A,21.94898909132651,3.8605506433960937,11
ES,22,sensitivity_B,22.100290775995266,4.583770593376016,11
ES,23,primary,21.69724069443404,4.079173314577767,11
ES,23,sensitivity_A,21.456931048432864,3.787234799962109,11
ES,23,sensitivity_B,21.921048002047826,4.458469031119467,11
ES,24,primary,21.28993034593586,4.03846094429851,11
ES,24,sensitivity_A,21.074836420795478,3.536132053259941,11
ES,24,sensitivity_B,21.69724069443404,4.318420159146706,11
ES,25,primary,21.031531912232033,3.893333340882096,11
ES,25,sensitivity_A,20.950425918023495,3.402798387598612,11
ES,25,sensitivity_B,21.28993034593586,4.218485493992283,11
ES,26,primary,20.857844108528006,3.784038155934943,11
ES,26,sensitivity_A,20.808801692321083,3.3255811649779976,11
ES,26,sensitivity_B,21.031531912232033,4.122339908568612,11
ES,27,primary,20.813900869250705,3.5930876256093365,11
ES,27,sensitivity_A,20.74838985632349,3.2418226856894954,11
ES,27,sensitivity_B,20.857844108528006,4.069702917515473,11
ES,28,primary,20.70176623617468,3.5176379982834667,11
ES,28,sensitivity_A,20.71630910949351,3.175629581315985,11
ES,28,sensitivity_B,20.813900869250705,3.9000296056516,11
ES,29,primary,20.6249570682388,3.3940770683800427,11
ES,29,sensitivity_A,20.525385990803226,3.0984467094308847,11
ES,29,sensitivity_B,20.70176623617468,3.7351240695071657,11
ES,30,primary,20.541983141018978,3.4405489216284266,11
ES,30,sensitivity_A,20.508715213589937,3.131820886315911,11
ES,30,sensitivity_B,20.6249570682388,3.640906708199968,11
ES,31,primary,20.68257384482906,3.342535991433571,11
ES,31,sensitivity_A,20.802734274378896,3.358914660028952,11
ES,31,sensitivity_B,20.541983141018978,3.6096780343110004,11
ES,32,primary,20.81894086165147,3.540247893036125,11
ES,32,sensitivity_A,20.940822571751962,3.3346950807139693,11
ES,32,sensitivity_B,20.68257384482906,3.6223168425828645,11
ES,33,primary,21.09243520842908,3.5585776137555274,11
ES,33,sensitivity_A,21.12350725898997,3.3783526948998666,11
ES,33,sensitivity_B,20.81894086165147,3.7007354283813765,11
ES,34,primary,21.00869774938253,3.563701769749405,11
ES,34,sensitivity_A,21.087369605975486,3.3304734979488937,11
ES,34,sensitivity_B,21.09243520842908,3.718901806557118,11
ES,35,primary,21.366512675680735,3.5678332352873694,11
ES,35,sensitivity_A,21.351938772629442,3.4374424323792807,11
ES,35,sensitivity_B,21.00869774938253,3.730640147653261,11
ES,36,primary,21.76242132317025,3.7374795210634146,11
ES,36,sensitivity_A,22.254092619671553,3.459989718638947,11
ES,36,sensitivity_B,21.366512675680735,3.7219507332664095,11
ES,37,primary,22.404373729472315,3.659044370310298,11
ES,37,sensitivity_A,22.644161186662856,3.539566629062778,11
ES,37,sensitivity_B,21.76242132317025,3.9142306216470386,11
ES,38,primary,22.736262235205153,3.6819590860384572,11
ES,38,sensitivity_A,22.81270014068179,3.5857038479309304,11
ES,38,sensitivity_B,22.404373729472315,3.920330092303213,11
ES,39,primary,22.968254993159313,3.7618347493946063,11
ES,39,sensitivity_A,23.099914515202048,3.5895956645717226,11
ES,39,sensitivity_B,22.736262235205153,3.8613687472809355,11
ES,40,primary,23.238762389591866,3.9773060358981227,11
ES,40,sensitivity_A,23.397911418242927,3.8037994880329022,11
ES,40,sensitivity_B,22.968254993159313,3.87753879141841,11
ES,41,primary,23.463239826424594,3.9695565952440424,11
ES,41,sensitivity_A,23.55517739057971,3.968114124687039,11
ES,41,sensitivity_B,23.238762389591866,4.080165262628788,11
ES,42,primary,23.420367326264977,4.151700668605899,11
ES,42,sensitivity_A,23.372321920211714,4.062927992665483,11
ES,42,sensitivity_B,23.463239826424594,4.256270328942225,11
ES,43,primary,23.365911673774686,4.247008223263057,11
ES,43,sensitivity_A,23.251919189268065,4.337002875967976,11
ES,43,sensitivity_B,23.420367326264977,4.286990253496313,11
ES,44,primary,23.27327432837594,4.502486984610926,11
ES,44,sensitivity_A,23.33453789374616,4.614928176631834,11
ES,44,sensitivity_B,23.365911673774686,4.388325481875136,11
ES,45,primary,23.584980298549358,4.772001961262903,11
ES,45,sensitivity_A,23.700924857373725,4.7257561933568475,11
ES,45,sensitivity_B,23.27327432837594,4.615247477803943,11
ES,46,primary,23.710502559372973,4.852825086436574,11
ES,46,sensitivity_A,23.907761535763616,4.909388788849311,11
ES,46,sensitivity_B,23.584980298549358,4.893214644789129,11
ES,47,primary,23.80883436135406,5.035966159807662,11
ES,47,sensitivity_A,23.67031898795321,5.000499755673716,11
ES,47,sensitivity_B,23.710502559372973,4.977517102221698,11
ES,48,primary,23.94044293338276,5.212879687979841,11
ES,48,sensitivity_A,24.045835418388403,4.997809206858234,11
ES,48,sensitivity_B,23.80883436135406,5.1330117749593,11
ES,49,primary,24.272518182221106,5.262400419061387,11
ES,49,sensitivity_A,24.603287267064186,5.116691675554321,11
ES,49,sensitivity_B,23.94044293338276,5.321058196516922,11
ES,50,primary,24.65782252437274,5.278889905785155,11
ES,50,sensitivity_A,24.74638837443818,5.140080704832178,11
ES,50,sensitivity_B,24.272518182221106,5.4298308441022805,11
ES,51,primary,24.912417485360933,5.322323270698586,11
ES,51,sensitivity_A,25.005684373098145,5.031144599943636,11
ES,51,sensitivity_B,24.65782252437274,5.487793610217699,11
ES,52,primary,25.163553031955487,5.303005696346904,11
ES,52,sensitivity_A,25.361883028438307,4.994441198429607,11
ES,52,sensitivity_B,24.912417485360933,5.45841009812549,11
ES,53,primary,25.59565639095642,4.928562435634368,2
ES,53,sensitivity_A,25.690115737855358,4.386621196109132,2
ES,53,sensitivity_B,25.728575334533634,5.269731435764891,2
GO,1,primary,23.80095148134251,5.46307204821384,10
GO,1,sensitivity_A,23.598360081456104,5.2423749466963345,10
GO,1,sensitivity_B,24.095369651437917,5.632841143861372,10
GO,2,primary,23.81575254970309,5.510768175557026,10
GO,2,sensitivity_A,23.861574981033275,5.262102091251746,10
GO,2,sensitivity_B,23.80095148134251,5.635898796260488,10
GO,3,primary,23.978126881903382,5.498401196242045,10
GO,3,sensitivity_A,24.230884084920334,5.25372795666724,10
GO,3,sensitivity_B,23.81575254970309,5.685494863497605,10
GO,4,primary,24.191623733162352,5.440260390177634,10
GO,4,sensitivity_A,24.223534994024366,5.13609922081869,11
GO,4,sensitivity_B,23.978126881903382,5.715912696693078,10
GO,5,primary,23.982941841079022,5.477973930958134,10
GO,5,sensitivity_A,23.881855901240105,5.1139470046039675,11
GO,5,sensitivity_B,24.191623733162352,5.642570685320383,10
GO,6,primary,23.89722887772305,5.380475453094056,11
GO,6,sensitivity_A,23.79074911881046,5.238663751425768,11
GO,6,sensitivity_B,23.982941841079022,5.636728620848483,10
GO,7,primary,23.810817108876098,5.471443480288232,11
GO,7,sensitivity_A,23.889463959848158,5.245394557576675,11
GO,7,sensitivity_B,23.89438756366353,5.654566082123086,10
GO,8,primary,23.961638950481998,5.4270081685932885,11
GO,8,sensitivity_A,23.978471010378524,5.237191975117075,11
GO,8,sensitivity_B,23.810817108876098,5.66948910916488,11
GO,9,primary,23.977580325427454,5.463223688041595,11
GO,9,sensitivity_A,24.040893943637492,5.177966729676631,11
GO,9,sensitivity_B,23.961638950481998,5.626180569023725,11
GO,10,primary,24.087778471131255,5.405551516928916,11
GO,10,sensitivity_A,24.07867324082205,5.023943666951673,11
GO,10,sensitivity_B,23.977580325427454,5.6216307513752355,11
GO,11,primary,24.101600901322783,5.378583983297785,11
GO,11,sensitivity_A,24.164501874221518,4.9949568707144,11
GO,11,sensitivity_B,24.087778471131255,5.595858229199948,11
GO,12,primary,24.071790916846716,5.232259887954617,11
GO,12,sensitivity_A,24.01691261221068,4.938731577102668,11
GO,12,sensitivity_B,24.101600901322783,5.573071950448721,11
GO,13,primary,24.085688882658495,5.214072163010168,11
GO,13,sensitivity_A,24.054805212825617,4.916112357901645,11
GO,13,sensitivity_B,24.071790916846716,5.528186784955945,11
GO,14,primary,23.966301296073066,5.135639294272946,11
GO,14,sensitivity_A,24.006267443061045,4.756688891956667,11
GO,14,sensitivity_B,24.085688882658495,5.408674992054876,11
GO,15,primary,23.869624709415966,5.064300003744386,11
GO,15,sensitivity_A,23.692816352346885,4.563519005927715,11
GO,15,sensitivity_B,23.966301296073066,5.36885295375952,11
GO,16,primary,23.628402302551258,4.921165478149569,11
GO,16,sensitivity_A,23.547956722542903,4.346722151762932,11
GO,16,sensitivity_B,23.869624709415966,5.259981607330171,11
GO,17,primary,23.424433789906093,4.703393772692968,11
GO,17,sensitivity_A,23.338481063796237,4.175593145644115,11
GO,17,sensitivity_B,23.628402302551258,5.194849456171974,11
GO,18,primary,23.313144305187794,4.503052624860751,11
GO,18,sensitivity_A,23.219929356301694,3.844577355698371,11
GO,18,sensitivity_B,23.424433789906093,5.0348812010384645,11
GO,19,primary,22.95435917197289,4.219356421332233,11
GO,19,sensitivity_A,22.8428447956431,3.1718716029615885,11
GO,19,sensitivity_B,23.313144305187794,4.796303303937655,11
GO,20,primary,22.667534530675407,3.8724119170655458,11
GO,20,sensitivity_A,22.370066402027653,2.7695365187250176,11
GO,20,sensitivity_B,22.95435917197289,4.535619469889814,11
GO,21,primary,22.3385605361955,3.393654846233054,11
GO,21,sensitivity_A,22.29623140263561,2.1721271332651475,11
GO,21,sensitivity_B,22.667534530675407,4.241918014037078,11
GO,22,primary,22.34236267442156,2.8167554808890993,11
GO,22,sensitivity_A,22.355087011262334,1.9848129681679023,11
GO,22,sensitivity_B,22.3385605361955,4.012026630925385,11
GO,23,primary,22.274028103797487,2.2937369211865843,11
GO,23,sensitivity_A,22.273267753430634,1.9665163684974838,11
GO,23,sensitivity_B,22.34236267442156,3.4206924191386983,11
GO,24,primary,22.0950733904035,2.091781237664306,11
GO,24,sensitivity_A,21.925297476608513,1.3027454351368468,11
GO,24,sensitivity_B,22.274028103797487,2.864106870091823,11
GO,25,primary,21.686964996323155,2.1037897967348362,11
GO,25,sensitivity_A,21.474492350050834,1.0500678195803594,11
GO,25,sensitivity_B,22.0950733904035,2.3796660589991845,11
GO,26,primary,21.384016006506492,1.3250656017042681,11
GO,26,sensitivity_A,21.20668167758512,0.8162763336000294,11
GO,26,sensitivity_B,21.686964996323155,2.2258103411517705,11
GO,27,primary,21.370321201350745,1.1176121167010857,11
GO,27,sensitivity_A,21.4503317841499,0.5851359464421444,11
GO,27,sensitivity_B,21.384016006506492,2.1136098485852286,11
GO,28,primary,21.59624636530977,0.8550499045226534,11
GO,28,sensitivity_A,21.79283788825575,0.4235560739559823,11
GO,28,sensitivity_B,21.370321201350745,1.3887134604158775,11
GO,29,primary,21.80313175375415,0.7190186599357373,11
GO,29,sensitivity_A,21.85589750619023,0.40229774375351884,11
GO,29,sensitivity_B,21.59624636530977,1.1480336856883762,11
GO,30,primary,22.210985010138028,0.436418038443436,11
GO,30,sensitivity_A,22.372439751392285,0.2782480310588404,11
GO,30,sensitivity_B,21.80313175375415,0.9615357704446136,11
GO,31,primary,22.647535379275713,0.4201578328712879,11
GO,31,sensitivity_A,23.05944332653809,0.25024028624115974,11
GO,31,sensitivity_B,22.210985010138028,0.7251837410236556,11
GO,32,primary,23.29696343924202,0.29436695097127513,11
GO,32,sensitivity_A,23.48486514984622,0.30529537086339653,11
GO,32,sensitivity_B,22.647535379275713,0.4540007278499772,11
GO,33,primary,23.90465949963239,0.49135470056282615,11
GO,33,sensitivity_A,24.2581259319273,0.4723185050345668,11
GO,33,sensitivity_B,23.29696343924202,0.4336153576293229,11
GO,34,primary,24.50341267274379,0.4858086789326845,11
GO,34,sensitivity_A,24.869117176790745,0.7556262662835129,11
GO,34,sensitivity_B,23.90465949963239,0.519986170493698,11
GO,35,primary,25.284690692059158,0.7661233843357255,11
GO,35,sensitivity_A,25.554911938486374,1.0635716748071744,11
GO,35,sensitivity_B,24.50341267274379,0.6696020085432288,11
GO,36,primary,26.10070545041941,1.0727946746225683,11
GO,36,sensitivity_A,26.654065098440736,0.9438179294398635,11
GO,36,sensitivity_B,25.284690692059158,0.7739777956593318,11
GO,37,primary,26.84673553829171,1.099841854349211,11
GO,37,sensitivity_A,27.212184446139574,1.0867837647170904,11
GO,37,sensitivity_B,26.10070545041941,1.0781304894764496,11
GO,38,primary,27.149980883247785,1.173188835022887,11
GO,38,sensitivity_A,27.128825087728938,1.6781369637376107,11
GO,38,sensitivity_B,26.84673553829171,1.1089421905916292,11
GO,39,primary,27.043442653490775,1.7896402445554696,11
GO,39,sensitivity_A,26.949125771239334,2.612899772263148,11
GO,39,sensitivity_B,27.149980883247785,1.3000037081050742,11
GO,40,primary,27.101179644216813,2.6823638229838216,11
GO,40,sensitivity_A,27.13898258759312,3.1172573523304834,11
GO,40,sensitivity_B,27.043442653490775,1.8184388789004922,11
GO,41,primary,27.1682684941801,3.1282126123955534,11
GO,41,sensitivity_A,27.31606384876292,3.6265486725249065,11
GO,41,sensitivity_B,27.101179644216813,2.7115793326986846,11
GO,42,primary,26.816566270048277,3.66366118761625,11
GO,42,sensitivity_A,26.522205709986526,3.883434328259868,11
GO,42,sensitivity_B,27.1682684941801,3.1629820724005375,11
GO,43,primary,25.93265558082838,3.9817644211468886,11
GO,43,sensitivity_A,25.285563217565542,4.223549474511999,11
GO,43,sensitivity_B,26.816566270048277,3.6719417833106274,11
GO,44,primary,24.999257278005075,4.358731708070774,11
GO,44,sensitivity_A,24.590100360698113,4.474006664062224,11
GO,44,sensitivity_B,25.93265558082838,4.01596212113696,11
GO,45,primary,24.73318869408617,4.64064096392904,11
