variable,rhat,ess_bulk,ess_tail
z_year[11],1.048109150343925,77.6390932891592,155.5278145866348
z_year[10],1.0478837447148102,78.13411317089007,150.82900163123793
z_year[8],1.0476483822564207,78.44629032540007,152.9579819762887
z_year[9],1.0458759000008435,79.19072421198321,169.6695463903105
z_year[1],1.0446548184457802,87.33516310758995,144.02826094892188
z_year[3],1.044606703831405,84.08803580409648,137.1180073211039
z_year[4],1.044558252616496,82.48600446491146,163.7534618025129
z_year[6],1.0439315930574367,83.83881068082272,170.71808703017157
z_year[5],1.043453204236711,84.83559114519052,160.00949516884768
z_year[7],1.0425806485503561,85.50830056723964,157.05164353346123
z_year[2],1.040572153754855,91.14288403230914,171.02010104267438
phi_obs,1.0195491379660786,317.1548590599762,354.30221747553844
q,1.008297195987622,603.1045399723184,461.28563527127466
beta_cos,1.003358942639946,674.4886330885753,389.6222852663349
beta_sin,1.0021466335538085,372.30191983295646,433.9452640632553
alpha_R,0.9996004203282733,389.45437095807523,396.20955739227986
