mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,parameter
-0.2997417968513033,0.022464663799402446,0.15396152968021068,-0.6085416188440048,-0.41519308828748114,-0.29099246700213993,-0.19268233096135068,-0.009717375204848125,46.97043560500673,1.0441955736623794,log_beta_season_raw[22]
-0.30954526731227267,0.0208049654658467,0.14891217869721673,-0.6039541627988636,-0.4171863740618007,-0.304632335989213,-0.20155065338419675,-0.027386600030145897,51.230245489552004,1.0391940325066602,log_beta_season_raw[23]
-0.3248395363143232,0.020203587452116086,0.15091859722096754,-0.6299504259027731,-0.4338072320902997,-0.32088275584599146,-0.21446272103736802,-0.04487052479259025,55.799272398337536,1.0370411205661703,log_beta_season_raw[24]
-0.33647819427935705,0.021199769683916566,0.15553838163270214,-0.6473711186973425,-0.44502431508048734,-0.3261073733802201,-0.230409897113593,-0.05083798789171106,53.828572925674344,1.033225877677752,log_beta_season_raw[25]
-0.3516044060972753,0.018120763074167833,0.14986200302034497,-0.6558019385497404,-0.45278055676054907,-0.34498793930760774,-0.2486692566053849,-0.07455099938841174,68.3959052180462,1.0309849189977234,log_beta_season_raw[26]
-0.3526301918783468,0.0203995491562774,0.15097306381605669,-0.6582971966200691,-0.45469926746199363,-0.34619913647824696,-0.2543754855323344,-0.06346035468296554,54.771898991736506,1.0377491544263737,log_beta_season_raw[27]
-0.3495846285670221,0.020208259031565246,0.14987915556279194,-0.6386467469431948,-0.45509408061889517,-0.347942055435868,-0.24109539930658128,-0.054521647193840804,55.00785053537906,1.039616501183174,log_beta_season_raw[28]
-0.3316840880826929,0.01959445490277897,0.14961325175602494,-0.6204424802169733,-0.4377506259898642,-0.3274187106540658,-0.225124799847015,-0.05258035082556284,58.30069763485069,1.0321462779930868,log_beta_season_raw[29]
-0.2997533290654216,0.020980015233379817,0.15151168775861507,-0.603073202740331,-0.4057480336839475,-0.29992981274575414,-0.18575766377229225,-0.014126896168390883,52.153165508604616,1.0391092704365408,log_beta_season_raw[30]
-0.26396109756717967,0.02147143087669881,0.15217103595148887,-0.5712596260203687,-0.3700262721876244,-0.2588906380468484,-0.15666983644263546,0.006506710061657926,50.22755293598297,1.0364179782383882,log_beta_season_raw[31]
-0.23159669406178796,0.021379693059046283,0.1532900089593794,-0.5388055968615478,-0.33292256066875664,-0.2314220202330345,-0.1267928816353809,0.06162710631743708,51.407296784201776,1.0387544181994026,log_beta_season_raw[32]
-0.19108750030497398,0.021864362181856098,0.15489738839668885,-0.48539190190018855,-0.2908842154739444,-0.18928718555812185,-0.08602235849633678,0.10399257344114847,50.18969603150183,1.0410597646088937,log_beta_season_raw[33]
-0.15864748571700812,0.022429362223661965,0.15105998903952245,-0.4560900326949409,-0.25839721756581746,-0.15530106156615697,-0.05728269091823104,0.12486929381397835,45.35916470938475,1.0401779721410354,log_beta_season_raw[34]
-0.13454184697862595,0.023684915508815185,0.15518664364423168,-0.44086044778593675,-0.24382968812081754,-0.1301461020231331,-0.025162427781209435,0.1533546412920055,42.93040653628005,1.0445512700979416,log_beta_season_raw[35]
-0.10836994547630434,0.02292015355888206,0.15342134328788973,-0.4084738312272429,-0.21422615108913617,-0.10052886522281565,-0.005443952792321478,0.1840328918610825,44.80603521788957,1.045292572279573,log_beta_season_raw[36]
-0.09472915831830198,0.022962451874550507,0.1519382059994094,-0.39319562685244486,-0.2045642556590867,-0.0881501766448258,0.01422296238159404,0.20691525803361294,43.782188875278635,1.0433563651540978,log_beta_season_raw[37]
-0.08619286164794938,0.021364175671714593,0.14892703624146422,-0.38182238103975674,-0.1928421690090215,-0.07962677948592217,0.021968686442038414,0.18739890426233582,48.593123165256316,1.0358998078513768,log_beta_season_raw[38]
-0.0725679941196733,0.01978376999659306,0.15083931553204166,-0.3790012988788469,-0.18021912586297636,-0.06598572029996452,0.03788910035155935,0.20068570719042603,58.131428782197474,1.0313248696137898,log_beta_season_raw[39]
-0.05121555421863942,0.01977105422800113,0.15354251877283934,-0.35387783489097335,-0.16343427506627556,-0.04970123778607958,0.055532901035336354,0.23015853333802164,60.311157939997734,1.0320607579934589,log_beta_season_raw[40]
-0.0063640423179454125,0.0201752654996057,0.15178834887465661,-0.30428334327779527,-0.11481613877806854,-0.007413336948601003,0.10976238868566389,0.2783513283516708,56.602857509401915,1.0352403901705016,log_beta_season_raw[41]
