week_start,variable,q025,q25,median,q75,q975
2016-10-30,susceptible_proportion,0.9779742807057892,0.9803193188515332,0.9814278819317119,0.9824607213125379,0.9843175489622296
2016-11-06,susceptible_proportion,0.9771806760443489,0.9796248119208266,0.9807782330883963,0.9818693494275161,0.9837804127733495
2016-11-13,susceptible_proportion,0.9763029472265012,0.9788576586874027,0.9800620993144245,0.9812130115150273,0.9832260038028262
2016-11-20,susceptible_proportion,0.9752630593127894,0.9780098470035676,0.9792771481486156,0.9804691724892711,0.9825741014871411
2016-11-27,susceptible_proportion,0.974067960091402,0.9770157184018728,0.9783767248668214,0.9796381096538822,0.9818305396917908
2016-12-04,susceptible_proportion,0.9727492456807126,0.9758567552238707,0.9773326219894769,0.9786574672646582,0.9810190168986443
2016-12-11,susceptible_proportion,0.9710871316557853,0.9744641614722174,0.9760659321640898,0.9774881046900594,0.9800469365526889
2016-12-18,susceptible_proportion,0.9691097332756143,0.972772463196564,0.9745207429322387,0.9761042673098642,0.9788575514212363
2016-12-25,susceptible_proportion,0.9665221436275598,0.9707212080029699,0.972617482818628,0.9743666126868225,0.9774045931550768
2017-01-01,susceptible_proportion,0.9633296213227572,0.968061938883295,0.9702192243281065,0.9722323163183987,0.9756350994268129
2017-01-08,susceptible_proportion,0.9605140524990061,0.9657813694394721,0.968186542785783,0.9703524233680876,0.9741581546237046
2017-01-15,susceptible_proportion,0.9571826893607492,0.9630502357153298,0.9657390493129421,0.9681090152672939,0.9722614480331325
2017-01-22,susceptible_proportion,0.9534857600252421,0.9601387065418974,0.9630741218746848,0.9656768553333066,0.970251151593948
2017-01-29,susceptible_proportion,0.9494371148307358,0.956870731842319,0.9601292063522204,0.9630419185870762,0.9680605513275982
2017-02-05,susceptible_proportion,0.9450034466479876,0.9532463225777752,0.9568508735837411,0.9600900631298627,0.9656236312073239
2017-02-12,susceptible_proportion,0.9401127642922437,0.9492862638642071,0.9531631353629061,0.9567839933740454,0.962966894762342
2017-02-19,susceptible_proportion,0.9346054869147782,0.9447665648065637,0.94911238985387,0.9531082811595634,0.9599102863947698
2017-02-26,susceptible_proportion,0.9283033622098471,0.9398399335183856,0.9446498317611365,0.9490758049025909,0.9565131214974755
2017-03-05,susceptible_proportion,0.9216564306930538,0.9342995369352057,0.9397129280692729,0.9446235786241721,0.9527448421593185
2017-03-12,susceptible_proportion,0.9141725526184095,0.9282782823397306,0.9343115398089614,0.9397309092679518,0.9486032448254635
2017-03-19,susceptible_proportion,0.9060850159691151,0.9218859814785191,0.9285604805866119,0.9344822133111257,0.9441366668581563
2017-03-26,susceptible_proportion,0.8976809456346586,0.9151488060998755,0.9223251829471895,0.9288187342334537,0.9394704104006582
2017-04-02,susceptible_proportion,0.8890668877742856,0.9078587735862633,0.9157970300776279,0.9229191498111333,0.9345051930430062
2017-04-09,susceptible_proportion,0.8800042852468872,0.900469788683775,0.9090708269188523,0.9168047323440865,0.929185130245633
2017-04-16,susceptible_proportion,0.8707769605238675,0.8931506613623899,0.9023322408499113,0.9106695963920259,0.9238959869363504
2017-04-23,susceptible_proportion,0.8618045198101175,0.8858934002651537,0.8955982483106362,0.9045714649874271,0.9186195252989716
2017-04-30,susceptible_proportion,0.8534849961671677,0.8788013286898128,0.8891567886689253,0.8986135363697195,0.9134244179534472
2017-05-07,susceptible_proportion,0.8452258985470554,0.8720727837791166,0.8830234240793376,0.8929348934249766,0.9085768538715795
2017-05-14,susceptible_proportion,0.837833748250636,0.865899331141293,0.8773538850743848,0.8875431904045633,0.9039803115353888
2017-05-21,susceptible_proportion,0.8313655833066712,0.8603851122606343,0.8721645668662634,0.8827187326709031,0.8998046319651491
2017-05-28,susceptible_proportion,0.8254370288256077,0.8554795796372906,0.8676125019249437,0.8784370206115013,0.8959676766423046
2017-06-04,susceptible_proportion,0.8199508155059255,0.851165282870255,0.8634753991292318,0.874666640315973,0.8925398564896625
2017-06-11,susceptible_proportion,0.8158038582254161,0.8474622050572542,0.8599577871159572,0.8714541429246538,0.8897104509495787
2017-06-18,susceptible_proportion,0.8120696064085426,0.8443982518563821,0.8570403772863696,0.868711219058602,0.8872146358302412
2017-06-25,susceptible_proportion,0.8090975368546388,0.841909314339935,0.8546099024878229,0.8664552625207081,0.8851655682570418
2017-07-02,susceptible_proportion,0.8064396418628591,0.839874934540191,0.8526875601744995,0.8645931897267526,0.8834982318254038
2017-07-09,susceptible_proportion,0.8043440119096138,0.83826943996099,0.8511104370314917,0.8630788631136298,0.8822158870354233
2017-07-16,susceptible_proportion,0.8029340118870452,0.8369834462023507,0.849889990242408,0.8618506035967806,0.8810877838926596
2017-07-23,susceptible_proportion,0.8018779518693803,0.8360003844188454,0.8489352773571073,0.8609184334157276,0.8802570655867489
2017-07-30,susceptible_proportion,0.8010390949851798,0.83525987775743,0.8482067063872558,0.8601645596130356,0.8796146426719851
2017-08-06,susceptible_proportion,0.800419375462911,0.8346877011379601,0.8476471000703195,0.8596020765340688,0.8791143814796246
2017-08-13,susceptible_proportion,0.7999568378452722,0.834206766069703,0.847188030596352,0.8592120492663043,0.8786952730343336
2017-08-20,susceptible_proportion,0.7996135772113769,0.8338577793241673,0.8468666444626796,0.8589089278212425,0.8783224181254317
2017-08-27,susceptible_proportion,0.7993611633980517,0.833627290557326,0.8466150859705743,0.8586883102020626,0.8780323857952808
2017-09-03,susceptible_proportion,0.7991640076502463,0.8334454816402495,0.8464318785679824,0.8585206822694613,0.8778337029398793
2017-09-10,susceptible_proportion,0.7990221694338842,0.8333097017952549,0.8463005357987285,0.8583947050014895,0.8777060238672881
2017-09-17,susceptible_proportion,0.798925109618638,0.8332119700867718,0.8462036465208418,0.8582877273048454,0.8776130589461618
2017-09-24,susceptible_proportion,0.7988604512209228,0.833142731126233,0.8461365142564642,0.8582127845024126,0.8775457621122635
2017-10-01,susceptible_proportion,0.7988103418306362,0.8330965631365699,0.8460981528751476,0.8581660330270436,0.8774972174943997
2017-10-08,susceptible_proportion,0.7987762839299016,0.8330647747647835,0.8460537862151378,0.8581352958214175,0.8774620994840978
2017-10-15,susceptible_proportion,0.7987588215535255,0.8330462079193037,0.8460285677554359,0.8581148755133973,0.8774395320899795
2017-10-22,susceptible_proportion,0.7987543240545398,0.8330385835734755,0.8460178695591798,0.8581007311551219,0.8774267107871635
2017-10-29,susceptible_proportion,0.7987559701403927,0.8330381099591252,0.846011086448546,0.8580922463636365,0.8774190188292342
2017-11-05,susceptible_proportion,0.7987656268397808,0.833044513672369,0.8460113097054001,0.8580904060172309,0.8774172356206057
2017-11-12,susceptible_proportion,0.7987797063396236,0.8330546829976393,0.8460155759438166,0.8580969223636356,0.8774188946992072
2017-11-19,susceptible_proportion,0.7987991781804912,0.833069395897206,0.8460244491502495,0.8581091475492606,0.877424361327479
2017-11-26,susceptible_proportion,0.7988214443120376,0.833086472435634,0.8460357925667303,0.8581229263028133,0.8774318666402179
2017-12-03,susceptible_proportion,0.798847789006564,0.8331069552661159,0.8460504615580078,0.8581376979166484,0.8774420335543013
2017-12-10,susceptible_proportion,0.7988739709762007,0.8331259562883193,0.8460668979052862,0.8581514395520208,0.8774521349127754
2017-12-17,susceptible_proportion,0.7989021528464391,0.8331462868733671,0.8460849342252821,0.8581616246953241,0.8774633537995941
2017-12-24,susceptible_proportion,0.7989299886631461,0.8331668587338569,0.8461024581599714,0.8581703588226103,0.8774741279480882
2017-12-31,susceptible_proportion,0.7989526100645719,0.833183456161264,0.8461156696942636,0.8581732743172673,0.8774813539760856
2018-01-07,susceptible_proportion,0.7989784294896674,0.8332026946256861,0.8461309272389048,0.858177647071648,0.8774900134852073
2018-01-14,susceptible_proportion,0.7989980972522197,0.8332162791682187,0.8461405573258041,0.8581758051138426,0.877493492890583
2018-01-21,susceptible_proportion,0.7990145946755859,0.8332269167693803,0.8461469806463262,0.8581720038875255,0.877488028722021
2018-01-28,susceptible_proportion,0.799028129314256,0.8332345682678146,0.8461499990728005,0.8581699318478764,0.8774784778526845
2018-02-04,susceptible_proportion,0.7990338014029589,0.8332351002955919,0.846147752850166,0.8581544121672753,0.8774620861288558
2018-02-11,susceptible_proportion,0.7990391617008035,0.8332348892953243,0.8461467938212459,0.8581456049213956,0.8774431400205309
2018-02-18,susceptible_proportion,0.7990332210628613,0.8332217483100107,0.8461340137980686,0.8581285032452695,0.8774145961836697
2018-02-25,susceptible_proportion,0.7990194367998316,0.8331971457088632,0.846106184910377,0.8581013818720034,0.8773782409560708
2018-03-04,susceptible_proportion,0.7989987701215621,0.8331536412443418,0.8460807627420874,0.8580647965599797,0.8773343673501703
2018-03-11,susceptible_proportion,0.798970886699003,0.8331055619023124,0.8460453623829127,0.858014428714292,0.8772825356891389
2018-03-18,susceptible_proportion,0.7989320740516752,0.8330561830605652,0.8459918679458034,0.8579549342168589,0.8772203322178401
2018-03-25,susceptible_proportion,0.7988831914054881,0.8329963927605546,0.8459255556169405,0.857895389783772,0.8771482539905695
2018-04-01,susceptible_proportion,0.7988249107484782,0.8329293807223319,0.8458497489618839,0.8578145053397106,0.8770668345402775
2018-04-08,susceptible_proportion,0.79876213481582925,0.8328571207259285,0.8457674633834568,0.8577205213546263,0.876979366627655
2018-04-15,susceptible_proportion,0.7986896469453342,0.8327663394352249,0.8456795352807014,0.8576138759554122,0.8768831404250625
2018-04-22,susceptible_proportion,0.7986128117650395,0.8326799595855757,0.8455868612924269,0.8575112440175429,0.8767631848851551
2018-04-29,susceptible_proportion,0.7985327745622685,0.8325774197783558,0.84548162763947865,0.8574031137128177,0.8766355917866722
2018-05-06,susceptible_proportion,0.7984522991849098,0.832444624965459,0.8453815156024507,0.8572920223444167,0.8765038264642118
2018-05-13,susceptible_proportion,0.7983721745916762,0.8323367896285832,0.8452799493199497,0.8571761597387927,0.8763704940529834
2018-05-20,susceptible_proportion,0.7982991195714666,0.8322123190186902,0.8451772726973963,0.8570461304832764,0.8762416524147635
2018-05-27,susceptible_proportion,0.7982294753922087,0.8320993544751142,0.8450856596047246,0.8569347268389343,0.8761344552227137
2018-06-03,susceptible_proportion,0.7981679122246278,0.8320204940826263,0.8450052796035266,0.8568318196343004,0.8760215119942371
2018-06-10,susceptible_proportion,0.7981008321192167,0.8319550790848003,0.844936009880885,0.8567621074405077,0.8759202824875187
2018-06-17,susceptible_proportion,0.7980406991333968,0.8318918263567576,0.8448770846840332,0.8567017348031011,0.8758310303083942
2018-06-24,susceptible_proportion,0.7979951694184304,0.8318552874611539,0.8448306423501504,0.8566507201895601,0.8757564449988477
2018-07-01,susceptible_proportion,0.7979629095827322,0.8318114904542853,0.8447894861156348,0.856610988700993,0.8756959216451167
2018-07-08,susceptible_proportion,0.7979401703487754,0.8317839269673112,0.8447543441880805,0.8565799729205404,0.8756470987300823
2018-07-15,susceptible_proportion,0.7979235205969031,0.8317650417932547,0.8447325607487584,0.8565534580694024,0.8756075955034598
2018-07-22,susceptible_proportion,0.7979183254474638,0.8317588623488663,0.844719232402136,0.8565332451840452,0.8755802128385289
2018-07-29,susceptible_proportion,0.7979283566540115,0.8317659038462478,0.8447157641982703,0.8565334914949778,0.8755666732133555
2018-08-05,susceptible_proportion,0.7979475914349982,0.8317810324386654,0.8447245592022268,0.8565413080479355,0.8755626338968813
2018-08-12,susceptible_proportion,0.7979716601548303,0.8317953918134462,0.8447410156498388,0.8565534662661183,0.8755647843776345
2018-08-19,susceptible_proportion,0.7980001470425396,0.8318101769207474,0.8447614377650532,0.8565694837827611,0.8755722972804799
2018-08-26,susceptible_proportion,0.7980338095184006,0.8318307084325922,0.8447855966700417,0.8565884222292262,0.8755851346698237
2018-09-02,susceptible_proportion,0.7980710472211985,0.8318554383509189,0.8448123217357668,0.8566096990267426,0.8756018799171659
2018-09-09,susceptible_proportion,0.7981113118859736,0.8318850566019824,0.8448418006774072,0.8566340014107454,0.8756218371764116
2018-09-16,susceptible_proportion,0.7981556086006508,0.83192243805371,0.8448747167145398,0.856662897878452,0.8756453344468573
2018-09-23,susceptible_proportion,0.7982045240757136,0.8319638935647307,0.8449114489678635,0.8566961117649481,0.8756725005006843
2018-09-30,susceptible_proportion,0.7982502884819651,0.8320026739056353,0.8449457156519101,0.8567273642113964,0.8756983648352812
2018-10-07,susceptible_proportion,0.798296564249502,0.8320418400399696,0.8449804736446912,0.8567591985955791,0.875725040906761
2018-10-14,susceptible_proportion,0.7983427128452768,0.8320808702642501,0.8450153077489843,0.8567911159057082,0.8757520248347651
2018-10-21,susceptible_proportion,0.7983911893201381,0.8321218180263628,0.8450520729821838,0.8568246036507906,0.875780744521473
2018-10-28,susceptible_proportion,0.7984429100096909,0.8321654549598814,0.8450911573213129,0.8568603616200713,0.8758116999336769
2018-11-04,susceptible_proportion,0.798493572410467,0.832208206794013,0.8451290459675865,0.8568954692859816,0.8758421910409532
2018-11-11,susceptible_proportion,0.7985437575286185,0.8322505657363901,0.84516662379195,0.8569303177874537,0.8758725387458378
2018-11-18,susceptible_proportion,0.7985928031897266,0.8322919891048332,0.8452033628137611,0.8569644192324182,0.8759023071817852
2018-11-25,susceptible_proportion,0.7986411951278455,0.832332890603415,0.8452396190929645,0.8569981039327124,0.8759317748033174
2018-12-02,susceptible_proportion,0.7986893965906239,0.8323736660133432,0.8452757324899911,0.8570316885071171,0.875961211535399
2018-12-09,susceptible_proportion,0.7987367067296309,0.832413721226777,0.8453111286097783,0.85706464605703,0.8759901579533984
2018-12-16,susceptible_proportion,0.7987867673136171,0.8324561050818498,0.8453485942609382,0.8570995567980697,0.8760208520819164
2018-12-23,susceptible_proportion,0.7988363751746875,0.8324981774919955,0.8453856629248511,0.8571341229592057,0.8760513227155802
2018-12-30,susceptible_proportion,0.7988803648889853,0.8325356520819681,0.845418345428741,0.8571644612079173,0.8760783795052285
2019-01-06,susceptible_proportion,0.7989228451499296,0.8325719662391802,0.8454497785634453,0.8571936759265255,0.87610454526037
2019-01-13,susceptible_proportion,0.7989673245421863,0.8326100355920332,0.8454825574447421,0.8572240368987853,0.8761317635302664
2019-01-20,susceptible_proportion,0.7990081149503543,0.8326451567519907,0.8455123395433062,0.8572516232393756,0.8761566500345482
2019-01-27,susceptible_proportion,0.7990492374026217,0.8326806666122567,0.8455435713598332,0.8572791510544734,0.876181532240483
2019-02-03,susceptible_proportion,0.7990873829752021,0.8327145862396328,0.8455739029827074,0.8573041907733593,0.8762042722341222
2019-02-10,susceptible_proportion,0.7991207226081015,0.8327418966097024,0.8455976651756301,0.8573253707151463,0.87622362476979
2019-02-17,susceptible_proportion,0.7991546548084058,0.8327666837325154,0.8456212764191765,0.8573456394295489,0.8762427284842598
2019-02-24,susceptible_proportion,0.7991861527670949,0.8327888096619835,0.8456422608780474,0.8573628742569511,0.8762594759073693
2019-03-03,susceptible_proportion,0.7992129078818023,0.8328082476863832,0.8456586018307897,0.8573755340675725,0.8762721381257036
2019-03-10,susceptible_proportion,0.7992302760152972,0.8328228488339363,0.8456664401462224,0.8573800851072491,0.8762774833451853
2019-03-17,susceptible_proportion,0.799245002484995,0.8328347619008238,0.8456755558060627,0.857380943186168,0.8762792429668345
2019-03-24,susceptible_proportion,0.7992554312604041,0.8328445366914762,0.8456832591530206,0.8573833986971431,0.8762759360002
2019-03-31,susceptible_proportion,0.7992579161270137,0.832846853652285,0.8456813901805145,0.857373939239491,0.8762648530350893
2019-04-07,susceptible_proportion,0.7992574442639071,0.832845022461688,0.8456733740860454,0.8573659889996578,0.8762486512824638
2019-04-14,susceptible_proportion,0.7992501694686343,0.8328347840981811,0.845657170858731,0.8573490070824806,0.8762246441146115
2019-04-21,susceptible_proportion,0.7992379116662082,0.8328197136315474,0.8456327236092789,0.8573201814851175,0.8761934929811692
2019-04-28,susceptible_proportion,0.7992246779165935,0.8328024724357643,0.8456104538031619,0.8572846352944807,0.8761583628932156
2019-05-05,susceptible_proportion,0.7992084586749062,0.8327682695652452,0.8455808452835203,0.8572442851292775,0.8761181976627287
2019-05-12,susceptible_proportion,0.7991907795097093,0.8327331624673819,0.8455512799909456,0.8572066402703596,0.8760739666705836
2019-05-19,susceptible_proportion,0.7991739707931536,0.8326902634398359,0.8455214662312753,0.857168617561077,0.876028116109757
2019-05-26,susceptible_proportion,0.799158191687171,0.8326546017277655,0.8454897588806689,0.85713139592418,0.8759816357739302
2019-06-02,susceptible_proportion,0.7991463651507262,0.8326399086633944,0.8454613866475131,0.8570969060128026,0.8759372947307783
2019-06-09,susceptible_proportion,0.7991396341108596,0.8326332308254413,0.8454376266514356,0.8570682656335632,0.8758967493248987
2019-06-16,susceptible_proportion,0.7991362991528006,0.8326287745965122,0.8454175113519655,0.8570425028977333,0.8758598053585709
2019-06-23,susceptible_proportion,0.7991389288286359,0.8326180042906746,0.8454032800240892,0.8570264827311261,0.8758287500533724
2019-06-30,susceptible_proportion,0.799146236698907,0.8326092432246914,0.8453941178000199,0.8570159408358877,0.8758032954305165
2019-07-07,susceptible_proportion,0.7991597728300567,0.832606626212173,0.8453874521460407,0.8570061727998374,0.8757847046205459
2019-07-14,susceptible_proportion,0.7991765194120947,0.8326136831568987,0.8453861439034104,0.857001486568206,0.8757724391095735
2019-07-21,susceptible_proportion,0.7991904297081519,0.8326251275178334,0.845389761174959,0.8570018949097264,0.8757657778340985
2019-07-28,susceptible_proportion,0.7992101739560958,0.8326414111239158,0.8453987144253039,0.8570080905059287,0.8757649319387202
2019-08-04,susceptible_proportion,0.7992326153911317,0.8326599332283203,0.8454105313402858,0.8570176102829432,0.875767757242935
2019-08-11,susceptible_proportion,0.7992599744340045,0.8326825525306726,0.845426848811459,0.8570318114017175,0.8757753935741834
2019-08-18,susceptible_proportion,0.7992913542085608,0.8327085253920865,0.8454468957147796,0.8570506927804669,0.875787043650206
2019-08-25,susceptible_proportion,0.7993253657594225,0.8327333739628735,0.8454695204032621,0.857073601073725,0.8758016136312909
2019-09-01,susceptible_proportion,0.7993637595964824,0.8327608314708869,0.8454960063526222,0.8570997733314002,0.8758199712073227
2019-09-08,susceptible_proportion,0.7994038408003208,0.8327902139937708,0.8455260618346342,0.8571272684216864,0.8758402567596885
2019-09-15,susceptible_proportion,0.7994481664851948,0.8328235820491421,0.8455594712932728,0.8571578876784944,0.8758638872905385
2019-09-22,susceptible_proportion,0.7994922310099648,0.8328571118837568,0.8455927464090782,0.8571884038740197,0.8758879334359271
2019-09-29,susceptible_proportion,0.7995382107386085,0.8328925545995015,0.8456274835158686,0.8572203507461674,0.8759136248775966
2019-10-06,susceptible_proportion,0.7995845790155206,0.8329285800103747,0.8456615877825233,0.8572522350714533,0.8759399192679855
2019-10-13,susceptible_proportion,0.7996302240406781,0.8329642092216932,0.8456952373819272,0.8572834703858533,0.8759660478701755
2019-10-20,susceptible_proportion,0.7996772968500294,0.8330011883197106,0.8457300606584752,0.8573157426862058,0.8759932753837407
2019-10-27,susceptible_proportion,0.7997237419323759,0.8330377607078178,0.8457644487741398,0.8573475617042189,0.8760202731966613
2019-11-03,susceptible_proportion,0.7997685409601779,0.8330730373732218,0.8457975930357344,0.857378175700896,0.8760463626368168
2019-11-10,susceptible_proportion,0.7998144033565558,0.8331092387481372,0.8458315561226158,0.8574094865156373,0.8760731781310277
2019-11-17,susceptible_proportion,0.7998604599684948,0.8331456022477159,0.8458656444173016,0.8574408438266945,0.8761001418813619
2019-11-24,susceptible_proportion,0.7999064847145686,0.833181900157586,0.8458996581917765,0.8574720503830573,0.8761270750000256
2019-12-01,susceptible_proportion,0.7999523583098654,0.8332179907870529,0.8459334775410433,0.8575029779382014,0.8761538632037531
2019-12-08,susceptible_proportion,0.7999980628698596,0.8332538119090684,0.8459670570278166,0.8575335608848356,0.8761804509363195
2019-12-15,susceptible_proportion,0.80004349954328,0.8332892262594618,0.846000283865437,0.8575635235815853,0.8762067255432012
2019-12-22,susceptible_proportion,0.8000896080346075,0.8333249519588173,0.846033838580871,0.8575933716058861,0.8762332068692998
2019-12-29,susceptible_proportion,0.8001324236941484,0.8333576039661089,0.8460646161325327,0.8576218999356491,0.8762573636067916
2020-01-05,susceptible_proportion,0.8001713703128537,0.8333866037297841,0.8460921107956187,0.8576473222968751,0.8762787420711556
2020-01-12,susceptible_proportion,0.8002135103956267,0.8334184521169778,0.8461220388763915,0.8576749886665767,0.8763020180751047
2020-01-19,susceptible_proportion,0.8002538306503443,0.8334484191002418,0.8461502185099858,0.857700908389841,0.8763236577707252
2020-01-26,susceptible_proportion,0.80028944686121,0.8334744599877633,0.8461744901792725,0.8577230629221604,0.876341892047418
2020-02-02,susceptible_proportion,0.8003246321721056,0.8334997607740485,0.8461980797011321,0.8577443540943991,0.8763592017191039
2020-02-09,susceptible_proportion,0.8003577597376188,0.8335228943946262,0.8462196876309329,0.8577634823849944,0.876374409725985
2020-02-16,susceptible_proportion,0.8003868101517603,0.8335421111356275,0.8462372098483422,0.8577788517015045,0.8763860712481819
2020-02-23,susceptible_proportion,0.8004163134824034,0.8335624112856644,0.84625400258583,0.8577952333512293,0.8763967644453582
2020-03-01,susceptible_proportion,0.8004339305719377,0.8335732746091328,0.8462625834621311,0.85780201301728,0.8763985971927881
2020-03-08,susceptible_proportion,0.8004541545469682,0.8335859662014455,0.8462728081651659,0.8578065970620619,0.8764002814685945
2020-03-15,susceptible_proportion,0.8004701735491658,0.8335955530188128,0.8462806223260915,0.8578116195563873,0.876397337023517
2020-03-22,susceptible_proportion,0.8004784672145753,0.8335992877946377,0.8462774394916908,0.8578082153922593,0.8763873486499758
2020-03-29,susceptible_proportion,0.800481739104039,0.833594279640989,0.8462673169557906,0.8577988619494752,0.8763718138893585
2020-04-05,susceptible_proportion,0.8004809822674305,0.8335868403034532,0.8462534553424105,0.857789495909409,0.8763512615392215
2020-04-12,susceptible_proportion,0.8004733885679757,0.8335737590471649,0.8462373353540933,0.8577771772203181,0.8763239871702603
2020-04-19,susceptible_proportion,0.8004627259191927,0.833560520123744,0.846215552685706,0.8577618198098429,0.8762925094851787
2020-04-26,susceptible_proportion,0.800446487310564,0.833549619016727,0.8461881202627768,0.8577406560956546,0.8762556156669613
2020-05-03,susceptible_proportion,0.8004309134573195,0.8335381380324759,0.8461616499726341,0.8577198467721445,0.8762176681586642
2020-05-10,susceptible_proportion,0.8004136181220518,0.8335205262183052,0.8461345616561878,0.8576903435531298,0.8761778026710398
2020-05-17,susceptible_proportion,0.800396404645007,0.8335040490188605,0.846110236745695,0.8576623878958469,0.8761378302830569
2020-05-24,susceptible_proportion,0.8003809412424427,0.8334911045568798,0.846095333588234,0.8576424361588455,0.8760994976406167
2020-05-31,susceptible_proportion,0.8003675637374104,0.8334770729273714,0.8460766535727056,0.8576310059248895,0.876063682605573
2020-06-07,susceptible_proportion,0.8003587334263427,0.8334675232103351,0.8460636811967317,0.8576225943141959,0.876032212796086
2020-06-14,susceptible_proportion,0.8003535298612269,0.8334665303855351,0.8460565122438544,0.8576044718725451,0.8760051246115333
2020-06-21,susceptible_proportion,0.800353803855019,0.8334690364639719,0.8460541520915887,0.8575889440404223,0.8759839775843554
2020-06-28,susceptible_proportion,0.8003579622694857,0.8334734285971617,0.8460553256455228,0.8575810307186903,0.8759679100788678
2020-07-05,susceptible_proportion,0.8003664277370466,0.8334815121252607,0.8460591983208611,0.8575827672231793,0.8759571691793873
2020-07-12,susceptible_proportion,0.8003832845656854,0.8334966448083134,0.8460697006480724,0.8575930515721211,0.8759541618060602
2020-07-19,susceptible_proportion,0.8004023834129775,0.8335136551589144,0.8460833573748101,0.8576052363480188,0.8759548535983945
2020-07-26,susceptible_proportion,0.8004261574646692,0.8335345390257675,0.846101531429823,0.8576198262358066,0.8759604947364826
2020-08-02,susceptible_proportion,0.8004515010039125,0.8335567686346776,0.846121111935038,0.8576353612233844,0.8759688732777914
2020-08-09,susceptible_proportion,0.8004836192009617,0.8335849379941995,0.8461460545907138,0.8576533374542732,0.8759829460428088
2020-08-16,susceptible_proportion,0.8005175058834109,0.8336144809020645,0.8461724525197059,0.8576733133201748,0.8759993417005864
2020-08-23,susceptible_proportion,0.8005540980198036,0.833646178970024,0.8462003969523411,0.8576959074685847,0.8760184112777895
2020-08-30,susceptible_proportion,0.8005915504280191,0.8336784965321756,0.8462284449468315,0.8577196995461609,0.876038808702284
2020-09-06,susceptible_proportion,0.8006297597453531,0.8337113532868767,0.846257283073796,0.8577445212337973,0.8760603032626281
2020-09-13,susceptible_proportion,0.8006710846305333,0.8337467242076498,0.8462886839634971,0.8577719719749328,0.8760842252338931
2020-09-20,susceptible_proportion,0.800714904948101,0.8337841008414105,0.846322760226272,0.8578015372762029,0.8761100800192235
2020-09-27,susceptible_proportion,0.8007595921154264,0.8338221341626101,0.8463576423504053,0.8578319941439305,0.8761367689379964
2020-10-04,susceptible_proportion,0.8008039718094682,0.833859854138912,0.8463922649509965,0.8578624538697143,0.8761634945437288
2020-10-11,susceptible_proportion,0.8008460695859553,0.8338956232259263,0.8464251096343447,0.8578914823849019,0.8761889771451098
2020-10-18,susceptible_proportion,0.8008877892406787,0.8339310381897971,0.8464576490981828,0.8579211790734804,0.8762143601042256
2020-10-25,susceptible_proportion,0.8009271576474273,0.8339644618593365,0.8464883667528016,0.8579492104963982,0.8762383859236942
2020-11-01,susceptible_proportion,0.8009697636730695,0.8340005637080297,0.8465215776459472,0.8579795558477681,0.8762645055344993
2020-11-08,susceptible_proportion,0.8010159310852369,0.8340396215601134,0.8465575371511531,0.8580124388305875,0.8762929021168623
2020-11-15,susceptible_proportion,0.8010604379154519,0.8340772876830942,0.8465921935264725,0.8580441265780783,0.8763203152276132
2020-11-22,susceptible_proportion,0.8011055220938906,0.8341154360941723,0.8466271050087371,0.858076209277156,0.876348125243733
2020-11-29,susceptible_proportion,0.8011481540334213,0.8341515475659964,0.8466601100817995,0.8581065177002443,0.8763744399426793
2020-12-06,susceptible_proportion,0.8011919637781311,0.8341886573665909,0.8466940093002291,0.8581376332872499,0.8764015088299012
2020-12-13,susceptible_proportion,0.8012339768500724,0.8342242926644714,0.846726509681981,0.8581674225701538,0.87642747622198
2020-12-20,susceptible_proportion,0.8012762956784144,0.834260215216025,0.8467592325503134,0.858197371727008,0.8764536429261341
2020-12-27,susceptible_proportion,0.8013171868743504,0.8342949879285424,0.8467908406948343,0.8582262257186619,0.8764789245592173
2021-01-03,susceptible_proportion,0.8013546593709969,0.8343269590142255,0.8468197975353329,0.8582525402563463,0.8765020752976315
2021-01-10,susceptible_proportion,0.8013941190504286,0.8343608127783181,0.8468502578942088,0.8582799659466652,0.876526358378619
2021-01-17,susceptible_proportion,0.8014320826889619,0.8343935353557232,0.8468795324348855,0.8583060584837231,0.876549646667901
2021-01-24,susceptible_proportion,0.8014659175921488,0.8344230221191233,0.8469055721006116,0.8583287424637931,0.8765702223248985
2021-01-31,susceptible_proportion,0.8014967848971601,0.8344502626863886,0.8469292560640985,0.8583486888649735,0.8765887412945401
2021-02-07,susceptible_proportion,0.8015238612829323,0.83447460545393215,0.8469499249847527,0.8583663002657957,0.8766045825473485
2021-02-14,susceptible_proportion,0.8015483565660082,0.8344976726210162,0.8469684827638746,0.8583824795125589,0.8766183412010916
2021-02-21,susceptible_proportion,0.8015635687476281,0.8345139852683197,0.8469797275469035,0.8583915384274922,0.8766256310242476
2021-02-28,susceptible_proportion,0.801574121393773,0.8345271044557016,0.8469848796619264,0.8583965034229663,0.8766290262504876
2021-03-07,susceptible_proportion,0.801573759984085,0.8345318977889318,0.846981441883444,0.8583927445063191,0.8766242414670645
2021-03-14,susceptible_proportion,0.8015622211878398,0.8345282148696341,0.846968542600504,0.8583796300465296,0.8766106082116548
2021-03-21,susceptible_proportion,0.8015365129185915,0.8345136071250874,0.8469461856851537,0.8583528353125702,0.8765856518784754
2021-03-28,susceptible_proportion,0.801490804884711,0.8344839400982875,0.8469125428601834,0.858309961291787,0.8765450376414183
