week_start,variable,q025,q25,median,q75,q975
2016-08-07,latent_infections,3698.6209432711476,4338.922978954264,4710.0472252219115,5169.022728666594,7540.832531599892
2016-08-14,latent_infections,3506.974237273432,4140.050973899679,4502.587424718355,4957.580693293792,7426.797798207094
2016-08-21,latent_infections,3326.9172746016784,3949.1891715713923,4306.611984130133,4765.44326762486,7294.881794655532
2016-08-28,latent_infections,3174.521074661467,3784.1267480783135,4143.08139672997,4587.987335674105,7152.114376929491
2016-09-04,latent_infections,3051.7105722781944,3650.540840784177,4005.5081537923393,4440.732196928038,7014.72373973098
2016-09-11,latent_infections,2925.852267283483,3539.6824277876376,3895.2322994720316,4338.246457025138,6890.935409792889
2016-09-18,latent_infections,2833.68358627616,3469.8715015465104,3833.2602039032363,4278.01285627057,6822.080020901708
2016-09-25,latent_infections,2777.1654832411423,3432.966149868698,3813.484769775948,4262.23115425889,6811.5956194619475
2016-10-02,latent_infections,2722.7397925721566,3443.7472975475553,3845.066678326707,4309.851880835415,6808.541445566264
2016-10-09,latent_infections,2721.7562515025256,3504.7680987640083,3934.4222957875418,4426.028813163071,6993.700015254821
2016-10-16,latent_infections,2737.9845646599592,3629.9195238198586,4094.5059199326124,4618.995885533052,7272.106147314052
2016-10-23,latent_infections,2800.9977231436637,3833.182019026719,4337.142026232379,4907.450459743579,7571.644693423598
2016-10-30,latent_infections,2916.2291220657853,4125.059592039518,4685.00851576602,5321.242984775661,7991.809715508944
2016-11-06,latent_infections,3078.784870591401,4527.1126039414385,5162.587450673313,5881.590372057852,8565.576135196294
2016-11-13,latent_infections,3256.9097253531054,5046.705638231611,5789.939446187116,6640.36458760075,9454.731495435866
2016-11-20,latent_infections,3519.6303037378143,5757.021976444825,6629.306495542717,7632.466123610411,10747.145457229284
2016-11-27,latent_infections,3863.3550753625436,6694.955811301496,7774.695363751867,8973.2721364014,12477.69703185894
2016-12-04,latent_infections,4324.551024832839,7942.724376263061,9295.196654980635,10706.65504657929,14606.556112709493
2016-12-11,latent_infections,4922.89711559865,9591.772980486312,11300.922326856818,13066.062788729818,17583.72420904582
2016-12-18,latent_infections,5722.216069742665,11741.273076419006,14004.891015376721,16242.434637174074,21680.93495043035
2016-12-25,latent_infections,6664.390446586344,14675.056308259887,17696.543730990314,20492.136755561565,27326.977886139255
2017-01-01,latent_infections,8826.92504826772,13144.996424824265,15223.719114480438,17477.836243551978,26274.900358014776
2017-01-08,latent_infections,10899.241650807673,15912.622916078166,18409.391704809572,21178.77646903788,31979.87150446059
2017-01-15,latent_infections,13262.852728208341,17499.701420141166,20058.14150527086,23159.396966130338,37669.13566670774
2017-01-22,latent_infections,15507.320996324268,19731.452601500598,22425.38868400339,26099.184019050084,45266.373175318535
2017-01-29,latent_infections,17635.283221197948,22179.105007379392,25213.753279099343,29774.341988868415,55206.34249466067
2017-02-05,latent_infections,19672.80051288776,24675.92152316262,28151.794136353554,34531.54287244681,67891.94153954646
2017-02-12,latent_infections,21841.84636763223,27317.727970515443,31228.214433935744,40430.18367966144,82258.31119831286
2017-02-19,latent_infections,24238.579011268837,30084.9111710971,34401.34635307775,47723.57894265009,100812.33942134332
2017-02-26,latent_infections,26699.36015966299,32934.72505783618,37577.31288447993,54110.073228484085,123235.99619157122
2017-03-05,latent_infections,29234.974854270757,35809.30933227893,40813.967812718096,60050.49742653436,149604.8620536544
2017-03-12,latent_infections,31504.261841993488,38561.66548326921,43757.137822092234,64675.35690050686,180326.34464398123
2017-03-19,latent_infections,33546.76753812606,40921.89257074984,46348.81351695012,67625.56999162964,214072.16597764593
2017-03-26,latent_infections,35171.34024041119,42690.874595255635,48297.69518426223,70263.06288343339,253133.89033387133
2017-04-02,latent_infections,36345.390162633346,43925.46263934418,49668.769249152414,71846.07642653368,294006.6126327937
2017-04-09,latent_infections,36884.56273939457,44275.474661559885,49923.39817129098,72214.85384115975,333712.0854969248
2017-04-16,latent_infections,36688.77248530257,43837.95765081128,49275.68378049703,70871.63517526783,370985.6099793921
2017-04-23,latent_infections,35673.345354663456,42492.58306041469,47692.19654227118,67661.84922397352,398133.06926175015
2017-04-30,latent_infections,34090.45903922185,40324.60547753915,45183.7766178422,63913.52641902828,413371.85135326756
2017-05-07,latent_infections,31855.040275593514,37483.2469595155,41958.527886425814,59048.08395350273,416025.7995512049
2017-05-14,latent_infections,29079.26100566733,34093.17563073644,38090.54639291941,53311.22918959546,397190.9462189238
2017-05-21,latent_infections,25995.748576828395,30438.69591888235,33919.43400563012,46818.50429671288,363107.3152327121
2017-05-28,latent_infections,22787.63494945879,26612.29374922063,29607.10330167879,40773.68951163041,320224.869095439
2017-06-04,latent_infections,19549.59053960514,22815.43927704535,25329.143946461292,34651.06840750996,272213.3216680134
2017-06-11,latent_infections,16544.866987641402,19217.294637355837,21300.999981122877,29136.62845426186,224002.15736737312
2017-06-18,latent_infections,13763.847069766192,15919.536479671158,17622.01640896354,24161.41791326081,178320.04892027462
2017-06-25,latent_infections,11275.762614634801,12990.357274529324,14354.32773266657,19765.39995772623,138109.09315508473
2017-07-02,latent_infections,9095.8023556206,10469.4449988661,11550.774617232157,15991.806393619889,105523.19549760077
2017-07-09,latent_infections,7267.126734541478,8343.305017410154,9191.380274755416,12733.717731403001,79055.6894305653
2017-07-16,latent_infections,5745.586058559848,6584.059590725816,7239.942884649119,10063.632012962777,58442.38374624761
2017-07-23,latent_infections,4495.678306130166,5159.382572753934,5665.178555243734,7934.174838496738,42598.61574053784
2017-07-30,latent_infections,3507.379925569124,4021.909376107693,4413.019141641771,6202.963914024084,30777.690833442688
2017-08-06,latent_infections,2728.725754797146,3128.8739157340906,3431.2901393543934,4832.42001556695,22105.000041842985
2017-08-13,latent_infections,2121.219913264537,2433.1806860389042,2665.995897973282,3759.6012791445396,15778.288120397012
2017-08-20,latent_infections,1648.879321694008,1894.5698942151475,2074.2952973413794,2913.977175433033,11240.908686695573
2017-08-27,latent_infections,1284.6825469447988,1478.136732774857,1621.1557514145056,2253.1323132937905,8005.395741156357
2017-09-03,latent_infections,1007.797942248085,1160.5278066267606,1273.6407240560789,1747.8348086312099,5723.6190690034155
2017-09-10,latent_infections,796.519652679145,918.0815133147963,1008.1231418993644,1393.4519132745484,4116.832921162772
2017-09-17,latent_infections,634.9710592037051,733.5657189871582,806.2084963166196,1108.72809368268,2961.5234043685005
2017-09-24,latent_infections,511.9975987742342,592.398560686059,652.2605823670158,884.7366718403525,2149.607170193853
2017-10-01,latent_infections,418.9857774915322,485.7534810747505,534.6942414653888,694.23151639043,1578.4001381955568
2017-10-08,latent_infections,347.4207345452756,403.32457507016625,445.2150247440227,564.1660990586186,1166.083103778753
2017-10-15,latent_infections,292.51061883188373,340.58188693100374,376.57792167074285,465.7810834304499,871.8712508043877
2017-10-22,latent_infections,250.31279178802222,292.38582941479217,323.7879979385146,384.72839258772194,660.7956485354667
2017-10-29,latent_infections,217.57129335829478,254.80673624578998,282.06612394724914,322.53654664118227,506.11935555202956
2017-11-05,latent_infections,191.33710372356632,225.24560246149497,248.2495811559622,276.1232042305911,394.49308291329936
2017-11-12,latent_infections,168.70346797228876,201.1136672140841,220.6054372910126,242.78585911982154,316.91091953108855
2017-11-19,latent_infections,143.9999412223807,180.90610511822769,199.64824111694412,219.77289828641287,270.94971296354913
2017-11-26,latent_infections,117.83621037349856,164.77078145148076,184.45794686463506,204.27893740114217,249.6873360817673
2017-12-03,latent_infections,96.65143247401956,152.7507850397852,174.35797931755818,194.4646007212021,234.65120710969046
2017-12-10,latent_infections,80.22126984323211,143.09840177896785,169.0093549997717,189.49923830642365,229.77401465602003
2017-12-17,latent_infections,67.52683207142377,136.30944835741812,167.20457917748985,188.1863285947512,229.40730527886697
2017-12-24,latent_infections,58.115967129308295,132.46024444520882,168.09135752312505,190.44186615558033,232.29610343170208
2017-12-31,latent_infections,50.0425865733409,131.21119140618032,171.51762477271035,195.3575237264086,239.15123086948137
2018-01-07,latent_infections,159.1151436067216,203.9332667766721,226.03331367596954,250.6890586037212,326.0648539247804
2018-01-14,latent_infections,179.92122657458387,222.37987719383193,246.76474423770196,274.1169194210233,374.3900118667452
2018-01-21,latent_infections,218.74212785128955,263.9606142709437,294.9049889180254,343.4365881714161,629.1387103512436
2018-01-28,latent_infections,250.35107779914946,302.4954576361227,338.46667592719825,434.0095523919872,967.0043669235731
2018-02-04,latent_infections,289.1738419863195,347.2619611238683,387.8762244891059,554.2409770179817,1520.4641743949344
2018-02-11,latent_infections,333.96785498188535,399.8187107099046,445.72351924561383,702.4428933568154,2401.574771202836
2018-02-18,latent_infections,384.7425499547682,459.86256210754505,511.7240745797095,898.2557758593525,3839.7890556688885
2018-02-25,latent_infections,441.0056655018198,526.3248526426918,585.2455746448159,1179.3890263502608,6157.056310086128
2018-03-04,latent_infections,502.4479264945816,599.0422685386629,664.9880543131763,1588.2008204430672,9799.558481926897
2018-03-11,latent_infections,568.6969256050046,676.442946412008,749.2666531651881,2184.1722437326457,15604.353810574908
2018-03-18,latent_infections,633.7560286668871,754.8147782058169,834.5673938525323,3068.8661080532966,24553.565296601704
2018-03-25,latent_infections,700.4605774515065,831.6698607104867,918.8756732049209,4387.9487405142245,38236.579223910165
2018-04-01,latent_infections,762.3146039125825,902.3657519444249,997.2683966909628,6348.623871913562,58693.28553833687
2018-04-08,latent_infections,814.742750093573,963.3223204707168,1065.089796019362,9229.831304334199,87946.75600312257
2018-04-15,latent_infections,854.3139484218973,1010.7142362928466,1117.1488662873235,13386.740311751873,128461.85967431158
2018-04-22,latent_infections,879.4178650646323,1040.8622971545406,1150.7477824183677,19132.714225343843,179134.76254696373
2018-04-29,latent_infections,889.4386342899643,1052.6011737126519,1162.9954457488257,26061.1978041302,238199.84916952232
2018-05-06,latent_infections,881.9942909062455,1043.8175660248544,1153.1220942754685,34315.55780457815,295409.63668930513
2018-05-13,latent_infections,857.7743413403466,1013.2058139638419,1120.2547507780262,43418.77870977255,348761.19209425803
2018-05-20,latent_infections,815.5722449655352,965.2522106444555,1067.8224043008277,52305.84480973509,377398.2355681421
2018-05-27,latent_infections,762.0891598427578,900.7317859731319,998.3461197738279,59471.20747624197,380783.07959031145
2018-06-03,latent_infections,698.384133445831,825.5352751067578,915.2545448704648,61884.697253277605,357272.98158211884
2018-06-10,latent_infections,629.5133224456267,743.4553168498608,824.903211453478,52019.665248286714,312314.9057650074
2018-06-17,latent_infections,556.113716539403,659.39765059506,731.1977051586609,40178.568389724394,257021.12023437125
2018-06-24,latent_infections,485.9136989384578,575.1790673741029,638.4324302887485,29575.720271705843,200891.42677449004
2018-07-01,latent_infections,418.67485824767925,495.751104047844,549.2385517613875,21010.46437587814,149688.43647738226
2018-07-08,latent_infections,356.871113552776,422.5338089824231,467.48776206173443,14408.228858180875,107742.30372171947
2018-07-15,latent_infections,301.0621049364968,356.1635057295526,394.7488045137919,9654.829202164288,75553.6297611599
2018-07-22,latent_infections,251.49755074997356,298.2532223503182,330.27144786719657,6350.588424747052,51938.56417449798
2018-07-29,latent_infections,209.5465362998995,248.43641596221445,275.1559723986954,4110.317353497563,35150.79670112897
2018-08-05,latent_infections,173.98987281966834,206.57669708009476,228.55297879384045,2657.1310924590825,23480.48900573558
2018-08-12,latent_infections,144.57687665807424,171.62375017395033,189.69657954583528,1722.001090846633,15615.53756842401
2018-08-19,latent_infections,120.41510285214596,142.70005120558773,157.8222366127259,1124.101450501782,10316.119932393034
2018-08-26,latent_infections,100.4744662852863,119.16168730342561,131.53226485408436,742.9448745189908,6759.117215628078
2018-09-02,latent_infections,84.27408113871773,100.00550477104798,110.502383437015,499.3061251363582,4486.685828976245
2018-09-09,latent_infections,71.40914829921584,84.74585323729949,93.48199967382435,342.61553287185825,2981.1070085385163
2018-09-16,latent_infections,61.17807770960948,72.40849501250419,79.84409759671614,241.1409793064464,1986.77878535995
2018-09-23,latent_infections,52.95406175733882,62.60322812505072,69.10805220197167,174.80920096853976,1340.8587001114095
2018-09-30,latent_infections,46.46186498218438,54.839389420640295,60.8140988733274,130.9397254889363,906.5832872305849
2018-10-07,latent_infections,41.35871516392161,48.8452624790069,54.28129590449619,101.60304485176917,620.1489432094127
2018-10-14,latent_infections,37.36539275713791,44.19057107556702,49.21949913972348,82.11125374794446,428.7662217332716
2018-10-21,latent_infections,34.27637978262446,40.789821909279596,45.38334588591185,69.62024889629866,300.487023851519
2018-10-28,latent_infections,32.044762590472864,38.33225080690188,42.624807459893646,63.6983371688614,213.86563350940807
2018-11-04,latent_infections,30.4897251445866,36.66701504227612,40.87637047100296,54.90852323609819,154.68791554543571
2018-11-11,latent_infections,29.714370444863565,35.75534696904387,39.88458652942961,49.09475357517481,113.54527035567514
2018-11-18,latent_infections,29.150634083131447,35.297831729582846,39.18268977363924,45.00226139999165,84.19850392645924
2018-11-25,latent_infections,27.21535612725368,34.802202570789085,38.444143138993795,43.130797247174655,63.92917498404905
2018-12-02,latent_infections,21.07947074685561,34.007954736245665,38.53463971251479,42.759965279204636,53.8502574931728
2018-12-09,latent_infections,16.07287393543123,33.57712286320328,39.55994299676231,44.256328196168404,54.551550122573524
2018-12-16,latent_infections,12.58320727248954,33.60571395653448,41.93945309004394,47.22946359912556,58.03633671503329
2018-12-23,latent_infections,9.924372150508175,34.56858776481816,45.4525835257938,51.317232212157464,63.05890851714557
2018-12-30,latent_infections,7.890050443129636,36.120956236263986,49.97489285467068,56.602476646751676,70.10600150911802
2019-01-06,latent_infections,49.962203301019,60.183048724501,67.21549589926673,105.72753690113588,853.3788299713808
2019-01-13,latent_infections,57.04307349942127,68.75779686263859,76.65343822672352,199.28681178478502,4568.324706542713
2019-01-20,latent_infections,67.28657801782924,81.01276399859918,90.05587662802628,768.1781022591383,34580.22287515834
2019-01-27,latent_infections,79.68752408433205,95.52387735092557,106.06899326321849,3786.427605519389,212205.2673433307
2019-02-03,latent_infections,94.8620740175622,113.20280079385469,125.31771970082579,19487.574964791456,636871.4626859081
2019-02-10,latent_infections,113.06488751003761,134.22819885166047,148.44994448808188,766.5752368687812,459558.41753418883
2019-02-17,latent_infections,134.794505416776,159.10371750891238,175.63211419119824,835.2611116982002,102511.49025809235
2019-02-24,latent_infections,159.85775157497,187.7372461324865,207.00753068323803,886.7328512404307,3057.9033997948773
2019-03-03,latent_infections,188.53871207668706,220.73396673582613,242.7970605127959,882.1172003464642,2656.585934306601
2019-03-10,latent_infections,219.73917897525968,257.11811666795364,282.83488222608577,682.6829729363982,2350.2346678052168
2019-03-17,latent_infections,253.92467268849586,296.12405979442275,325.52952287926485,567.8755175707115,1740.8388029216972
2019-03-24,latent_infections,289.4615797956358,336.95353134899483,369.9224720059642,529.8964677347342,1016.1761639534155
2019-03-31,latent_infections,325.50019365124746,377.8582005185834,413.46764189602845,469.4310041937844,600.4873850740549
2019-04-07,latent_infections,306.9894920763795,376.69438039271506,419.4960610545284,457.8793815610067,535.6642938681634
2019-04-14,latent_infections,227.93485573232832,330.04835269104626,452.3389028098223,496.4390449726827,580.2956149409804
2019-04-21,latent_infections,175.32949553891095,309.53804600464906,481.71818903569954,528.9101031287062,617.7697364586992
2019-04-28,latent_infections,138.3427418739678,306.31532745359135,502.8105267915854,551.9947451371405,646.685727775508
2019-05-05,latent_infections,112.04106097875747,302.12633422998204,514.2698466789782,564.5782962043611,661.7291531015944
2019-05-12,latent_infections,92.83094345441963,297.1300951818689,515.8975085787481,566.4325735799061,664.9712938829348
2019-05-19,latent_infections,78.581825639955,288.646085338318,507.30096634075244,556.2502413129406,653.9394232939271
2019-05-26,latent_infections,67.21060288171871,276.4489100552843,488.54209007489345,536.1042646626236,632.3630884707129
2019-06-02,latent_infections,58.18702876466394,260.9750117744851,461.96029626618895,507.1250654661253,596.8554384791563
2019-06-09,latent_infections,51.23784819804308,242.8667475205648,429.24475678297273,471.4562654500497,553.79190582945
2019-06-16,latent_infections,45.4255620979715,222.90796720983639,392.4933171780099,430.0815838718271,505.11736265739444
2019-06-23,latent_infections,40.779843085242206,202.07111036610667,353.03297709674155,387.2027438246597,455.35243282359284
2019-06-30,latent_infections,37.01400890793869,181.16030858686565,313.37369083713213,343.8427034539575,403.739452282238
2019-07-07,latent_infections,33.877306615838364,160.94490239867648,274.5061682478957,301.73393314266775,353.5326988105444
2019-07-14,latent_infections,31.29105049769971,141.97045076681002,238.160822390553,261.6684167931806,307.96706032395264
2019-07-21,latent_infections,29.107371637400096,124.62224218017086,205.14754299885942,225.8104190927986,266.35172030873485
2019-07-28,latent_infections,27.356895300351205,109.14369513616238,175.46848085095417,193.5259696520024,227.80875771705794
2019-08-04,latent_infections,25.881241215936516,94.71640388070702,149.70893775692022,165.2799831343657,195.189994549152
2019-08-11,latent_infections,24.94744087015932,82.07027255183623,127.70442204580024,141.0243517562053,166.82139534725079
2019-08-18,latent_infections,24.342371377676926,71.67139669929301,108.85510270145573,120.37054856159455,142.57000579777522
2019-08-25,latent_infections,24.068010774510935,63.133438125298795,93.16040059471283,103.15054578357106,122.33050640031962
2019-09-01,latent_infections,24.08640664002234,55.798523474045375,80.16442007917249,88.8493930834663,105.8454777614695
2019-09-08,latent_infections,24.52380535195576,51.80625896642805,69.59516857927332,77.22685136228405,92.34594695463896
2019-09-15,latent_infections,25.628842573821125,47.325745553965724,60.94362990517154,67.76541874597602,81.40259330330666
2019-09-22,latent_infections,27.207514630566372,44.54800942128029,54.03631343512447,60.273733156157455,72.32582015757666
2019-09-29,latent_infections,29.59225407085403,42.99923924102724,49.02217565230233,54.47323803893248,65.8492123041026
2019-10-06,latent_infections,32.66388267650362,41.52654187554095,46.16152864199891,50.87885509932566,61.92841057954355
2019-10-13,latent_infections,33.18490776217478,40.10940984469049,44.36090906057193,49.27197831590352,65.38169756328108
2019-10-20,latent_infections,32.063496024405424,38.63155159417333,43.13407290913977,49.875091085851274,77.8797307805719
2019-10-27,latent_infections,30.816275426851128,37.27018477413294,41.89643584289318,52.112794570783734,96.04147117514624
2019-11-03,latent_infections,30.06722147241777,36.51341691742678,41.1865693152257,55.35868297592745,122.18746622531366
2019-11-10,latent_infections,29.921963215940657,36.482014544207885,41.212086991760785,61.53454258381825,159.1885100784829
2019-11-17,latent_infections,30.300412061900523,37.13747852210966,42.04965967669193,67.19428850599638,214.56460259167716
2019-11-24,latent_infections,31.288437563726163,38.540450724461365,43.771049258918616,74.53964766350785,296.9805094824926
2019-12-01,latent_infections,32.92818617265656,40.69491213337415,46.37318514394852,85.87755047098132,426.82588506819764
2019-12-08,latent_infections,35.302864576357976,43.80428462120498,50.021323017749445,103.6638023768995,627.715609490773
2019-12-15,latent_infections,38.50506797225469,47.946109388357485,54.97126488417532,129.95565477122912,944.4733706508518
2019-12-22,latent_infections,42.70337414593862,53.305554557959795,61.266932611669105,169.59217704686068,1455.9354071555347
2019-12-29,latent_infections,48.192956678438,60.192896088631215,69.43089543724233,230.428116042311,2300.253400804507
2020-01-05,latent_infections,54.2682902717417,66.5164741048239,75.82266661087101,151.52277086464983,937.6355917587073
2020-01-12,latent_infections,62.478735889730075,76.49832302409942,87.22025554639458,185.39130075874232,1253.1104291321271
2020-01-19,latent_infections,72.48990923792645,87.7892135566176,99.76859303556203,193.77601858208715,1124.5025880416915
2020-01-26,latent_infections,84.5044295177629,101.83139357691437,115.19769470959537,208.51323889303842,1028.2200560945184
2020-02-02,latent_infections,98.7366063986889,118.45200217018369,133.58717140555405,229.8514175950042,981.3431789262015
2020-02-09,latent_infections,115.77986982030863,138.29988873565875,155.38421375739193,255.39819867346728,946.0596863009608
2020-02-16,latent_infections,135.4643103277621,161.26147490117324,180.43246864498536,289.5626826274686,914.7172138397019
2020-02-23,latent_infections,158.64007303152994,187.49035945100457,209.360607022971,301.4010828812276,894.7003157337809
2020-03-01,latent_infections,184.02305856821457,216.6029757502409,241.48903788361548,330.5628647343104,886.3182802734354
2020-03-08,latent_infections,211.96357169547457,248.24129342611772,276.2224803144294,364.384317365611,872.8611353124124
2020-03-15,latent_infections,241.10230783912831,281.97416739370806,312.8763657214458,393.78890859203324,861.0594654837548
2020-03-22,latent_infections,270.96303763004227,316.20951788779394,349.9374030332773,424.4369526714035,853.382755939142
2020-03-29,latent_infections,300.20574485809055,348.5906213542004,385.4147496676867,456.75859226092393,846.0340378384788
2020-04-05,latent_infections,326.52683849385403,379.0818282119946,417.51694531541165,484.03729133879494,829.2388609419655
2020-04-12,latent_infections,348.91195839112055,405.33355474575666,445.1718052254093,504.74414151815483,809.1015557031678
2020-04-19,latent_infections,364.2452578320617,424.64208856113464,464.8856094477885,520.2957748634034,786.4590055620517
2020-04-26,latent_infections,374.3254918239584,435.85580598359127,475.9211565219847,526.2751662876701,755.5789105633003
2020-05-03,latent_infections,373.4058447772402,438.47921858432625,477.7115627854438,525.2521257488456,718.2323395004405
2020-05-10,latent_infections,367.27350872907476,432.7889353983257,470.80993219037464,516.6583636145218,679.4837657838515
2020-05-17,latent_infections,354.35745088456486,418.4091615795786,454.4660222514817,495.77736281362365,633.9822953965559
2020-05-24,latent_infections,334.6797388826267,396.8162396475685,431.398670760319,468.3851075067791,587.1729915208366
2020-05-31,latent_infections,311.89836675285244,370.05857823474173,401.7670461566792,436.0066719780246,538.1303579305103
2020-06-07,latent_infections,285.2520402735337,339.0514618111099,368.3023718098982,398.62495852257155,485.35337588256857
2020-06-14,latent_infections,258.1775399799938,305.3132753570111,331.8865866404071,358.51696072641334,432.93068637455764
2020-06-21,latent_infections,231.3649880653707,271.41209114327256,294.2187075726057,318.3435584247561,383.2333886821052
2020-06-28,latent_infections,203.8240764640814,237.9612817339585,257.896143805814,278.71654221873933,334.2554110644515
2020-07-05,latent_infections,177.3312994572657,206.59637524564653,223.40662188527023,241.96664482654967,289.81139258512843
2020-07-12,latent_infections,153.45687504263321,177.56564419591382,191.53067451307805,207.8216720269537,248.80220337113178
2020-07-19,latent_infections,130.98446905736998,151.31522920401153,163.25671685373732,177.2994894074701,214.48075286159485
2020-07-26,latent_infections,111.10045571671195,128.0623215358236,138.35845783000346,150.3699823174511,183.7500956337059
2020-08-02,latent_infections,93.93046802125332,108.09058290449984,116.82382560901803,127.17299066835322,156.43539469678663
2020-08-09,latent_infections,79.12930812443781,91.06521347479001,98.71705508556474,107.3586837974096,133.68195869778782
2020-08-16,latent_infections,66.61108377415445,76.79458276281318,83.26943617710111,90.94507856590218,114.88496442819716
2020-08-23,latent_infections,56.0307502137076,64.94363413560404,70.56220115323784,77.14530200491933,98.77036004811798
2020-08-30,latent_infections,47.611697832988106,55.16421238507298,60.09769015396465,65.99221227333088,85.29944017593681
2020-09-06,latent_infections,40.7507715510759,47.19812675877816,51.52365159511588,56.91006517273119,74.85518957995532
2020-09-13,latent_infections,35.22419904803913,40.825489348128514,44.754554101059504,49.39259773196676,66.11978095111162
2020-09-20,latent_infections,30.753346767415117,35.729000535132556,39.24474933878493,43.49940467492392,58.874307019095625
2020-09-27,latent_infections,27.21005544274333,31.694445050473377,34.88721211462648,38.828559978892,53.361637202025825
2020-10-04,latent_infections,24.449327274204478,28.551576768325546,31.433496181277206,35.17515467473842,49.140232026621014
2020-10-11,latent_infections,22.292567334348156,26.09757238947415,28.817063882063852,32.42781627652151,45.91989093184114
2020-10-18,latent_infections,20.75965597269871,24.3117254194959,26.9114711873163,30.378244836480306,43.96258173945916
2020-10-25,latent_infections,19.68523294817414,23.082314691995037,25.575070820355776,29.018723512120985,42.62100491562861
2020-11-01,latent_infections,18.99615594369977,22.337720252780944,24.793480878555094,28.219446771697616,42.05512317909826
2020-11-08,latent_infections,18.669217507843744,22.036515409393385,24.495837446446664,28.034094517624066,42.552849015011546
2020-11-15,latent_infections,18.63656937634044,22.128749086385064,24.663637879933958,28.369507913178033,43.899472810825685
2020-11-22,latent_infections,18.94118955760233,22.66254491370112,25.30866530137438,29.30431346833924,46.292176167508956
2020-11-29,latent_infections,19.71173873784221,23.62757863896809,26.478917217907906,30.890657819212592,49.862329724115156
2020-12-06,latent_infections,20.84752290157161,25.06740334191931,28.14787971383511,33.241452470439114,54.93584317755029
2020-12-13,latent_infections,22.36002415626005,27.014375555131966,30.502643379615005,36.56896699569317,61.68999440730097
2020-12-20,latent_infections,24.324733257679604,29.62961441206862,33.58267501823394,40.701747533864406,70.81094313876169
2020-12-27,latent_infections,26.872279035444038,32.97846484402755,37.4885464545178,46.4391889165007,83.43051169693338
2021-01-03,latent_infections,36.49585397792698,44.355276208965336,49.12915554810056,54.44429686930965,70.38920227671598
2021-01-10,latent_infections,42.74310286031323,52.19749954665426,57.77709340260539,64.09185677370118,81.53051183291204
2021-01-17,latent_infections,48.85706608946857,63.7709661622013,70.78937729881994,78.49427359403711,95.17580235359456
2021-01-24,latent_infections,53.779614041846855,77.01891389283821,87.74954759633272,97.18218134819183,117.80824051022586
2021-01-31,latent_infections,59.514734565685394,94.11920614275604,110.2913948291551,122.64338999846504,147.9928561437219
2021-02-07,latent_infections,66.30801514892876,114.11315148493789,139.7665987596581,155.6644152416775,186.9099142837939
2021-02-14,latent_infections,74.95742634500063,140.46436239002432,177.670627807371,197.70004025556156,236.45383374971442
2021-02-21,latent_infections,85.08504457951534,169.5431410253717,225.60934057102259,250.60015972997573,298.9994219387411
2021-02-28,latent_infections,96.88598701465425,203.55742412909956,284.87339143640463,316.02941013110876,375.5526859004372
2021-03-07,latent_infections,110.60605250828407,246.9746086758201,357.23922866388483,395.7140997955715,468.98596883239344
2021-03-14,latent_infections,126.66759743770213,300.65844191581505,443.5378153739231,489.73547196935465,580.5859038546063
2021-03-21,latent_infections,144.77037837361158,364.53893376661654,544.0874272959622,600.3689708710762,708.7165084197837
2021-03-28,latent_infections,164.75154969559486,438.5296198138607,657.3730675962058,725.5088156516761,855.5598714708041
2021-04-04,latent_infections,185.61876086411473,521.1382280369629,782.5483697764946,862.1722031340491,1015.8565002181572
2021-04-11,latent_infections,206.9833660234653,610.5880620254429,915.343649039492,1007.6005932560395,1184.0578709532244
2021-04-18,latent_infections,229.15986624070226,704.2645718235983,1049.6524335684967,1154.5004208069122,1355.5476032117997
2021-04-25,latent_infections,251.1725145705203,798.6440784534406,1178.3313307826952,1299.365362670685,1521.1679059861517
2021-05-02,latent_infections,270.438862311823,879.6874445951171,1298.5246404240788,1430.925037984339,1676.0942188588913
2021-05-09,latent_infections,287.1262021214249,946.0404996239611,1399.712589267146,1545.661014047353,1807.1058997449882
2021-05-16,latent_infections,301.5390434913508,998.1434924267735,1480.2624572287818,1635.0707824700887,1909.7280344771518
2021-05-23,latent_infections,311.76864123214915,1031.4175799834163,1532.9814658597847,1692.9253403865837,1984.5310834277475
2021-05-30,latent_infections,317.1684588191031,1040.9497397284647,1555.9240170413732,1717.5598860645366,2009.4443997306048
2021-06-06,latent_infections,319.0912308721309,1030.9616158768476,1550.6348863632725,1710.480365824694,2004.638055719087
2021-06-13,latent_infections,316.07175650551267,1004.7972634916274,1516.2540466517337,1674.9469041467928,1964.1756743126946
2021-06-20,latent_infections,309.69198766953906,964.9341902773324,1457.1498400009436,1613.6349132253822,1893.769406905132
2021-06-27,latent_infections,298.3240915839357,914.0963597383623,1381.1199319266243,1529.800719671233,1799.3131856417845
2021-07-04,latent_infections,283.24888507828683,847.2870638033723,1291.6328621517569,1432.815383548528,1690.5365969354432
2021-07-11,latent_infections,267.0541881049872,773.5595937722218,1194.2808863527973,1325.8074436076488,1570.3797602206976
2021-07-18,latent_infections,249.44709535241904,703.95701948054,1093.306514043614,1215.583103330334,1446.157258594224
2021-07-25,latent_infections,230.80372465382487,638.6694235628116,995.1231724371819,1106.480247480431,1322.8925956143464
2021-08-01,latent_infections,213.43011257360658,577.0578429404322,900.0623819609068,1003.7742474232682,1203.1422971981926
2021-08-08,latent_infections,195.0577635168873,520.3892295905655,813.2407057931225,906.7727046744981,1090.931077399818
