week_start,variable,q025,q25,median,q75,q975
2016-09-25,posterior_predictive_cases,47,207.75,381,628,1366.2000000000007
2016-10-02,posterior_predictive_cases,48,220,394,648,1438.025
2016-10-09,posterior_predictive_cases,44,215.75,389,649,1396.025
2016-10-16,posterior_predictive_cases,50.97500000000001,229,402.5,682,1500.1750000000006
2016-10-23,posterior_predictive_cases,54,241,441,729.25,1592
2016-10-30,posterior_predictive_cases,61,269,480,768,1682.025
2016-11-06,posterior_predictive_cases,64,278.75,515.5,839.25,1849.025
2016-11-13,posterior_predictive_cases,72,313,580,974.25,2111.05
2016-11-20,posterior_predictive_cases,86.97500000000001,377,671,1104.25,2519.025
2016-11-27,posterior_predictive_cases,101.97500000000001,443,781.5,1278.25,2813.0750000000003
2016-12-04,posterior_predictive_cases,115.97500000000001,512,929,1557,3364.025
2016-12-11,posterior_predictive_cases,140.97500000000002,625.75,1143,1885.25,4287.2750000000005
2016-12-18,posterior_predictive_cases,176.97500000000002,751.75,1368,2300,5043.075
2016-12-25,posterior_predictive_cases,219.97500000000002,952.75,1750.5,2951.5,6599.850000000002
2017-01-01,posterior_predictive_cases,193.90000000000003,833,1551,2608.5,5536.5250000000015
2017-01-08,posterior_predictive_cases,226,981,1846,3001,6690.500000000002
2017-01-15,posterior_predictive_cases,255.80000000000007,1072.75,1951,3227.25,7126.1
2017-01-22,posterior_predictive_cases,246.95,1147,2143.5,3510.5,7592.05
2017-01-29,posterior_predictive_cases,315.90000000000003,1301,2395.5,3964.5,8872.25
2017-02-05,posterior_predictive_cases,338.975,1468,2612.5,4493.5,9937.275000000001
2017-02-12,posterior_predictive_cases,381,1680,3037.5,5044,11273.375000000002
2017-02-19,posterior_predictive_cases,404.92500000000007,1768,3248,5429.5,11957.600000000002
2017-02-26,posterior_predictive_cases,451,2044.75,3727,6106.25,13474
2017-03-05,posterior_predictive_cases,520.975,2109.75,3965.5,6607,13960.1
2017-03-12,posterior_predictive_cases,561.8000000000001,2350.25,4267.5,7166.25,15379.650000000001
2017-03-19,posterior_predictive_cases,605.9,2566.75,4595,7304,16399.650000000005
2017-03-26,posterior_predictive_cases,615.975,2620,4817,7895.75,17022.525000000005
2017-04-02,posterior_predictive_cases,602.8500000000001,2741,5015,8402.25,18325.575000000008
2017-04-09,posterior_predictive_cases,656.85,2810.75,5086,8259.75,18041.075000000004
2017-04-16,posterior_predictive_cases,615.7750000000001,2724.75,5029.5,8096.5,17859.05
2017-04-23,posterior_predictive_cases,619.9499999999999,2633,4808.5,7951.25,17108.325000000004
2017-04-30,posterior_predictive_cases,567,2552.5,4687,7657,16796.225000000002
2017-05-07,posterior_predictive_cases,582.925,2341.25,4274.5,7060.25,15717.650000000003
2017-05-14,posterior_predictive_cases,541.925,2118.75,3849,6361.25,13920.025
2017-05-21,posterior_predictive_cases,464.80000000000007,1986.5,3480,5585.5,12219
2017-05-28,posterior_predictive_cases,369,1698.75,3126.5,4985.25,10614.225
2017-06-04,posterior_predictive_cases,329.92500000000007,1385.75,2498,4170.5,9270.825000000003
2017-06-11,posterior_predictive_cases,279.90000000000003,1197.5,2140.5,3630,7668.200000000001
2017-06-18,posterior_predictive_cases,231,1014,1796.5,2989,6531.075
2017-06-25,posterior_predictive_cases,187.95000000000002,805,1474.5,2360.75,5147.475000000001
2017-07-02,posterior_predictive_cases,145.97500000000002,665.75,1197,1964.25,4300.225
2017-07-09,posterior_predictive_cases,122.95000000000002,515.25,920.5,1566.25,3310.1500000000005
2017-07-16,posterior_predictive_cases,95,403,728,1214,2596.025
2017-07-23,posterior_predictive_cases,72,327,585,956,2042.0500000000002
2017-07-30,posterior_predictive_cases,56,248,448,767,1599.0500000000002
2017-08-06,posterior_predictive_cases,41,191,349,576,1244.0750000000003
2017-08-13,posterior_predictive_cases,35,146,266.5,436.25,956.1000000000004
2017-08-20,posterior_predictive_cases,27,120,218,355,760.0750000000003
2017-08-27,posterior_predictive_cases,20.97500000000001,90,166,269,576
2017-09-03,posterior_predictive_cases,14,70,131,213,470.0250000000001
2017-09-10,posterior_predictive_cases,12,55,100,165,357.0250000000001
2017-09-17,posterior_predictive_cases,9,46,82,137.25,297
2017-09-24,posterior_predictive_cases,8,36,67,109,237
2017-10-01,posterior_predictive_cases,6,30,54.5,90,193.0250000000001
2017-10-08,posterior_predictive_cases,5,24,45,75,166
2017-10-15,posterior_predictive_cases,4,21,39,65,143.0250000000001
