state,week_start,reported_cases,population,incidence_raw,incidence_smooth
AM,2016-03-13,1,3914566,0.025545616040194497,0.017030410693462998
AM,2016-03-20,1,3914566,0.025545616040194497,0.025545616040194497
AM,2016-03-27,1,3914566,0.025545616040194497,0.017030410693462998
AM,2016-04-03,0,3914566,0,0.017030410693462998
AM,2016-04-10,1,3914566,0.025545616040194497,0.017030410693462998
AM,2016-04-17,1,3914566,0.025545616040194497,0.034060821386925996
AM,2016-04-24,2,3914566,0.051091232080388994,0.05960643742712049
AM,2016-05-01,4,3914566,0.10218246416077799,0.0766368481205835
AM,2016-05-08,3,3914566,0.07663684812058348,0.0766368481205835
AM,2016-05-15,2,3914566,0.051091232080388994,0.06812164277385199
AM,2016-05-22,3,3914566,0.07663684812058348,0.05960643742712049
AM,2016-05-29,2,3914566,0.051091232080388994,0.06812164277385199
AM,2016-06-05,3,3914566,0.07663684812058348,0.05960643742712049
AM,2016-06-12,2,3914566,0.051091232080388994,0.06812164277385199
AM,2016-06-19,3,3914566,0.07663684812058348,0.05960643742712049
AM,2016-06-26,2,3914566,0.051091232080388994,0.06812164277385199
AM,2016-07-03,3,3914566,0.07663684812058348,0.08515205346731497
AM,2016-07-10,5,3914566,0.12772808020097245,0.08515205346731497
AM,2016-07-17,2,3914566,0.051091232080388994,0.06812164277385198
AM,2016-07-24,1,3914566,0.025545616040194497,0.05109123208038899
AM,2016-07-31,3,3914566,0.07663684812058348,0.034060821386925996
AM,2016-08-07,0,3914566,0,0.04257602673365749
AM,2016-08-14,2,3914566,0.051091232080388994,0.025545616040194497
AM,2016-08-21,1,3914566,0.025545616040194497,0.034060821386925996
AM,2016-08-28,1,3914566,0.025545616040194497,0.025545616040194497
AM,2016-09-04,1,3914566,0.025545616040194497,0.05960643742712048
AM,2016-09-11,5,3914566,0.12772808020097245,0.05109123208038899
AM,2016-09-18,0,3914566,0,0.05109123208038899
AM,2016-09-25,1,3914566,0.025545616040194497,0.008515205346731499
AM,2016-10-02,0,3914566,0,0.025545616040194497
AM,2016-10-09,2,3914566,0.051091232080388994,0.017030410693462998
AM,2016-10-16,0,3914566,0,0.051091232080388994
AM,2016-10-23,4,3914566,0.10218246416077799,0.0425760267336575
AM,2016-10-30,1,3914566,0.025545616040194497,0.05960643742712049
AM,2016-11-06,2,3914566,0.051091232080388994,0.05109123208038899
AM,2016-11-13,3,3914566,0.07663684812058348,0.06812164277385199
AM,2016-11-20,3,3914566,0.07663684812058348,0.11921287485424098
AM,2016-11-27,8,3914566,0.20436492832155598,0.1617889015878985
AM,2016-12-04,8,3914566,0.20436492832155598,0.19584972297482448
AM,2016-12-11,7,3914566,0.17881931228136147,0.153273696241167
AM,2016-12-18,3,3914566,0.07663684812058348,0.10218246416077797
AM,2016-12-25,2,3914566,0.051091232080388994,0.08459637870284883
AM,2017-01-01,5,3966332,0.12606105590757405,0.09266704423800742
AM,2017-01-08,4,3966332,0.10084884472605923,0.11765698551373578
AM,2017-01-15,5,3966332,0.12606105590757405,0.1092529151198975
AM,2017-01-22,4,3966332,0.10084884472605923,0.12606105590757405
AM,2017-01-29,6,3966332,0.15127326708908886,0.11765698551373578
AM,2017-02-05,4,3966332,0.10084884472605923,0.12606105590757405
AM,2017-02-12,5,3966332,0.12606105590757405,0.11765698551373578
AM,2017-02-19,5,3966332,0.12606105590757405,0.12606105590757405
AM,2017-02-26,5,3966332,0.12606105590757405,0.1680814078767654
AM,2017-03-05,10,3966332,0.2521221118151481,0.17648547827060368
AM,2017-03-12,6,3966332,0.15127326708908886,0.15127326708908886
AM,2017-03-19,2,3966332,0.05042442236302962,0.10084884472605923
AM,2017-03-26,4,3966332,0.10084884472605923,0.06723256315070615
AM,2017-04-02,2,3966332,0.05042442236302962,0.06723256315070615
AM,2017-04-09,2,3966332,0.05042442236302962,0.05882849275686789
AM,2017-04-16,3,3966332,0.07563663354454443,0.05042442236302962
AM,2017-04-23,1,3966332,0.02521221118151481,0.04202035196919135
AM,2017-04-30,1,3966332,0.02521221118151481,0.04202035196919135
AM,2017-05-07,3,3966332,0.07563663354454443,0.05042442236302962
AM,2017-05-14,2,3966332,0.05042442236302962,0.04202035196919135
AM,2017-05-21,0,3966332,0,0.016808140787676538
AM,2017-05-28,0,3966332,0,0.008404070393838269
AM,2017-06-04,1,3966332,0.02521221118151481,0.008404070393838269
AM,2017-06-11,0,3966332,0,0.016808140787676538
AM,2017-06-18,1,3966332,0.02521221118151481,0.008404070393838269
AM,2017-06-25,0,3966332,0,0.016808140787676538
AM,2017-07-02,1,3966332,0.02521221118151481,0.008404070393838269
AM,2017-07-09,0,3966332,0,0.008404070393838269
AM,2017-07-16,0,3966332,0,0.008404070393838269
AM,2017-07-23,1,3966332,0.02521221118151481,0.008404070393838269
AM,2017-07-30,0,3966332,0,0.008404070393838269
AM,2017-08-06,0,3966332,0,0.008404070393838269
AM,2017-08-13,1,3966332,0.02521221118151481,0.008404070393838269
AM,2017-08-20,0,3966332,0,0.008404070393838269
AM,2017-08-27,0,3966332,0,0.008404070393838269
AM,2017-09-03,1,3966332,0.02521221118151481,0.008404070393838269
AM,2017-09-10,0,3966332,0,0.008404070393838269
AM,2017-09-17,0,3966332,0,0
AM,2017-09-24,0,3966332,0,0
AM,2017-10-01,0,3966332,0,0
AM,2017-10-08,0,3966332,0,0
AM,2017-10-15,0,3966332,0,0
AM,2017-10-22,0,3966332,0,0.008404070393838269
AM,2017-10-29,1,3966332,0.02521221118151481,0.008404070393838269
AM,2017-11-05,0,3966332,0,0.008404070393838269
AM,2017-11-12,0,3966332,0,0
AM,2017-11-19,0,3966332,0,0.008404070393838269
AM,2017-11-26,1,3966332,0.02521221118151481,0.016808140787676538
AM,2017-12-03,1,3966332,0.02521221118151481,0.016808140787676538
AM,2017-12-10,0,3966332,0,0.008404070393838269
AM,2017-12-17,0,3966332,0,0
AM,2017-12-24,0,3966332,0,0
AM,2017-12-31,0,3966332,0,0
AM,2018-01-07,0,4018483,0,0
AM,2018-01-14,0,4018483,0,0
AM,2018-01-21,0,4018483,0,0
AM,2018-01-28,0,4018483,0,0
AM,2018-02-04,0,4018483,0,0
AM,2018-02-11,0,4018483,0,0
AM,2018-02-18,0,4018483,0,0
AM,2018-02-25,0,4018483,0,0
AM,2018-03-04,0,4018483,0,0
AM,2018-03-11,0,4018483,0,0.008295004192709869
AM,2018-03-18,1,4018483,0.024885012578129608,0.008295004192709869
AM,2018-03-25,0,4018483,0,0.008295004192709869
AM,2018-04-01,0,4018483,0,0.008295004192709869
AM,2018-04-08,1,4018483,0.024885012578129608,0.008295004192709869
AM,2018-04-15,0,4018483,0,0.008295004192709869
AM,2018-04-22,0,4018483,0,0
AM,2018-04-29,0,4018483,0,0
AM,2018-05-06,0,4018483,0,0
AM,2018-05-13,0,4018483,0,0
AM,2018-05-20,0,4018483,0,0
AM,2018-05-27,0,4018483,0,0
AM,2018-06-03,0,4018483,0,0
AM,2018-06-10,0,4018483,0,0
AM,2018-06-17,0,4018483,0,0
AM,2018-06-24,0,4018483,0,0
AM,2018-07-01,0,4018483,0,0.008295004192709869
AM,2018-07-08,1,4018483,0.024885012578129608,0.008295004192709869
AM,2018-07-15,0,4018483,0,0.008295004192709869
AM,2018-07-22,0,4018483,0,0.016590008385419738
AM,2018-07-29,2,4018483,0.049770025156259216,0.024885012578129608
AM,2018-08-05,1,4018483,0.024885012578129608,0.024885012578129608
AM,2018-08-12,0,4018483,0,0.008295004192709869
AM,2018-08-19,0,4018483,0,0
AM,2018-08-26,0,4018483,0,0
AM,2018-09-02,0,4018483,0,0
AM,2018-09-09,0,4018483,0,0
AM,2018-09-16,0,4018483,0,0.008295004192709869
AM,2018-09-23,1,4018483,0.024885012578129608,0.008295004192709869
AM,2018-09-30,0,4018483,0,0.008295004192709869
AM,2018-10-07,0,4018483,0,0
AM,2018-10-14,0,4018483,0,0
AM,2018-10-21,0,4018483,0,0
AM,2018-10-28,0,4018483,0,0
AM,2018-11-04,0,4018483,0,0
AM,2018-11-11,0,4018483,0,0
AM,2018-11-18,0,4018483,0,0
AM,2018-11-25,0,4018483,0,0
AM,2018-12-02,0,4018483,0,0
AM,2018-12-09,0,4018483,0,0
AM,2018-12-16,0,4018483,0,0
AM,2018-12-23,0,4018483,0,0
AM,2018-12-30,0,4018483,0,0.0163668264068924
AM,2019-01-06,2,4073280,0.049100479220677194,0.0163668264068924
AM,2019-01-13,0,4073280,0,0.0163668264068924
AM,2019-01-20,0,4073280,0,0
AM,2019-01-27,0,4073280,0,0
AM,2019-02-03,0,4073280,0,0.024550239610338597
AM,2019-02-10,3,4073280,0.07365071883101579,0.03273365281378479
AM,2019-02-17,1,4073280,0.024550239610338597,0.03273365281378479
AM,2019-02-24,0,4073280,0,0.0163668264068924
AM,2019-03-03,1,4073280,0.024550239610338597,0.0081834132034462
AM,2019-03-10,0,4073280,0,0.04910047922067719
AM,2019-03-17,5,4073280,0.12275119805169298,0.05728389242412339
AM,2019-03-24,2,4073280,0.049100479220677194,0.05728389242412339
AM,2019-03-31,0,4073280,0,0.0327336528137848
AM,2019-04-07,2,4073280,0.049100479220677194,0.0163668264068924
AM,2019-04-14,0,4073280,0,0.0163668264068924
AM,2019-04-21,0,4073280,0,0.0081834132034462
AM,2019-04-28,1,4073280,0.024550239610338597,0.04910047922067719
AM,2019-05-05,5,4073280,0.12275119805169298,0.07365071883101579
AM,2019-05-12,3,4073280,0.07365071883101579,0.12275119805169299
AM,2019-05-19,7,4073280,0.1718516772723702,0.12275119805169299
AM,2019-05-26,5,4073280,0.12275119805169298,0.1309346112551392
AM,2019-06-02,4,4073280,0.09820095844135439,0.09001754523790818
AM,2019-06-09,2,4073280,0.049100479220677194,0.049100479220677194
AM,2019-06-16,0,4073280,0,0.0163668264068924
AM,2019-06-23,0,4073280,0,0.0081834132034462
AM,2019-06-30,1,4073280,0.024550239610338597,0.0081834132034462
AM,2019-07-07,0,4073280,0,0.0081834132034462
AM,2019-07-14,0,4073280,0,0
AM,2019-07-21,0,4073280,0,0
AM,2019-07-28,0,4073280,0,0
AM,2019-08-04,0,4073280,0,0
AM,2019-08-11,0,4073280,0,0
AM,2019-08-18,0,4073280,0,0
AM,2019-08-25,0,4073280,0,0
AM,2019-09-01,0,4073280,0,0
AM,2019-09-08,0,4073280,0,0
AM,2019-09-15,0,4073280,0,0
AM,2019-09-22,0,4073280,0,0
AM,2019-09-29,0,4073280,0,0
AM,2019-10-06,0,4073280,0,0
AM,2019-10-13,0,4073280,0,0
AM,2019-10-20,0,4073280,0,0
AM,2019-10-27,0,4073280,0,0
AM,2019-11-03,0,4073280,0,0
AM,2019-11-10,0,4073280,0,0
AM,2019-11-17,0,4073280,0,0
AM,2019-11-24,0,4073280,0,0
AM,2019-12-01,0,4073280,0,0.0081834132034462
AM,2019-12-08,1,4073280,0.024550239610338597,0.0081834132034462
AM,2019-12-15,0,4073280,0,0.0163668264068924
AM,2019-12-22,1,4073280,0.024550239610338597,0.0081834132034462
AM,2019-12-29,0,4073280,0,0.0081834132034462
AM,2020-01-05,0,4121226,0,0
AM,2020-01-12,0,4121226,0,0.008088208055887575
AM,2020-01-19,1,4121226,0.024264624167662726,0.008088208055887575
AM,2020-01-26,0,4121226,0,0.008088208055887575
AM,2020-02-02,0,4121226,0,0
AM,2020-02-09,0,4121226,0,0.008088208055887575
AM,2020-02-16,1,4121226,0.024264624167662726,0.008088208055887575
AM,2020-02-23,0,4121226,0,0.008088208055887575
AM,2020-03-01,0,4121226,0,0
AM,2020-03-08,0,4121226,0,0
AM,2020-03-15,0,4121226,0,0
AM,2020-03-22,0,4121226,0,0
AM,2020-03-29,0,4121226,0,0.008088208055887575
AM,2020-04-05,1,4121226,0.024264624167662726,0.008088208055887575
AM,2020-04-12,0,4121226,0,0.008088208055887575
AM,2020-04-19,0,4121226,0,0
AM,2020-04-26,0,4121226,0,0
AM,2020-05-03,0,4121226,0,0
AM,2020-05-10,0,4121226,0,0
AM,2020-05-17,0,4121226,0,0
AM,2020-05-24,0,4121226,0,0.008088208055887575
AM,2020-05-31,1,4121226,0.024264624167662726,0.008088208055887575
AM,2020-06-07,0,4121226,0,0.008088208055887575
AM,2020-06-14,0,4121226,0,0.008088208055887575
AM,2020-06-21,1,4121226,0.024264624167662726,0.008088208055887575
AM,2020-06-28,0,4121226,0,0.008088208055887575
AM,2020-07-05,0,4121226,0,0
AM,2020-07-12,0,4121226,0,0.008088208055887575
AM,2020-07-19,1,4121226,0.024264624167662726,0.024264624167662726
AM,2020-07-26,2,4121226,0.04852924833532545,0.024264624167662726
AM,2020-08-02,0,4121226,0,0.01617641611177515
AM,2020-08-09,0,4121226,0,0
AM,2020-08-16,0,4121226,0,0
AM,2020-08-23,0,4121226,0,0
AM,2020-08-30,0,4121226,0,0
AM,2020-09-06,0,4121226,0,0
AM,2020-09-13,0,4121226,0,0
AM,2020-09-20,0,4121226,0,0.008088208055887575
AM,2020-09-27,1,4121226,0.024264624167662726,0.008088208055887575
AM,2020-10-04,0,4121226,0,0.008088208055887575
AM,2020-10-11,0,4121226,0,0
AM,2020-10-18,0,4121226,0,0
AM,2020-10-25,0,4121226,0,0
AM,2020-11-01,0,4121226,0,0
AM,2020-11-08,0,4121226,0,0
AM,2020-11-15,0,4121226,0,0
AM,2020-11-22,0,4121226,0,0
AM,2020-11-29,0,4121226,0,0
AM,2020-12-06,0,4121226,0,0
AM,2020-12-13,0,4121226,0,0.008088208055887575
AM,2020-12-20,1,4121226,0.024264624167662726,0.008088208055887575
AM,2020-12-27,0,4121226,0,0.032126594474391555
AM,2021-01-03,3,4160013,0.07211515925551194,0.03205118189133864
AM,2021-01-10,1,4160013,0.024038386418503983,0.03205118189133864
AM,2021-01-17,0,4160013,0,0.016025590945669323
AM,2021-01-24,1,4160013,0.024038386418503983,0.008012795472834662
AM,2021-01-31,0,4160013,0,0.008012795472834662
AM,2021-02-07,0,4160013,0,0
AM,2021-02-14,0,4160013,0,0
AM,2021-02-21,0,4160013,0,0
AM,2021-02-28,0,4160013,0,0
AM,2021-03-07,0,4160013,0,0.008012795472834662
AM,2021-03-14,1,4160013,0.024038386418503983,0.03205118189133864
AM,2021-03-21,3,4160013,0.07211515925551194,0.0400639773641733
AM,2021-03-28,1,4160013,0.024038386418503983,0.0400639773641733
AM,2021-04-04,1,4160013,0.024038386418503983,0.024038386418503983
AM,2021-04-11,1,4160013,0.024038386418503983,0.016025590945669323
AM,2021-04-18,0,4160013,0,0.024038386418503983
AM,2021-04-25,2,4160013,0.04807677283700797,0.0400639773641733
AM,2021-05-02,3,4160013,0.07211515925551194,0.07211515925551194
AM,2021-05-09,4,4160013,0.09615354567401593,0.12019193209251991
AM,2021-05-16,8,4160013,0.19230709134803187,0.12019193209251991
AM,2021-05-23,3,4160013,0.07211515925551194,0.1602559094566932
AM,2021-05-30,9,4160013,0.21634547776653582,0.15224311398385854
AM,2021-06-06,7,4160013,0.16826870492952786,0.1842942958751972
AM,2021-06-13,7,4160013,0.16826870492952786,0.16826870492952786
AM,2021-06-20,7,4160013,0.16826870492952786,0.13621752303818924
AM,2021-06-27,3,4160013,0.07211515925551194,0.15224311398385854
AM,2021-07-04,9,4160013,0.21634547776653582,0.1602559094566932
AM,2021-07-11,8,4160013,0.19230709134803187,0.15224311398385854
AM,2021-07-18,2,4160013,0.04807677283700797,0.12019193209251991
AM,2021-07-25,5,4160013,0.12019193209251991,0.0801279547283466
AM,2021-08-01,3,4160013,0.07211515925551194,0.0801279547283466
AM,2021-08-08,2,4160013,0.04807677283700797,0.05608956830984262
AM,2021-08-15,2,4160013,0.04807677283700797,0.0641023637826773
AM,2021-08-22,4,4160013,0.09615354567401593,0.0641023637826773
AM,2021-08-29,2,4160013,0.04807677283700797,0.07211515925551194
AM,2021-09-05,3,4160013,0.07211515925551194,0.05608956830984262
AM,2021-09-12,2,4160013,0.04807677283700797,0.07211515925551194
AM,2021-09-19,4,4160013,0.09615354567401593,0.0641023637826773
AM,2021-09-26,2,4160013,0.04807677283700797,0.05608956830984263
AM,2021-10-03,1,4160013,0.024038386418503983,0.0400639773641733
AM,2021-10-10,2,4160013,0.04807677283700797,0.04807677283700797
AM,2021-10-17,3,4160013,0.07211515925551194,0.04807677283700797
AM,2021-10-24,1,4160013,0.024038386418503983,0.03205118189133864
AM,2021-10-31,0,4160013,0,0.008012795472834662
AM,2021-11-07,0,4160013,0,0
AM,2021-11-14,0,4160013,0,0.008012795472834662
AM,2021-11-21,1,4160013,0.024038386418503983,0.008012795472834662
AM,2021-11-28,0,4160013,0,0.008012795472834662
AM,2021-12-05,0,4160013,0,0
AM,2021-12-12,0,4160013,0,0.008012795472834662
AM,2021-12-19,1,4160013,0.024038386418503983,0.008012795472834662
AM,2021-12-26,0,4160013,0,0.008012795472834662
AM,2022-01-02,0,4199791,0,0.007936902891913749
AM,2022-01-09,1,4199791,0.023810708675741248,0.007936902891913749
AM,2022-01-16,0,4199791,0,0.015873805783827497
AM,2022-01-23,1,4199791,0.023810708675741248,0.007936902891913749
AM,2022-01-30,0,4199791,0,0.03968451445956875
AM,2022-02-06,4,4199791,0.09524283470296499,0.07143212602722374
AM,2022-02-13,5,4199791,0.11905354337870623,0.10317973759487874
AM,2022-02-20,4,4199791,0.09524283470296499,0.08730593181105124
AM,2022-02-27,2,4199791,0.047621417351482495,0.09524283470296499
AM,2022-03-06,6,4199791,0.14286425205444747,0.12699044627061998
AM,2022-03-13,8,4199791,0.19048566940592998,0.15080115494636123
AM,2022-03-20,5,4199791,0.11905354337870623,0.17461186362210246
AM,2022-03-27,9,4199791,0.2142963780816712,0.1984225722978437
AM,2022-04-03,11,4199791,0.2619177954331537,0.2142963780816712
AM,2022-04-10,7,4199791,0.1666749607301887,0.2619177954331537
AM,2022-04-17,15,4199791,0.3571606301361187,0.2142963780816712
AM,2022-04-24,5,4199791,0.11905354337870623,0.33334992146037745
AM,2022-05-01,22,4199791,0.5238355908663074,0.25398089254123996
AM,2022-05-08,5,4199791,0.11905354337870623,0.2460439896493262
AM,2022-05-15,4,4199791,0.09524283470296499,0.08730593181105124
AM,2022-05-22,2,4199791,0.047621417351482495,0.05555832024339624
AM,2022-05-29,1,4199791,0.023810708675741248,0.023810708675741248
AM,2022-06-05,0,4199791,0,0.03968451445956875
AM,2022-06-12,4,4199791,0.09524283470296499,0.03968451445956875
AM,2022-06-19,1,4199791,0.023810708675741248,0.03968451445956875
AM,2022-06-26,0,4199791,0,0.015873805783827497
AM,2022-07-03,1,4199791,0.023810708675741248,0.007936902891913749
AM,2022-07-10,0,4199791,0,0.023810708675741248
AM,2022-07-17,2,4199791,0.047621417351482495,0.031747611567654994
AM,2022-07-24,2,4199791,0.047621417351482495,0.047621417351482495
AM,2022-07-31,2,4199791,0.047621417351482495,0.03968451445956875
AM,2022-08-07,1,4199791,0.023810708675741248,0.023810708675741248
AM,2022-08-14,0,4199791,0,0.007936902891913749
AM,2022-08-21,0,4199791,0,0
AM,2022-08-28,0,4199791,0,0.015873805783827497
AM,2022-09-04,2,4199791,0.047621417351482495,0.031747611567654994
AM,2022-09-11,2,4199791,0.047621417351482495,0.031747611567654994
AM,2022-09-18,0,4199791,0,0.023810708675741248
AM,2022-09-25,1,4199791,0.023810708675741248,0.023810708675741248
AM,2022-10-02,2,4199791,0.047621417351482495,0.023810708675741248
AM,2022-10-09,0,4199791,0,0.015873805783827497
AM,2022-10-16,0,4199791,0,0
AM,2022-10-23,0,4199791,0,0.007936902891913749
AM,2022-10-30,1,4199791,0.023810708675741248,0.015873805783827497
AM,2022-11-06,1,4199791,0.023810708675741248,0.015873805783827497
AM,2022-11-13,0,4199791,0,0.023810708675741248
AM,2022-11-20,2,4199791,0.047621417351482495,0.015873805783827497
AM,2022-11-27,0,4199791,0,0.023810708675741248
AM,2022-12-04,1,4199791,0.023810708675741248,0.007936902891913749
AM,2022-12-11,0,4199791,0,0.007936902891913749
AM,2022-12-18,0,4199791,0,0
AM,2022-12-25,0,4199791,0,0
AM,2023-01-01,0,4240571,0,0.007860576637753108
AM,2023-01-08,1,4240571,0.023581729913259325,0.007860576637753108
AM,2023-01-15,0,4240571,0,0.015721153275506217
AM,2023-01-22,1,4240571,0.023581729913259325,0.007860576637753108
AM,2023-01-29,0,4240571,0,0.023581729913259325
AM,2023-02-05,2,4240571,0.04716345982651865,0.023581729913259325
AM,2023-02-12,1,4240571,0.023581729913259325,0.023581729913259325
AM,2023-02-19,0,4240571,0,0.007860576637753108
AM,2023-02-26,0,4240571,0,0.023581729913259325
AM,2023-03-05,3,4240571,0.07074518973977797,0.03930288318876554
AM,2023-03-12,2,4240571,0.04716345982651865,0.07074518973977797
AM,2023-03-19,4,4240571,0.0943269196530373,0.12576922620404973
AM,2023-03-26,10,4240571,0.23581729913259325,0.220096145857087
AM,2023-04-02,14,4240571,0.3301442187856305,0.22795672249484011
AM,2023-04-09,5,4240571,0.11790864956629662,0.22795672249484011
AM,2023-04-16,10,4240571,0.23581729913259325,0.16507210939281527
AM,2023-04-23,6,4240571,0.14149037947955595,0.15721153275506217
AM,2023-04-30,4,4240571,0.0943269196530373,0.12576922620404973
AM,2023-05-07,6,4240571,0.14149037947955595,0.11004807292854352
AM,2023-05-14,4,4240571,0.0943269196530373,0.11004807292854352
AM,2023-05-21,4,4240571,0.0943269196530373,0.11790864956629661
AM,2023-05-28,7,4240571,0.16507210939281525,0.15721153275506214
AM,2023-06-04,9,4240571,0.2122355692193339,0.18079326266832146
AM,2023-06-11,7,4240571,0.16507210939281525,0.18079326266832146
AM,2023-06-18,7,4240571,0.16507210939281525,0.16507210939281525
AM,2023-06-25,7,4240571,0.16507210939281525,0.17293268603056836
AM,2023-07-02,8,4240571,0.1886538393060746,0.22795672249484011
AM,2023-07-09,14,4240571,0.3301442187856305,0.22795672249484011
AM,2023-07-16,7,4240571,0.16507210939281525,0.22795672249484011
AM,2023-07-23,8,4240571,0.1886538393060746,0.14149037947955595
AM,2023-07-30,3,4240571,0.07074518973977797,0.13362980284180284
AM,2023-08-06,6,4240571,0.14149037947955595,0.11790864956629662
AM,2023-08-13,6,4240571,0.14149037947955595,0.11004807292854352
AM,2023-08-20,2,4240571,0.04716345982651865,0.10218749629079041
AM,2023-08-27,5,4240571,0.11790864956629662,0.10218749629079041
AM,2023-09-03,6,4240571,0.14149037947955595,0.11004807292854352
AM,2023-09-10,3,4240571,0.07074518973977797,0.07860576637753108
AM,2023-09-17,1,4240571,0.023581729913259325,0.03930288318876554
AM,2023-09-24,1,4240571,0.023581729913259325,0.015721153275506217
AM,2023-10-01,0,4240571,0,0.015721153275506217
AM,2023-10-08,1,4240571,0.023581729913259325,0.023581729913259325
AM,2023-10-15,2,4240571,0.04716345982651865,0.03144230655101243
AM,2023-10-22,1,4240571,0.023581729913259325,0.023581729913259325
AM,2023-10-29,0,4240571,0,0.007860576637753108
AM,2023-11-05,0,4240571,0,0.007860576637753108
AM,2023-11-12,1,4240571,0.023581729913259325,0.015721153275506217
AM,2023-11-19,1,4240571,0.023581729913259325,0.015721153275506217
AM,2023-11-26,0,4240571,0,0.007860576637753108
AM,2023-12-03,0,4240571,0,0
AM,2023-12-10,0,4240571,0,0.015721153275506217
AM,2023-12-17,2,4240571,0.04716345982651865,0.015721153275506217
AM,2023-12-24,0,4240571,0,0.015721153275506217
AM,2023-12-31,0,4240571,0,0.007785962641238336
AM,2024-01-07,1,4281209,0.023357887923715008,0.023357887923715008
AM,2024-01-14,2,4281209,0.046715775847430016,0.031143850564953345
AM,2024-01-21,1,4281209,0.023357887923715008,0.03892981320619168
AM,2024-01-28,2,4281209,0.046715775847430016,0.023357887923715008
AM,2024-02-04,0,4281209,0,0.023357887923715008
AM,2024-02-11,1,4281209,0.023357887923715008,0.007785962641238336
AM,2024-02-18,0,4281209,0,0.007785962641238336
AM,2024-02-25,0,4281209,0,0
AM,2024-03-03,0,4281209,0,0
AM,2024-03-10,0,4281209,0,0.007785962641238336
AM,2024-03-17,1,4281209,0.023357887923715008,0.023357887923715008
AM,2024-03-24,2,4281209,0.046715775847430016,0.023357887923715008
AM,2024-03-31,0,4281209,0,0.015571925282476673
AM,2024-04-07,0,4281209,0,0
AM,2024-04-14,0,4281209,0,0.007785962641238336
AM,2024-04-21,1,4281209,0.023357887923715008,0.007785962641238336
AM,2024-04-28,0,4281209,0,0.007785962641238336
AM,2024-05-05,0,4281209,0,0.015571925282476673
AM,2024-05-12,2,4281209,0.046715775847430016,0.015571925282476673
AM,2024-05-19,0,4281209,0,0.015571925282476673
AM,2024-05-26,0,4281209,0,0
AM,2024-06-02,0,4281209,0,0
AM,2024-06-09,0,4281209,0,0
AM,2024-06-16,0,4281209,0,0
AM,2024-06-23,0,4281209,0,0.007785962641238336
AM,2024-06-30,1,4281209,0.023357887923715008,0.007785962641238336
AM,2024-07-07,0,4281209,0,0.007785962641238336
AM,2024-07-14,0,4281209,0,0
AM,2024-07-21,0,4281209,0,0
AM,2024-07-28,0,4281209,0,0
AM,2024-08-04,0,4281209,0,0.007785962641238336
AM,2024-08-11,1,4281209,0.023357887923715008,0.031143850564953342
AM,2024-08-18,3,4281209,0.07007366377114502,0.038929813206191675
AM,2024-08-25,1,4281209,0.023357887923715008,0.031143850564953342
AM,2024-09-01,0,4281209,0,0.031143850564953342
AM,2024-09-08,3,4281209,0.07007366377114502,0.031143850564953342
AM,2024-09-15,1,4281209,0.023357887923715008,0.038929813206191675
AM,2024-09-22,1,4281209,0.023357887923715008,0.023357887923715008
AM,2024-09-29,1,4281209,0.023357887923715008,0.015571925282476673
AM,2024-10-06,0,4281209,0,0.007785962641238336
AM,2024-10-13,0,4281209,0,0.007785962641238336
AM,2024-10-20,1,4281209,0.023357887923715008,0.023357887923715008
AM,2024-10-27,2,4281209,0.046715775847430016,0.031143850564953345
AM,2024-11-03,1,4281209,0.023357887923715008,0.03892981320619168
AM,2024-11-10,2,4281209,0.046715775847430016,0.046715775847430016
AM,2024-11-17,3,4281209,0.07007366377114502,0.062287701129906684
AM,2024-11-24,3,4281209,0.07007366377114502,0.062287701129906684
AM,2024-12-01,2,4281209,0.046715775847430016,0.062287701129906684
AM,2024-12-08,3,4281209,0.07007366377114502,0.038929813206191675
AM,2024-12-15,0,4281209,0,0.023357887923715005
AM,2024-12-22,0,4281209,0,0.015571925282476673
AM,2024-12-29,2,4281209,0.046715775847430016,0.04642458163448327
AM,2025-01-05,4,4321616,0.09255796905601979,0.08499040207449152
AM,2025-01-12,5,4321616,0.11569746132002473,0.12341062540802637
AM,2025-01-19,7,4321616,0.1619764458480346,0.12341062540802637
AM,2025-01-26,4,4321616,0.09255796905601979,0.15426328176003298
AM,2025-02-02,9,4321616,0.20825543037604452,0.12341062540802639
AM,2025-02-09,3,4321616,0.06941847679201484,0.19282910220004124
AM,2025-02-16,13,4321616,0.3008133994320643,0.15426328176003298
AM,2025-02-23,4,4321616,0.09255796905601979,0.14655011767203133
AM,2025-03-02,2,4321616,0.046278984528009895,0.08484480496801813
AM,2025-03-09,5,4321616,0.11569746132002473,0.08484480496801813
AM,2025-03-16,4,4321616,0.09255796905601979,0.10027113314402143
AM,2025-03-23,4,4321616,0.09255796905601979,0.09255796905601979
AM,2025-03-30,4,4321616,0.09255796905601979,0.07713164088001649
AM,2025-04-06,2,4321616,0.046278984528009895,0.06941847679201484
AM,2025-04-13,3,4321616,0.06941847679201484,0.061705312704013186
AM,2025-04-20,3,4321616,0.06941847679201484,0.05399214861601154
AM,2025-04-27,1,4321616,0.023139492264004947,0.038565820440008246
AM,2025-05-04,1,4321616,0.023139492264004947,0.030852656352006597
AM,2025-05-11,2,4321616,0.046278984528009895,0.046278984528009895
AM,2025-05-18,3,4321616,0.06941847679201484,0.061705312704013186
