week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2015-12-06,49,50,2015,0,26.921137053708478,37.50932118003764,3327512
2015-12-13,50,51,2015,0,27.778978705246818,24.46045059886187,3327512
2015-12-20,51,52,2015,0,27.071074258927357,46.162934449592775,3327512
2015-12-27,52,53,2015,1,26.788290345397037,56.50597589357239,3327512
2016-01-03,53,54,2016,1,25.560598501516438,87.41522332770764,3380091
2016-01-10,1,55,2016,0,25.34362095578059,99.93552225932446,3380091
2016-01-17,2,56,2016,0,25.66797056089663,99.32813646766039,3380091
2016-01-24,3,57,2016,1,25.714884130098884,88.21298432340737,3380091
2016-01-31,4,58,2016,0,26.118836553113578,47.21033216219511,3380091
2016-02-07,5,59,2016,0,27.31205755382325,27.097233206098842,3380091
2016-02-14,6,60,2016,1,26.961948034974384,48.090433458569215,3380091
2016-02-21,7,61,2016,3,26.670226594893972,53.77611860195031,3380091
2016-02-28,8,62,2016,3,26.414782308150745,61.61926710503674,3380091
2016-03-06,9,63,2016,1,25.117570224236545,85.45608016057031,3380091
2016-03-13,10,64,2016,0,25.848008388527795,62.80433975025812,3380091
2016-03-20,11,65,2016,2,25.902143986083196,64.42417680063107,3380091
2016-03-27,12,66,2016,0,26.603960034255838,17.002942893808427,3380091
2016-04-03,13,67,2016,0,27.49568604398836,13.861921184307958,3380091
2016-04-10,14,68,2016,1,26.446146229873655,33.75428736267834,3380091
2016-04-17,15,69,2016,0,27.906987691756225,1.0605401449658178,3380091
2016-04-24,16,70,2016,0,23.182363293713184,14.556057585321142,3380091
2016-05-01,17,71,2016,2,25.200764567101313,3.8152418693394883,3380091
2016-05-08,18,72,2016,2,26.593110467749618,6.585830883168287,3380091
2016-05-15,19,73,2016,6,25.790121605048704,7.355566103499604,3380091
2016-05-22,20,74,2016,0,24.786907684090217,3.8007909221880034,3380091
2016-05-29,21,75,2016,1,25.256041333169296,6.003101795467517,3380091
2016-06-05,22,76,2016,0,23.683633457240102,6.722891700853832,3380091
2016-06-12,23,77,2016,2,23.280418045876484,0.2145878977638351,3380091
2016-06-19,24,78,2016,2,23.91873454168451,0.01594554989653597,3380091
2016-06-26,25,79,2016,2,24.24597310853332,0.005403407686812608,3380091
2016-07-03,26,80,2016,0,24.768160995056625,0.009731127082261913,3380091
2016-07-10,27,81,2016,4,26.221128829432406,0.2371865832653733,3380091
2016-07-17,28,82,2016,1,22.875608973160652,0.00845141396433809,3380091
2016-07-24,29,83,2016,0,25.873572526362143,0.005116517063890039,3380091
2016-07-31,30,84,2016,0,26.052598985268443,0.007716254266200795,3380091
2016-08-07,31,85,2016,1,26.60245812019653,0.1886605415670902,3380091
2016-08-14,32,86,2016,1,28.421984202480544,4.571463533360528,3380091
2016-08-21,33,87,2016,1,24.717020396417904,11.917914052506706,3380091
2016-08-28,34,88,2016,0,24.706403481021447,24.89454714350698,3380091
2016-09-04,35,89,2016,2,22.63426313229181,5.201257613116211,3380091
2016-09-11,36,90,2016,0,28.51419593770098,3.2225279311970914,3380091
2016-09-18,37,91,2016,0,26.966935717651268,30.493913972536614,3380091
2016-09-25,38,92,2016,1,27.213330740065658,20.51958230413738,3380091
2016-10-02,39,93,2016,0,25.644788033607355,45.29799477822898,3380091
2016-10-09,40,94,2016,1,26.953939555927672,33.338455594103586,3380091
2016-10-16,41,95,2016,1,28.074101223165187,28.30408443306349,3380091
2016-10-23,42,96,2016,0,25.656218207106715,34.42439323739073,3380091
2016-10-30,43,97,2016,2,26.04627283337854,31.897999724218185,3380091
2016-11-06,44,98,2016,0,26.451253855592206,70.33024364849473,3380091
2016-11-13,45,99,2016,0,24.926988840160448,53.228233409146625,3380091
2016-11-20,46,100,2016,2,25.52033516529978,67.44891420776955,3380091
2016-11-27,47,101,2016,4,26.81908160220658,33.02517154631199,3380091
2016-12-04,48,102,2016,4,26.253109463453658,39.427350299559436,3380091
2016-12-11,49,103,2016,7,25.28539352125729,88.69456165028521,3380091
2016-12-18,50,104,2016,16,24.40657278504408,78.93241106010197,3380091
2016-12-25,51,105,2016,15,26.345924942110845,38.48212932953857,3380091
2017-01-01,52,106,2017,32,26.783145074967305,30.323851018727595,3433278
2017-01-08,1,107,2017,25,26.80223586176931,34.95416889786457,3433278
2017-01-15,2,108,2017,55,24.77391996602038,86.39873490629242,3433278
2017-01-22,3,109,2017,69,24.715577912398057,84.90199995516595,3433278
2017-01-29,4,110,2017,71,25.51631661595226,52.20129069357479,3433278
2017-02-05,5,111,2017,73,25.40408408266726,81.26004759522269,3433278
2017-02-12,6,112,2017,84,24.137629222617388,90.43374762193122,3433278
2017-02-19,7,113,2017,99,25.484465830752104,53.94325542921076,3433278
2017-02-26,8,114,2017,107,24.933205499765847,70.58557100916677,3433278
2017-03-05,9,115,2017,169,26.46845655009708,37.325468656411005,3433278
2017-03-12,10,116,2017,143,25.328384008019988,64.58955221628655,3433278
2017-03-19,11,117,2017,136,25.386349564190887,50.53331389402306,3433278
2017-03-26,12,118,2017,217,25.400854331003796,59.57202648939416,3433278
2017-04-02,13,119,2017,163,25.513196181323543,47.55580184708284,3433278
2017-04-09,14,120,2017,134,26.31399930659845,9.617769273256359,3433278
2017-04-16,15,121,2017,144,25.298631730914558,43.90016510847921,3433278
2017-04-23,16,122,2017,128,24.77922256256598,23.140968371919097,3433278
2017-04-30,17,123,2017,150,25.620801925571115,5.836147805912911,3433278
2017-05-07,18,124,2017,163,26.236390995048797,1.7009597126940594,3433278
2017-05-14,19,125,2017,130,25.720715734496743,24.195157453090722,3433278
2017-05-21,20,126,2017,78,25.994356170882362,11.872483809487507,3433278
2017-05-28,21,127,2017,61,23.718270513501537,3.727379278615391,3433278
2017-06-04,22,128,2017,74,24.91992058281623,3.792608052366171,3433278
2017-06-11,23,129,2017,54,24.907571181441458,0.10976560210599873,3433278
2017-06-18,24,130,2017,68,23.022779648309236,0.08350703460213502,3433278
2017-06-25,25,131,2017,58,24.06270283024199,0.010074963679687073,3433278
2017-07-02,26,132,2017,33,23.931900046222292,0.003192183870668291,3433278
2017-07-09,27,133,2017,38,24.238543312779814,0.00818958633514781,3433278
2017-07-16,28,134,2017,21,21.05011152339967,0.007674107145689253,3433278
2017-07-23,29,135,2017,19,24.518641518732252,0.00554674700299508,3433278
2017-07-30,30,136,2017,17,24.42453083657885,0.005729671512982069,3433278
2017-08-06,31,137,2017,17,27.459846219864392,0.48383386723145705,3433278
2017-08-13,32,138,2017,19,27.0919112266133,11.704199156269897,3433278
2017-08-20,33,139,2017,9,26.758363857446152,9.18922248121561,3433278
2017-08-27,34,140,2017,6,29.12646457878904,0.017952884590127585,3433278
2017-09-03,35,141,2017,6,28.689809473420013,0.015458637235385505,3433278
2017-09-10,36,142,2017,5,29.668230088481927,0.93207438719721325,3433278
2017-09-17,37,143,2017,10,28.657311224270366,0.5863834968177313,3433278
2017-09-24,38,144,2017,5,28.059344722690252,12.938493765536853,3433278
2017-10-01,39,145,2017,1,26.622907784961125,24.135975014959794,3433278
2017-10-08,40,146,2017,9,28.70268146802758,9.204345643383848,3433278
2017-10-15,41,147,2017,6,28.977250249325014,15.631762875586654,3433278
2017-10-22,42,148,2017,9,27.072648180708498,33.48948417025657,3433278
2017-10-29,43,149,2017,9,26.748290145310218,33.26675715965783,3433278
2017-11-05,44,150,2017,13,26.00241149411456,64.20749612287646,3433278
2017-11-12,45,151,2017,18,26.127218133906897,38.28760966512396,3433278
2017-11-19,46,152,2017,21,25.557607577583937,52.9634346760884,3433278
2017-11-26,47,153,2017,28,26.03534185412612,63.15916481651091,3433278
2017-12-03,48,154,2017,26,25.933250017863802,70.16347106129142,3433278
2017-12-10,49,155,2017,33,25.10384980282272,69.4276893882023,3433278
2017-12-17,50,156,2017,103,25.540649860746566,50.8166670047382,3433278
2017-12-24,51,157,2017,189,26.16921176532087,41.0003925785231,3433278
2017-12-31,52,158,2017,517,25.446904881773627,69.16264267504651,3433278
2018-01-07,1,159,2018,669,24.3834387222043,73.34596539101575,3490648
2018-01-14,2,160,2018,960,26.376286743781254,20.257326093271402,3490648
2018-01-21,3,161,2018,1275,26.591085626794992,52.26334099889074,3490648
2018-01-28,4,162,2018,1213,25.140672275264336,99.95314553216572,3490648
2018-02-04,5,163,2018,1089,25.299646982714656,74.97112802230367,3490648
2018-02-11,6,164,2018,748,25.525431000543964,60.911101056955516,3490648
2018-02-18,7,165,2018,901,24.615995014611826,85.87007797402563,3490648
2018-02-25,8,166,2018,908,26.027624520670933,32.44374411273804,3490648
2018-03-04,9,167,2018,758,26.57349813572791,51.36061093173616,3490648
2018-03-11,10,168,2018,648,25.671314435821174,48.36822238060167,3490648
2018-03-18,11,169,2018,433,25.804653451766136,52.36947129945237,3490648
2018-03-25,12,170,2018,334,24.218145939363534,83.02508400555823,3490648
2018-04-01,13,171,2018,413,24.884222347941783,49.181035836962536,3490648
2018-04-08,14,172,2018,300,24.76982884705833,34.97316096841041,3490648
2018-04-15,15,173,2018,252,24.044910399518404,45.16501683924025,3490648
2018-04-22,16,174,2018,232,25.7728458257185,7.365932803142694,3490648
2018-04-29,17,175,2018,194,26.066380560181404,5.737687993898146,3490648
2018-05-06,18,176,2018,177,25.928432246259927,2.0143315219078577,3490648
2018-05-13,19,177,2018,116,25.0871797821903,21.758105380280213,3490648
