checkpoint,S_prop_median,S_prop_lo95,S_prop_hi95,immune_prop_median,immune_prop_lo95,immune_prop_hi95,R0_median
2016-12-31,0.9994015842371478,0.9991980623195673,0.9995571138922461,5.984157628522777e-4,4.42886107753881e-4,8.01937680432704e-4,2.618847857767012
2018-12-31,0.9037826996375413,0.8782583174314856,0.9274990984789813,0.09621730036245871,0.0725009015210187,0.1217416825685144,1.4786748450062608
2020-12-31,0.9028708058189369,0.877200184793189,0.9266569719522731,0.09712919418106314,0.07334302804772677,0.12279981520681087,1.5395593519619482
2022-12-31,0.9042086210561299,0.8792098450397464,0.9276455623509823,0.09579137894387013,0.07235443764901779,0.12079015496025358,1.7841501777738333
2025-12-21,0.4717943692230375,0.3943301401212689,0.5813282953129504,0.5282056307769625,0.41867170468704973,0.6056698598787312,1.9719175455209896
