uf_code,uf_name,year,age,population
11,3,2015,0,28079
11,3,2015,1,27463
11,3,2015,2,26842
11,3,2015,3,26591
11,3,2015,4,26317
11,3,2015,5,26640
11,3,2015,6,26953
11,3,2015,7,27273
11,3,2015,8,27717
11,3,2015,9,28550
11,3,2015,10,28903
11,3,2015,11,29015
11,3,2015,12,29501
11,3,2015,13,30852
11,3,2015,14,32428
11,3,2015,15,31236
11,3,2015,16,31510
11,3,2015,17,31678
11,3,2015,18,31724
11,3,2015,19,31673
11,3,2015,20,31598
11,3,2015,21,31498
11,3,2015,22,31368
11,3,2015,23,31205
11,3,2015,24,31030
11,3,2015,25,30875
11,3,2015,26,30750
11,3,2015,27,30670
11,3,2015,28,30676
11,3,2015,29,30724
11,3,2015,30,30630
11,3,2015,31,30416
11,3,2015,32,30089
11,3,2015,33,29599
11,3,2015,34,28984
11,3,2015,35,28356
11,3,2015,36,27709
11,3,2015,37,27010
11,3,2015,38,26251
11,3,2015,39,25463
11,3,2015,40,24697
11,3,2015,41,23919
11,3,2015,42,23270
11,3,2015,43,22809
11,3,2015,44,22461
11,3,2015,45,22061
11,3,2015,46,21640
11,3,2015,47,21160
11,3,2015,48,20572
11,3,2015,49,19903
11,3,2015,50,19246
11,3,2015,51,18587
11,3,2015,52,17880
11,3,2015,53,17106
11,3,2015,54,16293
11,3,2015,55,15485
11,3,2015,56,14675
11,3,2015,57,13898
11,3,2015,58,13152
11,3,2015,59,12450
11,3,2015,60,11718
11,3,2015,61,10976
11,3,2015,62,10257
11,3,2015,63,9554
11,3,2015,64,8873
11,3,2015,65,8219
11,3,2015,66,7592
11,3,2015,67,7011
11,3,2015,68,6497
11,3,2015,69,6032
11,3,2015,70,5580
11,3,2015,71,5145
11,3,2015,72,4748
11,3,2015,73,4385
11,3,2015,74,4057
11,3,2015,75,3740
11,3,2015,76,3436
11,3,2015,77,3143
11,3,2015,78,2840
11,3,2015,79,2542
11,3,2015,80,2254
11,3,2015,81,1973
11,3,2015,82,1721
11,3,2015,83,1491
11,3,2015,84,1292
11,3,2015,85,1107
11,3,2015,86,935
11,3,2015,87,786
11,3,2015,88,652
11,3,2015,89,536
11,3,2015,90,187.36363636363637
11,3,2015,91,187.36363636363637
11,3,2015,92,187.36363636363637
11,3,2015,93,187.36363636363637
11,3,2015,94,187.36363636363637
11,3,2015,95,187.36363636363637
11,3,2015,96,187.36363636363637
11,3,2015,97,187.36363636363637
11,3,2015,98,187.36363636363637
11,3,2015,99,187.36363636363637
11,3,2015,100,187.36363636363637
11,3,2016,0,27470
11,3,2016,1,28050
11,3,2016,2,27481
11,3,2016,3,26875
11,3,2016,4,26628
11,3,2016,5,26350
11,3,2016,6,26666
11,3,2016,7,26978
11,3,2016,8,27298
11,3,2016,9,27743
11,3,2016,10,28556
11,3,2016,11,28889
11,3,2016,12,29001
11,3,2016,13,29486
11,3,2016,14,30838
11,3,2016,15,32396
11,3,2016,16,31192
11,3,2016,17,31463
11,3,2016,18,31632
11,3,2016,19,31679
11,3,2016,20,31622
11,3,2016,21,31543
11,3,2016,22,31443
11,3,2016,23,31315
11,3,2016,24,31151
11,3,2016,25,31043
11,3,2016,26,30956
11,3,2016,27,30832
11,3,2016,28,30752
11,3,2016,29,30758
11,3,2016,30,30782
11,3,2016,31,30660
11,3,2016,32,30448
11,3,2016,33,30121
11,3,2016,34,29633
11,3,2016,35,28982
11,3,2016,36,28318
11,3,2016,37,27670
11,3,2016,38,26975
11,3,2016,39,26217
11,3,2016,40,25424
11,3,2016,41,24651
11,3,2016,42,23877
11,3,2016,43,23229
11,3,2016,44,22771
11,3,2016,45,22393
11,3,2016,46,21964
11,3,2016,47,21546
11,3,2016,48,21067
11,3,2016,49,20484
11,3,2016,50,19787
11,3,2016,51,19104
11,3,2016,52,18450
11,3,2016,53,17748
11,3,2016,54,16980
11,3,2016,55,16153
11,3,2016,56,15333
11,3,2016,57,14530
11,3,2016,58,13761
11,3,2016,59,13024
11,3,2016,60,12282
11,3,2016,61,11516
11,3,2016,62,10787
11,3,2016,63,10080
11,3,2016,64,9387
11,3,2016,65,8679
11,3,2016,66,7998
11,3,2016,67,7388
11,3,2016,68,6820
11,3,2016,69,6321
11,3,2016,70,5825
11,3,2016,71,5349
11,3,2016,72,4933
11,3,2016,73,4552
11,3,2016,74,4204
11,3,2016,75,3851
11,3,2016,76,3510
11,3,2016,77,3226
11,3,2016,78,2950
11,3,2016,79,2665
11,3,2016,80,2344
11,3,2016,81,2040
11,3,2016,82,1785
11,3,2016,83,1558
11,3,2016,84,1350
11,3,2016,85,1147
11,3,2016,86,959
11,3,2016,87,812
11,3,2016,88,681
11,3,2016,89,567
11,3,2016,90,197.9090909090909
11,3,2016,91,197.9090909090909
11,3,2016,92,197.9090909090909
11,3,2016,93,197.9090909090909
11,3,2016,94,197.9090909090909
11,3,2016,95,197.9090909090909
11,3,2016,96,197.9090909090909
11,3,2016,97,197.9090909090909
11,3,2016,98,197.9090909090909
11,3,2016,99,197.9090909090909
11,3,2016,100,197.9090909090909
11,3,2017,0,27737
11,3,2017,1,27443
11,3,2017,2,28068
11,3,2017,3,27511
11,3,2017,4,26911
11,3,2017,5,26660
11,3,2017,6,26377
11,3,2017,7,26690
11,3,2017,8,27004
11,3,2017,9,27323
11,3,2017,10,27749
11,3,2017,11,28543
11,3,2017,12,28874
11,3,2017,13,28988
11,3,2017,14,29472
11,3,2017,15,30809
11,3,2017,16,32349
11,3,2017,17,31149
11,3,2017,18,31417
11,3,2017,19,31587
11,3,2017,20,31629
11,3,2017,21,31567
11,3,2017,22,31490
11,3,2017,23,31389
11,3,2017,24,31262
11,3,2017,25,31163
11,3,2017,26,31124
11,3,2017,27,31036
11,3,2017,28,30912
11,3,2017,29,30833
11,3,2017,30,30812
11,3,2017,31,30812
11,3,2017,32,30692
11,3,2017,33,30478
11,3,2017,34,30153
11,3,2017,35,29629
11,3,2017,36,28941
11,3,2017,37,28280
11,3,2017,38,27633
11,3,2017,39,26940
11,3,2017,40,26176
11,3,2017,41,25376
11,3,2017,42,24606
11,3,2017,43,23836
11,3,2017,44,23188
11,3,2017,45,22704
11,3,2017,46,22295
11,3,2017,47,21870
11,3,2017,48,21452
11,3,2017,49,20978
11,3,2017,50,20365
11,3,2017,51,19643
11,3,2017,52,18964
11,3,2017,53,18315
11,3,2017,54,17619
11,3,2017,55,16836
11,3,2017,56,15995
11,3,2017,57,15183
11,3,2017,58,14388
11,3,2017,59,13628
11,3,2017,60,12851
11,3,2017,61,12073
11,3,2017,62,11321
11,3,2017,63,10602
11,3,2017,64,9908
11,3,2017,65,9183
11,3,2017,66,8450
11,3,2017,67,7785
11,3,2017,68,7193
11,3,2017,69,6637
11,3,2017,70,6106
11,3,2017,71,5586
11,3,2017,72,5131
11,3,2017,73,4731
11,3,2017,74,4367
11,3,2017,75,3992
11,3,2017,76,3619
11,3,2017,77,3298
11,3,2017,78,3031
11,3,2017,79,2769
11,3,2017,80,2461
11,3,2017,81,2123
11,3,2017,82,1848
11,3,2017,83,1617
11,3,2017,84,1413
11,3,2017,85,1199
11,3,2017,86,996
11,3,2017,87,833
11,3,2017,88,705
11,3,2017,89,593
11,3,2017,90,209.45454545454547
11,3,2017,91,209.45454545454547
11,3,2017,92,209.45454545454547
11,3,2017,93,209.45454545454547
11,3,2017,94,209.45454545454547
11,3,2017,95,209.45454545454547
11,3,2017,96,209.45454545454547
11,3,2017,97,209.45454545454547
11,3,2017,98,209.45454545454547
11,3,2017,99,209.45454545454547
11,3,2017,100,209.45454545454547
11,3,2018,0,28340
11,3,2018,1,27711
11,3,2018,2,27461
11,3,2018,3,28098
11,3,2018,4,27545
11,3,2018,5,26943
11,3,2018,6,26685
11,3,2018,7,26402
11,3,2018,8,26715
11,3,2018,9,27030
11,3,2018,10,27329
11,3,2018,11,27736
11,3,2018,12,28529
11,3,2018,13,28860
11,3,2018,14,28975
11,3,2018,15,29445
11,3,2018,16,30765
11,3,2018,17,32304
11,3,2018,18,31105
11,3,2018,19,31373
11,3,2018,20,31538
11,3,2018,21,31575
11,3,2018,22,31513
11,3,2018,23,31436
11,3,2018,24,31337
11,3,2018,25,31273
11,3,2018,26,31243
11,3,2018,27,31202
11,3,2018,28,31115
11,3,2018,29,30991
11,3,2018,30,30886
11,3,2018,31,30842
11,3,2018,32,30841
11,3,2018,33,30721
11,3,2018,34,30508
11,3,2018,35,30147
11,3,2018,36,29589
11,3,2018,37,28901
11,3,2018,38,28242
11,3,2018,39,27597
11,3,2018,40,26896
11,3,2018,41,26126
11,3,2018,42,25328
11,3,2018,43,24564
11,3,2018,44,23793
11,3,2018,45,23120
11,3,2018,46,22606
11,3,2018,47,22200
11,3,2018,48,21776
11,3,2018,49,21362
11,3,2018,50,20858
11,3,2018,51,20219
11,3,2018,52,19500
11,3,2018,53,18827
11,3,2018,54,18184
11,3,2018,55,17470
11,3,2018,56,16673
11,3,2018,57,15839
11,3,2018,58,15037
11,3,2018,59,14250
11,3,2018,60,13449
11,3,2018,61,12636
11,3,2018,62,11869
11,3,2018,63,11130
11,3,2018,64,10424
11,3,2018,65,9696
11,3,2018,66,8944
11,3,2018,67,8229
11,3,2018,68,7581
11,3,2018,69,7004
11,3,2018,70,6415
11,3,2018,71,5859
11,3,2018,72,5360
11,3,2018,73,4924
11,3,2018,74,4540
11,3,2018,75,4149
11,3,2018,76,3755
11,3,2018,77,3403
11,3,2018,78,3100
11,3,2018,79,2848
11,3,2018,80,2558
11,3,2018,81,2232
11,3,2018,82,1925
11,3,2018,83,1676
11,3,2018,84,1467
11,3,2018,85,1257
11,3,2018,86,1043
11,3,2018,87,867
11,3,2018,88,726
11,3,2018,89,613
11,3,2018,90,221.27272727272728
11,3,2018,91,221.27272727272728
11,3,2018,92,221.27272727272728
11,3,2018,93,221.27272727272728
11,3,2018,94,221.27272727272728
11,3,2018,95,221.27272727272728
11,3,2018,96,221.27272727272728
11,3,2018,97,221.27272727272728
11,3,2018,98,221.27272727272728
11,3,2018,99,221.27272727272728
11,3,2018,100,221.27272727272728
11,3,2019,0,28232
11,3,2019,1,28314
11,3,2019,2,27728
11,3,2019,3,27490
11,3,2019,4,28133
11,3,2019,5,27575
11,3,2019,6,26969
11,3,2019,7,26709
11,3,2019,8,26426
11,3,2019,9,26741
11,3,2019,10,27035
11,3,2019,11,27317
11,3,2019,12,27723
11,3,2019,13,28515
11,3,2019,14,28848
11,3,2019,15,28947
11,3,2019,16,29404
11,3,2019,17,30723
11,3,2019,18,32259
11,3,2019,19,31061
11,3,2019,20,31325
11,3,2019,21,31486
11,3,2019,22,31523
11,3,2019,23,31460
11,3,2019,24,31382
11,3,2019,25,31349
11,3,2019,26,31351
11,3,2019,27,31320
11,3,2019,28,31278
11,3,2019,29,31192
11,3,2019,30,31044
11,3,2019,31,30914
11,3,2019,32,30870
11,3,2019,33,30870
11,3,2019,34,30750
11,3,2019,35,30501
11,3,2019,36,30106
11,3,2019,37,29548
11,3,2019,38,28860
11,3,2019,39,28205
11,3,2019,40,27552
11,3,2019,41,26844
11,3,2019,42,26077
11,3,2019,43,25281
11,3,2019,44,24521
11,3,2019,45,23722
11,3,2019,46,23022
11,3,2019,47,22510
11,3,2019,48,22107
11,3,2019,49,21684
11,3,2019,50,21241
11,3,2019,51,20710
11,3,2019,52,20075
11,3,2019,53,19362
11,3,2019,54,18692
11,3,2019,55,18032
11,3,2019,56,17303
11,3,2019,57,16512
11,3,2019,58,15687
11,3,2019,59,14895
11,3,2019,60,14065
11,3,2019,61,13226
11,3,2019,62,12426
11,3,2019,63,11672
11,3,2019,64,10943
11,3,2019,65,10205
11,3,2019,66,9448
11,3,2019,67,8714
11,3,2019,68,8016
11,3,2019,69,7383
11,3,2019,70,6774
11,3,2019,71,6159
11,3,2019,72,5625
11,3,2019,73,5145
11,3,2019,74,4728
11,3,2019,75,4316
11,3,2019,76,3904
11,3,2019,77,3535
11,3,2019,78,3201
11,3,2019,79,2915
11,3,2019,80,2634
11,3,2019,81,2322
11,3,2019,82,2025
11,3,2019,83,1748
11,3,2019,84,1522
11,3,2019,85,1306
11,3,2019,86,1096
11,3,2019,87,909
11,3,2019,88,756
11,3,2019,89,633
11,3,2019,90,232.9090909090909
11,3,2019,91,232.9090909090909
11,3,2019,92,232.9090909090909
11,3,2019,93,232.9090909090909
11,3,2019,94,232.9090909090909
11,3,2019,95,232.9090909090909
11,3,2019,96,232.9090909090909
11,3,2019,97,232.9090909090909
11,3,2019,98,232.9090909090909
11,3,2019,99,232.9090909090909
11,3,2019,100,232.9090909090909
11,3,2020,0,28107
11,3,2020,1,28207
11,3,2020,2,28329
11,3,2020,3,27757
11,3,2020,4,27525
11,3,2020,5,28163
11,3,2020,6,27597
11,3,2020,7,26993
11,3,2020,8,26734
11,3,2020,9,26451
11,3,2020,10,26747
11,3,2020,11,27022
11,3,2020,12,27304
11,3,2020,13,27711
11,3,2020,14,28502
11,3,2020,15,28821
11,3,2020,16,28908
11,3,2020,17,29364
11,3,2020,18,30681
11,3,2020,19,32214
11,3,2020,20,31015
11,3,2020,21,31273
11,3,2020,22,31434
11,3,2020,23,31470
11,3,2020,24,31409
11,3,2020,25,31393
11,3,2020,26,31424
11,3,2020,27,31426
11,3,2020,28,31396
11,3,2020,29,31353
11,3,2020,30,31243
11,3,2020,31,31070
11,3,2020,32,30943
11,3,2020,33,30897
11,3,2020,34,30897
11,3,2020,35,30743
11,3,2020,36,30458
11,3,2020,37,30065
11,3,2020,38,29508
11,3,2020,39,28822
11,3,2020,40,28158
11,3,2020,41,27498
11,3,2020,42,26793
11,3,2020,43,26029
11,3,2020,44,25233
11,3,2020,45,24448
11,3,2020,46,23622
11,3,2020,47,22926
11,3,2020,48,22416
11,3,2020,49,22015
11,3,2020,50,21564
11,3,2020,51,21091
11,3,2020,52,20565
11,3,2020,53,19933
11,3,2020,54,19225
11,3,2020,55,18538
11,3,2020,56,17861
11,3,2020,57,17138
11,3,2020,58,16355
11,3,2020,59,15538
11,3,2020,60,14704
11,3,2020,61,13835
11,3,2020,62,13010
11,3,2020,63,12221
11,3,2020,64,11481
11,3,2020,65,10715
11,3,2020,66,9947
11,3,2020,67,9208
11,3,2020,68,8491
11,3,2020,69,7812
11,3,2020,70,7143
11,3,2020,71,6506
11,3,2020,72,5917
11,3,2020,73,5402
11,3,2020,74,4942
11,3,2020,75,4498
11,3,2020,76,4063
11,3,2020,77,3676
11,3,2020,78,3329
11,3,2020,79,3012
11,3,2020,80,2699
11,3,2020,81,2393
11,3,2020,82,2110
11,3,2020,83,1839
11,3,2020,84,1591
11,3,2020,85,1356
11,3,2020,86,1139
11,3,2020,87,957
11,3,2020,88,794
11,3,2020,89,661
11,3,2020,90,244.27272727272728
11,3,2020,91,244.27272727272728
11,3,2020,92,244.27272727272728
11,3,2020,93,244.27272727272728
11,3,2020,94,244.27272727272728
11,3,2020,95,244.27272727272728
11,3,2020,96,244.27272727272728
11,3,2020,97,244.27272727272728
11,3,2020,98,244.27272727272728
11,3,2020,99,244.27272727272728
11,3,2020,100,244.27272727272728
11,3,2021,0,27973
11,3,2021,1,28083
11,3,2021,2,28224
11,3,2021,3,28357
11,3,2021,4,27789
11,3,2021,5,27554
11,3,2021,6,28186
11,3,2021,7,27621
11,3,2021,8,27016
11,3,2021,9,26758
11,3,2021,10,26457
11,3,2021,11,26736
11,3,2021,12,27009
11,3,2021,13,27292
11,3,2021,14,27699
11,3,2021,15,28476
11,3,2021,16,28782
11,3,2021,17,28868
11,3,2021,18,29323
11,3,2021,19,30641
11,3,2021,20,32165
11,3,2021,21,30965
11,3,2021,22,31223
11,3,2021,23,31382
11,3,2021,24,31420
11,3,2021,25,31419
11,3,2021,26,31466
11,3,2021,27,31498
11,3,2021,28,31500
11,3,2021,29,31469
11,3,2021,30,31402
11,3,2021,31,31269
11,3,2021,32,31097
11,3,2021,33,30970
11,3,2021,34,30923
11,3,2021,35,30889
11,3,2021,36,30701
11,3,2021,37,30415
11,3,2021,38,30024
11,3,2021,39,29467
11,3,2021,40,28775
11,3,2021,41,28103
11,3,2021,42,27444
11,3,2021,43,26742
11,3,2021,44,25981
11,3,2021,45,25158
11,3,2021,46,24344
11,3,2021,47,23524
11,3,2021,48,22832
11,3,2021,49,22324
11,3,2021,50,21894
11,3,2021,51,21413
11,3,2021,52,20945
11,3,2021,53,20422
11,3,2021,54,19795
11,3,2021,55,19068
11,3,2021,56,18362
11,3,2021,57,17693
11,3,2021,58,16977
11,3,2021,59,16202
11,3,2021,60,15340
11,3,2021,61,14467
11,3,2021,62,13611
11,3,2021,63,12799
11,3,2021,64,12023
11,3,2021,65,11244
11,3,2021,66,10447
11,3,2021,67,9698
11,3,2021,68,8978
11,3,2021,69,8276
11,3,2021,70,7562
11,3,2021,71,6864
11,3,2021,72,6252
11,3,2021,73,5686
11,3,2021,74,5191
11,3,2021,75,4704
11,3,2021,76,4238
11,3,2021,77,3829
11,3,2021,78,3463
11,3,2021,79,3135
11,3,2021,80,2790
11,3,2021,81,2455
11,3,2021,82,2176
11,3,2021,83,1921
11,3,2021,84,1673
11,3,2021,85,1419
11,3,2021,86,1184
11,3,2021,87,996
11,3,2021,88,837
11,3,2021,89,694
11,3,2021,90,256.3636363636364
11,3,2021,91,256.3636363636364
11,3,2021,92,256.3636363636364
11,3,2021,93,256.3636363636364
11,3,2021,94,256.3636363636364
11,3,2021,95,256.3636363636364
11,3,2021,96,256.3636363636364
11,3,2021,97,256.3636363636364
11,3,2021,98,256.3636363636364
11,3,2021,99,256.3636363636364
11,3,2021,100,256.3636363636364
11,3,2022,0,27811
11,3,2022,1,27951
11,3,2022,2,28099
11,3,2022,3,28250
11,3,2022,4,28389
11,3,2022,5,27818
11,3,2022,6,27578
11,3,2022,7,28208
11,3,2022,8,27644
11,3,2022,9,27039
11,3,2022,10,26764
11,3,2022,11,26445
11,3,2022,12,26724
11,3,2022,13,26997
11,3,2022,14,27281
11,3,2022,15,27673
11,3,2022,16,28438
11,3,2022,17,28743
11,3,2022,18,28829
11,3,2022,19,29285
11,3,2022,20,30595
11,3,2022,21,32114
11,3,2022,22,30916
11,3,2022,23,31172
11,3,2022,24,31332
11,3,2022,25,31430
11,3,2022,26,31491
11,3,2022,27,31537
11,3,2022,28,31571
11,3,2022,29,31572
11,3,2022,30,31517
11,3,2022,31,31428
11,3,2022,32,31294
11,3,2022,33,31122
11,3,2022,34,30997
11,3,2022,35,30914
11,3,2022,36,30845
11,3,2022,37,30660
11,3,2022,38,30373
11,3,2022,39,29983
11,3,2022,40,29417
11,3,2022,41,28718
11,3,2022,42,28048
11,3,2022,43,27392
11,3,2022,44,26693
11,3,2022,45,25902
11,3,2022,46,25052
11,3,2022,47,24244
11,3,2022,48,23426
11,3,2022,49,22739
11,3,2022,50,22203
11,3,2022,51,21744
11,3,2022,52,21267
11,3,2022,53,20801
11,3,2022,54,20282
11,3,2022,55,19634
11,3,2022,56,18891
11,3,2022,57,18191
11,3,2022,58,17527
11,3,2022,59,16820
11,3,2022,60,15998
11,3,2022,61,15094
11,3,2022,62,14236
11,3,2022,63,13393
11,3,2022,64,12594
11,3,2022,65,11779
11,3,2022,66,10966
11,3,2022,67,10189
11,3,2022,68,9458
11,3,2022,69,8755
11,3,2022,70,8014
11,3,2022,71,7270
11,3,2022,72,6599
11,3,2022,73,6010
11,3,2022,74,5467
11,3,2022,75,4944
11,3,2022,76,4434
11,3,2022,77,3996
11,3,2022,78,3610
11,3,2022,79,3264
11,3,2022,80,2906
11,3,2022,81,2540
11,3,2022,82,2236
11,3,2022,83,1981
11,3,2022,84,1749
11,3,2022,85,1494
11,3,2022,86,1242
11,3,2022,87,1035
11,3,2022,88,873
11,3,2022,89,733
11,3,2022,90,269.3636363636364
11,3,2022,91,269.3636363636364
11,3,2022,92,269.3636363636364
11,3,2022,93,269.3636363636364
11,3,2022,94,269.3636363636364
11,3,2022,95,269.3636363636364
11,3,2022,96,269.3636363636364
11,3,2022,97,269.3636363636364
11,3,2022,98,269.3636363636364
11,3,2022,99,269.3636363636364
11,3,2022,100,269.3636363636364
11,3,2023,0,27600
11,3,2023,1,27790
11,3,2023,2,27967
11,3,2023,3,28125
11,3,2023,4,28283
11,3,2023,5,28417
11,3,2023,6,27839
11,3,2023,7,27601
11,3,2023,8,28230
11,3,2023,9,27666
11,3,2023,10,27046
11,3,2023,11,26751
11,3,2023,12,26434
11,3,2023,13,26712
11,3,2023,14,26985
11,3,2023,15,27256
11,3,2023,16,27638
11,3,2023,17,28399
11,3,2023,18,28706
11,3,2023,19,28791
11,3,2023,20,29242
11,3,2023,21,30548
11,3,2023,22,32063
11,3,2023,23,30867
11,3,2023,24,31122
11,3,2023,25,31341
11,3,2023,26,31501
11,3,2023,27,31561
11,3,2023,28,31608
11,3,2023,29,31641
11,3,2023,30,31619
11,3,2023,31,31541
11,3,2023,32,31453
11,3,2023,33,31319
11,3,2023,34,31146
11,3,2023,35,30988
11,3,2023,36,30871
11,3,2023,37,30804
11,3,2023,38,30617
11,3,2023,39,30332
11,3,2023,40,29933
11,3,2023,41,29358
11,3,2023,42,28662
11,3,2023,43,27993
11,3,2023,44,27341
11,3,2023,45,26612
11,3,2023,46,25794
11,3,2023,47,24948
11,3,2023,48,24145
11,3,2023,49,23330
11,3,2023,50,22617
11,3,2023,51,22053
11,3,2023,52,21597
11,3,2023,53,21123
11,3,2023,54,20661
11,3,2023,55,20119
11,3,2023,56,19454
11,3,2023,57,18715
11,3,2023,58,18023
11,3,2023,59,17366
11,3,2023,60,16610
11,3,2023,61,15746
11,3,2023,62,14856
11,3,2023,63,14010
11,3,2023,64,13181
11,3,2023,65,12341
11,3,2023,66,11492
11,3,2023,67,10698
11,3,2023,68,9940
11,3,2023,69,9225
11,3,2023,70,8481
11,3,2023,71,7709
11,3,2023,72,6992
11,3,2023,73,6348
11,3,2023,74,5781
11,3,2023,75,5209
11,3,2023,76,4664
11,3,2023,77,4184
11,3,2023,78,3769
11,3,2023,79,3405
11,3,2023,80,3028
11,3,2023,81,2649
11,3,2023,82,2314
11,3,2023,83,2038
11,3,2023,84,1806
11,3,2023,85,1564
11,3,2023,86,1308
11,3,2023,87,1088
11,3,2023,88,907
11,3,2023,89,766
11,3,2023,90,283.45454545454544
11,3,2023,91,283.45454545454544
11,3,2023,92,283.45454545454544
11,3,2023,93,283.45454545454544
11,3,2023,94,283.45454545454544
11,3,2023,95,283.45454545454544
11,3,2023,96,283.45454545454544
11,3,2023,97,283.45454545454544
11,3,2023,98,283.45454545454544
11,3,2023,99,283.45454545454544
11,3,2023,100,283.45454545454544
11,3,2024,0,27361
11,3,2024,1,27580
11,3,2024,2,27805
11,3,2024,3,27994
11,3,2024,4,28156
11,3,2024,5,28310
11,3,2024,6,28439
11,3,2024,7,27861
11,3,2024,8,27623
11,3,2024,9,28252
11,3,2024,10,27670
11,3,2024,11,27035
11,3,2024,12,26739
11,3,2024,13,26423
11,3,2024,14,26700
11,3,2024,15,26962
11,3,2024,16,27220
11,3,2024,17,27603
11,3,2024,18,28361
11,3,2024,19,28669
11,3,2024,20,28750
11,3,2024,21,29197
11,3,2024,22,30500
11,3,2024,23,32013
11,3,2024,24,30819
11,3,2024,25,31132
11,3,2024,26,31409
11,3,2024,27,31570
11,3,2024,28,31630
11,3,2024,29,31677
11,3,2024,30,31686
11,3,2024,31,31643
11,3,2024,32,31564
11,3,2024,33,31477
11,3,2024,34,31343
11,3,2024,35,31136
11,3,2024,36,30946
11,3,2024,37,30828
11,3,2024,38,30762
11,3,2024,39,30577
11,3,2024,40,30280
11,3,2024,41,29873
11,3,2024,42,29300
11,3,2024,43,28607
11,3,2024,44,27939
11,3,2024,45,27260
11,3,2024,46,26500
11,3,2024,47,25688
11,3,2024,48,24846
11,3,2024,49,24046
11,3,2024,50,23207
11,3,2024,51,22465
11,3,2024,52,21906
11,3,2024,53,21453
11,3,2024,54,20982
11,3,2024,55,20496
11,3,2024,56,19936
11,3,2024,57,19276
11,3,2024,58,18544
11,3,2024,59,17857
11,3,2024,60,17154
11,3,2024,61,16352
11,3,2024,62,15499
11,3,2024,63,14624
11,3,2024,64,13791
11,3,2024,65,12919
11,3,2024,66,12044
11,3,2024,67,11214
11,3,2024,68,10440
11,3,2024,69,9698
11,3,2024,70,8940
11,3,2024,71,8162
11,3,2024,72,7417
11,3,2024,73,6729
11,3,2024,74,6108
11,3,2024,75,5512
11,3,2024,76,4917
11,3,2024,77,4403
11,3,2024,78,3950
11,3,2024,79,3557
11,3,2024,80,3161
11,3,2024,81,2763
11,3,2024,82,2415
11,3,2024,83,2111
11,3,2024,84,1860
11,3,2024,85,1616
11,3,2024,86,1371
11,3,2024,87,1147
11,3,2024,88,956
11,3,2024,89,796
11,3,2024,90,298
11,3,2024,91,298
11,3,2024,92,298
11,3,2024,93,298
11,3,2024,94,298
11,3,2024,95,298
11,3,2024,96,298
11,3,2024,97,298
11,3,2024,98,298
11,3,2024,99,298
11,3,2024,100,298
12,3,2015,0,17364
12,3,2015,1,17133
12,3,2015,2,16772
12,3,2015,3,17287
12,3,2015,4,16864
12,3,2015,5,16629
12,3,2015,6,17915
12,3,2015,7,18356
12,3,2015,8,18269
12,3,2015,9,18660
12,3,2015,10,18604
12,3,2015,11,18339
12,3,2015,12,18745
12,3,2015,13,18763
12,3,2015,14,18644
12,3,2015,15,18274
12,3,2015,16,18060
12,3,2015,17,17755
12,3,2015,18,17326
12,3,2015,19,16824
12,3,2015,20,16326
12,3,2015,21,15794
12,3,2015,22,15336
12,3,2015,23,14996
12,3,2015,24,14734
12,3,2015,25,14472
12,3,2015,26,14202
12,3,2015,27,14010
12,3,2015,28,13914
12,3,2015,29,13879
12,3,2015,30,13826
12,3,2015,31,13769
12,3,2015,32,13627
12,3,2015,33,13355
12,3,2015,34,12985
12,3,2015,35,12619
12,3,2015,36,12259
12,3,2015,37,11849
12,3,2015,38,11379
12,3,2015,39,10879
12,3,2015,40,10378
12,3,2015,41,9860
12,3,2015,42,9419
12,3,2015,43,9081
12,3,2015,44,8826
12,3,2015,45,8546
12,3,2015,46,8275
12,3,2015,47,7969
12,3,2015,48,7602
12,3,2015,49,7198
12,3,2015,50,6820
12,3,2015,51,6442
12,3,2015,52,6125
12,3,2015,53,5872
12,3,2015,54,5668
12,3,2015,55,5457
12,3,2015,56,5241
12,3,2015,57,5020
12,3,2015,58,4776
12,3,2015,59,4523
12,3,2015,60,4288
12,3,2015,61,4070
12,3,2015,62,3847
12,3,2015,63,3617
12,3,2015,64,3391
12,3,2015,65,3171
12,3,2015,66,2957
12,3,2015,67,2776
12,3,2015,68,2620
12,3,2015,69,2493
12,3,2015,70,2357
12,3,2015,71,2216
12,3,2015,72,2073
12,3,2015,73,1912
12,3,2015,74,1747
12,3,2015,75,1592
12,3,2015,76,1444
12,3,2015,77,1306
12,3,2015,78,1189
12,3,2015,79,1088
12,3,2015,80,988
12,3,2015,81,895
12,3,2015,82,807
12,3,2015,83,727
12,3,2015,84,653
12,3,2015,85,581
12,3,2015,86,506
12,3,2015,87,436
12,3,2015,88,376
12,3,2015,89,317
12,3,2015,90,121.27272727272727
12,3,2015,91,121.27272727272727
12,3,2015,92,121.27272727272727
12,3,2015,93,121.27272727272727
12,3,2015,94,121.27272727272727
12,3,2015,95,121.27272727272727
12,3,2015,96,121.27272727272727
12,3,2015,97,121.27272727272727
12,3,2015,98,121.27272727272727
12,3,2015,99,121.27272727272727
12,3,2015,100,121.27272727272727
12,3,2016,0,16485
12,3,2016,1,17304
12,3,2016,2,17096
12,3,2016,3,16740
12,3,2016,4,17257
12,3,2016,5,16844
12,3,2016,6,16617
12,3,2016,7,17902
12,3,2016,8,18344
12,3,2016,9,18256
12,3,2016,10,18646
12,3,2016,11,18585
