"variable","rhat","ess_bulk","ess_tail"
"sigma_R",1.36257384935791,13.1721584172133,15.9151193633952
"mu_R[1]",1.14729093136635,26.3300418574932,34.3933054393305
"mu_R[2]",1.13784649835894,47.5575862408378,90.4017857142856
"mu_R[3]",1.22354992338464,48.1125260969066,61.2229586094785
"mu_R[4]",1.09550180781183,37.7533136105798,65.7111952406706
"mu_R[5]",1.07386335418859,60.5475210075743,44.0750670241287
"mu_R[6]",1.08007599371694,42.2007729153738,96.0284528749258
"mu_R[7]",1.13769354808293,27.882060379039,85.3979968371112
"mu_R[8]",1.12764195323737,30.3659165998368,42.8683181225554
"mu_R[9]",1.07963197845731,43.1403022049927,93.6235792718166
"mu_R[10]",1.08910001305228,40.7927683045364,93.6235792718166
"mu_R[11]",1.08315227910894,43.1803934874067,93.6235792718166
"mu_R[12]",1.20918509760416,41.5875655284943,40.1220256253813
"mu_R[13]",1.06089137632375,81.6825721864375,90.4017857142857
"mu_R[14]",1.08831527710899,46.4613985518322,41.7258883248731
"mu_R[15]",1.07928500337203,65.120091487924,90.0821917808219
"mu_R[16]",1.09039484346795,123.946428861657,93.6235792718166
"mu_R[17]",1.14597669039495,91.6130377454995,101.901140684411
"mu_R[18]",1.05877886672718,78.1559385867568,66.8868703550784
"mu_R[19]",1.1689843497598,144.456064146337,58.2663949166766
"mu_R[20]",1.16599863354998,152.247198959355,99.6718621821165
"mu_R[21]",1.10936101377178,30.8296162220296,65.7111952406706
"mu_R[22]",1.02724717416784,91.1058079554911,114.460668864814
"mu_R[23]",1.05229734997248,52.4353416062935,44.7042828008157
"mu_R[24]",1.08920690012007,86.2269903856239,42.8683181225554
"mu_R[25]",1.16366602106078,106.280422592542,44.0750670241286
"mu_R[26]",1.12281284570293,31.0682295987208,93.6235792718166
"mu_R[27]",1.08628209965145,63.4195567621567,21.3523131672598
"mu_R[28]",1.06814924420947,74.4744716880912,109.164969450102
"mu_R[29]",1.06193330011857,92.4663591644093,99.6718621821165
"mu_R[30]",1.09484634153994,113.481778898844,106.555579916685
"mu_R[31]",1.0314897576048,87.1155762207976,83.4908091393231
"mu_R[32]",1.0675190638113,57.9903508060606,65.7111952406706
"mu_R[33]",1.01620514324239,99.4721078793721,109.164969450102
"mu_R[34]",1.04615624519538,111.681946480059,60.5532020931971
"mu_R[35]",1.04500596865517,81.0818440221363,99.6718621821165
"mu_R[36]",1.10982473076369,34.1838090173197,109.164969450102
"mu_R[37]",1.11590516596905,61.9782917723782,63.0268447672156
"mu_R[38]",1.01300563711219,69.5605704117178,101.901140684411
"mu_R[39]",1.02979989379496,71.2960841121538,63.0268447672156
"mu_R[40]",1.04946414553372,55.1670104235806,59.9412340842312
"mu_R[41]",1.04236558711048,68.3246759811597,65.7111952406706
"mu_R[42]",1.08126133097699,47.5520101522407,30.3321033210332
"mu_R[43]",1.14383271711712,35.1347530293772,30.3321033210332
"mu_R[44]",1.06368360277402,70.5432729270202,63.0268447672156
"mu_R[45]",1.08497675845221,62.5289364023065,75.6957328385899
"mu_R[46]",1.11277246540224,78.3736992286854,76.2379321083774
"mu_R[47]",1.15960175130039,59.2738732371308,63.0268447672156
"mu_R[48]",1.23860451420864,18.6425042523229,34.3933054393305
"mu_R[49]",1.20829530738793,22.0720438269766,60.5532020931971
"mu_R[50]",1.11339108831238,49.3947428410629,64.21875
"mu_R[51]",1.04493091866992,80.1722683233093,73.2368896925859
"mu_R[52]",1.04901190916869,84.8341317558959,30.6859542697154
"mu_R[53]",1.16891683281283,72.0724737935157,57.1826086956522
"mu_R[54]",1.04919114679822,78.3094525101062,109.164969450102
"mu_R[55]",1.04978366772242,73.4147591245803,29.7556561085973
"mu_R[56]",1.23686788989052,18.7359102491238,29.2007104795737
"mu_R[57]",1.54306489116629,11.3049499120436,20.9059233449477
