"week_start","variable","observed","median","q2.5","q97.5","unit_index","unit"
2015-01-04,"Susceptible proportion: Fortaleza",NA,1,1,1,1,"Fortaleza"
2015-01-11,"Susceptible proportion: Fortaleza",NA,0.99999489334988,0.999981529274288,0.999999612692423,1,"Fortaleza"
2015-01-18,"Susceptible proportion: Fortaleza",NA,0.999988908806381,0.999977262686947,0.999997482261595,1,"Fortaleza"
2015-01-25,"Susceptible proportion: Fortaleza",NA,0.999986024117136,0.999957772722928,0.999995815311487,1,"Fortaleza"
2015-02-01,"Susceptible proportion: Fortaleza",NA,0.999983128526784,0.999929815606952,0.999994876663786,1,"Fortaleza"
2015-02-08,"Susceptible proportion: Fortaleza",NA,0.999980447576383,0.999927551306012,0.999991123900439,1,"Fortaleza"
2015-02-15,"Susceptible proportion: Fortaleza",NA,0.999976739583859,0.999896186658499,0.999988748402875,1,"Fortaleza"
2015-02-22,"Susceptible proportion: Fortaleza",NA,0.999949391541925,0.999833022476286,0.999981420200569,1,"Fortaleza"
2015-03-01,"Susceptible proportion: Fortaleza",NA,0.999933000091045,0.999789062074051,0.999971504333711,1,"Fortaleza"
2015-03-08,"Susceptible proportion: Fortaleza",NA,0.999919878846835,0.999769739506612,0.999969943829469,1,"Fortaleza"
2015-03-15,"Susceptible proportion: Fortaleza",NA,0.999909089872617,0.999723491565695,0.999967566721632,1,"Fortaleza"
2015-03-22,"Susceptible proportion: Fortaleza",NA,0.999898356171282,0.999690340234364,0.999965314443831,1,"Fortaleza"
2015-03-29,"Susceptible proportion: Fortaleza",NA,0.99988918918791,0.999663992576931,0.999963310737213,1,"Fortaleza"
2015-04-05,"Susceptible proportion: Fortaleza",NA,0.999882570247119,0.999643623153906,0.999961691456978,1,"Fortaleza"
2015-04-12,"Susceptible proportion: Fortaleza",NA,0.99987598587634,0.999629096489648,0.999960319448271,1,"Fortaleza"
2015-04-19,"Susceptible proportion: Fortaleza",NA,0.999869684522172,0.999621550690164,0.999959083968143,1,"Fortaleza"
2015-04-26,"Susceptible proportion: Fortaleza",NA,0.999865023876752,0.999618400383143,0.999957798446259,1,"Fortaleza"
2015-05-03,"Susceptible proportion: Fortaleza",NA,0.999862015650252,0.999615659631335,0.999956676848736,1,"Fortaleza"
2015-05-10,"Susceptible proportion: Fortaleza",NA,0.999859694384258,0.999613699700772,0.999955575626139,1,"Fortaleza"
2015-05-17,"Susceptible proportion: Fortaleza",NA,0.999857675624336,0.999612323977334,0.999954743272716,1,"Fortaleza"
2015-05-24,"Susceptible proportion: Fortaleza",NA,0.999854680002102,0.999611231968424,0.999953938311028,1,"Fortaleza"
2015-05-31,"Susceptible proportion: Fortaleza",NA,0.999852179836166,0.99961010426837,0.999953254134592,1,"Fortaleza"
2015-06-07,"Susceptible proportion: Fortaleza",NA,0.999850055099049,0.999606951105149,0.99995260340138,1,"Fortaleza"
2015-06-14,"Susceptible proportion: Fortaleza",NA,0.99984771310556,0.999604626160049,0.999952244911094,1,"Fortaleza"
2015-06-21,"Susceptible proportion: Fortaleza",NA,0.999845722805638,0.999603016329712,0.99995190726859,1,"Fortaleza"
2015-06-28,"Susceptible proportion: Fortaleza",NA,0.999843855468735,0.999601697268259,0.999951560194993,1,"Fortaleza"
2015-07-05,"Susceptible proportion: Fortaleza",NA,0.99984230014787,0.999600899369027,0.99995125651665,1,"Fortaleza"
2015-07-12,"Susceptible proportion: Fortaleza",NA,0.999841115936555,0.999600177153088,0.999950995543348,1,"Fortaleza"
2015-07-19,"Susceptible proportion: Fortaleza",NA,0.999840047510256,0.999599646191398,0.99995074447821,1,"Fortaleza"
2015-07-26,"Susceptible proportion: Fortaleza",NA,0.999839564759013,0.99959924121796,0.999950523161619,1,"Fortaleza"
2015-08-02,"Susceptible proportion: Fortaleza",NA,0.999839175584863,0.999598943899642,0.999950366885024,1,"Fortaleza"
2015-08-09,"Susceptible proportion: Fortaleza",NA,0.999838857520598,0.999598724143742,0.99995021047415,1,"Fortaleza"
2015-08-16,"Susceptible proportion: Fortaleza",NA,0.999838664264551,0.999598572801812,0.999950085048362,1,"Fortaleza"
2015-08-23,"Susceptible proportion: Fortaleza",NA,0.999838477335294,0.999598432102383,0.999949951201653,1,"Fortaleza"
2015-08-30,"Susceptible proportion: Fortaleza",NA,0.999838320885693,0.999598318380561,0.999949822809451,1,"Fortaleza"
2015-09-06,"Susceptible proportion: Fortaleza",NA,0.999838171797313,0.999598199996673,0.999949723287638,1,"Fortaleza"
2015-09-13,"Susceptible proportion: Fortaleza",NA,0.99983799391343,0.999597803484122,0.999949603815594,1,"Fortaleza"
2015-09-20,"Susceptible proportion: Fortaleza",NA,0.999837800533695,0.999596784918644,0.999949480508432,1,"Fortaleza"
2015-09-27,"Susceptible proportion: Fortaleza",NA,0.999837570811447,0.999595427848171,0.999949324276692,1,"Fortaleza"
2015-10-04,"Susceptible proportion: Fortaleza",NA,0.999837233444858,0.99959421818922,0.999949101798239,1,"Fortaleza"
2015-10-11,"Susceptible proportion: Fortaleza",NA,0.99983682066661,0.999592845430963,0.999948865851644,1,"Fortaleza"
2015-10-18,"Susceptible proportion: Fortaleza",NA,0.999836266730856,0.999591313322481,0.9999486148945,1,"Fortaleza"
2015-10-25,"Susceptible proportion: Fortaleza",NA,0.999835402061775,0.999589970913074,0.999948339004832,1,"Fortaleza"
2015-11-01,"Susceptible proportion: Fortaleza",NA,0.999834334173619,0.999588537094046,0.999948013583228,1,"Fortaleza"
2015-11-08,"Susceptible proportion: Fortaleza",NA,0.999833117066107,0.99958682736661,0.99994751560232,1,"Fortaleza"
2015-11-15,"Susceptible proportion: Fortaleza",NA,0.999831630388825,0.999585017483107,0.999947054091846,1,"Fortaleza"
2015-11-22,"Susceptible proportion: Fortaleza",NA,0.999829478363166,0.999582950107838,0.999946531299602,1,"Fortaleza"
2015-11-29,"Susceptible proportion: Fortaleza",NA,0.999826361603979,0.999580323052049,0.999945863022816,1,"Fortaleza"
2015-12-06,"Susceptible proportion: Fortaleza",NA,0.999823666656458,0.999577004829431,0.999944968065309,1,"Fortaleza"
2015-12-13,"Susceptible proportion: Fortaleza",NA,0.999819700222039,0.999572183582973,0.99994377461762,1,"Fortaleza"
2015-12-20,"Susceptible proportion: Fortaleza",NA,0.999815653202528,0.999566157837834,0.999941819480284,1,"Fortaleza"
2015-12-27,"Susceptible proportion: Fortaleza",NA,0.999810329260765,0.999558700783467,0.999939116937168,1,"Fortaleza"
2016-01-03,"Susceptible proportion: Fortaleza",NA,0.999803991487207,0.999547916260458,0.99993531998417,1,"Fortaleza"
2016-01-10,"Susceptible proportion: Fortaleza",NA,0.999792224569251,0.999531926551468,0.999929643504189,1,"Fortaleza"
2016-01-17,"Susceptible proportion: Fortaleza",NA,0.999774769654502,0.999505686669792,0.999922115284745,1,"Fortaleza"
2016-01-24,"Susceptible proportion: Fortaleza",NA,0.999742398440723,0.999464800721472,0.999911392361572,1,"Fortaleza"
2016-01-31,"Susceptible proportion: Fortaleza",NA,0.999705402171661,0.999366145476652,0.999897542164166,1,"Fortaleza"
2016-02-07,"Susceptible proportion: Fortaleza",NA,0.999657043513029,0.999208042933743,0.999876348205744,1,"Fortaleza"
2016-02-14,"Susceptible proportion: Fortaleza",NA,0.999558798765806,0.999012265890184,0.999842587870656,1,"Fortaleza"
2016-02-21,"Susceptible proportion: Fortaleza",NA,0.999410103332767,0.998699707792863,0.99978842303315,1,"Fortaleza"
2016-02-28,"Susceptible proportion: Fortaleza",NA,0.999188554250279,0.998178566594419,0.999703792341524,1,"Fortaleza"
2016-03-06,"Susceptible proportion: Fortaleza",NA,0.99886116196263,0.997096783592859,0.999565514641372,1,"Fortaleza"
2016-03-13,"Susceptible proportion: Fortaleza",NA,0.998290297746486,0.995824419614601,0.999325755343104,1,"Fortaleza"
2016-03-20,"Susceptible proportion: Fortaleza",NA,0.997356511319069,0.993842369338849,0.998919394958022,1,"Fortaleza"
2016-03-27,"Susceptible proportion: Fortaleza",NA,0.995895852249671,0.990949270063979,0.998250081882634,1,"Fortaleza"
2016-04-03,"Susceptible proportion: Fortaleza",NA,0.993816731493737,0.986722610487742,0.99687705468693,1,"Fortaleza"
2016-04-10,"Susceptible proportion: Fortaleza",NA,0.990802247101381,0.982067382322875,0.994605506434075,1,"Fortaleza"
2016-04-17,"Susceptible proportion: Fortaleza",NA,0.985927768488442,0.975639307958299,0.991099141586135,1,"Fortaleza"
2016-04-24,"Susceptible proportion: Fortaleza",NA,0.978513351944668,0.966394644173271,0.985528451630743,1,"Fortaleza"
2016-05-01,"Susceptible proportion: Fortaleza",NA,0.967118146610506,0.954610644266109,0.97747392217721,1,"Fortaleza"
2016-05-08,"Susceptible proportion: Fortaleza",NA,0.952130638228763,0.940094068639239,0.966109847524824,1,"Fortaleza"
2016-05-15,"Susceptible proportion: Fortaleza",NA,0.937352148143643,0.913910676489113,0.955328930125646,1,"Fortaleza"
2016-05-22,"Susceptible proportion: Fortaleza",NA,0.921441422885618,0.884618552730478,0.942151283850155,1,"Fortaleza"
2016-05-29,"Susceptible proportion: Fortaleza",NA,0.907456437663597,0.851757508718097,0.928730450394194,1,"Fortaleza"
2016-06-05,"Susceptible proportion: Fortaleza",NA,0.893968918059294,0.82578597289724,0.917183748684817,1,"Fortaleza"
2016-06-12,"Susceptible proportion: Fortaleza",NA,0.881955185599922,0.803086517448982,0.907250852936466,1,"Fortaleza"
2016-06-19,"Susceptible proportion: Fortaleza",NA,0.871738478824413,0.784649078207483,0.898771379826057,1,"Fortaleza"
2016-06-26,"Susceptible proportion: Fortaleza",NA,0.863176388840432,0.770456113327668,0.890369278311969,1,"Fortaleza"
2016-07-03,"Susceptible proportion: Fortaleza",NA,0.855925953204616,0.761073556703952,0.882731943486497,1,"Fortaleza"
2016-07-10,"Susceptible proportion: Fortaleza",NA,0.850701484322096,0.755115832580869,0.876774822260791,1,"Fortaleza"
2016-07-17,"Susceptible proportion: Fortaleza",NA,0.846028929847536,0.750280969170478,0.872281132940386,1,"Fortaleza"
2016-07-24,"Susceptible proportion: Fortaleza",NA,0.842778826577027,0.746923580840184,0.869035670992027,1,"Fortaleza"
2016-07-31,"Susceptible proportion: Fortaleza",NA,0.839653020843606,0.744514687140458,0.866639622353437,1,"Fortaleza"
2016-08-07,"Susceptible proportion: Fortaleza",NA,0.837308923279188,0.74272519207371,0.86451561892677,1,"Fortaleza"
2016-08-14,"Susceptible proportion: Fortaleza",NA,0.835328061605279,0.741553514369806,0.862650567407687,1,"Fortaleza"
2016-08-21,"Susceptible proportion: Fortaleza",NA,0.833717856720659,0.740493812296208,0.861316407033587,1,"Fortaleza"
2016-08-28,"Susceptible proportion: Fortaleza",NA,0.832364431365084,0.739613108737442,0.860009176487445,1,"Fortaleza"
2016-09-04,"Susceptible proportion: Fortaleza",NA,0.831092523705783,0.738789865422685,0.858747563410241,1,"Fortaleza"
2016-09-11,"Susceptible proportion: Fortaleza",NA,0.829962125379268,0.738037800121402,0.857770319810713,1,"Fortaleza"
2016-09-18,"Susceptible proportion: Fortaleza",NA,0.82897103901231,0.737388126020879,0.857041025119979,1,"Fortaleza"
2016-09-25,"Susceptible proportion: Fortaleza",NA,0.828046570012847,0.736730327999405,0.856461556005832,1,"Fortaleza"
2016-10-02,"Susceptible proportion: Fortaleza",NA,0.827245253026674,0.736165543826097,0.855852395093993,1,"Fortaleza"
2016-10-09,"Susceptible proportion: Fortaleza",NA,0.826461922770829,0.735601070902027,0.855258326557167,1,"Fortaleza"
2016-10-16,"Susceptible proportion: Fortaleza",NA,0.825729138287375,0.735041764172216,0.854514539132318,1,"Fortaleza"
2016-10-23,"Susceptible proportion: Fortaleza",NA,0.82503029943041,0.734448309642715,0.853394756260751,1,"Fortaleza"
2016-10-30,"Susceptible proportion: Fortaleza",NA,0.824307382439124,0.733908804889168,0.85248124352388,1,"Fortaleza"
2016-11-06,"Susceptible proportion: Fortaleza",NA,0.823597625775845,0.73332766013974,0.851471169814284,1,"Fortaleza"
2016-11-13,"Susceptible proportion: Fortaleza",NA,0.822949201045621,0.732717100834943,0.850441748598757,1,"Fortaleza"
2016-11-20,"Susceptible proportion: Fortaleza",NA,0.822247362206257,0.732051175498666,0.849311872158879,1,"Fortaleza"
2016-11-27,"Susceptible proportion: Fortaleza",NA,0.821494135872016,0.731357968545606,0.848338036752044,1,"Fortaleza"
2016-12-04,"Susceptible proportion: Fortaleza",NA,0.820645428415387,0.730756165841353,0.847320561681737,1,"Fortaleza"
2016-12-11,"Susceptible proportion: Fortaleza",NA,0.81971411124077,0.730200621285677,0.846389371311837,1,"Fortaleza"
2016-12-18,"Susceptible proportion: Fortaleza",NA,0.81886583689544,0.729738692972511,0.845578913059681,1,"Fortaleza"
2016-12-25,"Susceptible proportion: Fortaleza",NA,0.818119139375715,0.729286689430445,0.844869331528791,1,"Fortaleza"
2017-01-01,"Susceptible proportion: Fortaleza",NA,0.817557642302835,0.728803740393317,0.844123023898108,1,"Fortaleza"
2017-01-08,"Susceptible proportion: Fortaleza",NA,0.817091208387888,0.728316735164014,0.843463278960356,1,"Fortaleza"
2017-01-15,"Susceptible proportion: Fortaleza",NA,0.816541853063891,0.727723327294403,0.842792314189049,1,"Fortaleza"
2017-01-22,"Susceptible proportion: Fortaleza",NA,0.815683795830693,0.726998038416153,0.841996137017747,1,"Fortaleza"
2017-01-29,"Susceptible proportion: Fortaleza",NA,0.814707166777112,0.726214852690542,0.841051168251374,1,"Fortaleza"
2017-02-05,"Susceptible proportion: Fortaleza",NA,0.813489836704987,0.725224137446953,0.83987116425942,1,"Fortaleza"
2017-02-12,"Susceptible proportion: Fortaleza",NA,0.81187749903243,0.724008095245267,0.838261520333803,1,"Fortaleza"
2017-02-19,"Susceptible proportion: Fortaleza",NA,0.809788630046912,0.722578807960131,0.835904707779347,1,"Fortaleza"
2017-02-26,"Susceptible proportion: Fortaleza",NA,0.806908018360345,0.720504584793112,0.833186321072928,1,"Fortaleza"
2017-03-05,"Susceptible proportion: Fortaleza",NA,0.80192471567672,0.717785289597264,0.830144104890445,1,"Fortaleza"
2017-03-12,"Susceptible proportion: Fortaleza",NA,0.796260969304916,0.714117411324236,0.826261209245022,1,"Fortaleza"
2017-03-19,"Susceptible proportion: Fortaleza",NA,0.787545685122825,0.70865143804698,0.819439523164558,1,"Fortaleza"
2017-03-26,"Susceptible proportion: Fortaleza",NA,0.777622964247076,0.701883091747776,0.809653953186266,1,"Fortaleza"
2017-04-02,"Susceptible proportion: Fortaleza",NA,0.765256566272227,0.69274907951961,0.799231449506964,1,"Fortaleza"
2017-04-09,"Susceptible proportion: Fortaleza",NA,0.750405966703408,0.681379807507729,0.787340702516521,1,"Fortaleza"
2017-04-16,"Susceptible proportion: Fortaleza",NA,0.730276868935004,0.668342539603428,0.771356038176587,1,"Fortaleza"
2017-04-23,"Susceptible proportion: Fortaleza",NA,0.708065204868906,0.654373424777101,0.752950962767693,1,"Fortaleza"
2017-04-30,"Susceptible proportion: Fortaleza",NA,0.685928686533828,0.638331675409054,0.730561539533951,1,"Fortaleza"
2017-05-07,"Susceptible proportion: Fortaleza",NA,0.664228459042602,0.6209697551795,0.708220870334801,1,"Fortaleza"
2017-05-14,"Susceptible proportion: Fortaleza",NA,0.644266305628769,0.595195032700249,0.684899152458902,1,"Fortaleza"
2017-05-21,"Susceptible proportion: Fortaleza",NA,0.626797813842981,0.576862635909098,0.66174510034641,1,"Fortaleza"
2017-05-28,"Susceptible proportion: Fortaleza",NA,0.609765788250357,0.560212956371552,0.641665194683488,1,"Fortaleza"
2017-06-04,"Susceptible proportion: Fortaleza",NA,0.596988218742305,0.546546875980385,0.6243900879947,1,"Fortaleza"
2017-06-11,"Susceptible proportion: Fortaleza",NA,0.585910088399901,0.536134509808633,0.6121657657981,1,"Fortaleza"
2017-06-18,"Susceptible proportion: Fortaleza",NA,0.578323297851224,0.527981510856503,0.602807316375862,1,"Fortaleza"
2017-06-25,"Susceptible proportion: Fortaleza",NA,0.571802884542731,0.521469821901989,0.59603576164173,1,"Fortaleza"
2017-07-02,"Susceptible proportion: Fortaleza",NA,0.566761410623357,0.517107448783137,0.590907946003592,1,"Fortaleza"
2017-07-09,"Susceptible proportion: Fortaleza",NA,0.563055064644465,0.513512763277454,0.586880877787633,1,"Fortaleza"
2017-07-16,"Susceptible proportion: Fortaleza",NA,0.559908740684134,0.511025122307898,0.583730086420412,1,"Fortaleza"
2017-07-23,"Susceptible proportion: Fortaleza",NA,0.557417011515107,0.508793511271737,0.581431484859938,1,"Fortaleza"
2017-07-30,"Susceptible proportion: Fortaleza",NA,0.555747234727025,0.507004844363364,0.579829693668486,1,"Fortaleza"
2017-08-06,"Susceptible proportion: Fortaleza",NA,0.554350847645197,0.505646006253653,0.578003900765489,1,"Fortaleza"
2017-08-13,"Susceptible proportion: Fortaleza",NA,0.553427940951937,0.504518721533121,0.576566370902077,1,"Fortaleza"
2017-08-20,"Susceptible proportion: Fortaleza",NA,0.552816467831097,0.503709118873356,0.575973056704251,1,"Fortaleza"
2017-08-27,"Susceptible proportion: Fortaleza",NA,0.552174722656044,0.503135382044624,0.575506858596536,1,"Fortaleza"
2017-09-03,"Susceptible proportion: Fortaleza",NA,0.551600924679866,0.502606889396091,0.575163519189941,1,"Fortaleza"
2017-09-10,"Susceptible proportion: Fortaleza",NA,0.551251623624039,0.50227219681417,0.574887983636965,1,"Fortaleza"
2017-09-17,"Susceptible proportion: Fortaleza",NA,0.550954878895839,0.501936738661006,0.574651442503158,1,"Fortaleza"
2017-09-24,"Susceptible proportion: Fortaleza",NA,0.550817292875747,0.501638703512016,0.574439978870344,1,"Fortaleza"
2017-10-01,"Susceptible proportion: Fortaleza",NA,0.55071753632335,0.50137935377143,0.57416437826554,1,"Fortaleza"
2017-10-08,"Susceptible proportion: Fortaleza",NA,0.550652079105428,0.501212680011285,0.573907638404635,1,"Fortaleza"
2017-10-15,"Susceptible proportion: Fortaleza",NA,0.550614656197353,0.501092116648197,0.573720289287958,1,"Fortaleza"
2017-10-22,"Susceptible proportion: Fortaleza",NA,0.550590003300666,0.501011962890318,0.573564507652786,1,"Fortaleza"
2017-10-29,"Susceptible proportion: Fortaleza",NA,0.550570314770731,0.500936480627684,0.573473428074006,1,"Fortaleza"
2017-11-05,"Susceptible proportion: Fortaleza",NA,0.550543286249409,0.500859794301291,0.573421467808963,1,"Fortaleza"
2017-11-12,"Susceptible proportion: Fortaleza",NA,0.550530855770846,0.500774689185862,0.573388718732323,1,"Fortaleza"
2017-11-19,"Susceptible proportion: Fortaleza",NA,0.550529609017364,0.500700653798086,0.573375813745079,1,"Fortaleza"
2017-11-26,"Susceptible proportion: Fortaleza",NA,0.550522523597758,0.500620153147724,0.573344806892353,1,"Fortaleza"
2017-12-03,"Susceptible proportion: Fortaleza",NA,0.55050466075313,0.500621700845602,0.57331919360271,1,"Fortaleza"
2017-12-10,"Susceptible proportion: Fortaleza",NA,0.550472969992464,0.500626444597049,0.573266041501314,1,"Fortaleza"
2017-12-17,"Susceptible proportion: Fortaleza",NA,0.550454661260558,0.500656172940691,0.573228476269279,1,"Fortaleza"
2017-12-24,"Susceptible proportion: Fortaleza",NA,0.550433633561362,0.500672235365434,0.573188543163239,1,"Fortaleza"
2017-12-31,"Susceptible proportion: Fortaleza",NA,0.550387027669875,0.500686733345788,0.573144157023251,1,"Fortaleza"
2018-01-07,"Susceptible proportion: Fortaleza",NA,0.550339106376463,0.500703744540445,0.573085459873685,1,"Fortaleza"
2018-01-14,"Susceptible proportion: Fortaleza",NA,0.55026765535765,0.500730947817793,0.57301373318701,1,"Fortaleza"
2018-01-21,"Susceptible proportion: Fortaleza",NA,0.550209563156132,0.500728101881913,0.57290378478572,1,"Fortaleza"
2018-01-28,"Susceptible proportion: Fortaleza",NA,0.550121005198537,0.500707838474367,0.572785514220999,1,"Fortaleza"
2018-02-04,"Susceptible proportion: Fortaleza",NA,0.550029148203514,0.500659538369258,0.572628151916852,1,"Fortaleza"
2018-02-11,"Susceptible proportion: Fortaleza",NA,0.549932871491238,0.50058349544348,0.572491667670195,1,"Fortaleza"
2018-02-18,"Susceptible proportion: Fortaleza",NA,0.549778440315714,0.50048219671679,0.572315907203333,1,"Fortaleza"
2018-02-25,"Susceptible proportion: Fortaleza",NA,0.549614708354991,0.500276217938727,0.572132740464818,1,"Fortaleza"
2018-03-04,"Susceptible proportion: Fortaleza",NA,0.549435329246154,0.500058254313461,0.57197675997319,1,"Fortaleza"
2018-03-11,"Susceptible proportion: Fortaleza",NA,0.549243370965372,0.499805607923161,0.571766398806291,1,"Fortaleza"
2018-03-18,"Susceptible proportion: Fortaleza",NA,0.549055080661872,0.499614514205802,0.571572161004123,1,"Fortaleza"
2018-03-25,"Susceptible proportion: Fortaleza",NA,0.548877001985425,0.49939061629788,0.571324747386968,1,"Fortaleza"
2018-04-01,"Susceptible proportion: Fortaleza",NA,0.548707680705074,0.499174265972944,0.571091426185901,1,"Fortaleza"
2018-04-08,"Susceptible proportion: Fortaleza",NA,0.548582918106364,0.498971244595848,0.570914588883989,1,"Fortaleza"
2018-04-15,"Susceptible proportion: Fortaleza",NA,0.548496708049898,0.498823375917995,0.570728961320267,1,"Fortaleza"
2018-04-22,"Susceptible proportion: Fortaleza",NA,0.548435544234908,0.498699510447872,0.570549495831611,1,"Fortaleza"
2018-04-29,"Susceptible proportion: Fortaleza",NA,0.5483932614333,0.498601935819878,0.570446480153806,1,"Fortaleza"
2018-05-06,"Susceptible proportion: Fortaleza",NA,0.548354314025685,0.498560805528218,0.570388774894139,1,"Fortaleza"
2018-05-13,"Susceptible proportion: Fortaleza",NA,0.548329330571549,0.498548926420112,0.570348622044754,1,"Fortaleza"
2018-05-20,"Susceptible proportion: Fortaleza",NA,0.548321923197065,0.498543017142941,0.570336108822593,1,"Fortaleza"
2018-05-27,"Susceptible proportion: Fortaleza",NA,0.548318238748626,0.498544957128124,0.57032555077245,1,"Fortaleza"
2018-06-03,"Susceptible proportion: Fortaleza",NA,0.548323296858726,0.498562765590517,0.570313735538772,1,"Fortaleza"
2018-06-10,"Susceptible proportion: Fortaleza",NA,0.548347586255788,0.498608708776239,0.570315412214191,1,"Fortaleza"
2018-06-17,"Susceptible proportion: Fortaleza",NA,0.5483663673163,0.498650708636438,0.570297515115348,1,"Fortaleza"
2018-06-24,"Susceptible proportion: Fortaleza",NA,0.548398346285125,0.498694295047285,0.570299396185196,1,"Fortaleza"
2018-07-01,"Susceptible proportion: Fortaleza",NA,0.548442511546598,0.498760237123523,0.570309385483482,1,"Fortaleza"
2018-07-08,"Susceptible proportion: Fortaleza",NA,0.548470643059233,0.498796480357772,0.570310263595844,1,"Fortaleza"
2018-07-15,"Susceptible proportion: Fortaleza",NA,0.548454881909837,0.498786739790446,0.570270007748934,1,"Fortaleza"
2018-07-22,"Susceptible proportion: Fortaleza",NA,0.548465754605854,0.498813922682502,0.570258743109772,1,"Fortaleza"
2018-07-29,"Susceptible proportion: Fortaleza",NA,0.548526461618809,0.498887371592651,0.570292743590038,1,"Fortaleza"
2018-08-05,"Susceptible proportion: Fortaleza",NA,0.548592530393321,0.498968200603933,0.570323886432845,1,"Fortaleza"
2018-08-12,"Susceptible proportion: Fortaleza",NA,0.548647093618773,0.49903656487238,0.570350409801196,1,"Fortaleza"
2018-08-19,"Susceptible proportion: Fortaleza",NA,0.548707822011434,0.499107563380979,0.570383166702226,1,"Fortaleza"
2018-08-26,"Susceptible proportion: Fortaleza",NA,0.548773941377176,0.499179954623124,0.570421496099935,1,"Fortaleza"
2018-09-02,"Susceptible proportion: Fortaleza",NA,0.548850689747077,0.499257858193435,0.570469073332528,1,"Fortaleza"
2018-09-09,"Susceptible proportion: Fortaleza",NA,0.548926919127325,0.499343539300404,0.570528897271148,1,"Fortaleza"
2018-09-16,"Susceptible proportion: Fortaleza",NA,0.549005649979287,0.499430720740461,0.570583807985427,1,"Fortaleza"
2018-09-23,"Susceptible proportion: Fortaleza",NA,0.549092479778839,0.499523972048706,0.570646842458543,1,"Fortaleza"
2018-09-30,"Susceptible proportion: Fortaleza",NA,0.549174579686649,0.49961790274754,0.570711166845607,1,"Fortaleza"
2018-10-07,"Susceptible proportion: Fortaleza",NA,0.549260269257254,0.499712843412811,0.570774420244263,1,"Fortaleza"
2018-10-14,"Susceptible proportion: Fortaleza",NA,0.549340060082534,0.499801514898215,0.570840659960777,1,"Fortaleza"
2018-10-21,"Susceptible proportion: Fortaleza",NA,0.54942842176585,0.499902558054893,0.570918679942504,1,"Fortaleza"
2018-10-28,"Susceptible proportion: Fortaleza",NA,0.549513676584871,0.500007848863932,0.57100117911099,1,"Fortaleza"
2018-11-04,"Susceptible proportion: Fortaleza",NA,0.549603741852965,0.500116706879946,0.571089084918759,1,"Fortaleza"
2018-11-11,"Susceptible proportion: Fortaleza",NA,0.549683236120256,0.500214240712096,0.571163539610956,1,"Fortaleza"
2018-11-18,"Susceptible proportion: Fortaleza",NA,0.549763532426226,0.500315410020811,0.571234259156312,1,"Fortaleza"
2018-11-25,"Susceptible proportion: Fortaleza",NA,0.549836545422284,0.50040680477758,0.571296715224694,1,"Fortaleza"
2018-12-02,"Susceptible proportion: Fortaleza",NA,0.549906058825198,0.500499283659504,0.571360899541088,1,"Fortaleza"
2018-12-09,"Susceptible proportion: Fortaleza",NA,0.549974042510393,0.500593823470341,0.571424205843485,1,"Fortaleza"
2018-12-16,"Susceptible proportion: Fortaleza",NA,0.550045649431556,0.500693413498567,0.571495947858093,1,"Fortaleza"
2018-12-23,"Susceptible proportion: Fortaleza",NA,0.55012882563283,0.500806585516521,0.571578999229722,1,"Fortaleza"
2018-12-30,"Susceptible proportion: Fortaleza",NA,0.550190795188596,0.500891394479705,0.571637475834446,1,"Fortaleza"
2019-01-06,"Susceptible proportion: Fortaleza",NA,0.550256477333309,0.500979998198033,0.571694132807632,1,"Fortaleza"
2019-01-13,"Susceptible proportion: Fortaleza",NA,0.550321759021432,0.501069803958891,0.571748899946823,1,"Fortaleza"
2019-01-20,"Susceptible proportion: Fortaleza",NA,0.550372150672152,0.501148425907697,0.571788777506135,1,"Fortaleza"
2019-01-27,"Susceptible proportion: Fortaleza",NA,0.550419122798342,0.50122147521324,0.571807913771907,1,"Fortaleza"
2019-02-03,"Susceptible proportion: Fortaleza",NA,0.550447199891372,0.50128550703699,0.57181095740122,1,"Fortaleza"
2019-02-10,"Susceptible proportion: Fortaleza",NA,0.550465454945155,0.501329658919699,0.571808543044806,1,"Fortaleza"
2019-02-17,"Susceptible proportion: Fortaleza",NA,0.550490793207696,0.501373337290125,0.571814593130905,1,"Fortaleza"
2019-02-24,"Susceptible proportion: Fortaleza",NA,0.550514169007641,0.501427271167505,0.571825871404195,1,"Fortaleza"
2019-03-03,"Susceptible proportion: Fortaleza",NA,0.550527791498826,0.50145636210288,0.571831431619884,1,"Fortaleza"
2019-03-10,"Susceptible proportion: Fortaleza",NA,0.550511630724439,0.501458148810516,0.571819692710919,1,"Fortaleza"
2019-03-17,"Susceptible proportion: Fortaleza",NA,0.550489339976233,0.501439013504949,0.571824883053148,1,"Fortaleza"
2019-03-24,"Susceptible proportion: Fortaleza",NA,0.550452916410497,0.501424426569448,0.571815898248998,1,"Fortaleza"
2019-03-31,"Susceptible proportion: Fortaleza",NA,0.550386079292586,0.501415983982236,0.571785139009622,1,"Fortaleza"
2019-04-07,"Susceptible proportion: Fortaleza",NA,0.550326194326183,0.501392927773169,0.571797454059597,1,"Fortaleza"
2019-04-14,"Susceptible proportion: Fortaleza",NA,0.550247691010403,0.501323082882312,0.571819555545068,1,"Fortaleza"
2019-04-21,"Susceptible proportion: Fortaleza",NA,0.550087426045033,0.501252275695395,0.571820378840195,1,"Fortaleza"
