week_start,z_T_anom,z_P_anom,mult_median,mult_lo95,mult_hi95
2015-02-08,1.2186234419173112,-1.9921305825519076,1.006014295802538,0.5032848480772026,1.982172847618421
2015-02-15,0.8826905183336449,-1.7224076612586878,1.0031344751668647,0.5643737259444194,1.7707303321334011
2015-02-22,0.5481322610509913,-2.384440154635692,1.0045759308477287,0.4917073518277118,2.090076626581499
2015-03-01,-0.542426023391112,-1.7189344533907378,0.9968584204169306,0.5892185470642484,1.7206961352964887
2015-03-08,-0.6485407788146959,-0.9477160632197064,1.001151439863416,0.7113002966153185,1.4118918105237526
2015-03-15,-0.10451831924367244,-0.4301758886688064,0.9994193569496144,0.8781667185315996,1.141559349637416
2015-03-22,-0.03825799821176285,-0.4677867988959013,1.0004299444530567,0.8718366216326975,1.1523729230590771
2015-03-29,-0.3389656737462347,-0.1874454117779609,1.000348886225786,0.8917959155821935,1.1198409032426266
2015-04-05,-0.8310327218984234,0.11900022213809928,0.9980395831857749,0.7846396567486886,1.278536186266219
2015-04-12,-0.626557817589113,0.11696060123882328,0.9981366117443646,0.8318504630773816,1.2058002383286703
2015-04-19,-0.5609773777218059,-0.11562177625030072,0.999246053406792,0.8441366292695518,1.1804350755626136
2015-04-26,-0.25293020585208104,-0.03794490125287389,0.999425367602611,0.928135400725967,1.0768690334579667
2015-05-03,-0.17161281157811567,0.07296733764930978,0.9993032912758073,0.9480408982641712,1.0561476963774998
2015-05-10,0.15727848041003278,-0.22479897256044928,1.0009930162408454,0.9226701402945993,1.0822387967980398
2015-05-17,0.3881521848249782,-0.3366752800540492,1.0021817459767817,0.8587957320351582,1.157285422119949
2015-05-24,0.6127918647738126,-0.29111264984492685,1.0021269767244794,0.819321239158673,1.2145968022953733
2015-05-31,0.6101580888899458,-0.4462454987171866,1.003329517939926,0.7986607913651695,1.2386202910995776
2015-06-07,0.5228730469642393,-0.8257479162587916,1.0026233100695294,0.7505045808490861,1.3292557784553936
2015-06-14,0.563618992919695,-0.46567814164327515,1.0032773931978203,0.8050147926709298,1.2293133021445435
2015-06-21,0.33838635028397246,-0.5959238134385025,1.0017997135859176,0.8183807024468469,1.2235036862785948
2015-06-28,-0.0954034852525173,-0.6194763417011804,0.9994875881343863,0.8320430751636145,1.2071430711207443
2015-07-05,-0.5804897894743433,-0.10756302695339098,0.9990561069896594,0.8410651875654721,1.185886303097424
2015-07-12,-0.5013430236877443,0.8312668802243579,0.9972377993703224,0.7518493598030659,1.3289748786094553
2015-07-19,-0.3244205938735028,1.03752641032381,0.9992428319377967,0.72275741695941,1.372484914230819
2015-07-26,-0.23539290052748096,1.3797606334855892,0.9962416688843817,0.654454715567004,1.5026363785633823
2015-08-02,-0.26240045305148646,1.7104753392327936,0.9957388276628638,0.5910659693333103,1.6527259474479716
2015-08-09,-0.28351688372484285,1.8347096358597097,0.9955127161477233,0.5690743776635109,1.7141186045894685
2015-08-16,-0.23499941395244428,1.0465647528860826,0.9981278419159838,0.7230957754315754,1.3649584211537256
2015-08-23,-0.2224757169537053,0.3254199424394838,0.9986461978157241,0.8923580473583385,1.1222249831749544
2015-08-30,-0.2703825840977921,0.35993786173342174,0.9982928418328116,0.8787035235582215,1.1423194364205
2015-09-06,-0.3783263944010119,0.07025320473317792,0.998879221520973,0.8948243722313894,1.1196024253038825
2015-09-13,-0.45913507229522527,-0.01280119899227561,0.9986634219219999,0.8743490028260527,1.1448550671433708
2015-09-20,-0.43873804818020834,0.8080130184330304,0.9976617655288427,0.7621384893502313,1.31140878972745
2015-09-27,-0.3900046211956013,1.4155550984045364,0.9985682422910998,0.6450916277856193,1.5296733084995735
2015-10-04,-0.4339469462329933,1.2846555995744888,0.9995682569983321,0.6671636853935272,1.4873191933152974
2015-10-11,-0.32618965181899257,1.0905936213490357,0.9994264396238282,0.7121826374207171,1.391564730238437
2015-10-18,-0.2530973847130071,0.8235198376010949,0.9992625094683707,0.773281276545477,1.2851724562412716
2015-10-25,-0.2522832046119747,-0.09937613114593516,0.9996844833339475,0.9229635043934016,1.082549302672268
2015-11-01,-0.27316278052747694,-0.861682401431305,0.9984485868129669,0.7667024276123134,1.3130847280956557
2015-11-08,-0.3938445722814906,-1.158790154673795,0.9978383483882618,0.6984428337718372,1.4455595638031014
2015-11-15,-0.32689635948305057,-1.6391075615062392,0.9968731477461255,0.613395076002296,1.6448519266303092
2015-11-22,-0.24033332676494804,-1.6350918307340334,0.9987652432241604,0.615176523314807,1.6420411069765952
2015-11-29,0.13246503572376545,-1.5372799326211686,1.0034033196495284,0.6389014776222417,1.6042622801225856
2015-12-06,0.3799156560351443,-1.440779552549702,1.0023516540844137,0.6488047367746494,1.560312976834389
2015-12-13,0.4606244617885736,-1.856432643741298,1.0028098160568075,0.573927576100674,1.7689998136724012
2015-12-20,0.20328732228135948,-1.6804130815080016,1.0042089301604693,0.613859688302073,1.6744383059836234
2015-12-27,-0.2354314407272041,-0.9142173945233664,0.9989825664894112,0.7563853937025017,1.328017597655695
2016-01-03,-0.7300343479231934,0.45862181276023856,0.9960726415768422,0.7849675625527223,1.2909603210183325
2016-01-10,-0.8737367591882571,0.4698707176988483,0.996555458200824,0.7541737858339159,1.3411928167585603
2016-01-17,-1.180271436384547,0.9975606162620032,0.9932644179151713,0.6465524196049075,1.5804267496049478
2016-01-24,-1.1051261460610544,0.936674836403407,0.9936980560811524,0.6645255810152021,1.5358911687400236
2016-01-31,-1.3956126880017303,1.6565637506814754,0.9917278174327235,0.5389196287326234,1.8959773266358548
2016-02-07,-0.8956832303879545,1.5562037388456915,0.9951500838408919,0.5901152057394493,1.68861722659117
2016-02-14,-0.6652098858334438,1.6607771394173725,0.9983191432637819,0.5863323419372171,1.6920762999897845
2016-02-21,0.10271026244819628,1.2567840083811463,0.9988426646603863,0.6831380177353671,1.4455571395304598
2016-02-28,0.88570717085637,1.0137675056711015,0.9959526420268556,0.6685594038838106,1.495401871087036
2016-03-06,1.4628537944844218,-0.1628610201463433,1.0036821829443432,0.6484564402164683,1.5354418108624566
2016-03-13,1.620140210625452,-0.6598229421031043,1.0067525913829058,0.5985844033672589,1.6477538343383755
2016-03-20,1.4129395738142283,-1.190097624148862,1.0081496480641738,0.578724688894031,1.683092188231885
2016-03-27,1.1540491828326696,-1.0301713947206914,1.0073923726824487,0.6336223837262854,1.5564646892326184
2016-04-03,0.7983135136169139,-1.3318409891459,1.0047421772328478,0.6345542838908796,1.5789831524223727
2016-04-10,0.576585902498282,-0.8091505948485664,1.0036616581272626,0.7464575340946367,1.3310669235916917
2016-04-17,0.4610586150414341,-0.3031112682051686,1.0025837476281505,0.8494752056532483,1.1682667308046362
2016-04-24,1.0104017928611768,-0.23061453314832303,1.0041622691577863,0.737691922833919,1.3416669796226428
2016-05-01,1.0894030281372653,-0.26053190736000187,1.0048506763125467,0.7198008041483037,1.373939218629349
2016-05-08,1.0840656974040144,-0.32541823004273046,1.0046939902926328,0.7173220868165792,1.3782356317787547
2016-05-15,0.813029223202878,-0.8121887748890183,1.0039446762160829,0.7128735552580011,1.384020029794636
2016-05-22,0.7688621594667198,-1.2893259267106068,1.0044697368978774,0.643794218990031,1.5557310570475311
2016-05-29,0.8550043613697039,-1.5519858064623686,1.0046903222248347,0.5930875353078258,1.687597431400394
2016-06-05,0.7254854663307917,-1.7376079350040912,1.0023694885584464,0.5736540193948385,1.759101940466349
2016-06-12,0.6479994336897114,-1.0155724318062649,1.003283211017055,0.7026444960826961,1.4196367639354042
2016-06-19,0.6480552922902496,-0.987705403510754,1.0037513424970035,0.7071616392913822,1.4091244593280814
2016-06-26,0.7620002941325053,-1.1230553991482468,1.0046075405240094,0.6721733986401986,1.4813936172076856
2016-07-03,0.9383123675055152,-0.8807728354695983,1.0056393902956013,0.6853282935089671,1.4421909440609366
2016-07-10,1.062048244448515,-1.2015186038276298,1.0067308267708746,0.6216006699315242,1.5753904009452977
2016-07-17,1.0329841687498085,-1.63908436102377,1.005526874515048,0.565645264435555,1.7587556837987428
2016-07-24,0.8582308496494291,-2.218869357247259,1.0018642228364985,0.497612040918918,2.0261385679310813
2016-07-31,0.5588035474739782,-2.081975652295692,1.0024733045805547,0.5351640757445413,1.9012028571989998
2016-08-07,0.4145662430513839,-2.6600829321821826,1.0058626029783375,0.45779807731820377,2.263438681401531
2016-08-14,0.3122837610018982,-2.3443883064899893,1.004862253317683,0.5053289741166911,2.054947099936291
2016-08-21,0.33588331874298083,-2.5377295448517194,1.0051021722993183,0.47757083330111816,2.1800401023190457
2016-08-28,0.3209446281806503,-1.5559682894149225,1.0033555468989732,0.631008012546814,1.6180039443568226
2016-09-04,0.30710085621782385,-1.3004560341503917,1.001704698671664,0.6781332433763403,1.4944693151627655
2016-09-11,0.23198797189054376,-0.743893387896512,1.000439866929482,0.7968329660413183,1.2619451295889448
2016-09-18,0.12257684794349943,-0.35597466330045535,1.0000379575361307,0.89555689942455,1.1185976912977962
2016-09-25,0.00935273381384185,0.16036471325336585,0.9997913731479574,0.9526397526344526,1.0481245246721096
2016-10-02,0.02397933361813378,0.6779305312381182,0.9991664706050873,0.8143316670288544,1.2196456825251112
2016-10-09,0.11367692260032825,0.9342103224228282,1.0003656134816354,0.7528350308078485,1.3158759269381959
2016-10-16,0.22384218647513784,0.8180010327484712,1.0008397553849842,0.7750368606862162,1.2836147777813691
2016-10-23,0.19419281212763417,0.8374472645961273,1.0010074870066066,0.7744046932653361,1.2876885892835932
2016-10-30,0.2941946380507609,0.6664147478370214,1.001244271144134,0.8055191639824851,1.2400838161673475
2016-11-06,0.3372070352484393,0.28079537085960987,0.9991947913901604,0.8775679918162325,1.1377539641330034
2016-11-13,0.2559344397111549,-0.28948063296294035,1.0016144895308852,0.8917508737275031,1.115733065598274
2016-11-20,0.14676786808326983,-0.4510246602473134,1.0000299300373876,0.8708716767613266,1.1523309986708137
2016-11-27,0.19037052718871508,-0.09286898665020528,1.0006920521072216,0.9391333127827014,1.0626858596174944
2016-12-04,0.3763207087879747,-0.3814880954911887,1.0017244765890556,0.8543649710031385,1.1634104988546194
2016-12-11,0.21409839145937176,-0.7242611782236407,1.0003738767855324,0.8031187438502145,1.2525589626977156
2016-12-18,-0.2507216553813205,-1.0164710614863874,0.998542994420772,0.7353822576994912,1.3683724174230745
2016-12-25,-0.2534958606048086,-0.3201565706741034,1.0011711777919121,0.884570541080741,1.1299836211147758
2017-01-01,0.04419688803782406,0.3090722025294931,1.0001774118143074,0.9104006615188442,1.096001441406552
2017-01-08,0.3227015662715314,-0.1237219302665276,1.0012909864528403,0.904304917398304,1.103260707656876
2017-01-15,0.28894494666349063,-0.2086165141801404,1.0015078616406254,0.8992443687932711,1.105942977579435
2017-01-22,0.10229898859204122,-0.02715948665604652,1.000456555941478,0.9693649124644338,1.0306248275688652
2017-01-29,0.25382265681582983,-0.313446718049744,1.0014688210040477,0.8871320756257801,1.123196884003573
2017-02-05,0.27505126885015285,-0.3664735190067878,1.0017406885185098,0.873349636615712,1.1406561551867667
2017-02-12,-0.0534594436301119,-0.08881706039991599,1.0001747674813029,0.9697549862498471,1.0316271373940267
2017-02-19,-0.2530084039372476,0.2972945439508475,0.9983934422476505,0.8944745534429283,1.1220181183303528
2017-02-26,-0.635091945553795,0.4610378784557328,0.9965714467494328,0.8010445903470759,1.263234755150879
2017-03-05,-0.5282326649638039,0.261852501215879,0.9982087955509489,0.8446712758704877,1.1906953582840327
2017-03-12,-0.6219210346279858,0.30813859032631563,0.9978975018904119,0.8197617409477945,1.2281603755159942
2017-03-19,-0.5493759177673865,0.3118183403656243,0.9978406622909988,0.8375221893129531,1.2039367382387827
2017-03-26,-0.48735591243613274,0.06863866754250808,0.998893082022196,0.8675010258229467,1.154990440167613
2017-04-02,-0.14069624335103292,0.10187203259770893,0.9992607912054785,0.952108885644634,1.0531032670006097
2017-04-09,0.00533784324422686,0.22226038333468856,0.9996923779627886,0.9350126799429463,1.06743486427571
2017-04-16,0.2550054436142039,0.10222931619188692,1.0002277041505554,0.9228149693970303,1.084493537836195
2017-04-23,0.23703212643519284,0.10184968769815872,1.0000606226114008,0.9274233927333146,1.0790640910274223
2017-04-30,0.3331341038784265,0.00730177424090563,1.0010105779991139,0.9068476985121366,1.1023248905827685
2017-05-07,0.1254119986487149,-0.26465709997764886,1.000296842811633,0.9173033372562218,1.090471496719896
2017-05-14,0.15096470137213724,-0.3388421453878839,1.0002571504526916,0.8962605077126128,1.1174442323885894
2017-05-21,0.21305262234321715,-0.2193109203373579,1.0009453716709154,0.9143236468229522,1.0902053807567964
2017-05-28,-0.03125222369022732,-0.43563479618462553,1.0005071206097722,0.8800746585429148,1.1407789097692127
2017-06-04,-0.10338885455891551,-0.2877901706583193,0.9996698948345479,0.9135730385139049,1.095586743578828
2017-06-11,-0.06072938635651571,0.5559469180788386,0.9985357573235537,0.8431464742290165,1.1752986567427133
2017-06-18,0.3393906638789518,0.5830066131787703,0.9990478567974265,0.8160156497438583,1.2219492063104944
2017-06-25,0.2842444620240492,0.5117249730200286,0.999537503220786,0.8391887966807037,1.188851863673646
2017-07-02,-0.18171272749500356,0.5721246463377135,0.999842303472865,0.8358325944381395,1.1910030296617768
2017-07-09,-0.4358493359334983,0.9992706767887832,0.9987693783012663,0.7211472541092065,1.3807259773910854
2017-07-16,-0.7217370809610874,-0.4290904540254109,1.0010898377813116,0.7797640858813216,1.2774403888593073
2017-07-23,-0.7073098315594355,-0.2571789685527225,0.9993379911692797,0.7996370690259698,1.2464301073092878
2017-07-30,-0.6563538862214832,0.5107691513599282,0.9964391874953642,0.7908930355015817,1.279879240047658
2017-08-06,-0.3097939546484951,0.7236562378419507,0.9986987231684635,0.7894954891252987,1.2624484119906454
2017-08-13,0.00130927052775476,0.20040466192796005,0.9996198764996498,0.9412685786685495,1.0606453496004544
2017-08-20,0.05557225273541857,0.4095252841194269,1.0001453975245749,0.8830480258307083,1.1284219148941148
2017-08-27,-0.01236586705517004,1.337248891814136,0.9982929429394003,0.6667509584337309,1.480499062774156
2017-09-03,-0.1046702107389779,-0.10049374281056228,1.0002562037471043,0.9577881128555003,1.0438486869040968
2017-09-10,-0.15720287181417905,-0.6207774750399899,0.9991536214220745,0.8279107893352935,1.2114924388593293
2017-09-17,-0.2694103024631344,0.0169991439305196,0.998813483229551,0.9239144189021699,1.0826631892313616
2017-09-24,-0.27474008691079654,0.02717335412166173,0.9991643345269309,0.9224458315696223,1.0844268717878431
2017-10-01,-0.21933209654238092,-0.22175102110153852,1.0007340089473216,0.911361829815121,1.097272346907674
2017-10-08,-0.26455489408313804,-0.8680277036894266,0.9982954662899274,0.7655465284067587,1.3150344976304116
2017-10-15,-0.32101848555602974,-0.986350486154162,0.9985391438999476,0.7380044180394036,1.3675528126942014
2017-10-22,-0.20775872715082677,-0.7958812593922887,0.9993119272738542,0.7841140434216752,1.2804298452628782
2017-10-29,-0.0553992681572338,0.05885956397269062,0.9997148411967125,0.977426238588219,1.0241258644374864
2017-11-05,-0.10707600833840857,-0.10890661021812433,1.0003434907546827,0.9555073867866732,1.0465924222908565
2017-11-12,-0.3936410395511466,0.04702382215322708,0.9989774522767862,0.8914213190599225,1.1237820295636518
2017-11-19,-0.5916788431969521,0.0057422906874438,0.9979709259102189,0.8402842138148361,1.1887906779017472
2017-11-26,-0.5077986945092954,-0.06151586249252457,0.9986780628512679,0.8617241418428926,1.1603910579128554
2017-12-03,-0.31812569597975615,-0.30847528063919816,1.0008451525493374,0.8764785292591158,1.1402858776322724
2017-12-10,-0.1143626671863152,-0.22887136557017193,0.9999565133228742,0.9271843465428199,1.079404876265547
2017-12-17,-0.1936643331090893,-0.5137758161056674,0.9995146583146286,0.8505511260621286,1.178231202668695
2017-12-24,-0.27404762599803784,-0.4983186527081816,1.000479385953526,0.8455354532608639,1.1854065188395178
2017-12-31,-0.23398984126595831,0.11654288154731234,0.9991616354501509,0.9279305268645165,1.0804763715357015
2018-01-07,-0.11704073311681444,-0.25554703826111835,0.999508268864464,0.9201510839313768,1.0870885515772777
2018-01-14,0.4183928561685541,-0.5588678720909043,1.0027745275377413,0.8136213358705433,1.2219700208541722
2018-01-21,0.1796401512075207,-0.4520586989499164,1.0004228319260275,0.8668570667809125,1.1560123473406458
2018-01-28,0.07045690627709672,-0.8606174996533837,1.0018698549863851,0.7781365462362386,1.303017538302779
2018-02-04,-0.6661994228269591,-0.448090205962431,1.001811245850948,0.7913500014655633,1.2648898891774867
2018-02-11,-1.3933477452772771,-0.04986347574745263,0.9956931863679428,0.6657105343902404,1.5073280533348707
2018-02-18,-1.5916587641174882,0.0813569785186168,0.9930407969055446,0.6257950498204047,1.5976304392210836
