"variable","rhat","ess_bulk","ess_tail"
"alpha_R",1.13140930422236,23.5006193700772,102.82749070617
"sigma_R",1.13012881216871,34.7731484584329,135.837100057468
"z_R[1]",1.04588319565046,65.3187959490463,160.165032034736
"z_R[2]",1.05142710382458,71.523069636834,164.212075870466
"z_R[3]",1.10228896752627,35.6241387885161,158.329356789043
"z_R[4]",1.1336678182558,29.3589197736167,77.16340152154
"z_R[5]",1.08738031901716,56.7912893525407,143.745963281888
"z_R[6]",1.04286565738585,88.6407754223551,165.107415240122
"z_R[7]",1.03104241148404,98.4467743519322,186.000711259183
"z_R[8]",1.0512309966654,84.9207398339629,159.136413863086
"z_R[9]",1.05697649140974,67.4779608666059,94.3381636893466
"z_R[10]",1.02885216858005,108.369926401847,240.577061805934
"z_R[11]",1.06068197241202,52.7037927388775,64.6829800643407
"z_R[12]",1.02379599571311,114.699589780366,254.857258352892
"z_R[13]",1.03006370429293,81.038084365789,170.916343623484
"z_R[14]",1.01587743977721,129.548474482707,302.901208215417
"z_R[15]",1.08179023061152,57.9388123591331,160.217767293812
"z_R[16]",1.01681693144703,126.261328874734,153.324874298221
"z_R[17]",1.11454347515306,56.5440771815113,122.671969063142
"z_R[18]",1.05867829683542,63.1956580270468,186.739201742096
"z_R[19]",1.05079602598798,61.1593120861082,121.456605668473
"z_R[20]",1.10299021165549,37.7772673729132,203.330398067283
"z_R[21]",1.02691026609314,122.183558240592,167.446567187957
"z_R[22]",1.06358376215359,60.2612607932611,174.191454308955
"z_R[23]",1.03640540737572,94.9708013802164,188.816714503994
"z_R[24]",1.14237586382264,20.4200204744349,86.3784196812542
"z_R[25]",1.06192171366094,79.7657608422063,129.293412831991
"z_R[26]",1.10612113596353,30.1290319721784,106.363494951863
"z_R[27]",1.0584249856152,77.4209944795857,187.90379095822
"z_R[28]",1.08415240952902,58.1737459388922,98.1203872120718
"z_R[29]",1.14789968375838,23.1223242223978,51.677270299171
"z_R[30]",1.01985055461543,104.19762767267,158.925768339673
"z_R[31]",1.03593167744528,86.9135706127192,74.5404224354003
"z_R[32]",1.13172364907182,21.5940341231504,89.6903832459825
"z_R[33]",1.10872858878549,28.2022360886246,130.667579304684
"z_R[34]",1.11008355660865,29.8966274633396,99.4919178991729
"z_R[35]",1.10569064136026,40.4880390953519,135.946488183681
"z_R[36]",1.11744410778563,34.4099210995344,97.2097546607901
"z_R[37]",1.04218120139336,67.8750072436243,157.386358508962
"z_R[38]",1.07373916177788,54.1261357221494,88.3075260752779
"z_R[39]",1.01636251002956,113.976617846984,230.491279098435
"z_R[40]",1.02885663882788,65.4520483580233,109.448841834845
"z_R[41]",1.04979173653541,109.161086851771,342.64578426138
"z_R[42]",1.06276256876414,62.2744397338806,51.2812645753935
"z_R[43]",1.02133974915378,91.9415529522733,204.82524579373
"z_R[44]",1.06645591008058,65.93710187075,106.571688463671
"z_R[45]",1.22444342388929,14.7692914392688,36.7567907586425
"z_R[46]",1.09506761397791,28.7511858677802,138.536118903659
"z_R[47]",1.11295359215886,30.1208177622934,117.708723240556
"z_R[48]",1.05711190991071,66.2563422797667,92.9786985615087
"z_R[49]",1.17908084167128,17.6267054791296,82.9768138443517
"z_R[50]",1.06866620974392,51.7555739540548,113.08977626644
"z_R[51]",1.04327973325404,91.7755479865147,237.666775203167
"z_R[52]",1.04625058138876,58.4898063346991,49.7569943215414
"z_R[53]",1.10381629357952,31.2932439158905,88.1720101452972
"z_R[54]",1.04295982362524,60.3103915232747,157.795464269265
"z_R[55]",1.11440752069057,33.8118106472991,227.841404452655
"z_R[56]",1.12387810775659,23.4395012112995,50.9148431849353
"z_R[57]",1.09928555314989,39.702273704673,102.55061000725
"z_R[58]",1.04400209823023,94.1866795909484,70.3427999910249
