survey_id,observed_prevalence,p_state_median,p_site_median,eta_geo_median,eta_geo_lo95,eta_geo_hi95
U03,0.2,0.0014223912409350712,0.015234943410307119,2.364246318463274,-0.4383152958872435,4.6050270313154424
U04,0.11794582392776523,0.00392025226027143,0.03527794000898814,2.1985487680708125,-0.08957402632188344,3.650084395111905
U19,0.061170212765957445,0.008021221355709655,0.027450363930333913,1.2156742162599325,-0.636796207503321,2.5424741354909206
U20,0.04747774480712166,0.008021221355709655,0.021842997396218963,0.9863948976830782,-0.7601637537522955,2.322220758152931
U21,0.2262295081967213,0.008021221355709655,0.13767430376433804,2.940230777699907,1.482205852222938,3.9314262559249067
U22,0.0436241610738255,0.008021221355709655,0.020999329071211173,0.9460412782134391,-0.8000924524267051,2.3701703972017474
