survey_id,eta_geo_median_global_q,eta_geo_median_fixed_q0.05
U03,2.156109993292614,2.9127337770369754
U04,2.092086946431367,1.919925048046661
U19,1.2286316389543683,0.7330683144868274
U20,0.9934363650631313,0.48109238874629245
U21,2.972547957577919,2.1456584915298116
U22,0.9013718471729484,0.4951688569927228
