state,wave_id,wave_order,is_recurrence,onset_week,onset_year,Re_early_6_median,Re_early_6_q025,Re_early_6_q975,Re_early_4_median,Re_early_8_median,S_prop,S_prop_q025,S_prop_q975,susceptibility_source,susceptibility_time_resolution,temp_pre6_2,precip_pre6_2,temp_pre4_1,precip_pre4_1,temp_pre8_4,precip_pre8_4,weeks_since_previous_wave,previous_wave_total_cases
PE,PE_wave_11,9,TRUE,2024-12-29,2024,1.6798093913898215,1.150984769807211,2.5491238846616047,1.9222296970929984,1.6225581661862285,0.901857843688838,0.8677647868833205,0.9281908161046252,M0_mean_preserving_annual_shape,weekly_at_onset,26.614451372532987,30.80683217949551,26.64247703560123,27.432751890898572,26.333609067984302,28.44969233072115,7,2218
PI,PI_wave_03,1,FALSE,2016-03-27,2016,3.461448641112203,2.4009024016756473,5.101402581321242,4.397527921365161,2.890568143093903,0.9949020833183848,0.9837136010607654,0.9992920288838908,M0_mean_preserving_annual_shape,weekly_at_onset,27.443011129456544,207.76377079874356,27.3737778646388,188.69808742723305,27.335575489044874,123.7719590170405,NA,NA
PI,PI_wave_04,2,TRUE,2017-02-19,2017,1.9568030191757968,1.366916626922546,2.9040762374448614,1.7585320042978174,1.8833006998999475,0.982478814313249,0.9656173372750304,0.99547392562152,M0_mean_preserving_annual_shape,weekly_at_onset,26.66123003924554,318.8285059814603,26.33533888071036,284.5584283126238,27.631889833843896,168.6474634554925,105,1200
PI,PI_wave_05,3,TRUE,2018-04-08,2018,1.4341829279473193,0.9628027685451532,2.201453713040806,1.7088375970345049,1.2207589964876822,0.9598105085979534,0.9325990498946723,0.9795377182449116,M0_mean_preserving_annual_shape,weekly_at_onset,25.966619043619097,253.0502673171329,25.839522019140144,236.7898798610961,25.75136120189442,304.16552794485204,14,5541
PI,PI_wave_08,6,TRUE,2022-02-13,2022,2.628016278395216,1.8792230696434544,3.872422103039903,2.6104612915454997,2.412160532273276,0.928368619985781,0.8918121301073622,0.9608750104113736,M0_mean_preserving_annual_shape,weekly_at_onset,25.90869926391032,217.98295050680318,26.17128659820815,121.28871477844713,26.33807423532628,237.1341965391362,112,237
PI,PI_wave_09,7,TRUE,2023-01-08,2023,2.1136904323546313,1.4912225446254666,3.066140795909969,2.369677995565981,2.0082801386200977,0.900888819124322,0.861925763292114,0.9296865561767532,M0_mean_preserving_annual_shape,weekly_at_onset,27.367299046426517,108.38378317567842,27.25437443478132,83.59612192124123,28.067063150649716,58.651968769334516,28,9343
PI,PI_wave_10,8,TRUE,2023-11-26,2023,1.2794400258031309,0.7833962783969165,2.1054975935523252,1.432926503555326,1.257783126812507,0.8865936249799269,0.8458105865131988,0.9167194903316604,M0_mean_preserving_annual_shape,weekly_at_onset,31.039466385124282,8.248107923162276,30.82338884453584,13.32642137246847,31.157490893930717,4.041963818343911,56,3425
PI,PI_wave_11,9,TRUE,2025-01-05,2025,2.249155266105163,1.3790855702708862,3.675436388271516,3.0407716532357933,2.077799862316757,0.8784888679467118,0.8377725416050114,0.9083778910748268,M0_mean_preserving_annual_shape,weekly_at_onset,29.72681561425244,40.35323956934669,30.09616664304601,16.58595184373901,29.763451169349068,45.13208370616165,7,605
PR,PR_wave_17,1,FALSE,2023-01-22,2023,2.343476213922807,1.580632186384457,3.561796488253162,2.003722334734676,2.6454287158712244,0.9506924850708132,0.8666937718286297,0.9883096740719884,M0_mean_preserving_annual_shape,weekly_at_onset,21.54069433698303,180.2178504533876,22.095674740674713,166.71867260112631,22.06913876679116,190.58736466936477,NA,NA
PR,PR_wave_19,2,TRUE,2024-12-01,2024,2.1906193612123026,1.5306553456008327,3.2464275761970263,2.1214951142198615,2.0190678731347536,0.922071902429296,0.842061047097904,0.9701233313865648,M0_mean_preserving_annual_shape,weekly_at_onset,21.86800309150718,177.7461377722609,22.272267681377073,160.08038190129315,21.664983001748645,226.00550950088606,392,1587
RJ,RJ_wave_04,1,FALSE,2015-12-06,2015,1.7907344032820705,1.106719491458759,2.9641901412356786,2.1870933562988526,1.9122068538276484,0.9983663711546126,0.9941645755221888,1.0000043869458053,M0_mean_preserving_annual_shape,weekly_at_onset,24.256924170620938,206.29905746869753,24.309706192321553,204.61247386124577,24.672079081177234,132.14734596054421,NA,NA
RJ,RJ_wave_05,2,TRUE,2016-12-04,2016,2.8136932364933,1.9813716899667455,4.151052820508581,1.3245808789146016,2.537688818797947,0.9872302714618753,0.9683255527159108,0.998203774044662,M0_mean_preserving_annual_shape,weekly_at_onset,22.675282487083386,239.8497011397842,22.83624772837654,178.66719963096236,23.585926038857732,132.19055947350293,84,1314
RJ,RJ_wave_06,3,TRUE,2017-12-31,2017,1.8000551227484034,1.262434719281696,2.655080127082135,2.038313671469968,1.7264859488405335,0.9774486388396428,0.9521785726463712,0.995292977206896,M0_mean_preserving_annual_shape,weekly_at_onset,23.854695144826607,245.27727126837084,24.744236243082106,131.99876849538407,23.351482898737487,248.97521793837382,63,3725
RJ,RJ_wave_07,4,TRUE,2018-12-30,2018,1.5210606445803867,1.0816079289492058,2.225350018678889,1.8071733924602416,1.3990588530435293,0.9577621110395896,0.9293585737517638,0.9796980414103152,M0_mean_preserving_annual_shape,weekly_at_onset,24.737628384547,141.78878070199352,25.30147478308512,100.95328338207304,23.308619410887516,214.2800988569427,112,27994
RJ,RJ_wave_10,5,TRUE,2023-01-29,2023,1.159856998096124,0.7748620570879136,1.7668143777172278,1.0465651209083475,1.2099969512474409,0.9003484378558857,0.8517768593270908,0.9320099425544592,M0_mean_preserving_annual_shape,weekly_at_onset,23.848597823754922,337.05075132040105,24.62086255119229,268.0535080617625,23.53098300753592,311.30406078892213,770,81292
RJ,RJ_wave_11,6,TRUE,2024-11-03,2024,1.7280692722759765,1.1966236875019838,2.5846316065683808,2.01654414055195,1.3702627584821794,0.8867444268638418,0.8404637619444325,0.9183109608138468,M0_mean_preserving_annual_shape,weekly_at_onset,23.789850170263506,124.65532461656073,23.012672926905697,111.65422692449012,23.973218510712144,56.302728794047084,14,4476
RN,RN_wave_03,1,FALSE,2016-01-24,2016,2.915973016595274,2.0301429457351756,4.33699736599314,3.658608227083895,2.576270867948228,0.9949689227256776,0.986699138550673,0.9989002097520157,M0_mean_preserving_annual_shape,weekly_at_onset,26.82895794336681,108.96142256633495,26.328301337433043,138.67986964333255,27.322580978141296,51.84425178581701,NA,NA
RN,RN_wave_04,2,TRUE,2016-12-25,2016,1.5072496069895365,0.9422771248406528,2.447423971654636,2.0053543413427293,1.4768741436404809,0.9813540047623311,0.96774712876313,0.9921002181002456,M0_mean_preserving_annual_shape,weekly_at_onset,27.72166225354094,15.777614332168136,27.714476894078846,20.41292101555681,27.59448157556997,17.789103132227282,7,3561
RN,RN_wave_05,3,TRUE,2018-02-18,2018,2.256803429779369,1.4848215287642648,3.506484764704448,3.301342240502646,1.7863885685167196,0.9726458185882308,0.9562953895439528,0.9866723505556272,M0_mean_preserving_annual_shape,weekly_at_onset,27.16784143631275,79.55071527071128,26.84504788742725,119.53696962688241,27.219664885857313,62.849823804657845,28,917
RN,RN_wave_06,4,TRUE,2019-03-03,2019,2.2526398841878477,1.5612882004446016,3.3423851323371947,2.829188166072467,1.8988753786495924,0.9634853547528828,0.9440857251102792,0.9804157119863236,M0_mean_preserving_annual_shape,weekly_at_onset,26.938009255398768,171.59433806061247,26.640154641354734,175.7998480201249,27.04934254600118,133.6927252634661,126,1216
RN,RN_wave_07,5,TRUE,2020-01-19,2020,1.3513830149852566,0.9373767614570924,2.0296453486154653,1.4477069419312243,1.516216357365923,0.947041457643397,0.923348237381818,0.9651673991665616,M0_mean_preserving_annual_shape,weekly_at_onset,27.730345636610437,61.21554888445412,27.586310861532816,64.31423882407724,28.02825006159093,15.168201824279922,42,6393
RN,RN_wave_08,6,TRUE,2021-02-21,2021,2.084178939458636,1.4496540442028287,3.1026964937129513,2.3286098150629475,1.8684629986019292,0.9353772964627308,0.9097897740862356,0.9551441940618022,M0_mean_preserving_annual_shape,weekly_at_onset,27.814391978029928,32.2745100840611,27.880518692496903,40.26906685134311,27.69592159757578,31.22607425162713,70,3274
RN,RN_wave_09,7,TRUE,2021-11-28,2021,1.0802203931334948,0.7488035303328928,1.599858040681136,1.2712156101328027,1.110574094551882,0.9242495475601692,0.897329065151783,0.9458560693901314,M0_mean_preserving_annual_shape,weekly_at_onset,27.896758489016335,28.01964485072197,28.08292486868379,21.345785279976695,27.710702708347927,24.554424325764415,42,2880
RN,RN_wave_10,8,TRUE,2022-12-25,2022,1.1174417478121537,0.7211065244539874,1.7653439267238529,1.5394441556885723,0.9875731527152646,0.9105011293050684,0.8787034709321664,0.9341080512675034,M0_mean_preserving_annual_shape,weekly_at_onset,27.228022860747007,34.886581237653296,27.244209153107583,34.667773995736866,27.186481970761758,37.12613322147742,7,5010
RN,RN_wave_11,9,TRUE,2023-09-10,2023,1.13093721289113,0.7416665445871912,1.7532783798556273,1.3346028972359152,1.039740131482601,0.904742824055495,0.8733310017140531,0.9289612903898736,M0_mean_preserving_annual_shape,weekly_at_onset,26.235376743363215,26.635278295506037,26.38718904447865,23.038936607582016,25.88512206186088,31.23144621449395,7,556
RN,RN_wave_12,10,TRUE,2025-01-12,2025,1.4034272648218162,0.8938950356257768,2.2432996263445473,1.7086279886617362,1.273331893945859,0.8957514067423284,0.8631074368796376,0.9211512831793808,M0_mean_preserving_annual_shape,weekly_at_onset,27.74637768416801,40.748999495137795,28.039469240630083,31.82806792206706,27.57864004197478,30.157845202672256,28,1250
SC,SC_wave_19,1,FALSE,2025-01-26,2025,2.594796277783251,1.763571179803003,3.939367504416715,2.2864696370997555,2.5395954534540426,0.9294139451497188,0.8440327719067541,0.963197313200674,M0_mean_preserving_annual_shape,weekly_at_onset,22.069455114548656,170.52089657459237,22.987043333303717,153.27875632089751,21.64982859826906,303.2200523324208,NA,NA
SE,SE_wave_03,2,TRUE,2016-02-07,2016,3.165085765922912,2.238648535975723,4.6086502495837625,4.175691103997247,2.7123876183954367,0.9925990474094692,0.9843803768856172,0.998475948470086,M0_mean_preserving_annual_shape,weekly_at_onset,26.766914997919447,102.57807571631906,26.450051322535884,85.27665681678987,26.747921512479813,64.70926086408122,42,116
SE,SE_wave_04,3,TRUE,2017-03-12,2017,1.589380845125655,1.0337504783542295,2.49103064452683,1.9256532667184665,1.5803057867893249,0.9758868468774468,0.9553985233315792,0.9882142041923664,M0_mean_preserving_annual_shape,weekly_at_onset,26.88397058534331,51.04277168331049,26.726002772581563,50.697486428617765,26.92176582796108,35.295123110451286,21,4152
SE,SE_wave_08,5,TRUE,2020-05-03,2020,2.1920089442884945,1.527610163276286,3.277631268074591,2.2498526226074858,2.1115725202415287,0.956168405102755,0.9313029081380012,0.977057112025439,M0_mean_preserving_annual_shape,weekly_at_onset,26.705751736558483,197.63817396834582,26.38881265457472,125.09714471052902,27.10068467885974,170.3226481469491,112,270
SE,SE_wave_09,6,TRUE,2021-01-10,2021,1.6194511823749171,1.1213150653323904,2.438953813785316,1.83219415245139,1.403693343386716,0.9425503548028188,0.9144964068503776,0.9649403530892589,M0_mean_preserving_annual_shape,weekly_at_onset,26.42507462985902,27.262261646341766,26.609879648918966,19.95961421391503,26.32398990557679,32.68852836060542,14,3731
SE,SE_wave_10,7,TRUE,2022-02-06,2022,1.420749045139924,0.988615351901404,2.135078786150537,1.5306153137207734,1.3525741208180726,0.9297882665418492,0.8993720291943592,0.9528800943535276,M0_mean_preserving_annual_shape,weekly_at_onset,26.19408231220172,98.72305679175469,26.38343444020327,61.982076037748904,26.473686465673232,92.09518000174599,77,2894
SE,SE_wave_11,8,TRUE,2023-12-24,2023,1.4502465269049027,0.9048727552434168,2.3402227827303106,1.3587379386922993,1.4548383449535025,0.9078318270502864,0.8680160535782249,0.9339870540301553,M0_mean_preserving_annual_shape,weekly_at_onset,26.85455137293367,26.74648493847323,26.75509658605531,45.833553712919326,26.90101644366282,19.868333997638107,28,5357
SP,SP_wave_06,1,FALSE,2021-01-10,2021,3.3729086088513194,2.3837129986977477,4.909400182430123,3.9476869923633497,3.0051958827473,0.9373374193854096,0.8888449650334194,0.9818523078525216,M0_mean_preserving_annual_shape,weekly_at_onset,23.005916754057324,276.95318738466284,23.135328275758216,205.79720100213402,22.828552874460357,224.19685038352995,NA,NA
SP,SP_wave_09,2,TRUE,2023-11-19,2023,2.26078106032692,1.5906278294081195,3.3190135451348737,2.4515920697315963,2.1321974257231475,0.8897612981636847,0.8392618404148415,0.9330987677974444,M0_mean_preserving_annual_shape,weekly_at_onset,22.248565866868724,161.23163561189727,24.16093320415089,93.24661035961049,22.681961491189302,193.14986992167712,749,13438
SP,SP_wave_10,3,TRUE,2024-11-03,2024,1.514425654204151,1.0771973781259332,2.232596857441681,1.7768635995746256,1.2789650910324477,0.8678282668785662,0.8167487747004939,0.9072551102518884,M0_mean_preserving_annual_shape,weekly_at_onset,22.954425202540236,115.3116867484228,22.00839286419117,114.65273287694892,23.372434291895953,79.10324826340009,49,8791
TO,TO_wave_04,2,TRUE,2016-12-25,2016,3.0663427881078977,2.117505579718309,4.6331028364636335,3.900350428018741,2.5312878258209803,0.989685553004808,0.9774899369795792,0.9977958811609988,M0_mean_preserving_annual_shape,weekly_at_onset,26.50602734430218,289.8375067895906,26.589765180326637,187.37315043131574,27.364337088224804,222.80197678902883,140,233
TO,TO_wave_10,4,TRUE,2021-12-12,2021,1.926239034741012,1.307771720831074,2.9023237990791992,1.9170525778398688,1.7498292008564162,0.960432279894445,0.9291629169638196,0.9835068880500872,M0_mean_preserving_annual_shape,weekly_at_onset,25.894425432712005,339.84963515108456,25.913565821761082,277.61461346088146,26.310000921268603,287.9588987699333,56,135
TO,TO_wave_11,5,TRUE,2022-12-25,2022,2.7106481317386786,1.9274668349192523,3.9598594633541406,3.1326456084442613,2.461259230341918,0.946804030563066,0.9124015972716076,0.9708354627093996,M0_mean_preserving_annual_shape,weekly_at_onset,25.582949739093046,279.5890564722869,25.27253406276786,243.1620508226003,25.654743671989994,283.2939645032869,63,3763
TO,TO_wave_13,7,TRUE,2024-12-29,2024,3.290246078133253,1.781627354990856,6.1543605134066155,NA,2.774851965776601,0.9282761068403788,0.8874589454306168,0.9546456572408928,M0_mean_preserving_annual_shape,weekly_at_onset,27.22076507600694,182.48362715833574,26.76919216825163,213.62114016181908,27.259506657224854,175.67062617479064,77,734
