week_start,temp,rain
2014-12-28,26.96979087513578,11.871325307955512
2015-01-04,26.556019761176685,11.99710395691617
2015-01-11,27.99800072352113,3.497953928908425
2015-01-18,27.443689564487457,7.941868211069404
2015-01-25,27.940046706009355,2.9795781343974004
2015-02-01,26.728572371869745,23.560915647867205
2015-02-08,28.135249661398056,5.051381577382188
2015-02-15,26.36846349038154,30.89782989049322
2015-02-22,25.33701131854303,56.03489859152131
2015-03-01,25.368276722361333,56.02114635274915
2015-03-08,26.056744556852554,39.2577614121218
2015-03-15,26.501954873736512,36.76832343817609
2015-03-22,25.131108207581434,73.38737508158451
2015-03-29,25.29869976043389,54.699186691967455
2015-04-05,25.3728991440929,29.37959399056766
2015-04-12,25.889547603950074,36.56064307168541
2015-04-19,25.57440986312098,39.58486355573182
2015-04-26,26.197700355065987,16.054950832011407
2015-05-03,26.420682905338985,20.648691544871937
2015-05-10,26.819828680810797,5.863310589211232
2015-05-17,27.035252847613272,8.80083387919118
2015-05-24,26.82779948895357,10.927979843084502
2015-05-31,26.621648547388908,13.779910517324081
2015-06-07,26.70013688075362,5.430784488215333
2015-06-14,26.75027389102482,2.522373609905912
2015-06-21,25.80538962327604,16.67111591291716
2015-06-28,25.31657370270493,32.74074221317908
2015-07-05,25.47788693409007,13.016271852897356
2015-07-12,26.196602789222336,1.9946712397807065
2015-07-19,26.277571784839537,2.8031755619692524
2015-07-26,26.294110299822574,3.094300957807194
2015-08-02,26.56561243948224,0.13120177892390542
2015-08-09,26.638061338996625,0.18492001950776396
2015-08-16,26.870960498737652,0.9052403134639854
2015-08-23,27.137406759334972,0.38453423052527125
2015-08-30,26.953372884243382,1.9587967344820068
2015-09-06,27.012099974799952,2.158593398332038
2015-09-13,27.29206237226206,1.8042416861814963
2015-09-20,27.405912494678994,1.0123172362553112
2015-09-27,27.533101885518366,0.3904957330756839
2015-10-04,27.57636060084286,1.3446094674615279
2015-10-11,27.93514844085054,0.41347922125704667
2015-10-18,27.913848509258813,0.4766480798886726
2015-10-25,27.72887778942343,0.6805000353892667
2015-11-01,27.892786903160175,0.3953568652597145
2015-11-08,27.70406883507664,1.7510777706102407
2015-11-15,27.980329009811122,0.8476740706634753
2015-11-22,28.16537735847768,2.056623465282065
2015-11-29,28.423059912096427,0.7335770701354445
2015-12-06,28.302731227612835,1.9314557468201505
2015-12-13,27.99047275436597,11.161821103017234
2015-12-20,27.393466919449867,11.281538898011908
2015-12-27,26.910884282302632,23.878395672376264
2016-01-03,26.656538392897843,32.83776551168014
2016-01-10,26.481427637286032,20.764920502331815
2016-01-17,25.03313044707977,123.67213345435525
2016-01-24,25.815709785110677,29.005722554634758
2016-01-31,25.59453514219389,38.21887439295687
2016-02-07,26.446571438024712,14.53401424868875
2016-02-14,26.43203947135839,35.711740649143714
2016-02-21,26.56058700913591,37.44309560721544
2016-02-28,27.624145052568206,11.186443815343754
2016-03-06,27.498934091290728,17.995271245948445
2016-03-13,26.85439798786496,38.650432672307964
2016-03-20,27.062110504602558,17.6256710543281
2016-03-27,26.51428035863336,78.31271552940431
2016-04-03,25.9698499720884,57.93505093363671
2016-04-10,26.554534985599034,27.824893347180616
2016-04-17,26.537070410879736,24.608359691508664
2016-04-24,27.35767664785682,2.433679270334021
2016-05-01,26.852785137346547,18.23450539602164
2016-05-08,26.868996165406422,14.715040263968945
2016-05-15,27.22392845021451,2.6082373478821324
2016-05-22,27.058049583426023,9.118902980046522
2016-05-29,26.95772249573966,11.870097904756522
2016-06-05,26.734053581296898,7.650394513894225
2016-06-12,26.74546044587806,2.9129172649372794
2016-06-19,26.786654925770925,4.693318469824679
2016-06-26,26.697526228158672,0.9486547758537078
2016-07-03,26.764453502397227,3.689379206587318
2016-07-10,26.91388225206669,0.692842149569506
2016-07-17,26.839974739943614,0.9435752738268174
2016-07-24,26.91698826556246,0.34310869840996144
2016-07-31,26.837090913433656,0.0478511859921717
2016-08-07,26.93948626701931,0.6231807403327089
2016-08-14,27.09088612129932,0.6258406360368673
2016-08-21,27.356657612065316,0.8900142566061032
2016-08-28,27.448147621170055,0.6021306596351456
2016-09-04,27.48450492278881,0.10165893902458693
2016-09-11,27.573271724810027,1.543913387958198
2016-09-18,27.537049401090794,1.5341325948840818
2016-09-25,27.629864441213066,2.1956512099337644
2016-10-02,28.015865844297984,0.8852102128494765
2016-10-09,28.128570885095122,0.6054049454810742
2016-10-16,28.164636040577278,2.5385054287582864
2016-10-23,28.160420894686542,1.0010517628125684
2016-10-30,28.509109407502585,0.6291136977454782
2016-11-06,28.26915502222328,2.0487390669573124
2016-11-13,28.04123856669508,3.0072191798935495
2016-11-20,28.355692383274842,1.5121113728729338
2016-11-27,28.44298437063408,1.4453105553104482
2016-12-04,28.33068651789088,1.3259583838665738
2016-12-11,27.736302214542786,8.171261240983494
2016-12-18,27.013969785601063,19.296975564580855
2016-12-25,27.886305315857634,5.8746874502295245
2017-01-01,28.03738319125806,9.15687064657753
2017-01-08,26.875640058502267,18.733577879118712
2017-01-15,26.635637807913348,25.38806428673888
2017-01-22,26.59472570500053,27.96224469761482
2017-01-29,27.00487973240615,19.829277558938387
2017-02-05,26.948598951712032,47.48892114746433
2017-02-12,25.926013396183006,61.84070239761824
2017-02-19,25.74682803535772,34.812587704395916
2017-02-26,25.44778257092493,59.44123499311947
2017-03-05,25.91176987282487,45.79700889056143
2017-03-12,25.463675976584383,43.50026899489268
2017-03-19,25.528852306320076,69.78700760692635
2017-03-26,25.66485334523654,56.89753378096021
2017-04-02,26.19385649464594,42.22942713023138
2017-04-09,25.86671990826306,48.10583055949948
2017-04-16,26.52718570881473,19.096474561621392
2017-04-23,26.277485829914433,30.731071186729796
2017-04-30,26.20428275874503,26.259521741759045
2017-05-07,26.39385144184929,26.721247214606876
2017-05-14,26.825563066885856,7.532641793825783
2017-05-21,26.65381556241976,7.315320460723027
2017-05-28,25.72291686879969,57.7554204637784
2017-06-04,26.467603622572327,2.9361039276587695
2017-06-11,26.61742752964215,3.2959057353248493
2017-06-18,26.471552250109802,4.892686688630597
2017-06-25,26.042354453467436,17.81416829366872
2017-07-02,25.15991519290546,8.39959992514323
2017-07-09,25.730092882422298,1.8823276821744441
2017-07-16,25.59439399694469,9.949925614690878
2017-07-23,25.747354980849057,2.542115901922957
2017-07-30,26.458793546209716,0.2999760803438418
2017-08-06,26.82219362343755,0.3368572616386064
2017-08-13,26.871580466255246,1.1681423641966369
2017-08-20,27.048852037328423,1.097391174118376
2017-08-27,27.209015201631043,0.12802828025286656
2017-09-03,27.084827165268084,0.9030219391869473
2017-09-10,27.317375564611346,0.159111422931851
2017-09-17,27.291488584359033,0.3242788576834989
2017-09-24,27.478223712523285,0.3109486429418032
2017-10-01,27.853721552032805,0.23954021759258629
2017-10-08,27.57284314948532,1.388116735968694
2017-10-15,27.62993416011278,3.195037784052213
2017-10-22,28.326808757774327,0.6315797017320309
2017-10-29,28.073746030072652,1.4295285452206024
2017-11-05,27.516773377055298,2.1929155742311375
2017-11-12,27.735682019576227,1.9376458107961907
2017-11-19,27.716023956606083,2.349694622100882
2017-11-26,27.783196181249973,3.4528468586468346
2017-12-03,28.033688311631916,2.3716192231634117
2017-12-10,27.937993274654612,3.9426817552979263
2017-12-17,27.240445351174564,16.619660525645173
2017-12-24,27.410892473986603,7.352541819111023
2017-12-31,27.64680020731503,6.316689081571055
2018-01-07,26.730717389219755,15.055723697268096
2018-01-14,27.46872976578203,14.035333234239104
2018-01-21,26.084355122222316,40.82049464733476
2018-01-28,26.260620950419185,26.855854599383928
2018-02-04,26.039397968424854,28.221172716609505
2018-02-11,24.499219414244987,125.3534914133918
2018-02-18,25.005415142716622,93.03835965289242
2018-02-25,25.279351619793353,50.43917955042737
2018-03-04,26.110452126127743,18.576582142427906
2018-03-11,26.45801484291932,16.94815924172058
2018-03-18,26.56555832592333,15.306989084575648
2018-03-25,25.510864868165545,61.16942660641881
2018-04-01,25.57755038437706,58.346244536417124
2018-04-08,24.82350393440003,78.39070849403899
2018-04-15,25.53005435587711,51.51329269440466
2018-04-22,25.91362187441268,17.149782139764866
2018-04-29,25.921246192858547,22.96559729632935
2018-05-06,25.643418544149114,42.2176712766679
2018-05-13,25.962424874049102,10.64704347174465
2018-05-20,26.163506186801964,12.257079743581833
2018-05-27,26.33985363189103,2.495711806374376
2018-06-03,26.035442978139546,15.946077962140013
2018-06-10,26.05887112279891,1.7233261131631603
2018-06-17,25.672287577992535,9.98419237133102
2018-06-24,26.127882926297325,0.6783670396795514
2018-07-01,26.29753765619733,27.353997632192524
2018-07-08,24.99083551918764,9.674079395517362
2018-07-15,25.73032330136946,0.21995373790102024
2018-07-22,26.49788053769631,1.1405160856567071
2018-07-29,26.388994727892587,2.6426146680568103
2018-08-05,26.573267422262624,3.5431527476418783
2018-08-12,26.67046064046061,3.47617801969904
2018-08-19,27.027902559932606,0.28618668313719603
2018-08-26,26.979129365211914,0.38919731696546506
2018-09-02,27.24768769166602,0.348682926595068
2018-09-09,27.235912880404836,0.30399446492134685
2018-09-16,27.683105716517456,0.5114957113439451
2018-09-23,27.681107898207596,1.1513405267000532
2018-09-30,27.371532697816704,2.4112851188797086
2018-10-07,27.782214402933892,1.3440801055960436
2018-10-14,27.371942856765333,5.906580017490319
2018-10-21,28.241340291875048,0.5180170778844818
2018-10-28,28.220297390930973,1.3122694558155166
2018-11-04,28.07858584662043,3.5602132245605156
2018-11-11,28.413762155228127,0.8600212817230416
2018-11-18,28.5116160692251,5.51315909696219
2018-11-25,27.99070152007727,7.849075813127883
2018-12-02,26.522790909385,31.125423065893425
2018-12-09,26.235627041255366,28.183950243882986
2018-12-16,26.726845518336763,14.392794744819408
2018-12-23,26.16663057941759,20.82856532281232
2018-12-30,27.675424400914263,9.401503033767984
2019-01-06,26.458112544398677,32.75116513445273
2019-01-13,25.592912014324455,55.90594544037797
2019-01-20,26.3401191710349,19.149986058743266
2019-01-27,26.395283105506323,28.479228790112387
2019-02-03,26.170869312201845,57.66248087331773
2019-02-10,26.326813008080332,49.71592189159251
2019-02-17,25.798512095799218,47.97104722236651
2019-02-24,25.411953590853777,60.23581401017451
2019-03-03,25.170979263715637,69.13653232454615
2019-03-10,25.62456572255468,74.43017390584404
2019-03-17,25.91491784743878,58.46457010803923
2019-03-24,25.55009670756478,68.67510511248048
2019-03-31,25.36050135970208,96.88806875640876
2019-04-07,26.05263744509741,33.52175315887592
2019-04-14,25.701038390524076,64.0631585362476
2019-04-21,25.66128997937478,91.09690418259338
2019-04-28,25.925510766240986,49.53786991369735
2019-05-05,26.491102152999503,22.383223759346926
2019-05-12,26.205214238529265,15.909188496897407
2019-05-19,26.051939313039995,21.47585256030132
2019-05-26,26.357090786086907,15.91659704975881
2019-06-02,26.58328240058946,3.631862380000413
2019-06-09,26.063896491251654,57.603024044151645
2019-06-16,25.719101856725405,5.617485706780379
2019-06-23,26.161298214443704,1.1655542775265935
2019-06-30,26.254774696209356,5.5392627573910564
2019-07-07,25.969675402270376,9.687594725141015
2019-07-14,26.17550226507956,4.563751625135389
2019-07-21,26.0548091552074,5.441774071611421
2019-07-28,26.638980099151073,2.233515033384375
2019-08-04,26.26718503014385,1.9558549505514695
2019-08-11,26.91182044400666,1.632097210428052
2019-08-18,26.98901547703412,0.24294030338200567
2019-08-25,27.020577713023904,0.4645715915407781
2019-09-01,27.206659199836135,1.8391826941850005
2019-09-08,27.601668894435814,0.481202739267358
2019-09-15,27.44907513392649,0.8429576360482407
2019-09-22,27.55851762667045,1.5126406711862381
2019-09-29,27.55230760129061,0.8891405832005862
2019-10-06,27.87178117527177,0.8482125458178376
2019-10-13,27.956323967744453,1.469381232585414
2019-10-20,27.87978864514554,1.8535261489462742
2019-10-27,27.980860872761117,0.6073618733510382
2019-11-03,28.449031885873868,1.2115633468126907
2019-11-10,28.627713930119636,0.5982696500129564
2019-11-17,28.210849958070025,3.3742176779915094
2019-11-24,28.42776834521516,3.964006971554157
2019-12-01,28.54109768816309,1.320851692363289
2019-12-08,28.004874203042704,6.336866741540791
2019-12-15,28.70045043171449,3.397860147194396
2019-12-22,29.058166606241997,1.3902411857231822
2019-12-29,26.968028197016025,29.539469540299923
2020-01-05,26.239938823036468,51.63744401410955
