state,year,observed_cases,S_pop_q025,S_pop_median,S_pop_q975,S_foiweighted_q025,S_foiweighted_median,S_foiweighted_q975,latent_infections_total_q025,latent_infections_total_median,latent_infections_total_q975,S_old_homogeneous_q025,S_old_homogeneous_median,S_old_homogeneous_q975,S_pop_minus_old_homogeneous_q025,S_pop_minus_old_homogeneous_median,S_pop_minus_old_homogeneous_q975,within_state_S_q10,within_state_S_q10_q025,within_state_S_q10_q975,within_state_S_q25,within_state_S_q25_q025,within_state_S_q25_q975,within_state_S_q50,within_state_S_q50_q025,within_state_S_q50_q975,within_state_S_q75,within_state_S_q75_q025,within_state_S_q75_q975,within_state_S_q90,within_state_S_q90_q025,within_state_S_q90_q975,within_state_S_weighted_sd,within_state_S_weighted_sd_q025,within_state_S_weighted_sd_q975,within_state_S_weighted_iqr,within_state_S_weighted_iqr_q025,within_state_S_weighted_iqr_q975,prop_population_S_lt_025,prop_population_S_lt_025_q025,prop_population_S_lt_025_q975,prop_population_S_lt_050,prop_population_S_lt_050_q025,prop_population_S_lt_050_q975,prop_population_S_lt_075,prop_population_S_lt_075_q025,prop_population_S_lt_075_q975,prop_population_S_ge_090,prop_population_S_ge_090_q025,prop_population_S_ge_090_q975,reconstruction_status,population_accounting_max_abs_error,annual_weight_mean_deviation
ES,2017,747,0.949704765365087,0.9787041055526067,0.9937962615431177,0.9464610624732692,0.9774934989982011,0.9934932721062044,6875.820550114995,37548.462504932286,83761.81161962205,0.9505456588545854,0.9787150661159345,0.9933906499344998,-0.011600509290992718,3.2231777802249617e-4,0.010679940102596475,0.9723695777908445,0.9336014243958586,0.9922359298967249,0.9765684401474615,0.9421168772791868,0.9931207288182513,0.9795622013797638,0.951483503057754,0.9939855232153194,0.9816840414047345,0.956604550089061,0.9947442324582171,0.9838691364607954,0.961698204217736,0.9951975373073929,0.004860522454451462,0.001408364588741965,0.012378861905951388,0.005741702677551641,0.0013683021798951479,0.01769936292765682,0,0,0,0,0,0,0,0,0,1,1,1,ok,5.820766091346741e-11,6.661338147750939e-16
ES,2018,549,0.9396075398293606,0.9690181690704341,0.9914950409452548,0.9358533570360842,0.9676022256277977,0.99108221288036,5009.886647075986,35170.312947255734,93965.73870604188,0.9396445245627145,0.9686915307485975,0.9910869747377793,-0.014447049622857706,4.7249004424698704e-4,0.016292824292837682,0.9603702705237804,0.9183652730490777,0.9890814013264204,0.9654824098727128,0.9310770786717109,0.9906459163458853,0.9699066806525068,0.9407794887438254,0.9923599993769943,0.9731830651738645,0.9489656879533984,0.9929125016737615,0.9766852101396725,0.9540406540189406,0.9934655679131765,0.00703064736731785,0.001861002582925416,0.017586026969603968,0.008261841033530781,0.002043190386365523,0.022116643676346408,0,0,0,0,0,0,0,0,0,1,0.983651307052911,1,ok,8.731149137020111e-11,6.661338147750939e-16
ES,2019,2168,0.9221786886525937,0.9549499374746302,0.9860969121184395,0.9191701002851704,0.9524646242967216,0.9841158777379445,12581.548260849859,47822.45222326574,117404.40888330064,0.9219825957986911,0.9542393717604659,0.9848007809806578,-0.018014540344756955,7.773178659392643e-4,0.02057408400076062,0.9425089575782553,0.8967328870767654,0.9803587304435384,0.9502146316644118,0.9122247439247317,0.984685875914737,0.9568711590415453,0.9210243663888751,0.9881835009892102,0.9633545907933476,0.9330237594552473,0.9892687667708877,0.9680040208439347,0.9382944976518498,0.9902503567164386,0.009825084758555199,0.0028722899108214106,0.021458947475192024,0.01180598243040315,0.0032804368028301776,0.028995497554314638,0,0,0,0,0,0,0,0,0,1,0.8301979458795214,1,ok,1.1641532182693481e-10,6.661338147750939e-16
ES,2020,4001,0.9112668179332175,0.9432532778204629,0.9763138250494067,0.9014962541701623,0.938325747510882,0.9751224417801535,15560.594096026838,51503.001731628916,120159.08793654614,0.9028253898162736,0.9433884181642869,0.9708473500758259,-0.022524629550572266,9.409130728886272e-4,0.029049140239317907,0.9234372855533456,0.8760599969706417,0.9697210881489908,0.9353832320260581,0.8907384846104064,0.9746099570902369,0.9457581011796492,0.910852671383447,0.9777048482441262,0.9519399639029241,0.9226091387952617,0.9805415644142219,0.9592333977685845,0.9294350793689976,0.9827487871843517,0.013149024585687997,0.0053003971735048755,0.029441987742541125,0.014849477640406672,0.005708766768100967,0.03493051614019775,0,0,0,0,0,0,0,0,0,0.9950363134649424,0.711283246649185,1,ok,1.1641532182693481e-10,6.661338147750939e-16
ES,2021,1,0.9018765614654132,0.9378464918504683,0.9759928942147351,0.8939557688263655,0.9352957172263947,0.9740238067249657,1425.8929930218774,17794.01660282728,64889.23023910349,0.8932623521478001,0.9382290559676985,0.9704660331418733,-0.025193042915668488,0.0010108077768077872,0.029868411500894497,0.9186422534814891,0.8581465973135346,0.9682338133846138,0.9311033260171144,0.8853465730109349,0.9742722673437907,0.9397312183010642,0.9018796668281315,0.9774154022576831,0.9492839154395039,0.9130796039207005,0.9802796598548655,0.9559999349690784,0.9230030670866014,0.9822469156986007,0.0141630530868984,0.005565040193035687,0.03326110340742783,0.01645000811376457,0.0057790526101304755,0.04091997713510072,0,0,0,0,0,0,0,0,0,0.9782334371765335,0.5185685317199855,1,ok,1.1641532182693481e-10,6.661338147750939e-16
ES,2022,1088,0.8913727720516147,0.9288870087810066,0.9711746275556032,0.8803794707708176,0.9250065061801633,0.9672912996861978,6763.551610025064,36046.044579773385,93294.26876189855,0.8815783821143273,0.9259594193093481,0.9641911967459653,-0.027738967908203065,0.001133431417193298,0.033244397081113625,0.906600624714502,0.8423326060238311,0.9595577009663604,0.9183665884026795,0.8712825805944189,0.9683517228816363,0.9297879318047991,0.8924448899524993,0.973671414695803,0.940166545491594,0.9057742476136379,0.9762938801531026,0.9474052937710985,0.9151159754265307,0.9787153984402112,0.016035619908381756,0.006468385108773986,0.03602941478738474,0.018810865585709713,0.006473688592479998,0.045917510197348514,0,0,0,0,0,0,0,0,8.036595032752072e-5,0.9403112817976772,0.336293028396914,1,ok,1.1641532182693481e-10,6.661338147750939e-16
ES,2023,4942,0.8663671662933616,0.912095353213746,0.9558688740304664,0.8574759754935388,0.9074785137736416,0.9534423656759606,17820.243083330097,63945.34507742827,172573.46647280047,0.8631132266880813,0.911707829195525,0.9473807823357704,-0.031868209668454064,0.0013874796345949014,0.037741350838742874,0.8837204891377799,0.8274482310256541,0.9411197220675969,0.9021672554287665,0.8477656801859678,0.9500946410302962,0.9135452741320185,0.8682188895267895,0.9585101416350714,0.9257815159796711,0.8857441001845485,0.9641084269171148,0.935022090003383,0.900409357023122,0.9690370147912226,0.01987915538092169,0.009462188495048568,0.041475852011291,0.023332131323321348,0.009911628046387974,0.05191310158356112,0,0,0,0,0,0,0,0,7.709516874615101e-4,0.7733903729621279,0.14118356365773704,1,ok,1.4551915228366852e-10,6.661338147750939e-16
ES,2024,12856,0.8411233907774618,0.8796995652844566,0.9172699412693895,0.8303856055803587,0.8736377652156211,0.91120992300921,27933.8375913162,121383.54419985988,295940.87145971926,0.8355755975913463,0.8771180060941448,0.9066863591894554,-0.042740042067749534,0.0020996709305747263,0.052610219134403474,0.8482611339282701,0.7826919470884948,0.8919586246869299,0.8665369095035711,0.8170080127179581,0.908512957055124,0.8850068780319806,0.8430773448293388,0.9209620426709508,0.9011450600973339,0.8620157430911617,0.93235945553729,0.9095213177628447,0.8805421449937492,0.9398983596909111,0.025268523154676686,0.01660889577411359,0.04935811109629569,0.029400565451278837,0.01693400540873701,0.060162526612616396,0,0,0,0,0,0,0,0,0.04072493599661555,0.2583942538612783,0.009123981324401677,0.8158344517419999,ok,1.4551915228366852e-10,6.661338147750939e-16
ES,2025,2177,0.8302949247418423,0.8699087234319506,0.9023809571871013,0.8178498266001974,0.8635641033103789,0.8953523636078666,16239.29945628878,47248.880671864536,122678.73299350365,0.8276485117544765,0.8656923257812768,0.896681934746982,-0.045768213671068474,0.002281941042558966,0.05468186914087668,0.8350482760348694,0.7668892871569002,0.8722882810249041,0.8564751848033298,0.8046831026644702,0.8912379466728184,0.8753970129169526,0.8284773243124839,0.9059576015631927,0.8902533228811069,0.8514785022483738,0.9211460006484443,0.9022359368221866,0.872544341285038,0.9331341963631807,0.02726625964644038,0.018068160289506346,0.051604026873744074,0.0322431206079809,0.01886275266989314,0.06459759555444816,0,0,0,0,0,0,0,0,0.042005090324131474,0.11511100870416503,0.004220077019797817,0.6429348163547197,ok,1.4551915228366852e-10,6.661338147750939e-16
GO,2015,2,0.9874456890165024,0.9951351247200957,0.9996045645399874,0.9856852542866755,0.9942868622596781,0.9995449579386064,2662.8285549853263,32759.653904981045,84539.65603882402,0.9881894499150883,0.9949821804281527,0.9995644088913468,-0.0028879004709440547,-7.949880930047115e-5,0.0030696187266502544,0.9922753678552054,0.9811981888839201,0.999430617330733,0.9938391769493118,0.9849265146954708,0.9995218341174512,0.9951345388607686,0.9887145558245933,0.9996211157590621,0.9962836693350635,0.9904338318290258,0.9997205157652393,0.997168427696739,0.9915860830526284,0.999809731474766,0.0018112933995522258,1.486714758309138e-4,0.005197263494784938,0.0024310944984395344,1.9217903583550465e-4,0.007405433380087676,0,0,0,0,0,0,0,0,0,1,1,1,ok,5.820766091346741e-11,6.661338147750939e-16
GO,2016,40,0.9747268772320736,0.9879511563960257,0.9985401955043338,0.9715921541066173,0.9861740453817367,0.9982756430128619,3586.1622781465926,45414.05414314951,99855.77788585552,0.9740534349234575,0.9877665000860876,0.9981349258321506,-0.006025463417498798,-1.9510923605592367e-4,0.006303554700575363,0.9812327513216004,0.9620821690184163,0.9977629043357761,0.9848480479108292,0.968870797418728,0.9981449236586704,0.9881016816843206,0.977199204199005,0.99865301271646445,0.991562641111674,0.9810329770481119,0.9990133767492063,0.9929459371721343,0.9829300965525622,0.9992364777925022,0.0040924590515357484,6.189480017418403e-4,0.010553690739242078,0.005675412444972383,8.611720889100144e-4,0.01604901678856872,0,0,0,0,0,0,0,0,0,1,1,1,ok,5.820766091346741e-11,6.661338147750939e-16
GO,2017,51,0.9637509378109846,0.9818954369742929,0.9970319387428298,0.955268807636278,0.9798407992746188,0.9966001303646694,5491.265904099648,41576.30548766531,114966.0250618651,0.9632948016504256,0.9808981131945083,0.9969578877406453,-0.010103275335811637,-2.7140153893628893e-4,0.00896233288491504,0.9724026280269953,0.9350056312574255,0.9954037194141345,0.9784536349438506,0.9547847685604283,0.9964214517061487,0.9825888058842662,0.9652609861244487,0.9974280775986113,0.9866145470133486,0.9705108918510525,0.9979266812411982,0.9892062721935909,0.9753682494556999,0.9983374346799018,0.006279772275081873,0.0010470278077755874,0.015472839332102781,0.008410598615971765,0.00134300906223441,0.02455236099706907,0,0,0,0,0,0,0,0,0,1,0.9997829286949961,1,ok,5.820766091346741e-11,6.661338147750939e-16
GO,2018,10,0.9525143047197291,0.9760343086191536,0.9961246674542947,0.9412048598019243,0.9726905500946158,0.9955134942716244,1769.7537165902231,40842.027875344735,116839.31177709776,0.9506011370280538,0.9741178402295079,0.9956420805456758,-0.012599306510158365,-3.3694652398691405e-4,0.01310176784441459,0.9627617710637287,0.9168891654944042,0.9940666847664836,0.969975788472753,0.9400386026535759,0.9950417932232989,0.9766626877126307,0.9564130909115385,0.996347087457996,0.9829836013246689,0.9629869636631004,0.9972696097562499,0.9862473610496915,0.9681928379658051,0.9978181931886486,0.007976412831731988,0.0014637806785103252,0.021126106175529874,0.01092061050494536,0.002046441988420017,0.03168468758869205,0,0,0,0,0,0,0,0,0,1,0.99586404476074,1,ok,8.731149137020111e-11,6.661338147750939e-16
GO,2019,4,0.9403109105036628,0.9706439266041191,0.9959469874404364,0.9318369551266017,0.967185036544771,0.9952294059499588,2246.9905948111486,32454.856307918504,86248.39692916116,0.9419347540328868,0.968645569022635,0.995354112081192,-0.014192149456155406,-3.6766996839221466e-4,0.015690636309173507,0.9557577297170644,0.9044368711510267,0.9939135833409094,0.9636863675133083,0.9268651482942081,0.994914914463169,0.9714463965437368,0.9461411954409074,0.9961231700086619,0.9784837198108579,0.9567923676388936,0.9971968808496741,0.9825852230521606,0.9618485986326719,0.9977613804730683,0.009840856722347066,0.001694412881240966,0.02476760258042719,0.013317961332488748,0.002286643754674053,0.038333238891153795,0,0,0,0,0,0,0,0,0,1,0.953839986882902,1,ok,8.731149137020111e-11,6.661338147750939e-16
GO,2020,0,0.9316948274640426,0.9678292915671454,0.9957326985199753,0.9212050728952927,0.9649722436575523,0.9949741228057976,1631.1494407896512,21123.55209254779,95087.75457823707,0.9308266186900616,0.9657359069714642,0.9949595310470389,-0.015797840541721918,-4.035890898295147e-4,0.018101930773042604,0.952217120096776,0.8950457577153399,0.9934852225711366,0.9609189518230731,0.9128564062007145,0.994559109023083,0.9691422097857082,0.9379763161693822,0.9959184743895297,0.9749240843517013,0.950898077038389,0.99700933512468,0.9812668457383159,0.9564612161172135,0.9976027455855694,0.010934084898879919,0.0017836063952209012,0.027674342783945535,0.014902596030917203,0.002450226101597122,0.042739035286939064,0,0,0,0,0,0,0,0,0,1,0.8371444038420917,1,ok,1.1641532182693481e-10,6.661338147750939e-16
GO,2021,465,0.921753742297858,0.9578902781644908,0.9942408985399349,0.9110106304305801,0.9545706024086353,0.9932117003499618,8068.537707778971,54893.4253249863,126146.74548915704,0.919735187694247,0.9601945276058206,0.9925266461470601,-0.01835772724015665,-4.4482003617352106e-4,0.02254955427942332,0.9427680940735734,0.8772911557076658,0.9914040598763201,0.95061013360426,0.8967360659544648,0.9927203877389909,0.960669460030497,0.9278349308381639,0.99421525752188,0.9697346246180403,0.9427188798526829,0.9959164184733542,0.9760252024631025,0.9491898765934851,0.9969566669341791,0.013504452301747832,0.002404333826692192,0.03303549982567274,0.01796731977344268,0.003238647415093804,0.0510993038417924,0,0,0,0,0,0,0,0,2.2322851701591477e-5,0.9998337042938714,0.715655221930745,1,ok,1.4551915228366852e-10,6.661338147750939e-16
GO,2022,4016,0.9116971476995643,0.948179032409545,0.9782908823678279,0.9009520691504234,0.9412952384925792,0.9755507687681613,25957.329474199338,78884.46124209833,218444.5475537323,0.9054476125239785,0.9474782578855656,0.9782030609725845,-0.022205043586844272,-6.592570277535459e-4,0.02969307059738724,0.9233900935266193,0.8619507511678512,0.9668737352919443,0.9369861794186416,0.8875354449314403,0.9723820844965056,0.9512796957556107,0.9166968395313754,0.9802013403957308,0.9619345030394919,0.9295378274013528,0.9864732876255442,0.9693525882471972,0.939018454392375,0.9913535898467517,0.017946835651569334,0.006857522401591704,0.03545751544703973,0.025354011648388908,0.01008205245143017,0.06078630038640556,0,0,0,0,0,0,0,0,2.463565460538912e-4,0.9966728601648744,0.6608971911065927,1,ok,1.4551915228366852e-10,6.661338147750939e-16
GO,2023,2861,0.8999943044114369,0.9358074192227094,0.9691586184733476,0.8871799879998785,0.9292474200061123,0.9650736668952484,19626.573549300512,77617.12854893855,191176.66868366857,0.8881090171893486,0.9350310985413146,0.9676954034290892,-0.023483159005090404,-7.020865638716067e-4,0.034111802672698706,0.9073556255174846,0.8444432423200903,0.953292974474484,0.9228165865991044,0.869310944239348,0.9619956797815659,0.9402602130216235,0.9067392226501987,0.9724256438648837,0.9533312117542908,0.9198314013143538,0.9808598528596122,0.9612558017120597,0.9295097463094154,0.9868023630181488,0.0217849928875008,0.010220165057775888,0.04202145458513287,0.030882084466685722,0.01333017093421782,0.06546266412083951,0,0,0,0,0,0,0,0,8.170958415972703e-4,0.9520934105236701,0.5456901479028131,1,ok,1.4551915228366852e-10,6.661338147750939e-16
GO,2024,10304,0.8770476969023553,0.9106276452188571,0.9362833748736863,0.8471399773189516,0.9001637111334466,0.924620219052211,42043.96637694796,159286.9694153468,478263.9877647122,0.8739570411204332,0.911745815760465,0.9347868071594179,-0.03136000197031405,-7.399159554729584e-4,0.04026398931780305,0.8672797099884956,0.7780095115918814,0.9057613401707102,0.8910167095166478,0.8392486574565725,0.9201288200924054,0.9148057481658223,0.8841331844011263,0.9414938797666523,0.935348072649943,0.9040974670837788,0.9594049225922643,0.9489281947828824,0.9149052465161855,0.9705414601270757,0.02862008675432648,0.018202789736354072,0.05802314383342494,0.04075605020643336,0.022950404875955264,0.08134990732112195,0,0,0,0,0,0,4.08686384207583e-6,0,0.008084426332589812,0.6883719532542889,0.3202188839873006,0.9266692859825167,ok,1.4551915228366852e-10,6.661338147750939e-16
GO,2025,2113,0.8691175503813537,0.8996630328041326,0.9326882432524022,0.8382389603846818,0.8882335859584833,0.9205733828427138,21499.925807973745,65669.37026338074,227193.02027775283,0.861012106131961,0.9016104262292264,0.9258444523041043,-0.03334565023182294,-7.379410359573679e-4,0.04496336964339051,0.8519743806018024,0.7698266573972461,0.898565181085262,0.8775574316587356,0.8329625522913706,0.9142605516652693,0.9057232264095487,0.8735582906474446,0.9357209484087472,0.9272886092825977,0.8954755868055237,0.9538009171709185,0.9435319346036104,0.9076729777117278,0.96791051239186,0.031647273014497844,0.020707569131015974,0.06116111488141448,0.04586504463093616,0.02499705342931002,0.08973263172220347,0,0,0,0,0,0,3.8687788691947326e-5,0,0.045832280875693,0.5797825250766601,0.16783708202751807,0.8897425986556657,ok,1.1641532182693481e-10,6.661338147750939e-16
MA,2015,32,0.9830095443117075,0.9936805243275549,0.9990167049342358,0.9814659165031764,0.9930485924204444,0.9989432206234439,6839.71102385863,43957.697873970275,118184.06408993696,0.9837533987806732,0.9933249439246359,0.9990427613117523,-0.0038655873944850403,3.184694207469807e-5,0.004608425551662021,0.991102426773449,0.9765975437903439,0.9986112458754306,0.992505991929124,0.9793040099751227,0.9988882616512371,0.9940436057087217,0.9831995405686047,0.9990609522563012,0.9953761955972834,0.9865630073095251,0.9992040210226187,0.9961530176692039,0.9892231498608735,0.99930915535337,0.0021537369747187682,2.7415596189214796e-4,0.005178557734126225,0.0025085785771459257,3.1784459745905767e-4,0.007032834989837675,0,0,0,0,0,0,0,0,0,1,1,1,ok,5.820766091346741e-11,6.661338147750939e-16
MA,2016,7231,0.9405156555356887,0.9713897858358149,0.9867551358960678,0.9360312157477889,0.9684816674962651,0.9847817464105324,49677.281752591574,144028.34573342273,389173.7980407409,0.9399702280629929,0.9708393356393743,0.9857218664122689,-0.014876641794258905,2.5241444905516053e-4,0.014894966082382695,0.9594230701496053,0.9184273678888676,0.9794257284709743,0.9661831456543989,0.9310515832054508,0.98480345083702,0.9717102843958013,0.9413983433141131,0.9878932350638756,0.9778108380447066,0.9505179177350704,0.9898330097858408,0.9820944157097835,0.9563293652255843,0.991732918125827,0.008732876786192731,0.004511579162789357,0.01647005163691059,0.01109017549214697,0.004813359854789981,0.024979905121000807,0,0,0,0,0,0,0,0,0,1,0.9757895425474093,1,ok,5.820766091346741e-11,6.661338147750939e-16
MA,2017,5061,0.9067516457100327,0.9517123719422071,0.9769199783412892,0.9013529596358306,0.9462708480735349,0.9738030598582181,38995.05337150195,119030.07502764201,307992.1159260288,0.9105456465170398,0.9505299070505604,0.975999541296398,-0.021114172160986242,4.51453254899592e-4,0.02104173974893985,0.9312877903424803,0.8759156689148598,0.9650649647694025,0.9419439962010325,0.8973895359930443,0.972175615757338,0.9525349103501761,0.9093367071492936,0.9786812379320645,0.963091388146832,0.9248400383889264,0.984390337272042,0.9696775666342077,0.9366182211498724,0.9871952495004338,0.014949666924770226,0.007528038780783846,0.024246726349626734,0.018524037726541875,0.008527099271689886,0.03376014574599203,0,0,0,0,0,0,0,0,5.4568621629435586e-5,0.9975909331871807,0.691305702200123,1,ok,8.731149137020111e-11,6.661338147750939e-16
MA,2018,516,0.8979863671395436,0.9433135677628631,0.9692899777694047,0.8920823275763412,0.9374166000546835,0.963603776286527,10016.640119243053,57709.68382076176,128605.8010248441,0.9064718874843181,0.9431841056063057,0.9670275590029499,-0.023009480795928846,6.561977117541251e-4,0.023367873476347334,0.9198203276755059,0.8645395234732056,0.9518818322910851,0.9331268993111397,0.8876446864476037,0.9634451901511599,0.9460627589553421,0.9007881744423205,0.9727878755666776,0.9552822591429468,0.9182490714187702,0.9797893100598991,0.9642316049143391,0.9306622284116726,0.9830716295041149,0.017172985191927892,0.010359814896604584,0.026168068258188383,0.020875067354220622,0.011845441518243679,0.03786973122706508,0,0,0,0,0,0,0,0,9.348552004100451e-5,0.9857576993396371,0.5117102862468356,1,ok,8.731149137020111e-11,6.661338147750939e-16
MA,2019,595,0.890722403978597,0.9350981072080309,0.9573242922816936,0.8843293460841269,0.92797394524723,0.9503662832460733,19331.85554533137,65664.25165653594,130930.14411732602,0.8982735828860443,0.9336900587142372,0.9568121410740129,-0.025161154062091427,8.178991480262687e-4,0.02705618420730687,0.9084100910193235,0.8554633079880133,0.935977229453153,0.923174205151946,0.8795222983400144,0.9491262712880744,0.9375129617455467,0.8937886848004046,0.9611159725344546,0.9489965650181096,0.9100978867404721,0.9711253995096962,0.9577352026138011,0.926153959927104,0.9772696452175784,0.01942967052636503,0.012636241084823823,0.02828503525721869,0.023755024970639582,0.013923607356593337,0.04075231553397146,0,0,0,0,0,0,0,0,2.0003037815339826e-4,0.9457114613731307,0.4241137891255811,0.9994468568696273,ok,1.1641532182693481e-10,6.661338147750939e-16
MA,2020,155,0.89026931549926,0.9274296319859507,0.9495769979269038,0.8838676888920212,0.92035692751116,0.9416478338304232,11851.949689658733,53297.56549461646,111608.76870504062,0.8955026621850102,0.9275167719347721,0.9503972026664798,-0.02839943922422105,9.710191130831713e-4,0.030743506959515846,0.8990097481791713,0.8548798503439733,0.9266871286009941,0.9147649128011355,0.8790483176320698,0.9396869554745704,0.9303873120431572,0.8933295036770295,0.9541024946155516,0.9427478080651108,0.909490695039849,0.9655200628033805,0.9533597839328882,0.9252015317073927,0.9724701056511924,0.021986410806131645,0.014521125133425225,0.029922943213685247,0.02613855491537398,0.014746693708801184,0.0448884705145846,0,0,0,0,0,0,0,0,2.8146565317727036e-4,0.8911402390843801,0.4000734892011302,0.9916593698699694,ok,1.1641532182693481e-10,6.661338147750939e-16
MA,2021,182,0.8866880199917171,0.921597432978122,0.9441593390640144,0.8801196987594704,0.9140916193203739,0.9344424094031276,10381.96756531189,51730.293521785614,106806.45326579116,0.891177114025789,0.9207248291394521,0.9460924274823834,-0.03181424222892131,0.0010783059490607205,0.0346097164174528,0.8900544099357901,0.8500354996110144,0.9181730723012398,0.9086906593316308,0.8749026162203359,0.93292199543375,0.9242421570907426,0.8897963919894967,0.9472110228593849,0.9366179428943983,0.9079441368579564,0.9608911079102939,0.9487494718432051,0.9201871964823342,0.967362180989028,0.023861746253147742,0.016448213805125376,0.03375835166555152,0.029307890736120334,0.016992855158644786,0.047686177574421576,0,0,0,0,0,0,0,0,4.2830761845054333e-4,0.8380061253728077,0.3597755252980704,0.9738300024214194,ok,1.1641532182693481e-10,6.661338147750939e-16
MA,2022,1738,0.8730779918882472,0.9112135881692126,0.9342493539662684,0.8664335798647327,0.9031383110563354,0.9272197495854763,22668.425502009748,76240.3250782143,170125.63485511707,0.8766263128675587,0.9091834325869199,0.9381171170503899,-0.03480042615056727,0.0011906582246189457,0.03692266639752713,0.8777165372161037,0.8361116950642196,0.9082689583311288,0.8947066920445601,0.8574024617907269,0.92310700893371,0.913116078468994,0.8732179370347681,0.9396465655265374,0.9287132646348442,0.8949255505883444,0.9556811088949224,0.9419055600100991,0.9130714743996597,0.9630725981443877,0.02714254653824819,0.017841277809087,0.037819388228267414,0.033141765802635004,0.01949881042764711,0.05409095450065939,0,0,0,0,0,0,4.052083269793766e-6,0,0.0022673598721185614,0.6914640706344748,0.21002394883875775,0.9428888681573451,ok,1.4551915228366852e-10,6.661338147750939e-16
MA,2023,2730,0.860773502494347,0.8989989460866887,0.9247561056262668,0.8534524459298066,0.8896805234767617,0.9137095825480759,32024.244147747064,82767.93318530438,226060.25970706472,0.8658782372999032,0.8974344833474772,0.921621764747155,-0.03979668185186448,0.001408181434689848,0.04084615147105758,0.8610167110795457,0.8221262361044006,0.8913873843460657,0.8815174567923486,0.8407247694690572,0.9096008209214422,0.9022181586671252,0.8582017580369717,0.9319348326735395,0.9190131341208576,0.8811544742063808,0.9497335391427224,0.9330342398072957,0.9018033117172661,0.9588285724108363,0.030049406359624078,0.02174493143203085,0.04040402948189124,0.03699558156544186,0.023104166452007684,0.05888169238305438,0,0,0,0,0,0,1.270259717573828e-4,0,0.007203543557606678,0.53443010896147,0.12419678915714011,0.8423632823126053,ok,1.4551915228366852e-10,6.661338147750939e-16
MA,2024,793,0.8554030292073875,0.8913731786133754,0.9179493433564694,0.8477639807693458,0.8821277691359712,0.907172944189562,19804.666688856083,63249.18908137849,145239.15527997076,0.8566014852610887,0.8904185985837455,0.9147962189219327,-0.0446188850828078,0.0015189581558026077,0.0447635775220542,0.8497773151188266,0.8114073516897842,0.8792816008274653,0.8734312168725055,0.8322818419128022,0.9012678460051473,0.8949448189006086,0.8525632915421189,0.9249361929190771,0.9134845728614489,0.8723543766486175,0.9435833753291187,0.92789990787484,0.8979771832484017,0.954050818934697,0.03268315948332968,0.023316458195221244,0.04417078831123921,0.040191320614607395,0.024985053867082788,0.07028253851152769,0,0,0,0,0,0,4.228830681912961e-4,0,0.009248925146779201,0.43741844165471955,0.09129494252233357,0.7681861484908508,ok,1.4551915228366852e-10,6.661338147750939e-16
MA,2025,482,0.8450132074041052,0.8841618503404223,0.9121335288787967,0.8356477636944242,0.8743172356092646,0.8983882207105277,12193.295577685665,55655.43644275315,108172.92437609064,0.843742719025961,0.8827798116859256,0.910221361427743,-0.04784508490026897,0.0016530011038752845,0.04672067433697614,0.8405393481818964,0.7962390501049135,0.8743772171682258,0.8653073243433034,0.8173025597344614,0.8970331028029127,0.887914412609655,0.8442870136779845,0.918262288627159,0.9089489882792683,0.8672078927992318,0.9387390715116888,0.9231304695292235,0.8943403923586606,0.9517127676210843,0.03463172813901541,0.02448224065851592,0.046754103727362335,0.042468803235361174,0.025327573026841924,0.07561759655229201,0,0,0,0,0,0,0.0010520819354879335,0,0.010331388122351633,0.33826815972135843,0.0759293351963875,0.7297961148044214,ok,1.7462298274040222e-10,6.661338147750939e-16
MG,2015,11,0.9820144545499052,0.9948069792922043,0.9996108293507995,0.9813674272873415,0.9946556709910469,0.9995853870728233,8074.157612754974,107740.05636644964,373147.6898726005,0.9833702680688851,0.9952535144916428,0.999586678111303,-0.005149913733032812,-4.4373636590933074e-5,0.003010953473696728,0.9939741241894459,0.9785701705745959,0.9994948727861606,0.9942758263015609,0.9796178471209479,0.9995390447365693,0.9947540290461843,0.9806969648104127,0.9996031286511746,0.9954833876865714,0.9835349483791167,0.9996767324186926,0.9966357250460498,0.9869823528497694,0.9997578580865489,0.0010414983218573898,9.933570360232531e-5,0.004112745425996799,0.0011817569528912442,1.3768768212345792e-4,0.004657095415972816,0,0,0,0,0,0,0,0,0,1,1,1,ok,5.820766091346741e-11,6.661338147750939e-16
MG,2016,207,0.9627741149920845,0.9881427010684998,0.99819471395499,0.9607865948075527,0.9878272525808385,0.9980957769564651,16489.748837943793,139402.42220987997,409349.42029768776,0.9702679255459916,0.989553660577525,0.9980755522308485,-0.01013457110273278,-1.1359459798337967e-4,0.005805425364149027,0.9862855856658014,0.9534301873579715,0.9977394061643898,0.9868679174204574,0.9574367865954682,0.9978657729949714,0.9879115539488583,0.9608310145112834,0.9981689526547062,0.9892747590533589,0.9687132923403726,0.9984276187272045,0.9916740548648456,0.9751938328330059,0.9987931822656039,0.002202673984905492,4.2334707454566784e-4,0.008788373455211398,0.0024608944005833355,4.6881986206321615e-4,0.010453276821692678,0,0,0,0,0,0,0,0,0,1,1,1,ok,8.731149137020111e-11,6.661338147750939e-16
