state,ensemble_id,foi_pwmean_grid,foi_equiv_grid,foi_pwmean_existing,foi_equiv_existing,pwmean_difference,equivalent_difference,pwmean_abs_difference,equivalent_abs_difference,max_temporal_weight_mean_deviation,aggregation_status
AM,87,0.012669419545586126,0.012660257134686945,0.01266941954558624,0.01266025713468717,-1.1449174941446927e-16,-2.255140518769849e-16,1.1449174941446927e-16,2.255140518769849e-16,6.661338147750939e-16,NA
AM,88,0.01225074660578599,0.012244910065661151,0.01225074660578591,0.01224491006566115,8.153200337090993e-17,1.734723475976807e-18,8.153200337090993e-17,1.734723475976807e-18,6.661338147750939e-16,NA
AM,89,0.010841124236895658,0.01083805338086846,0.01084112423689571,0.0108380533808685,-5.204170427930421e-17,-3.9898639947466563e-17,5.204170427930421e-17,3.9898639947466563e-17,6.661338147750939e-16,NA
AM,90,0.012265087656497295,0.012258491443000823,0.0122650876564973,0.01225849144300087,-5.204170427930421e-18,-4.683753385137379e-17,5.204170427930421e-18,4.683753385137379e-17,6.661338147750939e-16,NA
AM,91,0.017346732459972054,0.017332727378066185,0.0173467324599721,0.01733272737806613,-4.5102810375396984e-17,5.551115123125783e-17,4.5102810375396984e-17,5.551115123125783e-17,6.661338147750939e-16,NA
AM,92,0.010702163954524347,0.01069148800805768,0.01070216395452439,0.01069148800805771,-4.336808689942018e-17,-2.949029909160572e-17,4.336808689942018e-17,2.949029909160572e-17,6.661338147750939e-16,NA
AM,93,0.012736085670110756,0.012729696514206912,0.0127360856701109,0.01272969651420696,-1.43982048506075e-16,-4.85722573273506e-17,1.43982048506075e-16,4.85722573273506e-17,6.661338147750939e-16,NA
AM,94,0.009167691893930479,0.009159360333636157,0.00916769189393042,0.0091593603336363,5.898059818321144e-17,-1.4224732503009818e-16,5.898059818321144e-17,1.4224732503009818e-16,6.661338147750939e-16,NA
AM,95,0.008420981778196777,0.008417502030683938,0.00842098177819669,0.00841750203068402,8.673617379884035e-17,-8.153200337090993e-17,8.673617379884035e-17,8.153200337090993e-17,6.661338147750939e-16,NA
AM,96,0.011064338606452045,0.011061271168609929,0.01106433860645219,0.01106127116861006,-1.457167719820518e-16,-1.3010426069826053e-16,1.457167719820518e-16,1.3010426069826053e-16,6.661338147750939e-16,NA
AM,97,0.011496316393894318,0.011489645471187793,0.01149631639389445,0.01148964547118765,-1.3183898417423734e-16,1.43982048506075e-16,1.3183898417423734e-16,1.43982048506075e-16,6.661338147750939e-16,NA
AM,98,0.00952190032785879,0.00951247529226374,0.00952190032785894,0.00951247529226371,-1.491862189340054e-16,3.122502256758253e-17,1.491862189340054e-16,3.122502256758253e-17,6.661338147750939e-16,NA
AM,99,0.009100339738807323,0.009093525464739452,0.00910033973880738,0.0090935254647397,-5.724587470723463e-17,-2.480654570646834e-16,5.724587470723463e-17,2.480654570646834e-16,6.661338147750939e-16,NA
AM,100,0.008854477832089062,0.008849899326871103,0.00885447783208915,0.00884989932687116,-8.847089727481716e-17,-5.724587470723463e-17,8.847089727481716e-17,5.724587470723463e-17,6.661338147750939e-16,NA
AP,1,0.007119237806964465,0.0071096963136413165,0.00711923780696445,0.00710969631364131,1.5612511283791264e-17,6.071532165918825e-18,1.5612511283791264e-17,6.071532165918825e-18,6.661338147750939e-16,NA
AP,2,0.008023509702036758,0.0080151026364886635,0.00802350970203676,0.00801510263648867,-1.734723475976807e-18,-6.938893903907228e-18,1.734723475976807e-18,6.938893903907228e-18,6.661338147750939e-16,NA
AP,3,0.010276843729325743,0.0102698746211797,0.01027684372932574,0.01026987462117968,3.469446951953614e-18,1.9081958235744878e-17,3.469446951953614e-18,1.9081958235744878e-17,6.661338147750939e-16,NA
AP,4,0.007980311432158911,0.00797693186122348,0.00798031143215892,0.00797693186122348,-8.673617379884035e-18,0,8.673617379884035e-18,0,6.661338147750939e-16,NA
AP,5,0.006218601980278799,0.006211014117067174,0.0062186019802788,0.00621101411706716,-8.673617379884035e-19,1.3877787807814457e-17,8.673617379884035e-19,1.3877787807814457e-17,6.661338147750939e-16,NA
AP,6,0.010697265267644585,0.010689443441322478,0.01069726526764456,0.01068944344132246,2.42861286636753e-17,1.9081958235744878e-17,2.42861286636753e-17,1.9081958235744878e-17,6.661338147750939e-16,NA
AP,7,0.007772246261151526,0.0077643458449833695,0.0077722462611515,0.00776434584498336,2.6020852139652106e-17,9.540979117872439e-18,2.6020852139652106e-17,9.540979117872439e-18,6.661338147750939e-16,NA
AP,8,0.007999088302852913,0.007981402567655633,0.00799908830285292,0.00798140256765563,-6.938893903907228e-18,3.469446951953614e-18,6.938893903907228e-18,3.469446951953614e-18,6.661338147750939e-16,NA
AP,9,0.008387722277149215,0.008381491849070536,0.00838772227714921,0.00838149184907053,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,6.661338147750939e-16,NA
AP,10,0.012495152814014449,0.012489980035799878,0.01249515281401446,0.01248998003579989,-1.214306433183765e-17,-1.214306433183765e-17,1.214306433183765e-17,1.214306433183765e-17,6.661338147750939e-16,NA
AP,11,0.009710645478469173,0.009693697078412255,0.00971064547846917,0.00969369707841224,3.469446951953614e-18,1.5612511283791264e-17,3.469446951953614e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,12,0.013431875946041677,0.01341024501292774,0.01343187594604166,0.01341024501292771,1.734723475976807e-17,2.949029909160572e-17,1.734723475976807e-17,2.949029909160572e-17,6.661338147750939e-16,NA
AP,13,0.009384340313372735,0.009366779764452606,0.00938434031337273,0.0093667797644526,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,6.661338147750939e-16,NA
AP,14,0.0116091886772496,0.011597454815364677,0.01160918867724959,0.01159745481536467,1.0408340855860843e-17,6.938893903907228e-18,1.0408340855860843e-17,6.938893903907228e-18,6.661338147750939e-16,NA
AP,15,0.011528501971838905,0.011515932746813203,0.0115285019718389,0.01151593274681319,5.204170427930421e-18,1.214306433183765e-17,5.204170427930421e-18,1.214306433183765e-17,6.661338147750939e-16,NA
AP,16,0.009207426606081214,0.009202477278125275,0.00920742660608122,0.00920247727812526,-5.204170427930421e-18,1.5612511283791264e-17,5.204170427930421e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,17,0.010499813141125842,0.010489215546740087,0.01049981314112584,0.01048921554674009,1.734723475976807e-18,-3.469446951953614e-18,1.734723475976807e-18,3.469446951953614e-18,6.661338147750939e-16,NA
AP,18,0.010889586719219281,0.010875749564731394,0.01088958671921925,0.0108757495647314,3.122502256758253e-17,-5.204170427930421e-18,3.122502256758253e-17,5.204170427930421e-18,6.661338147750939e-16,NA
AP,19,0.009266277001972967,0.009260863449532678,0.00926627700197296,0.00926086344953267,6.938893903907228e-18,8.673617379884035e-18,6.938893903907228e-18,8.673617379884035e-18,6.661338147750939e-16,NA
AP,20,0.008958127626848967,0.008950737880457907,0.00895812762684897,0.0089507378804579,-3.469446951953614e-18,6.938893903907228e-18,3.469446951953614e-18,6.938893903907228e-18,6.661338147750939e-16,NA
AP,21,0.010905377166743266,0.010877352252127158,0.01090537716674328,0.01087735225212715,-1.3877787807814457e-17,6.938893903907228e-18,1.3877787807814457e-17,6.938893903907228e-18,6.661338147750939e-16,NA
AP,22,0.009732716473276054,0.009726262861033551,0.00973271647327605,0.00972626286103357,5.204170427930421e-18,-1.9081958235744878e-17,5.204170427930421e-18,1.9081958235744878e-17,6.661338147750939e-16,NA
AP,23,0.007841483777742365,0.007835050485649345,0.00784148377774236,0.00783505048564935,5.204170427930421e-18,-5.204170427930421e-18,5.204170427930421e-18,5.204170427930421e-18,6.661338147750939e-16,NA
AP,24,0.008076088617829073,0.008070651195599814,0.00807608861782906,0.00807065119559981,1.214306433183765e-17,3.469446951953614e-18,1.214306433183765e-17,3.469446951953614e-18,6.661338147750939e-16,NA
AP,25,0.012374595829881348,0.012364394560468147,0.01237459582988134,0.01236439456046809,8.673617379884035e-18,5.724587470723463e-17,8.673617379884035e-18,5.724587470723463e-17,6.661338147750939e-16,NA
AP,26,0.0073510722529116345,0.007348159339585458,0.00735107225291163,0.00734815933958545,4.336808689942018e-18,7.806255641895632e-18,4.336808689942018e-18,7.806255641895632e-18,6.661338147750939e-16,NA
AP,27,0.009768190616831422,0.009746701927130395,0.00976819061683142,0.00974670192713038,1.734723475976807e-18,1.5612511283791264e-17,1.734723475976807e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,28,0.011257534672235642,0.011246530760054899,0.01125753467223564,0.01124653076005487,1.734723475976807e-18,2.7755575615628914e-17,1.734723475976807e-18,2.7755575615628914e-17,6.661338147750939e-16,NA
AP,29,0.008698483328275159,0.008678883568720689,0.00869848332827515,0.00867888356872067,8.673617379884035e-18,1.9081958235744878e-17,8.673617379884035e-18,1.9081958235744878e-17,6.661338147750939e-16,NA
AP,30,0.01285167152636779,0.012831301289559751,0.01285167152636774,0.01283130128955971,5.0306980803327406e-17,4.163336342344337e-17,5.0306980803327406e-17,4.163336342344337e-17,6.661338147750939e-16,NA
AP,31,0.00899701855760593,0.008990751751326754,0.00899701855760592,0.00899075175132675,8.673617379884035e-18,3.469446951953614e-18,8.673617379884035e-18,3.469446951953614e-18,6.661338147750939e-16,NA
AP,32,0.00969123629063153,0.009680911905100406,0.00969123629063153,0.00968091190510038,0,2.6020852139652106e-17,0,2.6020852139652106e-17,6.661338147750939e-16,NA
AP,33,0.013686263469352524,0.013672046890804024,0.01368626346935252,0.01367204689080398,5.204170427930421e-18,4.5102810375396984e-17,5.204170427930421e-18,4.5102810375396984e-17,6.661338147750939e-16,NA
AP,34,0.00653718991109115,0.006530662579779609,0.00653718991109115,0.00653066257977961,0,-8.673617379884035e-19,0,8.673617379884035e-19,6.661338147750939e-16,NA
AP,35,0.009450073054810729,0.00943755286333089,0.00945007305481071,0.00943755286333087,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,1.9081958235744878e-17,6.661338147750939e-16,NA
AP,36,0.010233565313631903,0.01021994983760098,0.0102335653136319,0.01021994983760097,3.469446951953614e-18,1.0408340855860843e-17,3.469446951953614e-18,1.0408340855860843e-17,6.661338147750939e-16,NA
AP,37,0.011022661050029817,0.011010911779227587,0.01102266105002982,0.01101091177922757,-3.469446951953614e-18,1.734723475976807e-17,3.469446951953614e-18,1.734723475976807e-17,6.661338147750939e-16,NA
AP,38,0.009071790437564137,0.009055672572096853,0.00907179043756414,0.00905567257209686,-1.734723475976807e-18,-6.938893903907228e-18,1.734723475976807e-18,6.938893903907228e-18,6.661338147750939e-16,NA
AP,39,0.00903924256035822,0.009032973825519302,0.0090392425603582,0.0090329738255193,1.9081958235744878e-17,1.734723475976807e-18,1.9081958235744878e-17,1.734723475976807e-18,6.661338147750939e-16,NA
AP,40,0.011538523996353602,0.011532750567069488,0.0115385239963536,0.01153275056706947,1.734723475976807e-18,1.734723475976807e-17,1.734723475976807e-18,1.734723475976807e-17,6.661338147750939e-16,NA
AP,41,0.009648981104998289,0.009639278659813158,0.00964898110499828,0.00963927865981315,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18,6.661338147750939e-16,NA
AP,42,0.0069329010221396686,0.00692572216710757,0.00693290102213966,0.00692572216710755,8.673617379884035e-18,1.9949319973733282e-17,8.673617379884035e-18,1.9949319973733282e-17,6.661338147750939e-16,NA
AP,43,0.008915995315857704,0.008904059785895733,0.00891599531585771,0.00890405978589574,-5.204170427930421e-18,-6.938893903907228e-18,5.204170427930421e-18,6.938893903907228e-18,6.661338147750939e-16,NA
AP,44,0.011982467104268282,0.011969160644349384,0.01198246710426828,0.0119691606443494,1.734723475976807e-18,-1.5612511283791264e-17,1.734723475976807e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,45,0.004660271331578416,0.004657015751371411,0.00466027133157841,0.00465701575137141,6.071532165918825e-18,8.673617379884035e-19,6.071532165918825e-18,8.673617379884035e-19,6.661338147750939e-16,NA
AP,46,0.009579957457049672,0.009562448139344364,0.00957995745704967,0.00956244813934435,1.734723475976807e-18,1.3877787807814457e-17,1.734723475976807e-18,1.3877787807814457e-17,6.661338147750939e-16,NA
AP,47,0.009583770258700174,0.009567565612449005,0.00958377025870016,0.00956756561244899,1.3877787807814457e-17,1.5612511283791264e-17,1.3877787807814457e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,48,0.009399212224319933,0.009389779395999347,0.00939921222431993,0.00938977939599935,3.469446951953614e-18,-3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,6.661338147750939e-16,NA
AP,49,0.008738429781152798,0.00872094504251522,0.00873842978115277,0.00872094504251522,2.7755575615628914e-17,0,2.7755575615628914e-17,0,6.661338147750939e-16,NA
AP,50,0.008088505745241753,0.008075970454572966,0.00808850574524174,0.00807597045457298,1.3877787807814457e-17,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
AP,51,0.006860329245283274,0.006858563164757377,0.00686032924528326,0.00685856316475737,1.3877787807814457e-17,6.938893903907228e-18,1.3877787807814457e-17,6.938893903907228e-18,6.661338147750939e-16,NA
AP,52,0.008529353113847,0.0085179881253137,0.00852935311384701,0.00851798812531369,-1.0408340855860843e-17,8.673617379884035e-18,1.0408340855860843e-17,8.673617379884035e-18,6.661338147750939e-16,NA
AP,53,0.008876405796559711,0.008870374370876802,0.00887640579655969,0.00887037437087678,2.0816681711721685e-17,2.2551405187698492e-17,2.0816681711721685e-17,2.2551405187698492e-17,6.661338147750939e-16,NA
AP,54,0.009104816229384137,0.0091006944701157,0.00910481622938414,0.00910069447011569,-3.469446951953614e-18,8.673617379884035e-18,3.469446951953614e-18,8.673617379884035e-18,6.661338147750939e-16,NA
AP,55,0.006651018509231028,0.006647259222607137,0.00665101850923101,0.00664725922260712,1.8214596497756474e-17,1.6479873021779667e-17,1.8214596497756474e-17,1.6479873021779667e-17,6.661338147750939e-16,NA
AP,56,0.008200741646396548,0.008194263841170722,0.00820074164639654,0.00819426384117071,8.673617379884035e-18,1.214306433183765e-17,8.673617379884035e-18,1.214306433183765e-17,6.661338147750939e-16,NA
AP,57,0.006710262562461039,0.006704008221839765,0.00671026256246101,0.00670400822183975,2.949029909160572e-17,1.5612511283791264e-17,2.949029909160572e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,58,0.011219754931847965,0.011203698045628922,0.01121975493184796,0.0112036980456289,5.204170427930421e-18,2.2551405187698492e-17,5.204170427930421e-18,2.2551405187698492e-17,6.661338147750939e-16,NA
AP,59,0.007436767949163539,0.007429628122243285,0.00743676794916354,0.00742962812224327,-8.673617379884035e-19,1.474514954580286e-17,8.673617379884035e-19,1.474514954580286e-17,6.661338147750939e-16,NA
AP,60,0.012125860231592496,0.012112332032037742,0.01212586023159249,0.01211233203203776,5.204170427930421e-18,-1.734723475976807e-17,5.204170427930421e-18,1.734723475976807e-17,6.661338147750939e-16,NA
AP,61,0.01067718051371437,0.010664237402967328,0.01067718051371436,0.01066423740296732,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18,8.673617379884035e-18,6.661338147750939e-16,NA
AP,62,0.006181398896352569,0.006160294824932262,0.00618139889635254,0.00616029482493224,2.862293735361732e-17,2.168404344971009e-17,2.862293735361732e-17,2.168404344971009e-17,6.661338147750939e-16,NA
AP,63,0.009017993432453752,0.009013562821047896,0.00901799343245374,0.00901356282104789,1.214306433183765e-17,5.204170427930421e-18,1.214306433183765e-17,5.204170427930421e-18,6.661338147750939e-16,NA
AP,64,0.010446628926584491,0.01044076333991945,0.01044662892658448,0.01044076333991945,1.0408340855860843e-17,0,1.0408340855860843e-17,0,6.661338147750939e-16,NA
AP,65,0.011853638949940279,0.01184388228443616,0.01185363894994027,0.01184388228443616,8.673617379884035e-18,0,8.673617379884035e-18,0,6.661338147750939e-16,NA
AP,66,0.0058841350850636805,0.005870328183369821,0.00588413508506368,0.0058703281833698,8.673617379884035e-19,2.0816681711721685e-17,8.673617379884035e-19,2.0816681711721685e-17,6.661338147750939e-16,NA
AP,67,0.008557549368310734,0.008552947460842581,0.00855754936831073,0.00855294746084258,3.469446951953614e-18,1.734723475976807e-18,3.469446951953614e-18,1.734723475976807e-18,6.661338147750939e-16,NA
AP,68,0.008257414326813843,0.00823881938657551,0.00825741432681384,0.0082388193865755,3.469446951953614e-18,1.0408340855860843e-17,3.469446951953614e-18,1.0408340855860843e-17,6.661338147750939e-16,NA
AP,69,0.0060176820160150165,0.006014419552315197,0.00601768201601499,0.00601441955231519,2.688821387764051e-17,6.938893903907228e-18,2.688821387764051e-17,6.938893903907228e-18,6.661338147750939e-16,NA
AP,70,0.010715492941800263,0.010705594023510836,0.01071549294180026,0.01070559402351082,3.469446951953614e-18,1.5612511283791264e-17,3.469446951953614e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,71,0.007337307604206637,0.007330968201937549,0.00733730760420663,0.00733096820193754,6.938893903907228e-18,9.540979117872439e-18,6.938893903907228e-18,9.540979117872439e-18,6.661338147750939e-16,NA
AP,72,0.0073033417968250205,0.007288677022416799,0.00730334179682502,0.00728867702241679,8.673617379884035e-19,8.673617379884035e-18,8.673617379884035e-19,8.673617379884035e-18,6.661338147750939e-16,NA
AP,73,0.006871148592398291,0.0068690169404744695,0.00687114859239829,0.00686901694047446,8.673617379884035e-19,9.540979117872439e-18,8.673617379884035e-19,9.540979117872439e-18,6.661338147750939e-16,NA
AP,74,0.00941601645290308,0.009410666117613192,0.00941601645290308,0.0094106661176132,0,-8.673617379884035e-18,0,8.673617379884035e-18,6.661338147750939e-16,NA
AP,75,0.010694372466252159,0.01068298785804902,0.01069437246625215,0.01068298785804901,8.673617379884035e-18,1.0408340855860843e-17,8.673617379884035e-18,1.0408340855860843e-17,6.661338147750939e-16,NA
AP,76,0.006655620263729475,0.006646270357307665,0.00665562026372947,0.00664627035730765,5.204170427930421e-18,1.5612511283791264e-17,5.204170427930421e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,77,0.013048724373892668,0.013039184572774755,0.01304872437389266,0.01303918457277474,8.673617379884035e-18,1.5612511283791264e-17,8.673617379884035e-18,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,78,0.010589473167612882,0.010583422328408499,0.01058947316761288,0.01058342232840849,1.734723475976807e-18,8.673617379884035e-18,1.734723475976807e-18,8.673617379884035e-18,6.661338147750939e-16,NA
AP,79,0.007246515764978536,0.0072406415984069055,0.00724651576497852,0.0072406415984069,1.5612511283791264e-17,5.204170427930421e-18,1.5612511283791264e-17,5.204170427930421e-18,6.661338147750939e-16,NA
AP,80,0.008003558397806107,0.007996509652478286,0.00800355839780612,0.00799650965247827,-1.3877787807814457e-17,1.5612511283791264e-17,1.3877787807814457e-17,1.5612511283791264e-17,6.661338147750939e-16,NA
AP,81,0.008979355689219263,0.008970560921976498,0.00897935568921927,0.00897056092197649,-6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.661338147750939e-16,NA
AP,82,0.009835846155600654,0.009827691398642842,0.00983584615560067,0.00982769139864285,-1.5612511283791264e-17,-6.938893903907228e-18,1.5612511283791264e-17,6.938893903907228e-18,6.661338147750939e-16,NA
AP,83,0.006033834209127275,0.006030221450420349,0.00603383420912725,0.00603022145042035,2.42861286636753e-17,-8.673617379884035e-19,2.42861286636753e-17,8.673617379884035e-19,6.661338147750939e-16,NA
AP,84,0.005962507971327695,0.005956165784539654,0.00596250797132769,0.00595616578453965,5.204170427930421e-18,4.336808689942018e-18,5.204170427930421e-18,4.336808689942018e-18,6.661338147750939e-16,NA
AP,85,0.006948080038488417,0.0069334868426163205,0.00694808003848841,0.0069334868426163,6.938893903907228e-18,2.0816681711721685e-17,6.938893903907228e-18,2.0816681711721685e-17,6.661338147750939e-16,NA
AP,86,0.007099488099542021,0.007096457510934847,0.007099488099542,0.00709645751093486,2.0816681711721685e-17,-1.3010426069826053e-17,2.0816681711721685e-17,1.3010426069826053e-17,6.661338147750939e-16,NA
AP,87,0.014968559349615286,0.014949716774903737,0.01496855934961527,0.0149497167749037,1.5612511283791264e-17,3.642919299551295e-17,1.5612511283791264e-17,3.642919299551295e-17,6.661338147750939e-16,NA
AP,88,0.007779914465061136,0.007768687690763095,0.00777991446506113,0.00776868769076309,6.071532165918825e-18,5.204170427930421e-18,6.071532165918825e-18,5.204170427930421e-18,6.661338147750939e-16,NA
AP,89,0.008600899162477596,0.008591199603248292,0.00860089916247759,0.00859119960324829,5.204170427930421e-18,1.734723475976807e-18,5.204170427930421e-18,1.734723475976807e-18,6.661338147750939e-16,NA
AP,90,0.00941314599588639,0.009397835181759358,0.00941314599588636,0.00939783518175935,2.949029909160572e-17,6.938893903907228e-18,2.949029909160572e-17,6.938893903907228e-18,6.661338147750939e-16,NA
AP,91,0.008830476395496742,0.008820299673880925,0.00883047639549673,0.00882029967388093,1.214306433183765e-17,-5.204170427930421e-18,1.214306433183765e-17,5.204170427930421e-18,6.661338147750939e-16,NA
AP,92,0.01165873632737153,0.011648064503869309,0.01165873632737153,0.01164806450386928,0,2.949029909160572e-17,0,2.949029909160572e-17,6.661338147750939e-16,NA
AP,93,0.0075952752876136025,0.007591204919036218,0.00759527528761359,0.00759120491903621,1.214306433183765e-17,7.806255641895632e-18,1.214306433183765e-17,7.806255641895632e-18,6.661338147750939e-16,NA
AP,94,0.006851021659093123,0.006822480553585736,0.00685102165909312,0.00682248055358571,2.6020852139652106e-18,2.6020852139652106e-17,2.6020852139652106e-18,2.6020852139652106e-17,6.661338147750939e-16,NA
AP,95,0.00843881293558049,0.008429924338977164,0.00843881293558049,0.00842992433897717,0,-5.204170427930421e-18,0,5.204170427930421e-18,6.661338147750939e-16,NA
AP,96,0.009300611165704305,0.00929439361150189,0.00930061116570429,0.00929439361150188,1.3877787807814457e-17,1.0408340855860843e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.661338147750939e-16,NA
AP,97,0.009680681371210913,0.009670101182422881,0.00968068137121091,0.00967010118242289,3.469446951953614e-18,-8.673617379884035e-18,3.469446951953614e-18,8.673617379884035e-18,6.661338147750939e-16,NA
AP,98,0.010387633367208483,0.010366016087144367,0.01038763336720848,0.01036601608714436,3.469446951953614e-18,6.938893903907228e-18,3.469446951953614e-18,6.938893903907228e-18,6.661338147750939e-16,NA
AP,99,0.010588893465815456,0.010577048526173857,0.01058889346581546,0.01057704852617383,-3.469446951953614e-18,2.6020852139652106e-17,3.469446951953614e-18,2.6020852139652106e-17,6.661338147750939e-16,NA
AP,100,0.009701810129619225,0.00969343747548356,0.00970181012961923,0.00969343747548356,-5.204170427930421e-18,0,5.204170427930421e-18,0,6.661338147750939e-16,NA
BA,1,0.0091486792857838,0.009142819938473818,0.00914867928578373,0.00914281993847386,6.938893903907228e-17,-4.163336342344337e-17,6.938893903907228e-17,4.163336342344337e-17,6.661338147750939e-16,NA
BA,2,0.00898910764910197,0.008981287806102266,0.00898910764910194,0.00898128780610231,2.949029909160572e-17,-4.336808689942018e-17,2.949029909160572e-17,4.336808689942018e-17,6.661338147750939e-16,NA
BA,3,0.013123456901553266,0.01311228961334464,0.01312345690155328,0.01311228961334458,-1.3877787807814457e-17,6.071532165918825e-17,1.3877787807814457e-17,6.071532165918825e-17,6.661338147750939e-16,NA
BA,4,0.009913633159813825,0.009907552847077459,0.00991363315981386,0.00990755284707747,-3.469446951953614e-17,-1.214306433183765e-17,3.469446951953614e-17,1.214306433183765e-17,6.661338147750939e-16,NA
BA,5,0.01196836511411989,0.01194645262125948,0.01196836511411979,0.01194645262125948,1.0061396160665481e-16,0,1.0061396160665481e-16,0,6.661338147750939e-16,NA
BA,6,0.010700945699040612,0.010690048600644656,0.01070094569904063,0.01069004860064465,-1.9081958235744878e-17,6.938893903907228e-18,1.9081958235744878e-17,6.938893903907228e-18,6.661338147750939e-16,NA
BA,7,0.01225648802169409,0.012247542510797491,0.01225648802169411,0.01224754251079741,-1.9081958235744878e-17,8.153200337090993e-17,1.9081958235744878e-17,8.153200337090993e-17,6.661338147750939e-16,NA
BA,8,0.008476165965499487,0.008469377470141365,0.00847616596549946,0.00846937747014132,2.6020852139652106e-17,4.5102810375396984e-17,2.6020852139652106e-17,4.5102810375396984e-17,6.661338147750939e-16,NA
BA,9,0.00860666346375718,0.008599163939918053,0.00860666346375715,0.00859916393991799,3.122502256758253e-17,6.245004513516506e-17,3.122502256758253e-17,6.245004513516506e-17,6.661338147750939e-16,NA
BA,10,0.01149715652003431,0.011485015794223367,0.01149715652003425,0.01148501579422337,6.071532165918825e-17,-3.469446951953614e-18,6.071532165918825e-17,3.469446951953614e-18,6.661338147750939e-16,NA
BA,11,0.009547008648419801,0.009542558325244537,0.00954700864841986,0.00954255832524456,-5.898059818321144e-17,-2.2551405187698492e-17,5.898059818321144e-17,2.2551405187698492e-17,6.661338147750939e-16,NA
BA,12,0.007480850334825762,0.007476984891245361,0.0074808503348257,0.00747698489124534,6.245004513516506e-17,2.168404344971009e-17,6.245004513516506e-17,2.168404344971009e-17,6.661338147750939e-16,NA
BA,13,0.008687189633035972,0.0086782164784017235,0.0086871896330359,0.00867821647840175,7.28583859910259e-17,-2.6020852139652106e-17,7.28583859910259e-17,2.6020852139652106e-17,6.661338147750939e-16,NA
BA,14,0.010083557527023421,0.0100766974378127,0.01008355752702342,0.01007669743781264,1.734723475976807e-18,6.071532165918825e-17,1.734723475976807e-18,6.071532165918825e-17,6.661338147750939e-16,NA
BA,15,0.011260021830185587,0.011253028804405965,0.01126002183018551,0.01125302880440605,7.806255641895632e-17,-8.500145032286355e-17,7.806255641895632e-17,8.500145032286355e-17,6.661338147750939e-16,NA
BA,16,0.012120342825087331,0.012115795223613423,0.01212034282508731,0.01211579522361342,2.0816681711721685e-17,3.469446951953614e-18,2.0816681711721685e-17,3.469446951953614e-18,6.661338147750939e-16,NA
BA,17,0.010011333848994983,0.010003077311550698,0.01001133384899498,0.01000307731155068,3.469446951953614e-18,1.734723475976807e-17,3.469446951953614e-18,1.734723475976807e-17,6.661338147750939e-16,NA
BA,18,0.010133314599517952,0.010127488509772565,0.01013331459951792,0.01012748850977253,3.122502256758253e-17,3.469446951953614e-17,3.122502256758253e-17,3.469446951953614e-17,6.661338147750939e-16,NA
BA,19,0.009904763266036811,0.00989937857900069,0.00990476326603681,0.00989937857900067,1.734723475976807e-18,1.9081958235744878e-17,1.734723475976807e-18,1.9081958235744878e-17,6.661338147750939e-16,NA
BA,20,0.009877901636633938,0.00986899214432102,0.00987790163663389,0.00986899214432098,4.85722573273506e-17,3.9898639947466563e-17,4.85722573273506e-17,3.9898639947466563e-17,6.661338147750939e-16,NA
BA,21,0.008885415824233873,0.008877929785931396,0.00888541582423379,0.00887792978593136,8.326672684688674e-17,3.642919299551295e-17,8.326672684688674e-17,3.642919299551295e-17,6.661338147750939e-16,NA
BA,22,0.009833833199890289,0.009829169020482231,0.00983383319989026,0.00982916902048226,2.7755575615628914e-17,-2.949029909160572e-17,2.7755575615628914e-17,2.949029909160572e-17,6.661338147750939e-16,NA
BA,23,0.008957199274987856,0.008952889159799715,0.00895719927498787,0.00895288915979973,-1.3877787807814457e-17,-1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
BA,24,0.010305194924079972,0.010293175943783296,0.01030519492408,0.01029317594378317,-2.7755575615628914e-17,1.2663481374630692e-16,2.7755575615628914e-17,1.2663481374630692e-16,6.661338147750939e-16,NA
BA,25,0.009015443651808635,0.009012611902910854,0.0090154436518086,0.00901261190291084,3.469446951953614e-17,1.3877787807814457e-17,3.469446951953614e-17,1.3877787807814457e-17,6.661338147750939e-16,NA
