state,year,within_state_S_q10,within_state_S_q10_q025,within_state_S_q10_q975,within_state_S_q25,within_state_S_q25_q025,within_state_S_q25_q975,within_state_S_q50,within_state_S_q50_q025,within_state_S_q50_q975,within_state_S_q75,within_state_S_q75_q025,within_state_S_q75_q975,within_state_S_q90,within_state_S_q90_q025,within_state_S_q90_q975,within_state_S_weighted_sd,within_state_S_weighted_sd_q025,within_state_S_weighted_sd_q975,within_state_S_weighted_iqr,within_state_S_weighted_iqr_q025,within_state_S_weighted_iqr_q975,prop_population_S_lt_025,prop_population_S_lt_025_q025,prop_population_S_lt_025_q975,prop_population_S_lt_050,prop_population_S_lt_050_q025,prop_population_S_lt_050_q975,prop_population_S_lt_075,prop_population_S_lt_075_q025,prop_population_S_lt_075_q975,prop_population_S_ge_090,prop_population_S_ge_090_q025,prop_population_S_ge_090_q975
AM,2025,0.8587882797293205,0.7987322721244359,0.8902640418129961,0.882094766867445,0.8325727373343307,0.9075980458367985,0.8974700435021234,0.8536685995351911,0.9314550631351597,0.9145090378587744,0.875915768415644,0.9441002475311633,0.9293471003372893,0.9050491432913561,0.9541091796096461,0.03044830089463834,0.020992692042348035,0.05000774281519223,0.03208597760181364,0.014913358158664798,0.06984123938685038,0,0,0,0,0,1.4872652579995471e-5,5.721427102341116e-4,0,0.012443684565400199,0.44871820353779046,0.12359078314241366,0.8540811740503156
AP,2015,0.9929885519522066,0.9838259146483398,0.9980416560222212,0.9937631015636907,0.9862067300357694,0.9981523776568566,0.9951151700251669,0.9882246566956632,0.9986476410073815,0.996217488167629,0.990578092545309,0.9989769922217723,0.9977464564227333,0.9946237852139915,0.9995098062422647,0.00232580544242505,6.035236369689402e-4,0.005332137451200002,0.0018716173868839614,4.0689174541131963e-4,0.005857035841497239,0,0,0,0,0,0,0,0,0,1,1,1
AP,2016,0.9776323225812473,0.9631866060584908,0.9879843382316033,0.9810150418758028,0.9663167340126416,0.9907949731199921,0.9841374609599509,0.9725482300881501,0.9925391345207342,0.9879579114503338,0.9787284623481654,0.9944391944031922,0.9930014444345913,0.9862907405839646,0.9967287452087725,0.007311253626641325,0.0037637797530906056,0.014669885935493806,0.006306681281547655,0.0024641719912927517,0.015065014820551045,0,0,0,0,0,0,0,0,0,1,0.9955571367222108,1
AP,2017,0.9601538427969546,0.9300963453392165,0.9791196870549693,0.9679532968537243,0.9338817982280668,0.9847509084419312,0.9728725884575675,0.9456692679806118,0.9877121374514375,0.9786150586272964,0.9598808507742269,0.9894423106253533,0.9876920959668324,0.9759920382791887,0.9923773285303135,0.013003675883143544,0.0065572125328227475,0.02621549484499555,0.010843308079448943,0.0035672876243100973,0.03129605861950767,0,0,0,0,0,0,0,0,0,0.9978258112478341,0.9740688529014566,1
AP,2018,0.9465476182083241,0.912368084727899,0.9722254282883303,0.9547283599164864,0.9192367967626671,0.9774383157442419,0.9636081672557109,0.9335706153148332,0.9834130111722175,0.9715114955824419,0.948179507378327,0.9856967438044748,0.9831129433093432,0.9666948883998937,0.9895534214679622,0.017758578409116314,0.008819311229289938,0.030283728104731948,0.014103064418074185,0.005247703479110109,0.03885536288901016,0,0,0,0,0,0,0,0,1.6532403287605236e-4,0.9889343323495958,0.937548652820535,1
AP,2019,0.937567121846915,0.9044849174439453,0.9654629147787057,0.948259647409168,0.9108090937314861,0.9730170551699262,0.95865207575237,0.9222255415849558,0.9794992915548983,0.9676178064653769,0.9428673394097067,0.9836330013512753,0.9800303135712831,0.961986509170067,0.9876534970363491,0.019966751377093528,0.010471832588411237,0.03375134395070508,0.016313806657938634,0.0065664994795774645,0.042674520187849424,0,0,0,0,0,0,0,0,0.003956920593426359,0.9819687244589048,0.9154684190001025,0.9999926915582376
AP,2020,0.9305035611989281,0.8954928097460718,0.9595433672066338,0.9422125088091976,0.901049838091833,0.9688969371680237,0.9527666868717046,0.9216263669164726,0.9758861336709999,0.9635328856252524,0.9395352516803979,0.9807877539490546,0.9772192006832177,0.9582069223131539,0.9856345740375592,0.02232865010692901,0.01222549463333,0.035775218814671106,0.018475110304661313,0.007193986602427443,0.0456826756182244,0,0,0,0,0,0,0,0,0.006714352335802342,0.9732198406232209,0.7595816483206432,0.9984008918238539
AP,2021,0.9229716349532922,0.8836046804081727,0.9534948811436381,0.9330094269282778,0.8918613215565183,0.9632816752366526,0.946024731094308,0.9134942270723385,0.9730898240642191,0.9576385511361405,0.9301028275991255,0.9775330356375221,0.97399808367401,0.953967840039762,0.983559008973136,0.025682575963180947,0.013568586841551853,0.04034905248507675,0.021438171597619293,0.008808718740712533,0.051419044901129266,0,0,0,0,0,0,0,0,0.010147075360791336,0.9546028470873131,0.6574287660865383,0.9966392597501066
AP,2022,0.91761156972946,0.8702580985749496,0.9471988501095625,0.9259778572684156,0.8844243745491157,0.9594237780797522,0.9415129525417514,0.9068097163290583,0.9695524428423458,0.9539787414994558,0.9216882677711951,0.9751297344949805,0.9714864913089001,0.9505090765127524,0.9825988603556006,0.027033369263719964,0.014381507392813953,0.04162298323720455,0.023438310081808245,0.009438913802898751,0.054841963157762436,0,0,0,0,0,0,1.911177993525708e-6,0,0.012130255862733735,0.9430064372121607,0.569004771398943,0.9899100085215473
AP,2023,0.909183400969838,0.8618073429088864,0.9428902087350028,0.9179876133740417,0.8751178600862508,0.9571545864475293,0.9352648723808246,0.8977987066896169,0.9673295817634117,0.9493287431010908,0.9138001580693156,0.9723502151603738,0.9685293688316696,0.9460669025266661,0.9817828541621645,0.029564181506852506,0.015267164566132928,0.04436418744593675,0.02635313068735562,0.010419368663679388,0.059025589996528655,0,0,0,0,0,0,8.317537872152836e-5,0,0.013692078783293865,0.9253663052790368,0.48906163154528304,0.9878034733729973
AP,2024,0.892992345258832,0.8439688026554941,0.9291660930274059,0.9069003230955429,0.8520809747446381,0.9513632942111744,0.9239437587095085,0.8829215281004474,0.960297428828806,0.9401868243874427,0.9020376920148252,0.968379276091349,0.9634457561727144,0.9372333603688712,0.9779292694867703,0.0350816466800237,0.019490918666596073,0.05166672426436819,0.031096822658817636,0.012595944918083394,0.06971111955458169,0,0,0,0,0,0,0.0019050337502530788,0,0.017870758343575648,0.8788737278566925,0.2708179621867437,0.9702892979389766
AP,2025,0.8836885173859714,0.8357976718968985,0.9226484600627911,0.8995177191104817,0.8408700352399113,0.944129921293381,0.9163404275736553,0.8736613836387582,0.9557669161836984,0.9358682790224604,0.8919815135389793,0.9651773302049307,0.9604735565836019,0.9327805912711349,0.9765455201919544,0.03751654685666925,0.022044917899699513,0.054836911909435904,0.0340925943675735,0.013483561778866619,0.07312951693955635,0,0,0,0,0,0,0.0037976958267897936,0,0.019885587950984343,0.7483595704911421,0.20941526933438587,0.9561389762669226
BA,2015,0.9903856409082779,0.9818202961505103,0.9983495253412937,0.9921246164423476,0.9856748447471049,0.9985859637766237,0.9942806830541453,0.9886484657317893,0.9989188207707407,0.9958576218209518,0.9915279731046601,0.9991886210015046,0.9965792463885041,0.9934336472665302,0.9993646165851807,0.0023007128889630784,3.8440202098935543e-4,0.005110011146741483,0.003094057217066959,5.443255380938928e-4,0.0071695591023729355,0,0,0,0,0,0,0,0,0,1,1,1
BA,2016,0.9763047585776219,0.9611918308743506,0.9898729813104674,0.9803189308177509,0.9688244491112217,0.991433446694615,0.9851844866199624,0.9762991411285112,0.993418764789234,0.9892600193710894,0.9816915811156128,0.9949813487488013,0.9916561001777129,0.9859560454961912,0.9958955277823482,0.0059523004393522705,0.0022826995856541736,0.011222372718761843,0.008416283619003873,0.0031548425229831808,0.016051443509434063,0,0,0,0,0,0,0,0,0,1,1,1
BA,2017,0.9614865365163112,0.943955700073466,0.9827191036240333,0.9688890818545086,0.954429734618661,0.985372168947183,0.9767625874784274,0.9663135674223109,0.9888011505794964,0.9827580577615496,0.9728500950198253,0.9912480594584067,0.9864014299932731,0.9784238985954836,0.9931178167362074,0.009308485611317105,0.0038713167289681034,0.016987599740153323,0.012967930273941941,0.005620171119628847,0.02267149346330801,0,0,0,0,0,0,0,0,0,1,0.9982506787854173,1
BA,2018,0.9496789476222292,0.9272802682310248,0.9759855080361215,0.9598709106996559,0.9395572848570074,0.9795530394601665,0.9703650931582267,0.9538597724301713,0.984617558672214,0.9783715620770711,0.9647048365914854,0.9893510918049807,0.9827891696078597,0.9721578133591994,0.9918137814690449,0.012182662438485474,0.005103617967234791,0.020246185618586175,0.01634562989701549,0.0068426658778353334,0.027371060991505276,0,0,0,0,0,0,0,0,0,1,0.9930497617840344,1
BA,2019,0.937461856356075,0.9088300648315756,0.9666806070550569,0.9502829806698403,0.9260639898745897,0.9709710057770427,0.9631312150862944,0.9443643249641136,0.9779345876028023,0.9723441634810874,0.9555881250654923,0.9834540677041893,0.9784090418703056,0.9636840175270862,0.9869677500226492,0.015771698901490883,0.007268096735491677,0.024898934259547506,0.020250281335674414,0.009442875675363041,0.033789557295791375,0,0,0,0,0,0,0,0,0,0.9996782653044491,0.9518952165192135,1
BA,2020,0.9204844018097669,0.883167600380341,0.9489092349619344,0.9344185612458047,0.9080333904079316,0.9568532391971694,0.9513276528628681,0.9304189259953254,0.9673759246775221,0.963263757783869,0.9453458592896402,0.9753906132542873,0.9707719163460559,0.9561394800875824,0.9808988573899514,0.019373819135895698,0.011545701575438348,0.033760139488573926,0.025974006335962807,0.01567508104527103,0.04788864022646157,0,0,0,0,0,0,0,0,0,0.9878544653404534,0.8176043760183871,1
BA,2021,0.9071641349518036,0.8609874919305371,0.937581146018558,0.9238567337387968,0.8885036451783184,0.9465157127325705,0.9422264867905232,0.9185146009531969,0.9604678856999975,0.9568305513945004,0.93601698576576,0.9703782159651996,0.9652330345198552,0.9480914426168339,0.9772759447313177,0.022510682481697346,0.014847244396382905,0.03837862625435084,0.031389077794271025,0.018083274684336723,0.05451622374233692,0,0,0,0,0,0,0,0,1.4821204787207316e-4,0.9480975634383955,0.6821371331943904,0.9993988647720248
BA,2022,0.8914409246664607,0.8449525359756018,0.9223250696104625,0.9104398527285702,0.877624940607665,0.9329366932233119,0.932186609051429,0.9070875513490754,0.9515393321297636,0.9478684287958946,0.9273613497274547,0.9655455689457481,0.9585832066995612,0.9423075584332714,0.9741852057020953,0.026591348433988284,0.016872532411040884,0.043845490962429026,0.03715050127628494,0.022497252116292846,0.06200986736513353,0,0,0,0,0,0,0,0,0.0023902485816764615,0.8419867651514679,0.5649939947778913,0.9912017670548563
BA,2023,0.877731606574757,0.8318573608079489,0.9076843645919355,0.8987818835127916,0.8651379060856847,0.9248768403013065,0.9228535088707903,0.8982418025115537,0.9455535976605887,0.9417166890630481,0.9207938977185597,0.9606879574406044,0.9534120227602556,0.9368325844715522,0.968524555675738,0.029152462843840612,0.019563191984766193,0.04767590899650287,0.04148313686803573,0.02532009750981082,0.06727204450234575,0,0,0,0,0,0,0,0,0.006593511263369021,0.7385679730763086,0.46765192178333015,0.9518303082705275
