survey_id,eta_geo_median_global_q,eta_geo_median_fixed_q0.05
U03,2.364246318463274,2.9127337770369754
U04,2.1985487680708125,1.919925048046661
U19,1.2156742162599325,0.7330683144868274
U20,0.9863948976830782,0.48109238874629245
U21,2.940230777699907,2.1456584915298116
U22,0.9460412782134391,0.4951688569927228
