episode_id,onset_week,Re_early_4,Re_early_6,Re_early_8,Re_early_primary,S_onset_median,S_onset_lo,S_onset_hi,temp_lag_2_6w,rain_lag_2_6w,time_since_previous_epidemic,previous_epidemic_size,recurrence_order
CE_major_wave_01,2016-02-07,1.8995346925,2.53206683130494,2.37967643774771,2.53206683130494,0.9929543321675985,0.983240937073846,0.9995483641333386,26.17953810893539,46.031787539075644,NA,NA,1
CE_major_wave_02,2019-02-03,1.30473005395545,1.30677270196957,1.24130351957854,1.30677270196957,0.9447819778137442,0.8952036739874136,0.9671582596350785,26.446639742017975,27.607432998030852,33,194224,2
CE_major_wave_06,2021-12-05,1.33826707532176,1.26495027886063,1.53145707563553,1.26495027886063,0.9267031147933067,0.8878732360531316,0.9522096299661484,28.475562262148493,3.8123645965730444,127,4364,3
CE_major_wave_07,2024-01-21,1.55620871686308,1.65836929547049,1.4630753938305,1.65836929547049,0.8948915234831311,0.8528258744411031,0.9253733212380162,27.763599230838473,16.622435658190412,24,89068,4
