week_start,variable,q025,q25,median,q75,q975
2018-02-25,posterior_predictive_cases,10,26,41,62,118.02499999999998
2018-03-04,posterior_predictive_cases,10,28,46.5,65,133.0999999999999
2018-03-11,posterior_predictive_cases,9,32,51,74,145.07499999999993
2018-03-18,posterior_predictive_cases,12,36,55,84,145.24999999999977
2018-03-25,posterior_predictive_cases,13,38,61,93.25,182
2018-04-01,posterior_predictive_cases,15,41,64.5,93,177.02499999999998
2018-04-08,posterior_predictive_cases,14,40.75,66,102,184
2018-04-15,posterior_predictive_cases,12.950000000000003,45,72,107,195.04999999999995
2018-04-22,posterior_predictive_cases,14,47,74,112,225.02499999999998
2018-04-29,posterior_predictive_cases,13,44,69,102.25,189.0999999999999
2018-05-06,posterior_predictive_cases,16.975,47,72,108,214
2018-05-13,posterior_predictive_cases,15.975000000000001,45,70,105,200.0999999999999
2018-05-20,posterior_predictive_cases,15.975000000000001,44,68,106,193
2018-05-27,posterior_predictive_cases,14,42.75,68,101,186.0999999999999
2018-06-03,posterior_predictive_cases,15,41,63,93.25,171.04999999999995
2018-06-10,posterior_predictive_cases,12,36,60,88,154
2018-06-17,posterior_predictive_cases,10,32.75,52,81,144.07499999999993
2018-06-24,posterior_predictive_cases,8,32,49,74,135.02499999999998
2018-07-01,posterior_predictive_cases,8,26,41,61,113
2018-07-08,posterior_predictive_cases,8,24,36.5,53,106.02499999999998
2018-07-15,posterior_predictive_cases,5,21,32.5,48,95.04999999999995
2018-07-22,posterior_predictive_cases,5,17,28,41,86
2018-07-29,posterior_predictive_cases,4,15,24,36,72
2018-08-05,posterior_predictive_cases,3,13,20,31,52.02499999999998
2018-08-12,posterior_predictive_cases,4,12,19.5,31,55
2018-08-19,posterior_predictive_cases,3,10,16,24,43
2018-08-26,posterior_predictive_cases,2,9,14,22,43.02499999999998
2018-09-02,posterior_predictive_cases,1,7,12,18,35.02499999999998
2018-09-09,posterior_predictive_cases,1,6,11,16,31
2018-09-16,posterior_predictive_cases,1,6,10,15,28
2018-09-23,posterior_predictive_cases,1,5,8,13,25.024999999999977
2018-09-30,posterior_predictive_cases,1,5,8,11,24.024999999999977
2018-10-07,posterior_predictive_cases,1,4,7,10,22
2018-10-14,posterior_predictive_cases,0,4,6,10,20
2018-10-21,posterior_predictive_cases,0,4,6,10,19
2018-10-28,posterior_predictive_cases,1,3,5,9,18
2018-11-04,posterior_predictive_cases,0,3,5,9,18
2018-11-11,posterior_predictive_cases,0,3,6,9,18
2018-11-18,posterior_predictive_cases,0,3,6,9,18
2018-11-25,posterior_predictive_cases,0,3,6,9,18
2018-12-02,posterior_predictive_cases,0,3,6,9,17
2018-12-09,posterior_predictive_cases,1,3,6,9,20
2018-12-16,posterior_predictive_cases,1,4,6,11,21
2018-12-23,posterior_predictive_cases,1,4,7,11,21
2018-12-30,posterior_predictive_cases,0,4,7,12,24
2019-01-06,posterior_predictive_cases,1,5,9,13,26
2019-01-13,posterior_predictive_cases,1,5,9,14,29
2019-01-20,posterior_predictive_cases,2,6,11,17,35
2019-01-27,posterior_predictive_cases,2,8,12,19,37
2019-02-03,posterior_predictive_cases,3,8,13,21,43.02499999999998
2019-02-10,posterior_predictive_cases,3,10,16,24,45.049999999999955
2019-02-17,posterior_predictive_cases,3,12,19,29,49.02499999999998
2019-02-24,posterior_predictive_cases,3,13,21,33,57.02499999999998
2019-03-03,posterior_predictive_cases,4,15,24,36,76
2019-03-10,posterior_predictive_cases,6,17,25,40,79.04999999999995
2019-03-17,posterior_predictive_cases,6,19,32,47,82
2019-03-24,posterior_predictive_cases,7,20,33.5,49,90
2019-03-31,posterior_predictive_cases,6.975000000000001,23,35,52,105.07499999999993
2019-04-07,posterior_predictive_cases,7,26,42,59,113
2019-04-14,posterior_predictive_cases,9.975000000000001,27,42,62,107.02499999999998
2019-04-21,posterior_predictive_cases,10,28,42,62,118
2019-04-28,posterior_predictive_cases,10,28,44,68.25,120
2019-05-05,posterior_predictive_cases,6.975000000000001,28,44.5,65,120.04999999999995
2019-05-12,posterior_predictive_cases,9,29.75,44,66,128.04999999999995
2019-05-19,posterior_predictive_cases,8.975000000000001,28,44,67,120
2019-05-26,posterior_predictive_cases,8.975000000000001,28,42.5,64,127.02499999999998
2019-06-02,posterior_predictive_cases,9,24,42,60.25,107.09999999999991
2019-06-09,posterior_predictive_cases,8,23,39,56,100.07499999999993
2019-06-16,posterior_predictive_cases,6.975000000000001,22,37,55,109
2019-06-23,posterior_predictive_cases,7,22,34,52,99.07499999999993
2019-06-30,posterior_predictive_cases,4.975000000000001,18,28,45,84.17499999999984
2019-07-07,posterior_predictive_cases,5,17,27.5,42,83.04999999999995
2019-07-14,posterior_predictive_cases,4.975000000000001,15,23,34,68
2019-07-21,posterior_predictive_cases,3,13,21,32,58.09999999999991
2019-07-28,posterior_predictive_cases,3,11,18,27,49.049999999999955
2019-08-04,posterior_predictive_cases,3,10,17,25,53
2019-08-11,posterior_predictive_cases,2,9,14,22,43.02499999999998
2019-08-18,posterior_predictive_cases,2,8,13,20,34.02499999999998
2019-08-25,posterior_predictive_cases,1,7,11,17,35.049999999999955
2019-09-01,posterior_predictive_cases,1,6,10,16,30
2019-09-08,posterior_predictive_cases,1,5,9,14,27
2019-09-15,posterior_predictive_cases,1,5,8,13,26
2019-09-22,posterior_predictive_cases,0,4,7,12,23
2019-09-29,posterior_predictive_cases,0,4,7,10,22
2019-10-06,posterior_predictive_cases,1,3,6,9,18
2019-10-13,posterior_predictive_cases,0,3,6,9,18
2019-10-20,posterior_predictive_cases,0.9750000000000014,3,6,9,17
2019-10-27,posterior_predictive_cases,0,3,6,9,19
2019-11-03,posterior_predictive_cases,0,3,5,9,19
2019-11-10,posterior_predictive_cases,0,3,5,9,16.024999999999977
2019-11-17,posterior_predictive_cases,0,3,6,9,17
2019-11-24,posterior_predictive_cases,0,3,6,9,18
2019-12-01,posterior_predictive_cases,0.9750000000000014,3,6,9,18
2019-12-08,posterior_predictive_cases,1,4,6,10,20
2019-12-15,posterior_predictive_cases,0,4,7,10,20
2019-12-22,posterior_predictive_cases,1,4,7,11,22.049999999999955
2019-12-29,posterior_predictive_cases,1,5,8.5,13,26.024999999999977
2020-01-05,posterior_predictive_cases,1,5,8,13,25.024999999999977
2020-01-12,posterior_predictive_cases,1,6,10,16,31
2020-01-19,posterior_predictive_cases,2,7,12,18,35
2020-01-26,posterior_predictive_cases,2,8,13,19,37.02499999999998
2020-02-02,posterior_predictive_cases,3,9,15,22,44.02499999999998
2020-02-09,posterior_predictive_cases,3,10,16,24,44
2020-02-16,posterior_predictive_cases,2,11,17.5,27,51.02499999999998
2020-02-23,posterior_predictive_cases,4,12,20,30,58.02499999999998
2020-03-01,posterior_predictive_cases,3.9750000000000014,14,24,34,68
2020-03-08,posterior_predictive_cases,4,15,24,36,68.04999999999995
2020-03-15,posterior_predictive_cases,5,17,28,41,75
2020-03-22,posterior_predictive_cases,6,18,29,44,86.04999999999995
2020-03-29,posterior_predictive_cases,5,21,33,52,96.14999999999986
2020-04-05,posterior_predictive_cases,7,21,35,52,101.02499999999998
2020-04-12,posterior_predictive_cases,8,23,37,56,105
2020-04-19,posterior_predictive_cases,9,23,37,55,103.02499999999998
2020-04-26,posterior_predictive_cases,8,25,39,59.25,106.02499999999998
2020-05-03,posterior_predictive_cases,8,23,40,59,107
2020-05-10,posterior_predictive_cases,8.975000000000001,24,39,59,116.04999999999995
2020-05-17,posterior_predictive_cases,7,24,41,57,106.09999999999991
2020-05-24,posterior_predictive_cases,7,23.75,36,52,96
2020-05-31,posterior_predictive_cases,7,22,34,51,105
2020-06-07,posterior_predictive_cases,6.975000000000001,21,33,48,84.02499999999998
2020-06-14,posterior_predictive_cases,4,18,30.5,44,82.02499999999998
2020-06-21,posterior_predictive_cases,5,16,27,40.25,77
2020-06-28,posterior_predictive_cases,4,15,23,36,73.04999999999995
2020-07-05,posterior_predictive_cases,3,14,22,31,63.02499999999998
2020-07-12,posterior_predictive_cases,3,11,19,28,51.02499999999998
