checkpoint,S_prop_median,S_prop_lo95,S_prop_hi95,immune_prop_median,immune_prop_lo95,immune_prop_hi95,R0_median
2016-12-31,0.9939906336868422,0.9927033386897838,0.9950371908890463,0.006009366313157856,0.004962809110953868,0.00729666131021622,1.3833676628538107
2018-12-31,0.8563821422630458,0.8305191980947398,0.8815743542600216,0.14361785773695424,0.11842564573997849,0.16948080190526016,1.8325820146629306
2020-12-31,0.5594613367511194,0.5129328317047518,0.6183693034226718,0.44053866324888047,0.38163069657732807,0.48706716829524827,2.3152241800028297
2022-12-31,0.5651817349045216,0.519107027617798,0.6232632655655534,0.43481826509547833,0.3767367344344465,0.48089297238220186,2.2358850555269214
2025-12-21,0.5530974627811311,0.5054689272479961,0.6125824653524047,0.44690253721886886,0.38741753464759543,0.4945310727520041,1.9940323177756656
