week_start,week_of_year,t,year,cases,Tmean,PRCP,population
2018-08-19,33,191,2018,334,21.417111251145858,0.797119495036433,17148943
2018-08-26,34,192,2018,299,20.455430446096987,13.16280824685318,17148943
2018-09-02,35,193,2018,217,20.28699016379499,11.058149111503766,17148943
2018-09-09,36,194,2018,240,20.12654038607926,19.784645967160237,17148943
2018-09-16,37,195,2018,220,22.713730586664546,21.935435227552077,17148943
2018-09-23,38,196,2018,259,24.03772822564229,13.221176214341638,17148943
2018-09-30,39,197,2018,290,24.017253509546443,22.684423562019127,17148943
2018-10-07,40,198,2018,256,23.276760252832272,55.39428661095139,17148943
2018-10-14,41,199,2018,256,22.543080205564962,25.543949247150138,17148943
2018-10-21,42,200,2018,282,21.76185357820309,32.68751640341611,17148943
2018-10-28,43,201,2018,249,22.91249218742198,8.47095276081514,17148943
2018-11-04,44,202,2018,260,21.556391846431268,66.47597676252944,17148943
2018-11-11,45,203,2018,220,24.839400267177144,14.860571661108516,17148943
2018-11-18,46,204,2018,276,23.10391938288072,42.59531964127306,17148943
2018-11-25,47,205,2018,361,23.954652008848594,52.33499633527425,17148943
2018-12-02,48,206,2018,385,23.088733549099864,38.01323445675742,17148943
2018-12-09,49,207,2018,459,25.31453807089637,1.0525925669062406,17148943
2018-12-16,50,208,2018,355,28.226298911009465,7.792637701782542,17148943
2018-12-23,51,209,2018,192,24.576328601334772,54.094818656626835,17148943
2018-12-30,52,210,2018,855,26.877432330583137,41.82465086779801,17148943
2019-01-06,1,211,2019,875,27.958466600125703,1.26388936347163,17193919
2019-01-13,2,212,2019,843,28.62563524336994,12.881529277794268,17193919
2019-01-20,3,213,2019,863,27.60750647828995,37.42396925562959,17193919
2019-01-27,4,214,2019,702,28.98958862083069,0.7992528334625966,17193919
2019-02-03,5,215,2019,786,24.63878739856767,89.79659109501581,17193919
2019-02-10,6,216,2019,811,25.438791898971832,53.182447490040886,17193919
2019-02-17,7,217,2019,753,26.73250246494227,38.93759480128531,17193919
