mode,week_start,residual,observed,expected
low_q,2019-02-24,0.14968009879289293,25,26.50929376452767
low_q,2019-03-03,0.47468087526083247,37,31.056400639281954
low_q,2019-03-10,0.0695965308105871,32,36.17435863898257
low_q,2019-03-17,-0.1901748320936075,30,41.3474999638936
low_q,2019-03-24,-0.11924385920324228,36,46.91510181554624
low_q,2019-03-31,0.08295145892068886,47,52.3375285225471
low_q,2019-04-07,0.3363716804268933,62,57.5404750274956
low_q,2019-04-14,0.09241473897565947,56,61.9262964386332
low_q,2019-04-21,-0.030429314183824517,54,65.68940416046502
low_q,2019-04-28,0.03875006814324283,59,68.04106434108303
low_q,2019-05-05,0.083168273213305,62,69.23670331770418
low_q,2019-05-12,-0.09241592197202546,54,68.87492414643967
low_q,2019-05-19,-0.08576020795359957,53,67.3409822488671
low_q,2019-05-26,-0.4387686834329999,38,64.38104386785257
low_q,2019-06-02,-0.7101532763569233,28,60.59030086615274
low_q,2019-06-09,-0.05630659794437741,45,55.89026128215548
low_q,2019-06-16,0.03909911219274116,44,50.83102451342792
low_q,2019-06-23,-0.6051506371309971,23,45.606406134284526
low_q,2019-06-30,-0.675781698235713,19,40.2741568358919
low_q,2019-07-07,-0.6431815373037528,17,35.195247414614194
low_q,2019-07-14,-1.3388503566833283,7,30.46702089288995
low_q,2019-07-21,-0.5234147729873877,14,26.16145367412223
low_q,2019-07-28,-0.18579115900317453,16,22.359665634448227
low_q,2019-08-04,-0.23980409885701248,13,19.04875034407315
low_q,2019-08-11,0.05054155112623184,14,16.220315328796293
low_q,2019-08-18,0.9785978173506923,23,13.821541415009204
low_q,2019-08-25,0.257007052783563,12,11.834879382259128
low_q,2019-09-01,0.21499271191274677,10,10.188144229497604
low_q,2019-09-08,-0.40637919027564773,5,8.856361598594948
low_q,2019-09-15,0.5733371046753944,10,7.780804358162213
low_q,2019-09-22,1.0118394557086383,12,6.923617586397892
low_q,2019-09-29,1.7666098106559163,17,6.232847934958686
low_q,2019-10-06,1.5637386077142104,14,5.68442691776142
low_q,2019-10-13,0.5947566847564983,7,5.279379837680715
low_q,2019-10-20,0.2341593703764596,5,4.984617650136244
low_q,2019-10-27,0.285457964202672,5,4.787398155717505
low_q,2019-11-03,-0.2392724129710737,3,4.7037323940969245
low_q,2019-11-10,0.055702026110921024,4,4.706835011111423
low_q,2019-11-17,1.5518089791455019,12,4.7990896263751
low_q,2019-11-24,-0.02246737342045909,4,5.013926707215873
low_q,2019-12-01,1.3960328219122013,12,5.306527266820287
low_q,2019-12-08,-0.4525219402436261,3,5.716197369892372
low_q,2019-12-15,-1.291004781860282,1,6.279358257166853
low_q,2019-12-22,-0.39360541005757155,4,7.041322662113684
low_q,2019-12-29,-0.3071050815730893,5,7.969053630751565
high_q,2015-01-04,-0.7973670286754012,0,0.8477927289654366
high_q,2015-01-11,-0.8655607967476427,0,0.9075643778404674
high_q,2015-01-18,-0.9681845608554894,0,1.097917585291163
high_q,2015-01-25,-1.0624833313948068,0,1.2587546363319115
high_q,2015-02-01,-1.0775669899460016,0,1.3944206828975334
high_q,2015-02-08,-1.1502923020765798,0,1.5092200273479563
